"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hoteles y restaurantes (149)",78,,,,1,35,,,,42,,,
"Trans., almac. y comunicaciones (150)",104,,1,6,2,,,1,81,13,,,
"Activid.inmobil., empres. y alquileres (152)",17,,5,7,1,2,,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",161,6,5,7,16,,,10,15,94,8,,
"Enseñanza (154)",310,2,305,1,,,,,1,1,,,
"Servicios sociales y de salud (155)",54,,21,29,3,1,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",11,,3,3,3,1,,,,1,,,
"Hogares privados con servicio doméstico (157)",54,,,,,,,,,54,,,
"Actividad economica no especificada (159)",338,,,,1,,,,,,,337,
"Desocupado (160)",494,,,,,,,,,,,,494
"Hombres (161)",11438,7,220,56,27,83,7725,70,222,2527,8,101,392
"Agric., ganadería, caza y silvicultura (162)",9942,,5,9,1,,7725,2,1,2199,,,
"Pesca (163)",3,,,,,,,,,3,,,
"Explotación de minas y canteras (164)",18,,,3,2,,,6,4,3,,,
"Industrias manufactureras (165)",40,,1,1,,,,34,3,1,,,
"Suministro de electricidad, gas y agua (166)",7,,3,,2,,,,,2,,,
"Construcción (167)",266,,7,3,,,,10,111,135,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",142,,,1,,73,,5,6,57,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",2,,,,,,,2,,,,,
"Comercio al por mayor (170)",15,,,,,10,,,5,,,,
"Comercio al por menor (171)",125,,,1,,63,,3,1,57,,,
"Hoteles y restaurantes (172)",21,,,,1,8,,,,12,,,
"Trans., almac. y comunicaciones (173)",103,,1,6,2,,,1,81,12,,,
"Activid.inmobil., empres. y alquileres (175)",16,,4,7,1,2,,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",150,5,5,6,13,,,10,15,88,8,,
"Enseñanza (177)",187,2,182,1,,,,,1,1,,,
"Servicios sociales y de salud (178)",26,,9,16,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",10,,3,3,3,,,,,1,,,
"Hogares privados con servicio doméstico (180)",13,,,,,,,,,13,,,
"Actividad economica no especificada (182)",102,,,,1,,,,,,,101,
"Desocupado (183)",392,,,,,,,,,,,,392
"Mujeres (184)",3102,1,136,16,6,194,735,16,5,1655,,236,102
"Agric., ganadería, caza y silvicultura (185)",2261,,,,,,735,,,1526,,,
"Industrias manufactureras (188)",16,,,,,,,16,,,,,
"Construcción (190)",16,,,1,1,,,,4,10,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",208,,,1,,165,,,1,41,,,
"Comercio al por mayor (193)",7,,,,,6,,,1,,,,
"Comercio al por menor (194)",201,,,1,,159,,,,41,,,
"Hoteles y restaurantes (195)",57,,,,,27,,,,30,,,
"Trans., almac. y comunicaciones (196)",1,,,,,,,,,1,,,
"Activid.inmobil., empres. y alquileres (198)",1,,1,,,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",11,1,,1,3,,,,,6,,,
"Enseñanza (200)",123,,123,,,,,,,,,,
"Servicios sociales y de salud (201)",28,,12,13,2,1,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",1,,,,,1,,,,,,,
"Hogares privados con servicio doméstico (203)",41,,,,,,,,,41,,,
"Actividad economica no especificada (205)",236,,,,,,,,,,,236,
"Desocupado (206)",102,,,,,,,,,,,,102
