"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",2342,9741,9096,74,93.4,0.8,
"De 45 a 49 años (038)",2007,10005,9188,9,91.8,0.1,
"De 50 y más años (039)",4714,29180,25290,,86.7,,
"Viudo(a) (040)",3497,19745,16412,13,83.1,0.1,
"De 15 a 19 años (042)",2,6,6,,100,,
"De 20 a 24 años (043)",16,21,21,2,100,9.5,
"De 25 a 29 años (044)",42,82,78,3,95.1,3.7,
"De 30 a 34 años (045)",74,208,195,3,93.8,1.4,
"De 35 a 39 años (046)",140,469,428,4,91.3,0.9,
"De 40 a 44 años (047)",225,852,796,,93.4,,
"De 45 a 49 años (048)",265,1299,1169,1,90,0.1,
"De 50 y más años (049)",2733,16808,13719,,81.6,,
"Divorciado(a) (050)",170,594,521,,87.7,,
"De 15 a 19 años (052)",2,1,1,,100,,
"De 20 a 24 años (053)",9,7,7,,100,,
"De 25 a 29 años (054)",8,7,6,,85.7,,
"De 30 a 34 años (055)",18,37,34,,91.9,,
"De 35 a 39 años (056)",12,26,26,,100,,
"De 40 a 44 años (057)",19,73,66,,90.4,,
"De 45 a 49 años (058)",30,115,107,,93,,
"De 50 y más años (059)",72,328,274,,83.5,,
"Soltero(a) (060)",21423,2718,2613,137,96.1,5,
"De 12 a 14 años (061)",5314,9,9,,100,,
"De 15 a 19 años (062)",7251,129,123,34,95.3,26.4,
"De 20 a 24 años (063)",4163,359,353,59,98.3,16.4,
"De 25 a 29 años (064)",2046,447,435,22,97.3,4.9,
"De 30 a 34 años (065)",944,404,392,15,97,3.7,
"De 35 a 39 años (066)",570,360,343,3,95.3,0.8,
"De 40 a 44 años (067)",370,324,308,3,95.1,0.9,
"De 45 a 49 años (068)",249,247,237,1,96,0.4,
"De 50 y más años (069)",516,439,413,,94.1,,
,,,,,,,
"URBANA (080)",43667,95597,87001,1856,91,1.9,
"De 12 a 14 años (081)",4104,30,30,1,100,3.3,
"De 15 a 19 años (082)",6259,586,576,165,98.3,28.2,
"De 20 a 24 años (083)",5928,3342,3274,464,98,13.9,
"De 25 a 29 años (084)",5344,6613,6410,484,96.9,7.3,
"De 30 a 34 años (085)",4464,8943,8619,355,96.4,4,
"De 35 a 39 años (086)",4222,11851,11380,267,96,2.3,
"De 40 a 44 años (087)",3461,12456,11647,108,93.5,0.9,
"De 45 a 49 años (088)",2707,11815,10876,12,92.1,0.1,
"De 50 y más años (089)",7178,39961,34189,,85.6,,
"Conviviente (090)",10321,23797,22542,1096,94.7,4.6,
"De 12 a 14 años (091)",51,19,19,1,100,5.3,
"De 15 a 19 años (092)",609,377,374,110,99.2,29.2,
"De 20 a 24 años (093)",2045,2293,2244,330,97.9,14.4,
"De 25 a 29 años (094)",2419,4029,3902,307,96.8,7.6,
"De 30 a 34 años (095)",1925,4433,4276,178,96.5,4,
"De 35 a 39 años (096)",1423,4341,4190,122,96.5,2.8,
"De 40 a 44 años (097)",812,3205,2974,46,92.8,1.4,
"De 45 a 49 años (098)",458,2037,1886,2,92.6,0.1,
"De 50 y más años (099)",579,3063,2677,,87.4,,
"Separado(a) (100)",1873,5151,4810,87,93.4,1.7,
"De 12 a 14 años (101)",2,,,,,,
"De 15 a 19 años (102)",43,38,37,15,97.4,39.5,
"De 20 a 24 años (103)",203,246,241,24,98,9.8,
"De 25 a 29 años (104)",224,351,340,16,96.9,4.6,
"De 30 a 34 años (105)",269,527,507,15,96.2,2.8,
"De 35 a 39 años (106)",275,681,661,12,97.1,1.8,
"De 40 a 44 años (107)",230,675,648,4,96,0.6,
"De 45 a 49 años (108)",189,689,629,1,91.3,0.1,
"De 50 y más años (109)",438,1944,1747,,89.9,,
"Casado(a) (110)",11959,48787,44460,546,91.1,1.1,
"De 12 a 14 años (111)",3,2,2,,100,,
"De 15 a 19 años (112)",86,58,56,12,96.6,20.7,
"De 20 a 24 años (113)",397,483,472,57,97.7,11.8,
"De 25 a 29 años (114)",1014,1797,1740,143,96.8,8,
"De 30 a 34 años (115)",1436,3473,3351,146,96.5,4.2,
"De 35 a 39 años (116)",1936,6162,5912,126,95.9,2,
"De 40 a 44 años (117)",1904,7557,7067,55,93.5,0.7,
"De 45 a 49 años (118)",1612,7803,7180,7,92,0.1,
"De 50 y más años (119)",3571,21452,18680,,87.1,,
"Viudo(a) (120)",2710,15145,12603,9,83.2,0.1,
"De 15 a 19 años (122)",2,6,6,,100,,
"De 20 a 24 años (123)",12,16,16,2,100,12.5,
"De 25 a 29 años (124)",27,49,47,,95.9,,
"De 30 a 34 años (125)",56,148,136,2,91.9,1.4,
"De 35 a 39 años (126)",107,348,312,4,89.7,1.1,
"De 40 a 44 años (127)",183,694,650,,93.7,,
"De 45 a 49 años (128)",209,980,892,1,91,0.1,
"De 50 y más años (129)",2114,12904,10544,,81.7,,
"Divorciado(a) (130)",141,488,432,,88.5,,
"De 15 a 19 años (132)",1,,,,,,
"De 20 a 24 años (133)",8,7,7,,100,,
"De 25 a 29 años (134)",6,6,6,,100,,
"De 30 a 34 años (135)",15,30,27,,90,,
"De 35 a 39 años (136)",11,25,25,,100,,
"De 40 a 44 años (137)",16,61,56,,91.8,,
"De 45 a 49 años (138)",29,111,103,,92.8,,
"De 50 y más años (139)",55,248,208,,83.9,,
"Soltero(a) (140)",16663,2229,2154,118,96.6,5.3,
"De 12 a 14 años (141)",4048,9,9,,100,,
"De 15 a 19 años (142)",5518,107,103,28,96.3,26.2,
"De 20 a 24 años (143)",3263,297,294,51,99,17.2,
"De 25 a 29 años (144)",1654,381,375,18,98.4,4.7,
"De 30 a 34 años (145)",763,332,322,14,97,4.2,
"De 35 a 39 años (146)",470,294,280,3,95.2,1,
"De 40 a 44 años (147)",316,264,252,3,95.5,1.1,
"De 45 a 49 años (148)",210,195,186,1,95.4,0.5,
"De 50 y más años (149)",421,350,333,,95.1,,
,,,,,,,
"RURAL (160)",12537,31129,28029,564,90,1.8,
"De 12 a 14 años (161)",1286,5,5,,100,,
"De 15 a 19 años (162)",1992,209,206,61,98.6,29.2,
"De 20 a 24 años (163)",1797,1294,1269,169,98.1,13.1,
"De 25 a 29 años (164)",1457,2289,2220,137,97,6,
"De 30 a 34 años (165)",1069,2590,2491,90,96.2,3.5,
"De 35 a 39 años (166)",1094,3635,3427,67,94.3,1.8,
"De 40 a 44 años (167)",875,3811,3545,35,93,0.9,
"De 45 a 49 años (168)",707,3604,3299,5,91.5,0.1,
"De 50 y más años (169)",2260,13692,11567,,84.5,,
"Conviviente (170)",3314,9333,8751,376,93.8,4,
"De 12 a 14 años (171)",16,4,4,,100,,
"De 15 a 19 años (172)",207,141,140,44,99.3,31.2,
"De 20 a 24 años (173)",676,931,916,129,98.4,13.9,
"De 25 a 29 años (174)",680,1423,1378,95,96.8,6.7,
"De 30 a 34 años (175)",506,1482,1422,57,96,3.8,
"De 35 a 39 años (176)",467,1723,1608,33,93.3,1.9,
"De 40 a 44 años (177)",295,1265,1186,16,93.8,1.3,
"De 45 a 49 años (178)",178,848,789,2,93,0.2,
"De 50 y más años (179)",289,1516,1308,,86.3,,
"Separado(a) (180)",550,1287,1199,28,93.2,2.2,
"De 12 a 14 años (181)",1,1,1,,100,,
"De 15 a 19 años (182)",30,29,29,7,100,24.1,
"De 20 a 24 años (183)",85,104,103,8,99,7.7,
"De 25 a 29 años (184)",94,124,123,2,99.2,1.6,
"De 30 a 34 años (185)",80,157,154,4,98.1,2.5,
"De 35 a 39 años (186)",82,186,173,6,93,3.2,
"De 40 a 44 años (187)",43,132,118,,89.4,,
"De 45 a 49 años (188)",38,179,170,1,95,0.6,
"De 50 y más años (189)",97,375,328,,87.5,,
"Casado(a) (190)",3097,15314,13722,136,89.6,0.9,
"De 12 a 14 años (191)",3,,,,,,
"De 15 a 19 años (192)",21,16,16,4,100,25,
"De 20 a 24 años (193)",131,192,186,24,96.9,12.5,
"De 25 a 29 años (194)",274,642,628,33,97.8,5.1,
"De 30 a 34 años (195)",281,812,779,26,95.9,3.2,
"De 35 a 39 años (196)",411,1538,1466,28,95.3,1.8,
"De 40 a 44 años (197)",438,2184,2029,19,92.9,0.9,
"De 45 a 49 años (198)",395,2202,2008,2,91.2,0.1,
"De 50 y más años (199)",1143,7728,6610,,85.5,,
"Viudo(a) (200)",787,4600,3809,5,82.8,0.1,
"De 20 a 24 años (203)",4,5,5,,100,,
"De 25 a 29 años (204)",15,33,31,3,93.9,9.1,
"De 30 a 34 años (205)",18,60,59,2,98.3,3.3,
"De 35 a 39 años (206)",33,121,116,,95.9,,
"De 40 a 44 años (207)",42,158,146,,92.4,,
"De 45 a 49 años (208)",56,319,277,,86.8,,
"De 50 y más años (209)",619,3904,3175,,81.3,,
"Divorciado(a) (210)",29,106,89,,84,,
"De 15 a 19 años (212)",1,1,1,,100,,
"De 20 a 24 años (213)",1,,,,,,
"De 25 a 29 años (214)",2,1,,,,,
"De 30 a 34 años (215)",3,7,7,,100,,
"De 35 a 39 años (216)",1,1,1,,100,,
"De 40 a 44 años (217)",3,12,10,,83.3,,
"De 45 a 49 años (218)",1,4,4,,100,,
"De 50 y más años (219)",17,80,66,,82.5,,
"Soltero(a) (220)",4760,489,459,19,93.9,3.9,
"De 12 a 14 años (221)",1266,,,,,,
"De 15 a 19 años (222)",1733,22,20,6,90.9,27.3,
"De 20 a 24 años (223)",900,62,59,8,95.2,12.9,
"De 25 a 29 años (224)",392,66,60,4,90.9,6.1,
"De 30 a 34 años (225)",181,72,70,1,97.2,1.4,
"De 35 a 39 años (226)",100,66,63,,95.5,,
"De 40 a 44 años (227)",54,60,56,,93.3,,
"De 45 a 49 años (228)",39,52,51,,98.1,,
"De 50 y más años (229)",95,89,80,,89.9,,
