"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 35 a 39 años (026)",11,11,,,8,3,,,,,,25
"De 40 a 44 años (027)",6,6,,1,1,1,3,,,,,19
"De 45 a 49 años (028)",6,6,,,1,2,1,2,,,,26
"De 50 y más años (029)",25,25,,5,3,3,6,4,2,2,,119
"Casado(a) (030)",863,854,17,45,113,104,202,157,123,93,9,4594
"De 15 a 19 años (032)",7,7,,4,2,1,,,,,,11
"De 20 a 24 años (033)",13,13,1,3,7,,,2,,,,29
"De 25 a 29 años (034)",39,38,4,7,9,9,7,1,1,,1,95
"De 30 a 34 años (035)",78,73,1,6,21,14,27,4,,,5,236
"De 35 a 39 años (036)",89,89,1,2,21,23,28,11,3,,,331
"De 40 a 44 años (037)",101,101,2,5,17,14,29,20,10,4,,472
"De 45 a 49 años (038)",100,100,3,5,14,10,27,19,15,7,,510
"De 50 y más años (039)",436,433,5,13,22,33,84,100,94,82,3,2910
"Viudo(a) (040)",263,259,9,13,14,27,56,63,47,30,4,1508
"De 15 a 19 años (042)",1,,,,,,,,,,1,
"De 25 a 29 años (044)",1,1,,,1,,,,,,,2
"De 30 a 34 años (045)",1,1,,,,,,1,,,,6
"De 35 a 39 años (046)",6,6,,1,1,1,1,2,,,,22
"De 40 a 44 años (047)",9,9,,,,2,2,3,1,1,,55
"De 45 a 49 años (048)",13,13,,,,1,4,5,3,,,79
"De 50 y más años (049)",232,229,9,12,12,23,49,52,43,29,3,1344
"Divorciado(a) (050)",11,11,1,4,3,,,1,1,1,,36
"De 30 a 34 años (055)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (056)",1,1,,1,,,,,,,,1
"De 40 a 44 años (057)",1,1,,,1,,,,,,,2
"De 45 a 49 años (058)",1,1,,,,,,1,,,,6
"De 50 y más años (059)",6,6,1,2,1,,,,1,1,,24
"Soltero(a) (060)",963,919,779,77,34,20,9,,,,44,241
"De 12 a 14 años (061)",307,307,307,,,,,,,,,
"De 15 a 19 años (062)",329,329,319,10,,,,,,,,10
"De 20 a 24 años (063)",110,92,67,21,3,,1,,,,18,31
"De 25 a 29 años (064)",54,45,22,14,9,,,,,,9,32
"De 30 a 34 años (065)",33,30,14,6,5,5,,,,,3,31
"De 35 a 39 años (066)",33,29,8,7,6,7,1,,,,4,44
"De 40 a 44 años (067)",19,17,8,3,2,2,2,,,,2,21
"De 45 a 49 años (068)",18,15,6,4,3,2,,,,,3,16
"De 50 y más años (069)",60,55,28,12,6,4,5,,,,5,56
,,,,,,,,,,,,
"URBANA (080)",1570,1524,398,196,191,165,224,183,110,57,46,4814
"De 12 a 14 años (081)",135,135,135,,,,,,,,,
"De 15 a 19 años (082)",179,177,155,22,,,,,,,2,22
"De 20 a 24 años (083)",116,102,37,42,18,3,1,1,,,14,97
"De 25 a 29 años (084)",123,115,17,39,32,22,4,1,,,8,193
"De 30 a 34 años (085)",123,116,11,29,25,22,27,1,1,,7,280
"De 35 a 39 años (086)",131,126,4,14,35,32,27,12,2,,5,389
"De 40 a 44 años (087)",120,119,6,10,20,22,32,18,9,2,1,471
"De 45 a 49 años (088)",118,116,7,8,20,14,23,27,13,4,2,520
"De 50 y más años (089)",525,518,26,32,41,50,110,123,85,51,7,2842
"Conviviente (090)",387,381,28,91,73,61,62,43,16,7,6,1184
"De 12 a 14 años (091)",1,1,1,,,,,,,,,
"De 15 a 19 años (092)",24,23,11,12,,,,,,,1,12
"De 20 a 24 años (093)",56,53,7,29,14,3,,,,,3,66
"De 25 a 29 años (094)",70,70,4,24,22,17,2,1,,,,134
"De 30 a 34 años (095)",44,44,2,11,8,10,11,1,1,,,121
"De 35 a 39 años (096)",52,51,,7,13,14,14,3,,,1,156
"De 40 a 44 años (097)",40,40,1,4,4,8,13,7,3,,,165
"De 45 a 49 años (098)",25,25,1,,4,1,5,10,3,1,,133
"De 50 y más años (099)",75,74,1,4,8,8,17,21,9,6,1,397
"Separado(a) (100)",54,53,1,19,11,7,8,5,1,1,1,153
"De 15 a 19 años (102)",2,2,,2,,,,,,,,2
"De 20 a 24 años (103)",3,3,,3,,,,,,,,3
"De 25 a 29 años (104)",6,5,,3,2,,,,,,1,7
"De 30 a 34 años (105)",12,12,1,7,1,2,1,,,,,20
"De 35 a 39 años (106)",4,4,,,4,,,,,,,8
"De 40 a 44 años (107)",5,5,,1,1,1,2,,,,,15
"De 45 a 49 años (108)",5,5,,,1,2,,2,,,,21
"De 50 y más años (109)",17,17,,3,2,2,5,3,1,1,,77
"Casado(a) (110)",528,522,15,31,83,73,118,94,70,38,6,2563
"De 15 a 19 años (112)",3,3,,3,,,,,,,,3
"De 20 a 24 años (113)",4,4,1,1,1,,,1,,,,9
"De 25 a 29 años (114)",20,19,3,5,4,5,2,,,,1,37
"De 30 a 34 años (115)",47,43,1,4,15,8,15,,,,4,124
"De 35 a 39 años (116)",58,58,1,2,17,14,13,9,2,,,206
"De 40 a 44 años (117)",62,62,1,4,14,11,14,10,6,2,,262
"De 45 a 49 años (118)",70,70,3,5,13,9,16,11,10,3,,320
"De 50 y más años (119)",264,263,5,7,19,26,58,63,52,33,1,1602
"Viudo(a) (120)",138,135,4,9,6,14,30,40,22,10,3,752
"De 15 a 19 años (122)",1,,,,,,,,,,1,
"De 25 a 29 años (124)",1,1,,,1,,,,,,,2
"De 35 a 39 años (126)",1,1,,1,,,,,,,,1
"De 40 a 44 años (127)",4,4,,,,1,2,1,,,,19
"De 45 a 49 años (128)",5,5,,,,,2,3,,,,27
"De 50 y más años (129)",126,124,4,8,5,13,26,36,22,10,2,703
"Divorciado(a) (130)",10,10,,4,3,,,1,1,1,,36
"De 30 a 34 años (135)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (136)",1,1,,1,,,,,,,,1
"De 40 a 44 años (137)",1,1,,,1,,,,,,,2
"De 45 a 49 años (138)",1,1,,,,,,1,,,,6
"De 50 y más años (139)",5,5,,2,1,,,,1,1,,24
"Soltero(a) (140)",453,423,350,42,15,10,6,,,,30,126
"De 12 a 14 años (141)",134,134,134,,,,,,,,,
"De 15 a 19 años (142)",149,149,144,5,,,,,,,,5
"De 20 a 24 años (143)",53,42,29,9,3,,1,,,,11,19
"De 25 a 29 años (144)",26,20,10,7,3,,,,,,6,13
"De 30 a 34 años (145)",18,15,7,6,,2,,,,,3,12
"De 35 a 39 años (146)",15,11,3,3,1,4,,,,,4,17
"De 40 a 44 años (147)",8,7,4,1,,1,1,,,,1,8
"De 45 a 49 años (148)",12,10,3,3,2,2,,,,,2,13
"De 50 y más años (149)",38,35,16,8,6,1,4,,,,3,39
,,,,,,,,,,,,
"RURAL (160)",1487,1462,463,140,152,138,208,155,105,101,25,4843
"De 12 a 14 años (161)",176,175,174,1,,,,,,,1,1
"De 15 a 19 años (162)",213,211,185,23,2,1,,,,,2,30
"De 20 a 24 años (163)",142,133,46,50,30,5,1,1,,,9,135
"De 25 a 29 años (164)",129,126,14,30,40,24,15,2,1,,3,266
"De 30 a 34 años (165)",127,125,9,10,26,33,36,11,,,2,395
"De 35 a 39 años (166)",137,136,7,5,24,35,38,25,2,,1,506
"De 40 a 44 años (167)",108,107,5,4,10,10,33,29,10,6,1,546
"De 45 a 49 años (168)",79,78,3,1,5,4,23,19,15,8,1,463
"De 50 y más años (169)",376,371,20,16,15,26,62,68,77,87,5,2501
"Conviviente (170)",480,473,26,73,86,77,92,68,26,25,7,1844
"De 12 a 14 años (171)",3,2,1,1,,,,,,,1,1
"De 15 a 19 años (172)",26,24,10,14,,,,,,,2,14
"De 20 a 24 años (173)",69,67,8,31,23,4,1,,,,2,93
"De 25 a 29 años (174)",75,75,1,17,27,19,10,1,,,,178
"De 30 a 34 años (175)",78,77,2,8,14,23,24,6,,,1,253
"De 35 a 39 años (176)",76,75,2,1,10,19,21,21,1,,1,316
"De 40 a 44 años (177)",52,52,,1,5,5,16,17,5,3,,283
"De 45 a 49 años (178)",34,34,,,3,2,9,9,7,4,,213
"De 50 y más años (179)",67,67,2,,4,5,11,14,13,18,,493
"Separado(a) (180)",36,36,,14,9,7,3,1,1,1,,97
"De 15 a 19 años (182)",3,3,,3,,,,,,,,3
"De 20 a 24 años (183)",7,7,,5,1,1,,,,,,10
"De 25 a 29 años (184)",7,7,,4,2,1,,,,,,11
"De 30 a 34 años (185)",2,2,,,1,1,,,,,,5
"De 35 a 39 años (186)",7,7,,,4,3,,,,,,17
"De 40 a 44 años (187)",1,1,,,,,1,,,,,4
"De 45 a 49 años (188)",1,1,,,,,1,,,,,5
"De 50 y más años (189)",8,8,,2,1,1,1,1,1,1,,42
"Casado(a) (190)",335,332,2,14,30,31,84,63,53,55,3,2031
"De 15 a 19 años (192)",4,4,,1,2,1,,,,,,8
"De 20 a 24 años (193)",9,9,,2,6,,,1,,,,20
"De 25 a 29 años (194)",19,19,1,2,5,4,5,1,1,,,58
"De 30 a 34 años (195)",31,30,,2,6,6,12,4,,,1,112
"De 35 a 39 años (196)",31,31,,,4,9,15,2,1,,,125
"De 40 a 44 años (197)",39,39,1,1,3,3,15,10,4,2,,210
"De 45 a 49 años (198)",30,30,,,1,1,11,8,5,4,,190
"De 50 y más años (199)",172,170,,6,3,7,26,37,42,49,2,1308
"Viudo(a) (200)",125,124,5,4,8,13,26,23,25,20,1,756
"De 30 a 34 años (205)",1,1,,,,,,1,,,,6
"De 35 a 39 años (206)",5,5,,,1,1,1,2,,,,21
"De 40 a 44 años (207)",5,5,,,,1,,2,1,1,,36
"De 45 a 49 años (208)",8,8,,,,1,2,2,3,,,52
"De 50 y más años (209)",106,105,5,4,7,10,23,16,21,19,1,641
"Divorciado(a) (210)",1,1,1,,,,,,,,,
"De 50 y más años (219)",1,1,1,,,,,,,,,
"Soltero(a) (220)",510,496,429,35,19,10,3,,,,14,115
"De 12 a 14 años (221)",173,173,173,,,,,,,,,
"De 15 a 19 años (222)",180,180,175,5,,,,,,,,5
"De 20 a 24 años (223)",57,50,38,12,,,,,,,7,12
"De 25 a 29 años (224)",28,25,12,7,6,,,,,,3,19
"De 30 a 34 años (225)",15,15,7,,5,3,,,,,,19
"De 35 a 39 años (226)",18,18,5,4,5,3,1,,,,,27
"De 40 a 44 años (227)",11,10,4,2,2,1,1,,,,1,13
"De 45 a 49 años (228)",6,5,3,1,1,,,,,,1,3
"De 50 y más años (229)",22,20,12,4,,3,1,,,,2,17
