"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"Primaria (030)",995,986,4,83,132,145,264,206,99,53,9,4712
"De 15 a 19 años (032)",16,15,,12,3,,,,,,1,18
"De 20 a 24 años (033)",39,39,,14,17,5,3,,,,,76
"De 25 a 29 años (034)",59,59,1,8,21,16,12,1,,,,156
"De 30 a 34 años (035)",77,73,,5,18,25,18,3,4,,4,249
"De 35 a 39 años (036)",69,68,,4,9,16,27,10,2,,1,273
"De 40 a 44 años (037)",102,102,1,4,9,14,30,34,8,2,,503
"De 45 a 49 años (038)",99,98,,3,7,8,35,24,15,6,1,545
"De 50 y más años (039)",534,532,2,33,48,61,139,134,70,45,2,2892
"Secundaria (040)",863,816,3,222,186,132,187,58,20,8,47,2427
"De 12 a 14 años (041)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (042)",41,38,1,32,5,,,,,,3,42
"De 20 a 24 años (043)",165,148,,98,45,4,1,,,,17,204
"De 25 a 29 años (044)",150,140,,50,48,31,11,,,,10,285
"De 30 a 34 años (045)",113,106,,18,37,27,21,3,,,7,278
"De 35 a 39 años (046)",125,122,1,9,25,32,46,8,1,,3,419
"De 40 a 44 años (047)",94,93,1,8,8,18,39,15,2,2,1,388
"De 45 a 49 años (048)",62,61,,2,4,10,26,10,6,3,1,297
"De 50 y más años (049)",109,106,,3,14,10,43,22,11,3,3,512
"Sup. no Univ. incompleta (050)",107,100,1,40,21,17,16,5,,,7,232
"De 15 a 19 años (052)",3,3,,3,,,,,,,,3
"De 20 a 24 años (053)",27,24,,18,6,,,,,,3,30
"De 25 a 29 años (054)",23,20,1,12,5,2,,,,,3,28
"De 30 a 34 años (055)",15,15,,4,4,6,1,,,,,35
"De 35 a 39 años (056)",14,14,,1,3,5,4,1,,,,44
"De 40 a 44 años (057)",11,11,,1,2,3,3,2,,,,39
"De 45 a 49 años (058)",7,7,,,1,1,4,1,,,,28
"De 50 y más años (059)",7,6,,1,,,4,1,,,1,25
"Sup. no Univ. completa (060)",241,230,1,78,64,42,35,8,1,1,11,553
"De 20 a 24 años (063)",16,13,,12,,1,,,,,3,15
"De 25 a 29 años (064)",44,42,,29,12,1,,,,,2,56
"De 30 a 34 años (065)",44,40,,11,21,6,2,,,,4,79
"De 35 a 39 años (066)",48,47,,11,13,16,6,,1,,1,119
"De 40 a 44 años (067)",47,47,,9,11,10,13,4,,,,142
"De 45 a 49 años (068)",22,22,,3,4,5,9,,,1,,77
"De 50 y más años (069)",20,19,1,3,3,3,5,4,,,1,65
"Sup. Univ. incompleta (070)",27,24,,7,8,3,4,2,,,3,62
"De 15 a 19 años (072)",1,,,,,,,,,,1,
"De 20 a 24 años (073)",5,4,,4,,,,,,,1,4
"De 25 a 29 años (074)",1,,,,,,,,,,1,
"De 30 a 34 años (075)",3,3,,,2,1,,,,,,7
"De 35 a 39 años (076)",5,5,,1,2,2,,,,,,11
"De 40 a 44 años (077)",4,4,,1,,,2,1,,,,15
"De 45 a 49 años (078)",5,5,,1,1,,2,1,,,,19
"De 50 y más años (079)",3,3,,,3,,,,,,,6
"Sup. Univ. completa (080)",103,100,,31,33,18,15,3,,,3,232
"De 20 a 24 años (083)",2,2,,2,,,,,,,,2
"De 25 a 29 años (084)",4,4,,2,1,1,,,,,,7
"De 30 a 34 años (085)",12,11,,7,3,1,,,,,1,16
"De 35 a 39 años (086)",22,22,,6,7,6,3,,,,,50
"De 40 a 44 años (087)",30,29,,7,10,6,3,3,,,1,76
"De 45 a 49 años (088)",11,10,,4,4,,2,,,,1,20
"De 50 y más años (089)",22,22,,3,8,4,7,,,,,61
,,,,,,,,,,,,
"URBANA (100)",2101,2043,11,369,364,311,488,302,141,57,58,7938
"De 12 a 14 años (101)",4,3,,3,,,,,,,1,3
"De 15 a 19 años (102)",35,31,1,25,5,,,,,,4,35
"De 20 a 24 años (103)",184,165,,112,44,7,2,,,,19,230
"De 25 a 29 años (104)",208,196,2,79,65,32,18,,,,12,383
"De 30 a 34 años (105)",189,182,,31,67,50,26,4,4,,7,484
"De 35 a 39 años (106)",226,223,1,30,50,57,65,16,4,,3,718
"De 40 a 44 años (107)",241,239,2,23,33,48,72,44,11,6,2,983
"De 45 a 49 años (108)",170,168,,11,20,23,63,28,17,6,2,789
"De 50 y más años (109)",844,836,5,55,80,94,242,210,105,45,8,4313
"Sin nivel (110)",403,396,3,20,33,45,112,106,58,19,7,2103
"De 15 a 19 años (112)",1,1,,,1,,,,,,,2
"De 25 a 29 años (114)",6,5,,1,,2,2,,,,1,16
"De 30 a 34 años (115)",5,5,,,4,,1,,,,,13
"De 35 a 39 años (116)",7,6,,,,,1,4,1,,1,38
"De 40 a 44 años (117)",12,11,,,1,3,3,,2,2,1,63
"De 45 a 49 años (118)",17,17,,,,2,4,8,3,,,103
"De 50 y más años (119)",355,351,3,19,27,38,101,94,52,17,4,1868
"Educacion Inicial (120)",4,4,,2,1,1,,,,,,7
"De 12 a 14 años (121)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",1,1,,,1,,,,,,,2
"De 30 a 34 años (125)",1,1,,,,1,,,,,,3
"Primaria (130)",631,629,3,52,79,91,170,138,67,29,2,3022
"De 15 a 19 años (132)",6,6,,5,1,,,,,,,7
"De 20 a 24 años (133)",22,22,,7,10,3,2,,,,,45
"De 25 a 29 años (134)",27,27,1,3,10,5,8,,,,,73
"De 30 a 34 años (135)",44,43,,2,9,17,9,2,4,,1,157
"De 35 a 39 años (136)",43,43,,4,6,8,18,5,2,,,170
"De 40 a 44 años (137)",71,71,1,1,7,11,18,24,7,2,,358
"De 45 a 49 años (138)",63,63,,2,6,8,23,12,10,2,,327
"De 50 y más años (139)",355,354,1,28,30,39,92,95,44,25,1,1885
"Secundaria (140)",647,616,3,159,138,103,146,43,16,8,31,1869
"De 12 a 14 años (141)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (142)",25,22,1,18,3,,,,,,3,24
"De 20 a 24 años (143)",118,105,,73,29,3,,,,,13,140
"De 25 a 29 años (144)",112,106,,38,38,22,8,,,,6,214
"De 30 a 34 años (145)",78,75,,11,27,20,15,2,,,3,198
"De 35 a 39 años (146)",95,93,1,7,21,23,34,6,1,,2,312
"De 40 a 44 años (147)",77,77,1,5,5,18,32,12,2,2,,326
"De 45 a 49 años (148)",49,48,,2,4,7,21,7,4,3,1,232
"De 50 y más años (149)",90,88,,3,11,10,36,16,9,3,2,421
"Sup. no Univ. incompleta (150)",89,84,1,30,19,14,15,5,,,5,205
"De 15 a 19 años (152)",2,2,,2,,,,,,,,2
"De 20 a 24 años (153)",24,21,,16,5,,,,,,3,26
"De 25 a 29 años (154)",15,13,1,7,4,1,,,,,2,18
"De 30 a 34 años (155)",14,14,,3,4,6,1,,,,,34
"De 35 a 39 años (156)",12,12,,1,3,4,3,1,,,,37
"De 40 a 44 años (157)",10,10,,1,2,2,3,2,,,,36
"De 45 a 49 años (158)",7,7,,,1,1,4,1,,,,28
"De 50 y más años (159)",5,5,,,,,4,1,,,,24
"Sup. no Univ. completa (160)",217,209,1,73,59,39,28,8,,1,8,490
"De 20 a 24 años (163)",15,13,,12,,1,,,,,2,15
"De 25 a 29 años (164)",42,40,,28,11,1,,,,,2,53
"De 30 a 34 años (165)",35,32,,9,18,5,,,,,3,60
"De 35 a 39 años (166)",46,46,,11,13,16,6,,,,,110
"De 40 a 44 años (167)",42,42,,8,10,8,12,4,,,,129
"De 45 a 49 años (168)",19,19,,2,4,5,7,,,1,,66
"De 50 y más años (169)",18,17,1,3,3,3,3,4,,,1,57
"Sup. Univ. incompleta (170)",20,17,,5,7,1,4,,,,3,40
"De 15 a 19 años (172)",1,,,,,,,,,,1,
"De 20 a 24 años (173)",3,2,,2,,,,,,,1,2
"De 25 a 29 años (174)",1,,,,,,,,,,1,
"De 30 a 34 años (175)",2,2,,,2,,,,,,,4
"De 35 a 39 años (176)",3,3,,1,1,1,,,,,,6
"De 40 a 44 años (177)",3,3,,1,,,2,,,,,9
"De 45 a 49 años (178)",4,4,,1,1,,2,,,,,13
"De 50 y más años (179)",3,3,,,3,,,,,,,6
"Sup. Univ. completa (180)",90,88,,28,28,17,13,2,,,2,202
"De 20 a 24 años (183)",1,1,,1,,,,,,,,1
"De 25 a 29 años (184)",4,4,,2,1,1,,,,,,7
"De 30 a 34 años (185)",10,10,,6,3,1,,,,,,15
"De 35 a 39 años (186)",20,20,,6,6,5,3,,,,,45
"De 40 a 44 años (187)",26,25,,7,8,6,2,2,,,1,62
"De 45 a 49 años (188)",11,10,,4,4,,2,,,,1,20
"De 50 y más años (189)",18,18,,2,6,4,6,,,,,52
,,,,,,,,,,,,
"RURAL (200)",991,960,6,131,143,119,246,175,88,52,31,4286
"De 12 a 14 años (201)",1,,,,,,,,,,1,
"De 15 a 19 años (202)",28,27,,23,4,,,,,,1,31
"De 20 a 24 años (203)",77,72,1,38,26,3,4,,,,5,116
"De 25 a 29 años (204)",89,84,1,24,25,23,10,1,,,5,190
"De 30 a 34 años (205)",93,84,,14,23,19,24,4,,,9,250
"De 35 a 39 años (206)",82,78,,2,11,20,30,13,2,,4,322
"De 40 a 44 años (207)",76,75,,7,10,7,27,17,4,3,1,340
"De 45 a 49 años (208)",77,76,,4,1,5,25,21,15,5,1,445
"De 50 y más años (209)",468,464,4,19,43,42,126,119,67,44,4,2592
"Sin nivel (210)",348,346,5,17,29,27,100,89,51,28,2,1892
"De 15 a 19 años (212)",1,1,,1,,,,,,,,1
"De 20 a 24 años (213)",6,6,1,1,2,,2,,,,,14
"De 25 a 29 años (214)",9,9,1,1,2,2,3,,,,,23
"De 30 a 34 años (215)",11,11,,,1,2,6,2,,,,50
"De 35 a 39 años (216)",18,17,,,2,,8,6,1,,1,86
"De 40 a 44 años (217)",17,17,,,2,1,6,2,3,3,,97
"De 45 a 49 años (218)",24,24,,2,,2,6,5,8,1,,145
"De 50 y más años (219)",262,261,3,12,20,20,69,74,39,24,1,1476
"Educacion Inicial (220)",1,1,,,,,1,,,,,4
"De 30 a 34 años (225)",1,1,,,,,1,,,,,4
"Primaria (230)",364,357,1,31,53,54,94,68,32,24,7,1690
"De 15 a 19 años (232)",10,9,,7,2,,,,,,1,11
"De 20 a 24 años (233)",17,17,,7,7,2,1,,,,,31
"De 25 a 29 años (234)",32,32,,5,11,11,4,1,,,,83
"De 30 a 34 años (235)",33,30,,3,9,8,9,1,,,3,92
"De 35 a 39 años (236)",26,25,,,3,8,9,5,,,1,103
"De 40 a 44 años (237)",31,31,,3,2,3,12,10,1,,,145
"De 45 a 49 años (238)",36,35,,1,1,,12,12,5,4,1,218
"De 50 y más años (239)",179,178,1,5,18,22,47,39,26,20,1,1007
"Secundaria (240)",216,200,,63,48,29,41,15,4,,16,558
"De 12 a 14 años (241)",1,,,,,,,,,,1,
"De 15 a 19 años (242)",16,16,,14,2,,,,,,,18
"De 20 a 24 años (243)",47,43,,25,16,1,1,,,,4,64
"De 25 a 29 años (244)",38,34,,12,10,9,3,,,,4,71
"De 30 a 34 años (245)",35,31,,7,10,7,6,1,,,4,80
"De 35 a 39 años (246)",30,29,,2,4,9,12,2,,,1,107
"De 40 a 44 años (247)",17,16,,3,3,,7,3,,,1,62
"De 45 a 49 años (248)",13,13,,,,3,5,3,2,,,65
"De 50 y más años (249)",19,18,,,3,,7,6,2,,1,91
"Sup. no Univ. incompleta (250)",18,16,,10,2,3,1,,,,2,27
"De 15 a 19 años (252)",1,1,,1,,,,,,,,1
"De 20 a 24 años (253)",3,3,,2,1,,,,,,,4
"De 25 a 29 años (254)",8,7,,5,1,1,,,,,1,10
"De 30 a 34 años (255)",1,1,,1,,,,,,,,1
"De 35 a 39 años (256)",2,2,,,,1,1,,,,,7
"De 40 a 44 años (257)",1,1,,,,1,,,,,,3
"De 50 y más años (259)",2,1,,1,,,,,,,1,1
"Sup. no Univ. completa (260)",24,21,,5,5,3,7,,1,,3,63
"De 20 a 24 años (263)",1,,,,,,,,,,1,
"De 25 a 29 años (264)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (265)",9,8,,2,3,1,2,,,,1,19
"De 35 a 39 años (266)",2,1,,,,,,,1,,1,9
"De 40 a 44 años (267)",5,5,,1,1,2,1,,,,,13
"De 45 a 49 años (268)",3,3,,1,,,2,,,,,11
"De 50 y más años (269)",2,2,,,,,2,,,,,8
"Sup. Univ. incompleta (270)",7,7,,2,1,2,,2,,,,22
"De 20 a 24 años (273)",2,2,,2,,,,,,,,2
"De 30 a 34 años (275)",1,1,,,,1,,,,,,3
"De 35 a 39 años (276)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (277)",1,1,,,,,,1,,,,6
"De 45 a 49 años (278)",1,1,,,,,,1,,,,6
"Sup. Univ. completa (280)",13,12,,3,5,1,2,1,,,1,30
"De 20 a 24 años (283)",1,1,,1,,,,,,,,1
"De 30 a 34 años (285)",2,1,,1,,,,,,,1,1
"De 35 a 39 años (286)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (287)",4,4,,,2,,1,1,,,,14
"De 50 y más años (289)",4,4,,1,2,,1,,,,,9
