"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Hoteles y restaurantes (103)",3010,1235,214,1291,96,174,,
"Trans., almac. y comunicaciones (104)",14382,2864,2346,8780,260,132,,
"Intermediación financiera (105)",401,371,6,19,2,3,,
"Activid.inmobil., empres. y alquileres (106)",5049,3597,255,1027,144,26,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",4753,4315,438,,,,,
"Enseñanza (108)",4189,3844,27,283,14,21,,
"Servicios sociales y de salud (109)",1178,966,29,169,12,2,,
"Otras activ. serv.comun.soc y personales (110)",2623,1260,274,998,39,52,,
"Hogares privados con servicio doméstico (111)",407,,,,,,407,
"Organiz. y organos extraterritoriales (112)",3,3,,,,,,
"Actividad economica no especificada (113)",4782,1732,1277,1386,131,256,,
"Desocupado (114)",6033,,,,,,,6033
"Mujeres (115)",53884,19405,1685,20260,816,3148,5687,2883
"Agric., ganadería, caza y silvicultura (116)",1488,47,241,719,18,463,,
"Pesca (117)",65,4,34,17,,10,,
"Explotación de minas y canteras (118)",36,26,6,2,1,1,,
"Industrias manufactureras (119)",2486,236,278,1814,88,70,,
"Suministro de electricidad, gas y agua (120)",64,53,6,4,,1,,
"Construcción (121)",256,60,133,51,11,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",15714,2915,38,10554,323,1884,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",308,163,16,86,18,25,,
"Comercio al por mayor (124)",581,247,3,232,31,68,,
"Comercio al por menor (125)",14825,2505,19,10236,274,1791,,
"Hoteles y restaurantes (126)",6960,1665,223,4570,171,331,,
"Trans., almac. y comunicaciones (127)",899,573,68,197,41,20,,
"Intermediación financiera (128)",325,273,,48,4,,,
"Activid.inmobil., empres. y alquileres (129)",2038,1703,54,228,37,16,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",1747,1565,182,,,,,
"Enseñanza (131)",6114,5756,1,315,12,30,,
"Servicios sociales y de salud (132)",2051,1924,26,82,11,8,,
"Otras activ. serv.comun.soc y personales (133)",1876,914,94,811,11,46,,
"Hogares privados con servicio doméstico (134)",5687,,,,,,5687,
"Organiz. y organos extraterritoriales (135)",2,2,,,,,,
"Actividad economica no especificada (136)",3193,1689,301,848,88,267,,
"Desocupado (137)",2883,,,,,,,2883
,,,,,,,,
"RURAL (138)",35183,1717,3716,18542,304,9104,217,1583
"Agric., ganadería, caza y silvicultura (139)",27215,30,2190,16205,250,8540,,
"Pesca (140)",849,2,377,171,,299,,
"Explotación de minas y canteras (141)",59,7,45,6,1,,,
"Industrias manufactureras (142)",803,15,429,333,11,15,,
"Suministro de electricidad, gas y agua (143)",4,1,3,,,,,
"Construcción (144)",297,8,238,46,3,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",1364,81,42,1064,24,153,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",52,2,20,28,1,1,,
"Comercio al por mayor (147)",80,13,4,48,5,10,,
"Comercio al por menor (148)",1232,66,18,988,18,142,,
"Hoteles y restaurantes (149)",300,63,37,184,1,15,,
"Trans., almac. y comunicaciones (150)",474,66,134,262,8,4,,
"Intermediación financiera (151)",2,1,,1,,,,
"Activid.inmobil., empres. y alquileres (152)",111,86,18,6,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",260,218,42,,,,,
"Enseñanza (154)",969,944,5,19,,1,,
"Servicios sociales y de salud (155)",126,109,8,9,,,,
"Otras activ. serv.comun.soc y personales (156)",137,45,61,28,,3,,
"Hogares privados con servicio doméstico (157)",217,,,,,,217,
"Actividad economica no especificada (159)",413,41,87,208,5,72,,
"Desocupado (160)",1583,,,,,,,1583
"Hombres (161)",26189,1170,3281,15943,272,4117,51,1355
"Agric., ganadería, caza y silvicultura (162)",20429,26,1899,14513,227,3764,,
"Pesca (163)",768,2,348,160,,258,,
"Explotación de minas y canteras (164)",59,7,45,6,1,,,
"Industrias manufactureras (165)",689,13,415,240,10,11,,
"Suministro de electricidad, gas y agua (166)",4,1,3,,,,,
"Construcción (167)",290,7,232,46,3,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",762,62,42,584,20,54,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",50,2,20,27,1,,,
"Comercio al por mayor (170)",54,10,4,33,5,2,,
"Comercio al por menor (171)",658,50,18,524,14,52,,
"Hoteles y restaurantes (172)",61,30,7,21,1,2,,
"Trans., almac. y comunicaciones (173)",462,62,131,258,7,4,,
"Intermediación financiera (174)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (175)",99,77,17,5,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",229,197,32,,,,,
"Enseñanza (177)",574,555,5,13,,1,,
"Servicios sociales y de salud (178)",83,69,6,8,,,,
"Otras activ. serv.comun.soc y personales (179)",104,38,46,19,,1,,
"Hogares privados con servicio doméstico (180)",51,,,,,,51,
"Actividad economica no especificada (182)",169,23,53,70,3,20,,
"Desocupado (183)",1355,,,,,,,1355
"Mujeres (184)",8994,547,435,2599,32,4987,166,228
"Agric., ganadería, caza y silvicultura (185)",6786,4,291,1692,23,4776,,
"Pesca (186)",81,,29,11,,41,,
"Industrias manufactureras (188)",114,2,14,93,1,4,,
"Construcción (190)",7,1,6,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",602,19,,480,4,99,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,,1,,1,,
"Comercio al por mayor (193)",26,3,,15,,8,,
"Comercio al por menor (194)",574,16,,464,4,90,,
"Hoteles y restaurantes (195)",239,33,30,163,,13,,
"Trans., almac. y comunicaciones (196)",12,4,3,4,1,,,
"Intermediación financiera (197)",1,,,1,,,,
"Activid.inmobil., empres. y alquileres (198)",12,9,1,1,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",31,21,10,,,,,
"Enseñanza (200)",395,389,,6,,,,
"Servicios sociales y de salud (201)",43,40,2,1,,,,
"Otras activ. serv.comun.soc y personales (202)",33,7,15,9,,2,,
"Hogares privados con servicio doméstico (203)",166,,,,,,166,
"Actividad economica no especificada (205)",244,18,34,138,2,52,,
"Desocupado (206)",228,,,,,,,228
