"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (055)",74,,,,,15,40,19
"De 35 a 39 años (056)",66,,,,2,19,30,15
"De 40 a 44 años (057)",33,,,,1,17,7,8
"De 45 a 49 años (058)",25,,,,5,14,4,2
"De 50 y más años (059)",29,,,3,4,8,2,12
"Sup. no Univ. completa (060)",918,,2,9,54,176,416,261
"De 20 a 24 años (063)",111,,,,,,59,52
"De 25 a 29 años (064)",205,,,,,10,121,74
"De 30 a 34 años (065)",190,,,,,28,123,39
"De 35 a 39 años (066)",137,,,,1,35,65,36
"De 40 a 44 años (067)",142,,,,10,56,44,32
"De 45 a 49 años (068)",64,,,,16,34,4,10
"De 50 y más años (069)",69,,2,9,27,13,,18
"Sup. Univ. incompleta (070)",193,,,2,14,36,84,57
"De 15 a 19 años (072)",3,,,,,,2,1
"De 20 a 24 años (073)",46,,,,,,24,22
"De 25 a 29 años (074)",26,,,,,2,12,12
"De 30 a 34 años (075)",24,,,,,2,15,7
"De 35 a 39 años (076)",34,,,,2,8,22,2
"De 40 a 44 años (077)",23,,,,2,10,6,5
"De 45 a 49 años (078)",17,,,,3,8,3,3
"De 50 y más años (079)",20,,,2,7,6,,5
"Sup. Univ. completa (080)",401,,1,3,24,74,164,135
"De 20 a 24 años (083)",25,,,,,,10,15
"De 25 a 29 años (084)",85,,,,,3,40,42
"De 30 a 34 años (085)",87,,,,1,8,44,34
"De 35 a 39 años (086)",65,,,,,9,42,14
"De 40 a 44 años (087)",65,,,,5,25,17,18
"De 45 a 49 años (088)",46,,,,6,22,11,7
"De 50 y más años (089)",28,,1,3,12,7,,5
,,,,,,,,
"URBANA (100)",8790,19,119,323,807,2066,3286,2170
"De 12 a 14 años (101)",18,,,,,,3,15
"De 15 a 19 años (102)",362,,,,,,212,150
"De 20 a 24 años (103)",1061,,,,,4,649,408
"De 25 a 29 años (104)",1128,,,,,77,705,346
"De 30 a 34 años (105)",1117,,,,1,224,646,246
"De 35 a 39 años (106)",1249,,,,23,415,575,236
"De 40 a 44 años (107)",1189,,,,89,546,354,200
"De 45 a 49 años (108)",840,,,4,160,436,126,114
"De 50 y más años (109)",1826,19,119,319,534,364,16,455
"Sin nivel (110)",794,11,40,74,127,197,114,231
"De 15 a 19 años (112)",6,,,,,,3,3
"De 20 a 24 años (113)",16,,,,,,9,7
"De 25 a 29 años (114)",22,,,,,1,16,5
"De 30 a 34 años (115)",41,,,,,8,23,10
"De 35 a 39 años (116)",61,,,,,27,23,11
"De 40 a 44 años (117)",95,,,,4,48,31,12
"De 45 a 49 años (118)",81,,,,9,45,9,18
"De 50 y más años (119)",472,11,40,74,114,68,,165
"Educacion Inicial (120)",14,,,,,1,7,6
"De 20 a 24 años (123)",1,,,,,,,1
"De 25 a 29 años (124)",3,,,,,,1,2
"De 30 a 34 años (125)",6,,,,,1,4,1
"De 35 a 39 años (126)",4,,,,,,2,2
"Primaria (130)",3348,8,64,182,421,921,1096,656
"De 12 a 14 años (131)",5,,,,,,1,4
"De 15 a 19 años (132)",78,,,,,,48,30
"De 20 a 24 años (133)",217,,,,,1,147,69
"De 25 a 29 años (134)",284,,,,,24,186,74
"De 30 a 34 años (135)",376,,,,,72,222,82
"De 35 a 39 años (136)",516,,,,7,180,250,79
"De 40 a 44 años (137)",509,,,,39,236,157,77
"De 45 a 49 años (138)",407,,,1,73,215,70,48
"De 50 y más años (139)",956,8,64,181,302,193,15,193
"Secundaria (140)",2938,,12,53,167,633,1335,738
"De 12 a 14 años (141)",13,,,,,,2,11
"De 15 a 19 años (142)",254,,,,,,145,109
"De 20 a 24 años (143)",562,,,,,3,360,199
"De 25 a 29 años (144)",472,,,,,37,314,121
"De 30 a 34 años (145)",380,,,,,96,214,70
"De 35 a 39 años (146)",403,,,,11,145,164,83
"De 40 a 44 años (147)",357,,,,28,167,107,55
"De 45 a 49 años (148)",221,,,3,52,111,29,26
"De 50 y más años (149)",276,,12,50,76,74,,64
"Sup. no Univ. incompleta (150)",418,,,1,11,66,196,144
"De 15 a 19 años (152)",22,,,,,,15,7
"De 20 a 24 años (153)",130,,,,,,68,62
"De 25 a 29 años (154)",86,,,,,3,52,31
"De 30 a 34 años (155)",59,,,,,12,31,16
"De 35 a 39 años (156)",53,,,,2,17,23,11
"De 40 a 44 años (157)",27,,,,1,15,4,7
"De 45 a 49 años (158)",21,,,,5,12,2,2
"De 50 y más años (159)",20,,,1,3,7,1,8
"Sup. no Univ. completa (160)",777,,2,9,47,154,329,236
"De 20 a 24 años (163)",81,,,,,,37,44
"De 25 a 29 años (164)",163,,,,,8,88,67
"De 30 a 34 años (165)",165,,,,,26,103,36
"De 35 a 39 años (166)",126,,,,1,31,60,34
"De 40 a 44 años (167)",123,,,,10,47,37,29
"De 45 a 49 años (168)",58,,,,13,31,4,10
"De 50 y más años (169)",61,,2,9,23,11,,16
"Sup. Univ. incompleta (170)",153,,,2,12,30,66,43
"De 15 a 19 años (172)",2,,,,,,1,1
"De 20 a 24 años (173)",33,,,,,,19,14
"De 25 a 29 años (174)",23,,,,,1,11,11
"De 30 a 34 años (175)",18,,,,,2,11,5
"De 35 a 39 años (176)",27,,,,2,7,16,2
"De 40 a 44 años (177)",19,,,,2,9,5,3
"De 45 a 49 años (178)",16,,,,3,7,3,3
"De 50 y más años (179)",15,,,2,5,4,,4
"Sup. Univ. completa (180)",348,,1,2,22,64,143,116
"De 20 a 24 años (183)",21,,,,,,9,12
"De 25 a 29 años (184)",75,,,,,3,37,35
"De 30 a 34 años (185)",72,,,,1,7,38,26
"De 35 a 39 años (186)",59,,,,,8,37,14
"De 40 a 44 años (187)",59,,,,5,24,13,17
"De 45 a 49 años (188)",36,,,,5,15,9,7
"De 50 y más años (189)",26,,1,2,11,7,,5
,,,,,,,,
"RURAL (200)",7537,15,75,218,596,1582,3526,1525
"De 12 a 14 años (201)",19,,,,,,4,15
"De 15 a 19 años (202)",471,,,,,,296,175
"De 20 a 24 años (203)",1057,,,,,3,739,315
"De 25 a 29 años (204)",1053,,,,,58,786,209
"De 30 a 34 años (205)",980,,,,,168,660,152
"De 35 a 39 años (206)",1020,,,,14,311,564,131
"De 40 a 44 años (207)",862,,,,41,384,330,107
"De 45 a 49 años (208)",634,,,,89,343,119,83
"De 50 y más años (209)",1441,15,75,218,452,315,28,338
"Sin nivel (210)",1728,13,55,120,240,433,516,351
"De 15 a 19 años (212)",16,,,,,,10,6
"De 20 a 24 años (213)",61,,,,,,39,22
"De 25 a 29 años (214)",93,,,,,3,69,21
"De 30 a 34 años (215)",168,,,,,24,113,31
"De 35 a 39 años (216)",201,,,,1,55,126,19
"De 40 a 44 años (217)",230,,,,5,95,97,33
"De 45 a 49 años (218)",228,,,,18,127,51,32
"De 50 y más años (219)",731,13,55,120,216,129,11,187
"Educacion Inicial (220)",10,,,,,1,9,
"De 25 a 29 años (224)",4,,,,,,4,
"De 30 a 34 años (225)",4,,,,,1,3,
"De 35 a 39 años (226)",2,,,,,,2,
"Primaria (230)",3715,2,20,88,299,854,1808,644
"De 12 a 14 años (231)",11,,,,,,2,9
"De 15 a 19 años (232)",203,,,,,,143,60
"De 20 a 24 años (233)",445,,,,,1,331,113
"De 25 a 29 años (234)",529,,,,,35,403,91
"De 30 a 34 años (235)",537,,,,,96,366,75
"De 35 a 39 años (236)",572,,,,8,170,325,69
"De 40 a 44 años (237)",483,,,,31,221,173,58
"De 45 a 49 años (238)",308,,,,51,168,49,40
"De 50 y más años (239)",627,2,20,88,209,163,16,129
"Secundaria (240)",1720,,,7,45,246,988,434
"De 12 a 14 años (241)",8,,,,,,2,6
"De 15 a 19 años (242)",242,,,,,,138,104
"De 20 a 24 años (243)",452,,,,,2,307,143
"De 25 a 29 años (244)",350,,,,,17,254,79
"De 30 a 34 años (245)",210,,,,,41,139,30
"De 35 a 39 años (246)",208,,,,5,78,88,37
"De 40 a 44 años (247)",114,,,,5,55,45,9
"De 45 a 49 años (248)",77,,,,16,35,15,11
"De 50 y más años (249)",59,,,7,19,18,,15
"Sup. no Univ. incompleta (250)",130,,,2,1,10,79,38
"De 15 a 19 años (252)",9,,,,,,4,5
"De 20 a 24 años (253)",52,,,,,,34,18
"De 25 a 29 años (254)",22,,,,,,19,3
"De 30 a 34 años (255)",15,,,,,3,9,3
"De 35 a 39 años (256)",13,,,,,2,7,4
"De 40 a 44 años (257)",6,,,,,2,3,1
"De 45 a 49 años (258)",4,,,,,2,2,
"De 50 y más años (259)",9,,,2,1,1,1,4
"Sup. no Univ. completa (260)",141,,,,7,22,87,25
"De 20 a 24 años (263)",30,,,,,,22,8
"De 25 a 29 años (264)",42,,,,,2,33,7
"De 30 a 34 años (265)",25,,,,,2,20,3
"De 35 a 39 años (266)",11,,,,,4,5,2
"De 40 a 44 años (267)",19,,,,,9,7,3
"De 45 a 49 años (268)",6,,,,3,3,,
"De 50 y más años (269)",8,,,,4,2,,2
"Sup. Univ. incompleta (270)",40,,,,2,6,18,14
"De 15 a 19 años (272)",1,,,,,,1,
"De 20 a 24 años (273)",13,,,,,,5,8
"De 25 a 29 años (274)",3,,,,,1,1,1
"De 30 a 34 años (275)",6,,,,,,4,2
"De 35 a 39 años (276)",7,,,,,1,6,
"De 40 a 44 años (277)",4,,,,,1,1,2
"De 45 a 49 años (278)",1,,,,,1,,
"De 50 y más años (279)",5,,,,2,2,,1
"Sup. Univ. completa (280)",53,,,1,2,10,21,19
"De 20 a 24 años (283)",4,,,,,,1,3
"De 25 a 29 años (284)",10,,,,,,3,7
"De 30 a 34 años (285)",15,,,,,1,6,8
"De 35 a 39 años (286)",6,,,,,1,5,
"De 40 a 44 años (287)",6,,,,,1,4,1
"De 45 a 49 años (288)",10,,,,1,7,2,
"De 50 y más años (289)",2,,,1,1,,,
