"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia CANAS (000)",38138,6001,32137
"Casa independiente (001)",33831,5438,28393
"Vivienda en quinta (003)",7,7,
"Vivienda en casa de vecindad (004)",548,548,
"Choza o cabaña (005)",3744,,3744
"Vivienda improvisada (006)",1,1,
"Local no dest.para hab. humana (007)",7,7,
