"CUADRO Nº 3: POBLACIÓN DE 3 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"GRUPOS DE EDAD",,,,,,,
"Superior no univ. incompleto (035)",1910,,,,344,903,392,260,11
"Superior no univ. completo (036)",1984,,,,,826,650,497,11
"Superior univ. incompleto (037)",1464,,,,204,650,304,289,17
"Superior univ. completo (038)",2694,,,,,726,999,914,55
"Hombres (040)",25781,1188,2990,3421,3151,5170,3747,5266,848
"Sin nivel (041)",1926,1188,315,23,12,41,49,162,136
"Educación inicial (042)",684,,655,17,4,6,2,,
"Primaria (043)",7741,,2020,2144,277,503,649,1673,475
"Secundaria (044)",11017,,,1237,2614,3085,1781,2127,173
"Superior no univ. incompleto (045)",1016,,,,150,464,210,183,9
"Superior no univ. completo (046)",1025,,,,,376,333,311,5
"Superior univ. incompleto (047)",852,,,,94,340,192,214,12
"Superior univ. completo (048)",1520,,,,,355,531,596,38
"Mujeres (050)",24455,1052,3070,3316,3019,4957,3927,4409,705
"Sin nivel (051)",2637,1052,302,23,15,72,160,660,353
"Educación inicial (052)",696,,645,19,4,11,17,,
"Primaria (053)",8460,,2123,2004,289,756,1140,1875,273
"Secundaria (054)",9023,,,1270,2407,2548,1531,1218,49
"Superior no univ. incompleto (055)",894,,,,194,439,182,77,2
"Superior no univ. completo (056)",959,,,,,450,317,186,6
"Superior univ. incompleto (057)",612,,,,110,310,112,75,5
"Superior univ. completo (058)",1174,,,,,371,468,318,17
,,,,,,,,,
"RURAL (060)",128420,8484,19990,17828,14880,26617,17260,19959,3402
"Sin nivel (061)",24041,8484,4117,345,481,1660,2082,5139,1733
"Educación inicial (062)",3179,,3060,38,24,32,25,,
"Primaria (063)",59693,,12813,13642,4248,9318,8023,10252,1397
"Secundaria (064)",37483,,,3803,9740,13753,6082,3863,242
"Superior no univ. incompleto (065)",1518,,,,273,835,260,147,3
"Superior no univ. completo (066)",871,,,,,410,299,154,8
"Superior univ. incompleto (067)",672,,,,114,308,144,101,5
"Superior univ. completo (068)",963,,,,,301,345,303,14
"Hombres (070)",70312,4317,10234,9501,8223,14801,9598,11521,2117
"Sin nivel (071)",10646,4317,2143,164,197,595,672,1782,776
"Educación inicial (072)",1627,,1574,22,12,15,4,,
"Primaria (073)",32235,,6517,7225,2226,4592,4188,6379,1108
"Secundaria (074)",23397,,,2090,5588,8572,4100,2839,208
"Superior no univ. incompleto (075)",911,,,,148,471,182,107,3
"Superior no univ. completo (076)",510,,,,,223,173,107,7
"Superior univ. incompleto (077)",394,,,,52,164,92,82,4
"Superior univ. completo (078)",592,,,,,169,187,225,11
"Mujeres (080)",58108,4167,9756,8327,6657,11816,7662,8438,1285
"Sin nivel (081)",13395,4167,1974,181,284,1065,1410,3357,957
"Educación inicial (082)",1552,,1486,16,12,17,21,,
"Primaria (083)",27458,,6296,6417,2022,4726,3835,3873,289
"Secundaria (084)",14086,,,1713,4152,5181,1982,1024,34
"Superior no univ. incompleto (085)",607,,,,125,364,78,40,
"Superior no univ. completo (086)",361,,,,,187,126,47,1
"Superior univ. incompleto (087)",278,,,,62,144,52,19,1
"Superior univ. completo (088)",371,,,,,132,158,78,3
