"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",1214,7585,6662,66,87.8,0.9,
"De 45 a 49 años (038)",1096,7540,6461,21,85.7,0.3,
"De 50 y más años (039)",3353,23385,18622,1,79.6,,
"Viudo(a) (040)",2192,12757,9596,11,75.2,0.1,
"De 12 a 14 años (041)",1,2,2,,100,,
"De 15 a 19 años (042)",7,5,5,1,100,20,
"De 20 a 24 años (043)",7,17,17,,100,,
"De 25 a 29 años (044)",16,37,37,1,100,2.7,
"De 30 a 34 años (045)",36,136,123,6,90.4,4.4,
"De 35 a 39 años (046)",42,170,150,,88.2,,
"De 40 a 44 años (047)",113,634,524,3,82.6,0.5,
"De 45 a 49 años (048)",143,849,724,,85.3,,
"De 50 y más años (049)",1827,10907,8014,,73.5,,
"Divorciado(a) (050)",104,363,329,6,90.6,1.7,
"De 15 a 19 años (052)",3,3,3,1,100,33.3,
"De 20 a 24 años (053)",8,13,13,1,100,7.7,
"De 25 a 29 años (054)",19,32,32,3,100,9.4,
"De 30 a 34 años (055)",14,31,31,1,100,3.2,
"De 35 a 39 años (056)",8,29,26,,89.7,,
"De 40 a 44 años (057)",4,16,14,,87.5,,
"De 45 a 49 años (058)",7,33,32,,97,,
"De 50 y más años (059)",41,206,178,,86.4,,
"Soltero(a) (060)",7055,588,562,35,95.6,6,
"De 12 a 14 años (061)",3242,2,2,,100,,
"De 15 a 19 años (062)",2513,45,45,13,100,28.9,
"De 20 a 24 años (063)",571,90,88,9,97.8,10,
"De 25 a 29 años (064)",257,99,96,9,97,9.1,
"De 30 a 34 años (065)",137,69,64,2,92.8,2.9,
"De 35 a 39 años (066)",94,87,87,2,100,2.3,
"De 40 a 44 años (067)",58,49,48,,98,,
"De 45 a 49 años (068)",43,40,37,,92.5,,
"De 50 y más años (069)",140,107,95,,88.8,,
,,,,,,,
"URBANA (080)",6084,16905,14916,322,88.2,1.9,
"De 12 a 14 años (081)",742,3,3,,100,,
"De 15 a 19 años (082)",851,120,119,33,99.2,27.5,
"De 20 a 24 años (083)",649,644,633,85,98.3,13.2,
"De 25 a 29 años (084)",638,1114,1083,70,97.2,6.3,
"De 30 a 34 años (085)",616,1604,1527,67,95.2,4.2,
"De 35 a 39 años (086)",552,2046,1921,44,93.9,2.2,
"De 40 a 44 años (087)",476,2251,2094,18,93,0.8,
"De 45 a 49 años (088)",395,2196,1947,5,88.7,0.2,
"De 50 y más años (089)",1165,6927,5589,,80.7,,
"Conviviente (090)",1835,5028,4721,215,93.9,4.3,
"De 12 a 14 años (091)",13,2,2,,100,,
"De 15 a 19 años (092)",124,83,82,22,98.8,26.5,
"De 20 a 24 años (093)",388,492,483,72,98.2,14.6,
"De 25 a 29 años (094)",390,770,748,52,97.1,6.8,
"De 30 a 34 años (095)",299,806,771,37,95.7,4.6,
"De 35 a 39 años (096)",228,825,781,22,94.7,2.7,
"De 40 a 44 años (097)",152,734,688,8,93.7,1.1,
"De 45 a 49 años (098)",99,555,499,2,89.9,0.4,
"De 50 y más años (099)",142,761,667,,87.6,,
"Separado(a) (100)",250,732,674,12,92.1,1.6,
"De 15 a 19 años (102)",19,14,14,6,100,42.9,
"De 20 a 24 años (103)",33,40,39,4,97.5,10,
"De 25 a 29 años (104)",29,49,48,1,98,2,
"De 30 a 34 años (105)",35,79,78,1,98.7,1.3,
"De 35 a 39 años (106)",30,105,97,,92.4,,
"De 40 a 44 años (107)",27,110,106,,96.4,,
"De 45 a 49 años (108)",22,81,73,,90.1,,
"De 50 y más años (109)",55,254,219,,86.2,,
"Casado(a) (110)",1693,8801,7676,82,87.2,0.9,
"De 12 a 14 años (111)",2,,,,,,
"De 15 a 19 años (112)",5,9,9,1,100,11.1,
"De 20 a 24 años (113)",42,83,82,8,98.8,9.6,
"De 25 a 29 años (114)",101,244,236,12,96.7,4.9,
"De 30 a 34 años (115)",202,656,616,28,93.9,4.3,
"De 35 a 39 años (116)",254,1060,990,21,93.4,2,
"De 40 a 44 años (117)",248,1266,1165,9,92,0.7,
"De 45 a 49 años (118)",234,1409,1237,3,87.8,0.2,
"De 50 y más años (119)",605,4074,3341,,82,,
"Viudo(a) (120)",363,1987,1510,3,76,0.2,
"De 15 a 19 años (122)",2,,,,,,
"De 20 a 24 años (123)",1,1,1,,100,,
"De 25 a 29 años (124)",4,8,8,1,100,12.5,
"De 30 a 34 años (125)",9,30,29,1,96.7,3.3,
"De 35 a 39 años (126)",6,21,19,,90.5,,
"De 40 a 44 años (127)",22,106,101,1,95.3,0.9,
"De 45 a 49 años (128)",20,124,111,,89.5,,
"De 50 y más años (129)",299,1697,1241,,73.1,,
"Divorciado(a) (130)",36,147,131,1,89.1,0.7,
"De 25 a 29 años (134)",7,12,12,1,100,8.3,
"De 30 a 34 años (135)",5,10,10,,100,,
"De 35 a 39 años (136)",3,8,7,,87.5,,
"De 40 a 44 años (137)",1,4,4,,100,,
"De 45 a 49 años (138)",3,14,14,,100,,
"De 50 y más años (139)",17,99,84,,84.8,,
"Soltero(a) (140)",1907,210,204,9,97.1,4.3,
"De 12 a 14 años (141)",727,1,1,,100,,
"De 15 a 19 años (142)",701,14,14,4,100,28.6,
"De 20 a 24 años (143)",185,28,28,1,100,3.6,
"De 25 a 29 años (144)",107,31,31,3,100,9.7,
"De 30 a 34 años (145)",66,23,23,,100,,
"De 35 a 39 años (146)",31,27,27,1,100,3.7,
"De 40 a 44 años (147)",26,31,30,,96.8,,
"De 45 a 49 años (148)",17,13,13,,100,,
"De 50 y más años (149)",47,42,37,,88.1,,
,,,,,,,
"RURAL (160)",19091,71543,60170,1224,84.1,1.7,
"De 12 a 14 años (161)",2567,16,15,3,93.8,18.8,
"De 15 a 19 años (162)",2218,367,359,125,97.8,34.1,
"De 20 a 24 años (163)",1533,1970,1883,272,95.6,13.8,
"De 25 a 29 años (164)",1607,3958,3747,284,94.7,7.2,
"De 30 a 34 años (165)",1487,5517,5106,232,92.6,4.2,
"De 35 a 39 años (166)",1515,7382,6693,181,90.7,2.5,
"De 40 a 44 años (167)",1581,9710,8499,99,87.5,1,
"De 45 a 49 años (168)",1366,9124,7806,27,85.6,0.3,
"De 50 y más años (169)",5217,33499,26062,1,77.8,,
"Conviviente (170)",5021,18459,16431,771,89,4.2,
"De 12 a 14 años (171)",47,12,11,2,91.7,16.7,
"De 15 a 19 años (172)",329,264,256,101,97,38.3,
"De 20 a 24 años (173)",953,1564,1494,221,95.5,14.1,
"De 25 a 29 años (174)",956,2445,2314,201,94.6,8.2,
"De 30 a 34 años (175)",691,2514,2338,121,93,4.8,
"De 35 a 39 años (176)",546,2573,2347,76,91.2,3,
"De 40 a 44 años (177)",444,2629,2374,40,90.3,1.5,
"De 45 a 49 años (178)",320,2061,1790,9,86.9,0.4,
"De 50 y más años (179)",735,4397,3507,,79.8,,
"Separado(a) (180)",428,1275,1142,43,89.6,3.4,
"De 12 a 14 años (181)",2,1,1,1,100,100,
"De 15 a 19 años (182)",41,37,37,10,100,27,
"De 20 a 24 años (183)",68,86,86,14,100,16.3,
"De 25 a 29 años (184)",60,109,103,9,94.5,8.3,
"De 30 a 34 años (185)",50,119,117,3,98.3,2.5,
"De 35 a 39 años (186)",42,149,135,6,90.6,4,
"De 40 a 44 años (187)",45,204,177,,86.8,,
"De 45 a 49 años (188)",31,161,137,,85.1,,
"De 50 y más años (189)",89,409,349,,85.3,,
"Casado(a) (190)",6597,40445,33955,371,84,0.9,
"De 12 a 14 años (191)",2,,,,,,
"De 15 a 19 años (192)",28,27,27,3,100,11.1,
"De 20 a 24 años (193)",112,229,214,28,93.4,12.2,
"De 25 a 29 años (194)",417,1287,1216,66,94.5,5.1,
"De 30 a 34 años (195)",639,2711,2495,100,92,3.7,
"De 35 a 39 años (196)",823,4430,4001,98,90.3,2.2,
"De 40 a 44 años (197)",966,6319,5497,57,87,0.9,
"De 45 a 49 años (198)",862,6131,5224,18,85.2,0.3,
"De 50 y más años (199)",2748,19311,15281,1,79.1,,
"Viudo(a) (200)",1829,10770,8086,8,75.1,0.1,
"De 12 a 14 años (201)",1,2,2,,100,,
"De 15 a 19 años (202)",5,5,5,1,100,20,
"De 20 a 24 años (203)",6,16,16,,100,,
"De 25 a 29 años (204)",12,29,29,,100,,
"De 30 a 34 años (205)",27,106,94,5,88.7,4.7,
"De 35 a 39 años (206)",36,149,131,,87.9,,
"De 40 a 44 años (207)",91,528,423,2,80.1,0.4,
"De 45 a 49 años (208)",123,725,613,,84.6,,
"De 50 y más años (209)",1528,9210,6773,,73.5,,
"Divorciado(a) (210)",68,216,198,5,91.7,2.3,
"De 15 a 19 años (212)",3,3,3,1,100,33.3,
"De 20 a 24 años (213)",8,13,13,1,100,7.7,
"De 25 a 29 años (214)",12,20,20,2,100,10,
"De 30 a 34 años (215)",9,21,21,1,100,4.8,
"De 35 a 39 años (216)",5,21,19,,90.5,,
"De 40 a 44 años (217)",3,12,10,,83.3,,
"De 45 a 49 años (218)",4,19,18,,94.7,,
"De 50 y más años (219)",24,107,94,,87.9,,
"Soltero(a) (220)",5148,378,358,26,94.7,6.9,
"De 12 a 14 años (221)",2515,1,1,,100,,
"De 15 a 19 años (222)",1812,31,31,9,100,29,
"De 20 a 24 años (223)",386,62,60,8,96.8,12.9,
"De 25 a 29 años (224)",150,68,65,6,95.6,8.8,
"De 30 a 34 años (225)",71,46,41,2,89.1,4.3,
"De 35 a 39 años (226)",63,60,60,1,100,1.7,
"De 40 a 44 años (227)",32,18,18,,100,,
"De 45 a 49 años (228)",26,27,24,,88.9,,
"De 50 y más años (229)",93,65,58,,89.2,,
