"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (059)",5,,,2,1,,,2
"Soltero(a) (060)",184,1,3,7,8,22,53,90
"De 15 a 19 años (062)",10,,,,,,7,3
"De 20 a 24 años (063)",43,,,,,,19,24
"De 25 a 29 años (064)",32,,,,,,11,21
"De 30 a 34 años (065)",19,,,,,5,7,7
"De 35 a 39 años (066)",25,,,,1,8,6,10
"De 40 a 44 años (067)",11,,,,1,3,2,5
"De 45 a 49 años (068)",12,,,,1,4,1,6
"De 50 y más años (069)",32,1,3,7,5,2,,14
,,,,,,,,
"URBANA (080)",1172,15,47,116,157,215,318,304
"De 15 a 19 años (082)",24,,,,,,14,10
"De 20 a 24 años (083)",79,,,,,,42,37
"De 25 a 29 años (084)",106,,,,,2,70,34
"De 30 a 34 años (085)",112,,,,,13,68,31
"De 35 a 39 años (086)",127,,,,4,43,58,22
"De 40 a 44 años (087)",114,,,,12,38,45,19
"De 45 a 49 años (088)",111,,,,19,55,15,22
"De 50 y más años (089)",499,15,47,116,122,64,6,129
"Conviviente (090)",359,,2,8,28,61,163,97
"De 15 a 19 años (092)",13,,,,,,7,6
"De 20 a 24 años (093)",49,,,,,,28,21
"De 25 a 29 años (094)",66,,,,,2,49,15
"De 30 a 34 años (095)",42,,,,,3,27,12
"De 35 a 39 años (096)",52,,,,3,18,22,9
"De 40 a 44 años (097)",39,,,,2,13,21,3
"De 45 a 49 años (098)",24,,,,4,11,6,3
"De 50 y más años (099)",74,,2,8,19,14,3,28
"Separado(a) (100)",53,1,,3,7,15,14,13
"De 15 a 19 años (102)",2,,,,,,2,
"De 20 a 24 años (103)",3,,,,,,2,1
"De 25 a 29 años (104)",6,,,,,,2,4
"De 30 a 34 años (105)",11,,,,,2,6,3
"De 35 a 39 años (106)",4,,,,,2,2,
"De 40 a 44 años (107)",5,,,,,4,,1
"De 45 a 49 años (108)",5,,,,1,3,,1
"De 50 y más años (109)",17,1,,3,6,4,,3
"Casado(a) (110)",513,5,15,65,102,119,115,92
"De 15 a 19 años (112)",3,,,,,,3,
"De 20 a 24 años (113)",3,,,,,,2,1
"De 25 a 29 años (114)",17,,,,,,13,4
"De 30 a 34 años (115)",46,,,,,5,31,10
"De 35 a 39 años (116)",57,,,,1,17,32,7
"De 40 a 44 años (117)",61,,,,10,18,23,10
"De 45 a 49 años (118)",67,,,,12,35,8,12
"De 50 y más años (119)",259,5,15,65,79,44,3,48
"Viudo(a) (120)",134,8,27,33,15,8,1,42
"De 15 a 19 años (122)",1,,,,,,,1
"De 25 a 29 años (124)",1,,,,,,1,
"De 35 a 39 años (126)",1,,,,,1,,
"De 40 a 44 años (127)",4,,,,,2,,2
"De 45 a 49 años (128)",5,,,,1,3,,1
"De 50 y más años (129)",122,8,27,33,14,2,,38
"Divorciado(a) (130)",10,,,2,1,3,2,2
"De 30 a 34 años (135)",2,,,,,,2,
"De 35 a 39 años (136)",1,,,,,1,,
"De 40 a 44 años (137)",1,,,,,1,,
"De 45 a 49 años (138)",1,,,,,1,,
"De 50 y más años (139)",5,,,2,1,,,2
"Soltero(a) (140)",103,1,3,5,4,9,23,58
"De 15 a 19 años (142)",5,,,,,,2,3
"De 20 a 24 años (143)",24,,,,,,10,14
"De 25 a 29 años (144)",16,,,,,,5,11
"De 30 a 34 años (145)",11,,,,,3,2,6
"De 35 a 39 años (146)",12,,,,,4,2,6
"De 40 a 44 años (147)",4,,,,,,1,3
"De 45 a 49 años (148)",9,,,,1,2,1,5
"De 50 y más años (149)",22,1,3,5,3,,,10
,,,,,,,,
"RURAL (160)",1024,5,22,57,112,236,401,191
"De 12 a 14 años (161)",2,,,,,,,2
"De 15 a 19 años (162)",28,,,,,,20,8
"De 20 a 24 años (163)",96,,,,,,68,28
"De 25 a 29 años (164)",115,,,,,2,87,26
"De 30 a 34 años (165)",118,,,,,12,93,13
"De 35 a 39 años (166)",130,,,,1,44,74,11
"De 40 a 44 años (167)",103,,,,3,49,42,9
"De 45 a 49 años (168)",76,,,,9,52,8,7
"De 50 y más años (169)",356,5,22,57,99,77,9,87
"Conviviente (170)",454,,,10,25,87,263,69
"De 12 a 14 años (171)",2,,,,,,,2
"De 15 a 19 años (172)",16,,,,,,10,6
"De 20 a 24 años (173)",61,,,,,,45,16
"De 25 a 29 años (174)",74,,,,,2,60,12
"De 30 a 34 años (175)",76,,,,,4,62,10
"De 35 a 39 años (176)",74,,,,,21,49,4
"De 40 a 44 años (177)",52,,,,1,23,25,3
"De 45 a 49 años (178)",34,,,,4,21,5,4
"De 50 y más años (179)",65,,,10,20,16,7,12
"Separado(a) (180)",36,,,1,,9,19,7
"De 15 a 19 años (182)",3,,,,,,3,
"De 20 a 24 años (183)",7,,,,,,5,2
"De 25 a 29 años (184)",7,,,,,,5,2
"De 30 a 34 años (185)",2,,,,,,2,
"De 35 a 39 años (186)",7,,,,,4,2,1
"De 40 a 44 años (187)",1,,,,,1,,
"De 45 a 49 años (188)",1,,,,,,1,
"De 50 y más años (189)",8,,,1,,4,1,2
"Casado(a) (190)",333,2,4,25,61,105,86,50
"De 15 a 19 años (192)",4,,,,,,2,2
"De 20 a 24 años (193)",9,,,,,,9,
"De 25 a 29 años (194)",18,,,,,,16,2
"De 30 a 34 años (195)",31,,,,,6,23,2
"De 35 a 39 años (196)",31,,,,,11,18,2
"De 40 a 44 años (197)",38,,,,1,20,15,2
"De 45 a 49 años (198)",30,,,,2,25,2,1
"De 50 y más años (199)",172,2,4,25,58,43,1,39
"Viudo(a) (200)",120,3,18,19,22,22,3,33
"De 30 a 34 años (205)",1,,,,,,1,
"De 35 a 39 años (206)",5,,,,,4,1,
"De 40 a 44 años (207)",5,,,,,2,1,2
"De 45 a 49 años (208)",8,,,,3,4,,1
"De 50 y más años (209)",101,3,18,19,19,12,,30
"Soltero(a) (220)",81,,,2,4,13,30,32
"De 15 a 19 años (222)",5,,,,,,5,
"De 20 a 24 años (223)",19,,,,,,9,10
"De 25 a 29 años (224)",16,,,,,,6,10
"De 30 a 34 años (225)",8,,,,,2,5,1
"De 35 a 39 años (226)",13,,,,1,4,4,4
"De 40 a 44 años (227)",7,,,,1,3,1,2
"De 45 a 49 años (228)",3,,,,,2,,1
"De 50 y más años (229)",10,,,2,2,2,,4
