"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Venta, mant.y rep. veh.autom y motoc. (118)",72,15,2,47,1,7,
"Comercio al por mayor (119)",90,21,1,51,6,11,
"Comercio al por menor (120)",1995,254,,1395,52,294,
"Hoteles y restaurantes (121)",1054,286,28,639,36,65,
"Trans., almac. y comunicaciones (122)",111,70,1,33,1,6,
"Intermediación financiera (123)",20,20,,,,,
"Activid.inmobil., empres. y alquileres (124)",208,146,13,40,5,4,
"Admin.pub. y defensa; p. segur soc.afil (125)",267,246,21,,,,
"Enseñanza (126)",832,791,,37,2,2,
"Servicios sociales y de salud (127)",243,219,2,18,1,3,
"Otras activ. serv.comun.soc y personales (128)",304,103,13,178,2,8,
"Hogares privados con servicio doméstico (129)",545,,,,,,545
"Actividad economica no especificada (131)",391,91,39,192,14,55,
,,,,,,,
"RURAL (132)",47793,1841,10764,24096,1720,8936,436
"Agric., ganadería, caza y silvicultura (133)",41255,28,9680,21356,1610,8581,
"Pesca (134)",10,1,3,5,,1,
"Explotación de minas y canteras (135)",26,3,22,,1,,
"Industrias manufactureras (136)",882,35,456,306,30,55,
"Suministro de electricidad, gas y agua (137)",23,7,15,,1,,
"Construcción (138)",283,7,190,65,10,11,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",1271,192,40,899,36,104,
"Venta, mant.y rep. veh.autom y motoc. (140)",127,16,34,65,7,5,
"Comercio al por mayor (141)",68,12,1,43,3,9,
"Comercio al por menor (142)",1076,164,5,791,26,90,
"Hoteles y restaurantes (143)",493,168,39,236,8,42,
"Trans., almac. y comunicaciones (144)",933,110,180,624,7,12,
"Intermediación financiera (145)",8,7,,1,,,
"Activid.inmobil., empres. y alquileres (146)",181,137,16,23,2,3,
"Admin.pub. y defensa; p. segur soc.afil (147)",226,194,32,,,,
"Enseñanza (148)",774,723,1,48,1,1,
"Servicios sociales y de salud (149)",134,121,1,11,,1,
"Otras activ. serv.comun.soc y personales (150)",117,52,7,57,1,,
"Hogares privados con servicio doméstico (151)",436,,,,,,436
"Actividad economica no especificada (153)",741,56,82,465,13,125,
"Hombres (154)",39141,989,9571,21149,1580,5818,34
"Agric., ganadería, caza y silvicultura (155)",35627,25,8628,19740,1499,5735,
"Pesca (156)",9,1,3,5,,,
"Explotación de minas y canteras (157)",26,3,22,,1,,
"Industrias manufactureras (158)",694,32,418,200,29,15,
"Suministro de electricidad, gas y agua (159)",22,6,15,,1,,
"Construcción (160)",275,7,182,65,10,11,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",555,89,40,370,24,32,
"Venta, mant.y rep. veh.autom y motoc. (162)",108,8,34,56,6,4,
"Comercio al por mayor (163)",35,6,1,24,3,1,
"Comercio al por menor (164)",412,75,5,290,15,27,
"Hoteles y restaurantes (165)",76,28,6,36,2,4,
"Trans., almac. y comunicaciones (166)",914,103,178,614,7,12,
"Intermediación financiera (167)",5,4,,1,,,
"Activid.inmobil., empres. y alquileres (168)",127,92,13,20,2,,
"Admin.pub. y defensa; p. segur soc.afil (169)",170,146,24,,,,
"Enseñanza (170)",381,353,1,26,1,,
"Servicios sociales y de salud (171)",62,54,1,7,,,
"Otras activ. serv.comun.soc y personales (172)",53,30,5,17,1,,
"Hogares privados con servicio doméstico (173)",34,,,,,,34
"Actividad economica no especificada (175)",111,16,35,48,3,9,
"Mujeres (176)",8652,852,1193,2947,140,3118,402
"Agric., ganadería, caza y silvicultura (177)",5628,3,1052,1616,111,2846,
"Pesca (178)",1,,,,,1,
"Industrias manufactureras (180)",188,3,38,106,1,40,
"Suministro de electricidad, gas y agua (181)",1,1,,,,,
"Construcción (182)",8,,8,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",716,103,,529,12,72,
"Venta, mant.y rep. veh.autom y motoc. (184)",19,8,,9,1,1,
"Comercio al por mayor (185)",33,6,,19,,8,
"Comercio al por menor (186)",664,89,,501,11,63,
"Hoteles y restaurantes (187)",417,140,33,200,6,38,
"Trans., almac. y comunicaciones (188)",19,7,2,10,,,
"Intermediación financiera (189)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (190)",54,45,3,3,,3,
"Admin.pub. y defensa; p. segur soc.afil (191)",56,48,8,,,,
"Enseñanza (192)",393,370,,22,,1,
"Servicios sociales y de salud (193)",72,67,,4,,1,
"Otras activ. serv.comun.soc y personales (194)",64,22,2,40,,,
"Hogares privados con servicio doméstico (195)",402,,,,,,402
"Actividad economica no especificada (197)",630,40,47,417,10,116,
