"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",3133,10817,10226,235,94.5,2.2,
"De 40 a 44 años (037)",3241,13745,12739,135,92.7,1,
"De 45 a 49 años (038)",3176,15748,14265,34,90.6,0.2,
"De 50 y más años (039)",9669,57383,49475,,86.2,,
"Viudo(a) (040)",6499,37109,30456,17,82.1,,
"De 12 a 14 años (041)",1,,,,,,
"De 15 a 19 años (042)",18,19,19,1,100,5.3,
"De 20 a 24 años (043)",59,68,66,1,97.1,1.5,
"De 25 a 29 años (044)",95,167,162,,97,,
"De 30 a 34 años (045)",124,365,351,6,96.2,1.6,
"De 35 a 39 años (046)",210,730,679,6,93,0.8,
"De 40 a 44 años (047)",324,1352,1235,,91.3,,
"De 45 a 49 años (048)",394,1969,1772,3,90,0.2,
"De 50 y más años (049)",5274,32439,26172,,80.7,,
"Divorciado(a) (050)",583,1877,1697,5,90.4,0.3,
"De 15 a 19 años (052)",5,4,4,,100,,
"De 20 a 24 años (053)",15,12,12,2,100,16.7,
"De 25 a 29 años (054)",36,52,51,,98.1,,
"De 30 a 34 años (055)",44,88,80,1,90.9,1.1,
"De 35 a 39 años (056)",59,155,146,2,94.2,1.3,
"De 40 a 44 años (057)",83,222,215,,96.8,,
"De 45 a 49 años (058)",82,267,243,,91,,
"De 50 y más años (059)",259,1077,946,,87.8,,
"Soltero(a) (060)",37951,6501,6271,340,96.5,5.2,
"De 12 a 14 años (061)",10060,18,18,5,100,27.8,
"De 15 a 19 años (062)",12617,322,318,105,98.8,32.6,
"De 20 a 24 años (063)",7058,973,958,109,98.5,11.2,
"De 25 a 29 años (064)",3279,968,948,62,97.9,6.4,
"De 30 a 34 años (065)",1612,913,882,34,96.6,3.7,
"De 35 a 39 años (066)",1003,846,819,19,96.8,2.2,
"De 40 a 44 años (067)",684,730,701,6,96,0.8,
"De 45 a 49 años (068)",457,481,460,,95.6,,
"De 50 y más años (069)",1181,1250,1167,,93.4,,
,,,,,,,
"URBANA (080)",65818,140445,128771,2419,91.7,1.7,
"De 12 a 14 años (081)",5834,26,26,3,100,11.5,
"De 15 a 19 años (082)",9680,882,861,274,97.6,31.1,
"De 20 a 24 años (083)",8957,4506,4426,554,98.2,12.3,
"De 25 a 29 años (084)",7074,8035,7887,571,98.2,7.1,
"De 30 a 34 años (085)",6090,11464,11198,479,97.7,4.2,
"De 35 a 39 años (086)",5828,15559,15036,378,96.6,2.4,
"De 40 a 44 años (087)",5091,16722,15848,142,94.8,0.8,
"De 45 a 49 años (088)",4220,16489,15350,18,93.1,0.1,
"De 50 y más años (089)",13044,66762,58139,,87.1,,
"Conviviente (090)",14989,36541,34729,1401,95,3.8,
"De 12 a 14 años (091)",50,13,13,2,100,15.4,
"De 15 a 19 años (092)",919,553,536,169,96.9,30.6,
"De 20 a 24 años (093)",2718,2945,2894,379,98.3,12.9,
"De 25 a 29 años (094)",2906,4775,4690,350,98.2,7.3,
"De 30 a 34 años (095)",2590,5830,5687,263,97.5,4.5,
"De 35 a 39 años (096)",2177,6662,6447,182,96.8,2.7,
"De 40 a 44 años (097)",1458,5330,5034,51,94.4,1,
"De 45 a 49 años (098)",958,4172,3899,5,93.5,0.1,
"De 50 y más años (099)",1213,6261,5529,,88.3,,
"Separado(a) (100)",3824,11160,10404,151,93.2,1.4,
"De 12 a 14 años (101)",6,2,2,,100,,
"De 15 a 19 años (102)",103,92,92,33,100,35.9,
"De 20 a 24 años (103)",328,387,385,47,99.5,12.1,
"De 25 a 29 años (104)",426,657,650,29,98.9,4.4,
"De 30 a 34 años (105)",475,937,917,20,97.9,2.1,
"De 35 a 39 años (106)",535,1333,1281,12,96.1,0.9,
"De 40 a 44 años (107)",503,1538,1472,9,95.7,0.6,
"De 45 a 49 años (108)",415,1518,1414,1,93.1,0.1,
"De 50 y más años (109)",1033,4696,4191,,89.2,,
"Casado(a) (110)",16756,65356,59840,655,91.6,1,
"De 12 a 14 años (111)",7,1,1,,100,,
"De 15 a 19 años (112)",73,50,50,13,100,26,
"De 20 a 24 años (113)",475,539,521,66,96.7,12.2,
"De 25 a 29 años (114)",1182,1891,1845,150,97.6,7.9,
"De 30 a 34 años (115)",1738,3847,3763,171,97.8,4.4,
"De 35 a 39 años (116)",2219,6505,6280,167,96.5,2.6,
"De 40 a 44 años (117)",2326,8367,7921,77,94.7,0.9,
"De 45 a 49 años (118)",2214,9203,8541,11,92.8,0.1,
"De 50 y más años (119)",6522,34953,30918,,88.5,,
"Viudo(a) (120)",3874,21444,18075,5,84.3,,
"De 15 a 19 años (122)",11,11,11,1,100,9.1,
"De 20 a 24 años (123)",20,31,30,,96.8,,
"De 25 a 29 años (124)",33,63,63,,100,,
"De 30 a 34 años (125)",62,189,183,1,96.8,0.5,
"De 35 a 39 años (126)",112,347,329,2,94.8,0.6,
"De 40 a 44 años (127)",198,742,699,,94.2,,
"De 45 a 49 años (128)",224,1022,944,1,92.4,0.1,
"De 50 y más años (129)",3214,19039,15816,,83.1,,
"Divorciado(a) (130)",451,1417,1315,1,92.8,0.1,
"De 15 a 19 años (132)",1,,,,,,
"De 20 a 24 años (133)",5,3,3,,100,,
"De 25 a 29 años (134)",19,26,26,,100,,
"De 30 a 34 años (135)",26,47,47,,100,,
"De 35 a 39 años (136)",45,108,103,1,95.4,0.9,
"De 40 a 44 años (137)",77,199,194,,97.5,,
"De 45 a 49 años (138)",66,196,184,,93.9,,
"De 50 y más años (139)",212,838,758,,90.5,,
"Soltero(a) (140)",25924,4527,4408,206,97.4,4.6,
"De 12 a 14 años (141)",5771,10,10,1,100,10,
"De 15 a 19 años (142)",8573,176,172,58,97.7,33,
"De 20 a 24 años (143)",5411,601,593,62,98.7,10.3,
"De 25 a 29 años (144)",2508,623,613,42,98.4,6.7,
"De 30 a 34 años (145)",1199,614,601,24,97.9,3.9,
"De 35 a 39 años (146)",740,604,596,14,98.7,2.3,
"De 40 a 44 años (147)",529,546,528,5,96.7,0.9,
"De 45 a 49 años (148)",343,378,368,,97.4,,
"De 50 y más años (149)",850,975,927,,95.1,,
,,,,,,,
"RURAL (160)",36387,108392,94799,1936,87.5,1.8,
"De 12 a 14 años (161)",4351,19,19,7,100,36.8,
"De 15 a 19 años (162)",5119,1061,1045,307,98.5,28.9,
"De 20 a 24 años (163)",4394,4504,4376,473,97.2,10.5,
"De 25 a 29 años (164)",3878,7447,7108,410,95.4,5.5,
"De 30 a 34 años (165)",3400,9880,9340,348,94.5,3.5,
"De 35 a 39 años (166)",3094,12431,11417,224,91.8,1.8,
"De 40 a 44 años (167)",2499,12801,11575,126,90.4,1,
"De 45 a 49 años (168)",2252,13162,11620,41,88.3,0.3,
"De 50 y más años (169)",7400,47087,38299,,81.3,,
"Conviviente (170)",11880,40536,36985,1298,91.2,3.2,
"De 12 a 14 años (171)",52,7,7,1,100,14.3,
"De 15 a 19 años (172)",880,723,710,208,98.2,28.8,
"De 20 a 24 años (173)",2146,3269,3166,350,96.8,10.7,
"De 25 a 29 años (174)",2174,5032,4800,300,95.4,6,
"De 30 a 34 años (175)",1874,6030,5709,230,94.7,3.8,
"De 35 a 39 años (176)",1544,6739,6186,137,91.8,2,
"De 40 a 44 años (177)",1053,5652,5154,59,91.2,1,
"De 45 a 49 años (178)",798,4674,4190,13,89.6,0.3,
"De 50 y más años (179)",1359,8410,7063,,84,,
"Separado(a) (180)",2193,6530,5829,137,89.3,2.1,
"De 12 a 14 años (181)",4,2,2,2,100,100,
"De 15 a 19 años (182)",124,126,125,41,99.2,32.5,
"De 20 a 24 años (183)",291,368,362,35,98.4,9.5,
"De 25 a 29 años (184)",308,517,501,15,96.9,2.9,
"De 30 a 34 años (185)",313,700,675,24,96.4,3.4,
"De 35 a 39 años (186)",261,708,669,9,94.5,1.3,
"De 40 a 44 años (187)",244,954,873,8,91.5,0.8,
"De 45 a 49 años (188)",192,822,727,3,88.4,0.4,
"De 50 y más años (189)",456,2333,1895,,81.2,,
"Casado(a) (190)",7530,43227,37359,352,86.4,0.8,
"De 12 a 14 años (191)",5,2,2,,100,,
"De 15 a 19 años (192)",60,54,52,12,96.3,22.2,
"De 20 a 24 años (193)",261,449,438,38,97.6,8.5,
"De 25 a 29 años (194)",546,1423,1348,75,94.7,5.3,
"De 30 a 34 años (195)",720,2634,2474,78,93.9,3,
"De 35 a 39 años (196)",914,4312,3946,68,91.5,1.6,
"De 40 a 44 años (197)",915,5378,4818,58,89.6,1.1,
"De 45 a 49 años (198)",962,6545,5724,23,87.5,0.4,
"De 50 y más años (199)",3147,22430,18557,,82.7,,
"Viudo(a) (200)",2625,15665,12381,12,79,0.1,
"De 12 a 14 años (201)",1,,,,,,
"De 15 a 19 años (202)",7,8,8,,100,,
"De 20 a 24 años (203)",39,37,36,1,97.3,2.7,
"De 25 a 29 años (204)",62,104,99,,95.2,,
"De 30 a 34 años (205)",62,176,168,5,95.5,2.8,
"De 35 a 39 años (206)",98,383,350,4,91.4,1,
"De 40 a 44 años (207)",126,610,536,,87.9,,
"De 45 a 49 años (208)",170,947,828,2,87.4,0.2,
"De 50 y más años (209)",2060,13400,10356,,77.3,,
"Divorciado(a) (210)",132,460,382,4,83,0.9,
"De 15 a 19 años (212)",4,4,4,,100,,
"De 20 a 24 años (213)",10,9,9,2,100,22.2,
"De 25 a 29 años (214)",17,26,25,,96.2,,
"De 30 a 34 años (215)",18,41,33,1,80.5,2.4,
"De 35 a 39 años (216)",14,47,43,1,91.5,2.1,
"De 40 a 44 años (217)",6,23,21,,91.3,,
"De 45 a 49 años (218)",16,71,59,,83.1,,
"De 50 y más años (219)",47,239,188,,78.7,,
"Soltero(a) (220)",12027,1974,1863,133,94.4,6.7,
"De 12 a 14 años (221)",4289,8,8,4,100,50,
"De 15 a 19 años (222)",4044,146,146,46,100,31.5,
"De 20 a 24 años (223)",1647,372,365,47,98.1,12.6,
"De 25 a 29 años (224)",771,345,335,20,97.1,5.8,
"De 30 a 34 años (225)",413,299,281,10,94,3.3,
"De 35 a 39 años (226)",263,242,223,5,92.1,2.1,
"De 40 a 44 años (227)",155,184,173,1,94,0.5,
"De 45 a 49 años (228)",114,103,92,,89.3,,
"De 50 y más años (229)",331,275,240,,87.3,,
