"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia ANTONIO RAYMONDI (000)",6060,1473,4587
"Casa independiente (001)",5974,1465,4509
"Vivienda en casa de vecindad (004)",5,5,
"Choza o cabaña (005)",78,,78
"Vivienda improvisada (006)",2,2,
"Local no dest.para hab. humana (007)",1,1,
