"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",295,21,2,229,3,40,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",2,,,2,,,,
"Comercio al por mayor (123)",4,1,,1,,2,,
"Comercio al por menor (124)",289,20,2,226,3,38,,
"Hoteles y restaurantes (125)",199,59,8,117,4,11,,
"Trans., almac. y comunicaciones (126)",16,9,,6,1,,,
"Intermediación financiera (127)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (128)",40,33,3,3,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",41,36,5,,,,,
"Enseñanza (130)",182,168,,14,,,,
"Servicios sociales y de salud (131)",29,25,1,3,,,,
"Otras activ. serv.comun.soc y personales (132)",76,26,7,42,,1,,
"Hogares privados con servicio doméstico (133)",52,,,,,,52,
"Actividad economica no especificada (135)",58,15,19,13,2,9,,
,,,,,,,,
"RURAL (136)",3443,633,1509,876,40,279,20,86
"Agric., ganadería, caza y silvicultura (137)",1145,3,262,620,24,236,,
"Pesca (138)",7,,5,2,,,,
"Explotación de minas y canteras (139)",1110,330,770,6,4,,,
"Industrias manufactureras (140)",74,8,39,25,,2,,
"Suministro de electricidad, gas y agua (141)",2,,2,,,,,
"Construcción (142)",102,14,70,17,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",126,19,18,74,4,11,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",23,7,11,4,1,,,
"Comercio al por mayor (145)",4,,,3,,1,,
"Comercio al por menor (146)",99,12,7,67,3,10,,
"Hoteles y restaurantes (147)",87,21,17,43,,6,,
"Trans., almac. y comunicaciones (148)",78,15,38,22,1,2,,
"Activid.inmobil., empres. y alquileres (150)",35,24,9,1,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",12,7,5,,,,,
"Enseñanza (152)",76,69,,7,,,,
"Servicios sociales y de salud (153)",6,3,,3,,,,
"Otras activ. serv.comun.soc y personales (154)",51,9,24,18,,,,
"Hogares privados con servicio doméstico (155)",20,,,,,,20,
"Actividad economica no especificada (157)",426,111,250,38,6,21,,
"Desocupado (158)",86,,,,,,,86
"Hombres (159)",2784,515,1356,672,35,131,3,72
"Agric., ganadería, caza y silvicultura (160)",834,3,162,524,23,122,,
"Pesca (161)",6,,4,2,,,,
"Explotación de minas y canteras (162)",1063,296,757,6,4,,,
"Industrias manufactureras (163)",60,7,38,14,,1,,
"Suministro de electricidad, gas y agua (164)",2,,2,,,,,
"Construcción (165)",102,14,70,17,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",76,13,18,40,2,3,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",21,6,11,4,,,,
"Comercio al por mayor (168)",2,,,2,,,,
"Comercio al por menor (169)",53,7,7,34,2,3,,
"Hoteles y restaurantes (170)",26,9,8,9,,,,
"Trans., almac. y comunicaciones (171)",72,12,38,21,1,,,
"Activid.inmobil., empres. y alquileres (173)",32,22,8,1,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",10,6,4,,,,,
"Enseñanza (175)",37,33,,4,,,,
"Servicios sociales y de salud (176)",2,,,2,,,,
"Otras activ. serv.comun.soc y personales (177)",38,7,22,9,,,,
"Hogares privados con servicio doméstico (178)",3,,,,,,3,
"Actividad economica no especificada (180)",349,93,225,23,4,4,,
"Desocupado (181)",72,,,,,,,72
"Mujeres (182)",659,118,153,204,5,148,17,14
"Agric., ganadería, caza y silvicultura (183)",311,,100,96,1,114,,
"Pesca (184)",1,,1,,,,,
"Explotación de minas y canteras (185)",47,34,13,,,,,
"Industrias manufactureras (186)",14,1,1,11,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",50,6,,34,2,8,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",2,1,,,1,,,
"Comercio al por mayor (191)",2,,,1,,1,,
"Comercio al por menor (192)",46,5,,33,1,7,,
"Hoteles y restaurantes (193)",61,12,9,34,,6,,
"Trans., almac. y comunicaciones (194)",6,3,,1,,2,,
"Activid.inmobil., empres. y alquileres (196)",3,2,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",2,1,1,,,,,
"Enseñanza (198)",39,36,,3,,,,
"Servicios sociales y de salud (199)",4,3,,1,,,,
"Otras activ. serv.comun.soc y personales (200)",13,2,2,9,,,,
"Hogares privados con servicio doméstico (201)",17,,,,,,17,
"Actividad economica no especificada (203)",77,18,25,15,2,17,,
