"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",685,2957,2777,14,93.9,0.5,
"De 45 a 49 años (038)",579,2829,2616,1,92.5,,
"De 50 y más años (039)",1511,10434,9036,,86.6,,
"Viudo(a) (040)",1088,6583,5358,11,81.4,0.2,
"De 12 a 14 años (041)",1,2,2,,100,,
"De 15 a 19 años (042)",4,3,3,1,100,33.3,
"De 20 a 24 años (043)",13,21,21,2,100,9.5,
"De 25 a 29 años (044)",13,31,31,2,100,6.5,
"De 30 a 34 años (045)",22,80,74,2,92.5,2.5,
"De 35 a 39 años (046)",68,285,260,3,91.2,1.1,
"De 40 a 44 años (047)",44,198,187,1,94.4,0.5,
"De 45 a 49 años (048)",80,403,362,,89.8,,
"De 50 y más años (049)",843,5560,4418,,79.5,,
"Divorciado(a) (050)",94,350,320,2,91.4,0.6,
"De 15 a 19 años (052)",2,1,1,,100,,
"De 20 a 24 años (053)",5,4,4,1,100,25,
"De 25 a 29 años (054)",4,3,3,,100,,
"De 30 a 34 años (055)",9,20,19,,95,,
"De 35 a 39 años (056)",10,24,24,1,100,4.2,
"De 40 a 44 años (057)",16,51,47,,92.2,,
"De 45 a 49 años (058)",11,41,38,,92.7,,
"De 50 y más años (059)",37,206,184,,89.3,,
"Soltero(a) (060)",7218,1052,1024,69,97.3,6.6,
"De 12 a 14 años (061)",2655,9,7,2,77.8,22.2,
"De 15 a 19 años (062)",2472,68,66,21,97.1,30.9,
"De 20 a 24 años (063)",911,162,158,22,97.5,13.6,
"De 25 a 29 años (064)",448,176,172,12,97.7,6.8,
"De 30 a 34 años (065)",254,147,144,8,98,5.4,
"De 35 a 39 años (066)",181,130,127,2,97.7,1.5,
"De 40 a 44 años (067)",122,131,130,2,99.2,1.5,
"De 45 a 49 años (068)",71,99,95,,96,,
"De 50 y más años (069)",104,130,125,,96.2,,
,,,,,,,
"URBANA (080)",12688,29889,27703,562,92.7,1.9,
"De 12 a 14 años (081)",1245,11,10,1,90.9,9.1,
"De 15 a 19 años (082)",1783,290,281,78,96.9,26.9,
"De 20 a 24 años (083)",1565,1155,1134,142,98.2,12.3,
"De 25 a 29 años (084)",1397,2005,1986,139,99.1,6.9,
"De 30 a 34 años (085)",1308,2857,2779,110,97.3,3.9,
"De 35 a 39 años (086)",1286,3637,3535,62,97.2,1.7,
"De 40 a 44 años (087)",1080,3770,3609,28,95.7,0.7,
"De 45 a 49 años (088)",852,3380,3174,2,93.9,0.1,
"De 50 y más años (089)",2172,12784,11195,,87.6,,
"Conviviente (090)",4153,11665,11030,386,94.6,3.3,
"De 12 a 14 años (091)",21,3,3,,100,,
"De 15 a 19 años (092)",296,216,209,59,96.8,27.3,
"De 20 a 24 años (093)",674,759,743,97,97.9,12.8,
"De 25 a 29 años (094)",738,1318,1307,103,99.2,7.8,
"De 30 a 34 años (095)",645,1644,1593,65,96.9,4,
"De 35 a 39 años (096)",569,1784,1732,39,97.1,2.2,
"De 40 a 44 años (097)",420,1666,1587,21,95.3,1.3,
"De 45 a 49 años (098)",288,1314,1225,2,93.2,0.2,
"De 50 y más años (099)",502,2961,2631,,88.9,,
"Separado(a) (100)",769,2373,2181,31,91.9,1.3,
"De 12 a 14 años (101)",1,1,1,1,100,100,
"De 15 a 19 años (102)",33,30,29,7,96.7,23.3,
"De 20 a 24 años (103)",82,100,100,11,100,11,
"De 25 a 29 años (104)",98,148,147,7,99.3,4.7,
"De 30 a 34 años (105)",92,197,195,3,99,1.5,
"De 35 a 39 años (106)",101,287,275,1,95.8,0.3,
"De 40 a 44 años (107)",82,266,246,1,92.5,0.4,
"De 45 a 49 años (108)",77,268,254,,94.8,,
"De 50 y más años (109)",203,1076,934,,86.8,,
"Casado(a) (110)",2941,11452,10695,98,93.4,0.9,
"De 12 a 14 años (111)",2,,,,,,
"De 15 a 19 años (112)",22,10,10,3,100,30,
"De 20 a 24 años (113)",144,173,171,16,98.8,9.2,
"De 25 a 29 años (114)",231,405,398,22,98.3,5.4,
"De 30 a 34 años (115)",355,853,831,34,97.4,4,
"De 35 a 39 años (116)",450,1342,1309,18,97.5,1.3,
"De 40 a 44 años (117)",445,1602,1545,5,96.4,0.3,
"De 45 a 49 años (118)",380,1510,1429,,94.6,,
"De 50 y más años (119)",912,5557,5002,,90,,
"Viudo(a) (120)",570,3377,2811,3,83.2,0.1,
"De 12 a 14 años (121)",1,2,2,,100,,
"De 15 a 19 años (122)",1,,,,,,
"De 20 a 24 años (123)",4,9,9,,100,,
"De 25 a 29 años (124)",7,13,13,,100,,
"De 30 a 34 años (125)",12,35,35,1,100,2.9,
"De 35 a 39 años (126)",31,109,106,1,97.2,0.9,
"De 40 a 44 años (127)",26,96,96,1,100,1,
"De 45 a 49 años (128)",41,177,160,,90.4,,
"De 50 y más años (129)",447,2936,2390,,81.4,,
"Divorciado(a) (130)",68,244,225,1,92.2,0.4,
"De 15 a 19 años (132)",1,,,,,,
"De 20 a 24 años (133)",3,1,1,,100,,
"De 25 a 29 años (134)",2,2,2,,100,,
"De 30 a 34 años (135)",8,17,16,,94.1,,
"De 35 a 39 años (136)",7,18,18,1,100,5.6,
"De 40 a 44 años (137)",11,31,27,,87.1,,
"De 45 a 49 años (138)",9,34,33,,97.1,,
"De 50 y más años (139)",27,141,128,,90.8,,
"Soltero(a) (140)",4187,778,761,43,97.8,5.5,
"De 12 a 14 años (141)",1220,5,4,,80,,
"De 15 a 19 años (142)",1430,34,33,9,97.1,26.5,
"De 20 a 24 años (143)",658,113,110,18,97.3,15.9,
"De 25 a 29 años (144)",321,119,119,7,100,5.9,
"De 30 a 34 años (145)",196,111,109,7,98.2,6.3,
"De 35 a 39 años (146)",128,97,95,2,97.9,2.1,
"De 40 a 44 años (147)",96,109,108,,99.1,,
"De 45 a 49 años (148)",57,77,73,,94.8,,
"De 50 y más años (149)",81,113,110,,97.3,,
,,,,,,,
"RURAL (160)",11459,36215,32613,957,90.1,2.6,
"De 12 a 14 años (161)",1483,11,10,4,90.9,36.4,
"De 15 a 19 años (162)",1750,631,615,164,97.5,26,
"De 20 a 24 años (163)",1513,2255,2209,263,98,11.7,
"De 25 a 29 años (164)",1431,3885,3786,228,97.5,5.9,
"De 30 a 34 años (165)",1050,3801,3647,130,95.9,3.4,
"De 35 a 39 años (166)",1076,5108,4835,119,94.7,2.3,
"De 40 a 44 años (167)",774,4223,3886,39,92,0.9,
"De 45 a 49 años (168)",647,4075,3677,10,90.2,0.2,
"De 50 y más años (169)",1735,12226,9948,,81.4,,
"Conviviente (170)",5407,20333,18800,747,92.5,3.7,
"De 12 a 14 años (171)",44,4,4,1,100,25,
"De 15 a 19 años (172)",615,503,490,127,97.4,25.2,
"De 20 a 24 años (173)",1021,1839,1808,216,98.3,11.7,
"De 25 a 29 años (174)",993,3031,2958,180,97.6,5.9,
"De 30 a 34 años (175)",686,2721,2615,98,96.1,3.6,
"De 35 a 39 años (176)",637,3334,3170,89,95.1,2.7,
"De 40 a 44 años (177)",445,2524,2336,27,92.6,1.1,
"De 45 a 49 años (178)",357,2328,2096,9,90,0.4,
"De 50 y más años (179)",609,4049,3323,,82.1,,
"Separado(a) (180)",504,1689,1535,47,90.9,2.8,
"De 12 a 14 años (181)",3,3,3,1,100,33.3,
"De 15 a 19 años (182)",56,54,53,17,98.1,31.5,
"De 20 a 24 años (183)",80,116,112,19,96.6,16.4,
"De 25 a 29 años (184)",78,175,168,4,96,2.3,
"De 30 a 34 años (185)",53,147,143,3,97.3,2,
"De 35 a 39 años (186)",60,227,214,2,94.3,0.9,
"De 40 a 44 años (187)",40,200,185,1,92.5,0.5,
"De 45 a 49 años (188)",36,173,165,,95.4,,
"De 50 y más años (189)",98,594,492,,82.8,,
"Casado(a) (190)",1973,10607,9373,128,88.4,1.2,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",33,36,35,7,97.2,19.4,
"De 20 a 24 años (193)",148,236,226,21,95.8,8.9,
"De 25 a 29 años (194)",225,603,588,37,97.5,6.1,
"De 30 a 34 años (195)",242,849,812,27,95.6,3.2,
"De 35 a 39 años (196)",286,1332,1259,26,94.5,2,
"De 40 a 44 años (197)",240,1355,1232,9,90.9,0.7,
"De 45 a 49 años (198)",199,1319,1187,1,90,0.1,
"De 50 y más años (199)",599,4877,4034,,82.7,,
"Viudo(a) (200)",518,3206,2547,8,79.4,0.2,
"De 15 a 19 años (202)",3,3,3,1,100,33.3,
"De 20 a 24 años (203)",9,12,12,2,100,16.7,
"De 25 a 29 años (204)",6,18,18,2,100,11.1,
"De 30 a 34 años (205)",10,45,39,1,86.7,2.2,
"De 35 a 39 años (206)",37,176,154,2,87.5,1.1,
"De 40 a 44 años (207)",18,102,91,,89.2,,
"De 45 a 49 años (208)",39,226,202,,89.4,,
"De 50 y más años (209)",396,2624,2028,,77.3,,
"Divorciado(a) (210)",26,106,95,1,89.6,0.9,
"De 15 a 19 años (212)",1,1,1,,100,,
"De 20 a 24 años (213)",2,3,3,1,100,33.3,
"De 25 a 29 años (214)",2,1,1,,100,,
"De 30 a 34 años (215)",1,3,3,,100,,
"De 35 a 39 años (216)",3,6,6,,100,,
"De 40 a 44 años (217)",5,20,20,,100,,
"De 45 a 49 años (218)",2,7,5,,71.4,,
"De 50 y más años (219)",10,65,56,,86.2,,
"Soltero(a) (220)",3031,274,263,26,96,9.5,
"De 12 a 14 años (221)",1435,4,3,2,75,50,
"De 15 a 19 años (222)",1042,34,33,12,97.1,35.3,
"De 20 a 24 años (223)",253,49,48,4,98,8.2,
"De 25 a 29 años (224)",127,57,53,5,93,8.8,
"De 30 a 34 años (225)",58,36,35,1,97.2,2.8,
"De 35 a 39 años (226)",53,33,32,,97,,
"De 40 a 44 años (227)",26,22,22,2,100,9.1,
"De 45 a 49 años (228)",14,22,22,,100,,
"De 50 y más años (229)",23,17,15,,88.2,,
