"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",71,,44,25,1,1,,
"Obreros construc.,conf.,papel, fab., instr. (099)",222,31,100,79,6,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2724,18,1222,59,2,1410,13,
"Otra (101)",8,8,,,,,,
"Ocupaciñn no especificada (102)",101,15,15,56,2,13,,
"Desocupado (103)",397,,,,,,,397
"Mujeres (104)",3196,176,418,1078,24,1352,42,106
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",136,122,,14,,,,
"Técnicos de nivel medio y trab. asimilados (107)",16,14,,1,1,,,
"Jefes y empleados de oficina (108)",6,6,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",197,17,1,134,8,37,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",740,,,731,9,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",16,,1,8,1,6,,
"Obreros construc.,conf.,papel, fab., instr. (112)",5,,2,3,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1736,13,397,61,,1223,42,
"Ocupaciñn no especificada (115)",237,3,17,126,5,86,,
"Desocupado (116)",106,,,,,,,106
