"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia TAHUAMANU (000)",10742,6448,4294,7604,4440,3164,3138,2008,1130
"Menores de 1 año (001)",198,103,95,142,73,69,56,30,26
"Menores de 1 mes (002)",11,9,2,4,4,,7,5,2
"De 1 a 11 meses (003)",187,94,93,138,69,69,49,25,24
"De 1 a 4 años (004)",839,421,418,602,293,309,237,128,109
"1 año (005)",187,93,94,132,67,65,55,26,29
"2 años (006)",234,124,110,166,83,83,68,41,27
"3 años (007)",218,98,120,163,71,92,55,27,28
"4 años (008)",200,106,94,141,72,69,59,34,25
"De 5 a 9 años (009)",908,465,443,644,326,318,264,139,125
"5 años (010)",153,75,78,112,48,64,41,27,14
"6 años (011)",172,84,88,124,65,59,48,19,29
"7 años (012)",187,93,94,125,60,65,62,33,29
"8 años (013)",189,104,85,137,78,59,52,26,26
"9 años (014)",207,109,98,146,75,71,61,34,27
"De 10 a 14 años (015)",966,478,488,688,326,362,278,152,126
"10 años (016)",178,84,94,123,61,62,55,23,32
"11 años (017)",175,82,93,125,55,70,50,27,23
"12 años (018)",198,88,110,145,62,83,53,26,27
"13 años (019)",223,114,109,154,76,78,69,38,31
"14 años (020)",192,110,82,141,72,69,51,38,13
"De 15 a 19 años (021)",907,483,424,673,348,325,234,135,99
"15 años (022)",213,107,106,150,77,73,63,30,33
"16 años (023)",180,93,87,123,61,62,57,32,25
"17 años (024)",154,76,78,120,54,66,34,22,12
"18 años (025)",192,110,82,150,87,63,42,23,19
"19 años (026)",168,97,71,130,69,61,38,28,10
"De 20 a 24 años (027)",1048,587,461,770,415,355,278,172,106
"20 años (028)",202,113,89,147,80,67,55,33,22
"21 años (029)",174,101,73,128,67,61,46,34,12
"22 años (030)",221,110,111,156,69,87,65,41,24
"23 años (031)",231,142,89,180,113,67,51,29,22
"24 años (032)",220,121,99,159,86,73,61,35,26
"De 25 a 29 años (033)",1176,751,425,883,559,324,293,192,101
"25 años (034)",233,146,87,170,105,65,63,41,22
"26 años (035)",221,131,90,155,85,70,66,46,20
"27 años (036)",242,167,75,185,132,53,57,35,22
"28 años (037)",250,152,98,203,119,84,47,33,14
"29 años (038)",230,155,75,170,118,52,60,37,23
"De 30 a 34 años (039)",1032,675,357,758,482,276,274,193,81
"30 años (040)",237,143,94,170,101,69,67,42,25
"31 años (041)",181,134,47,124,89,35,57,45,12
"32 años (042)",230,152,78,172,110,62,58,42,16
"33 años (043)",189,117,72,139,83,56,50,34,16
"34 años (044)",195,129,66,153,99,54,42,30,12
"De 35 a 39 años (045)",937,614,323,669,425,244,268,189,79
"35 años (046)",213,145,68,143,97,46,70,48,22
"36 años (047)",167,107,60,124,76,48,43,31,12
