"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",6,6,3,3,,,,,,,,3
"De 20 a 24 años (023)",10,8,6,1,1,,,,,,2,3
"De 25 a 29 años (024)",13,12,4,1,2,4,1,,,,1,21
"De 30 a 34 años (025)",11,11,,,2,3,3,2,1,,,48
"De 35 a 39 años (026)",13,11,1,1,1,1,3,2,2,,2,47
"Primaria (030)",17176,16861,5094,1576,1644,1593,2810,2002,1238,904,315,55641
"De 12 a 14 años (031)",3081,3073,3062,11,,,,,,,8,11
"De 15 a 19 años (032)",1582,1554,1211,274,65,2,2,,,,28,418
"De 20 a 24 años (033)",1909,1791,397,612,506,212,60,4,,,118,2541
"De 25 a 29 años (034)",1818,1752,131,271,441,455,403,44,7,,66,4552
"De 30 a 34 años (035)",1800,1759,70,121,242,345,655,282,42,2,41,6705
"De 35 a 39 años (036)",1751,1733,71,91,130,233,564,435,174,35,18,8211
"De 40 a 44 años (037)",1487,1472,44,48,86,123,386,393,266,126,15,8479
"De 45 a 49 años (038)",1236,1230,28,46,59,81,260,298,256,202,6,7925
"De 50 y más años (039)",2512,2497,80,102,115,142,480,546,493,539,15,16799
"Secundaria (040)",15309,14735,8958,2008,1357,869,941,385,155,62,574,15901
"De 12 a 14 años (041)",2649,2637,2628,8,1,,,,,,12,10
"De 15 a 19 años (042)",5649,5577,5084,447,42,3,1,,,,72,544
"De 20 a 24 años (043)",2742,2472,976,968,405,96,23,4,,,270,2191
"De 25 a 29 años (044)",1409,1275,159,357,442,200,101,13,3,,134,2369
"De 30 a 34 años (045)",875,828,41,113,241,227,173,27,6,,47,2241
"De 35 a 39 años (046)",668,651,21,49,112,167,221,60,19,2,17,2301
"De 40 a 44 años (047)",473,463,24,22,48,80,159,92,32,6,10,1994
"De 45 a 49 años (048)",357,353,8,17,28,46,124,77,36,17,4,1745
"De 50 y más años (049)",487,479,17,27,38,50,139,112,59,37,8,2506
"Sup. no Univ. incompleta (050)",1289,1103,528,251,147,72,78,22,2,3,186,1286
"De 15 a 19 años (052)",210,209,196,12,1,,,,,,1,14
"De 20 a 24 años (053)",527,411,284,106,20,,1,,,,116,151
"De 25 a 29 años (054)",217,173,33,83,40,14,2,1,,,44,220
"De 30 a 34 años (055)",130,114,9,33,44,17,11,,,,16,219
"De 35 a 39 años (056)",83,78,3,9,19,21,23,3,,,5,228
"De 40 a 44 años (057)",49,47,2,,12,8,21,4,,,2,167
"De 45 a 49 años (058)",37,37,1,3,8,7,13,5,,,,126
"De 50 y más años (059)",36,34,,5,3,5,7,9,2,3,2,161
"Sup. no Univ. completa (060)",2451,2227,309,635,617,346,247,55,13,5,224,4480
"De 20 a 24 años (063)",274,199,107,76,12,3,,1,,,75,116
"De 25 a 29 años (064)",551,474,95,236,114,22,6,1,,,77,564
"De 30 a 34 años (065)",561,522,47,181,196,75,20,3,,,39,898
"De 35 a 39 años (066)",435,423,28,81,157,94,56,7,,,12,962
"De 40 a 44 años (067)",283,272,11,32,80,66,74,6,3,,11,769
"De 45 a 49 años (068)",169,165,10,13,32,50,44,13,3,,4,517
"De 50 y más años (069)",178,172,11,16,26,36,47,24,7,5,6,654
"Sup. Univ. incompleta (070)",1718,1427,952,273,101,51,36,9,3,2,291,885
"De 15 a 19 años (072)",345,343,335,8,,,,,,,2,8
"De 20 a 24 años (073)",910,711,540,152,16,2,1,,,,199,195
"De 25 a 29 años (074)",247,175,58,71,38,6,2,,,,72,174
"De 30 a 34 años (075)",88,78,8,22,28,14,6,,,,10,146
"De 35 a 39 años (076)",47,42,6,9,9,8,8,1,1,,5,99
"De 40 a 44 años (077)",40,38,5,6,7,8,10,2,,,2,98
"De 45 a 49 años (078)",16,16,,2,,10,3,1,,,,51
"De 50 y más años (079)",25,24,,3,3,3,6,5,2,2,1,114
"Sup. Univ. completa (080)",2462,2063,432,702,514,231,146,29,7,2,399,3305
"De 20 a 24 años (083)",245,144,77,51,14,1,,1,,,101,89
"De 25 a 29 años (084)",715,541,189,256,83,10,2,1,,,174,468
"De 30 a 34 años (085)",603,534,94,219,153,53,14,1,,,69,747
"De 35 a 39 años (086)",349,315,22,93,122,48,28,2,,,34,609
"De 40 a 44 años (087)",224,213,17,42,74,46,30,3,1,,11,481
"De 45 a 49 años (088)",150,144,16,21,38,34,28,6,1,,6,367
"De 50 y más años (089)",176,172,17,20,30,39,44,15,5,2,4,544
,,,,,,,,,,,,
"URBANA (100)",23193,21729,7573,3176,2655,1934,2722,1774,1049,846,1464,56326
"De 12 a 14 años (101)",2263,2254,2244,9,1,,,,,,9,11
"De 15 a 19 años (102)",3409,3356,3085,243,25,3,,,,,53,302
"De 20 a 24 años (103)",3197,2577,1303,896,294,64,15,5,,,620,1778
"De 25 a 29 años (104)",2681,2241,398,855,614,244,116,12,2,,440,3395
"De 30 a 34 años (105)",2286,2114,171,520,635,410,302,67,8,1,172,4829
"De 35 a 39 años (106)",1949,1873,80,247,435,384,483,185,54,5,76,6091
"De 40 a 44 años (107)",1631,1592,78,117,253,261,472,254,125,32,39,6542
"De 45 a 49 años (108)",1349,1333,46,77,136,192,369,265,147,101,16,6635
"De 50 y más años (109)",4428,4389,168,212,262,376,965,986,713,707,39,26743
"Sin nivel (110)",2728,2688,138,125,145,224,552,600,454,450,40,16504
"De 12 a 14 años (111)",12,12,12,,,,,,,,,
"De 15 a 19 años (112)",15,15,9,5,1,,,,,,,7
"De 20 a 24 años (113)",30,22,9,3,4,5,1,,,,8,31
"De 25 a 29 años (114)",47,43,3,7,11,9,11,1,1,,4,119
"De 30 a 34 años (115)",72,66,2,7,7,11,25,10,3,1,6,263
"De 35 a 39 años (116)",118,115,5,11,6,10,31,35,16,1,3,570
"De 40 a 44 años (117)",142,139,7,8,6,13,43,31,20,11,3,750
"De 45 a 49 años (118)",181,179,7,10,8,19,28,37,34,36,2,1145
"De 50 y más años (119)",2111,2097,84,74,102,157,413,486,380,401,14,13619
"Educacion Inicial (120)",20,19,10,2,2,3,1,1,,,1,26
"De 12 a 14 años (121)",4,4,4,,,,,,,,,
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",5,5,4,,1,,,,,,,2
"De 25 a 29 años (124)",6,5,1,1,1,2,,,,,1,9
"De 30 a 34 años (125)",3,3,,,,1,1,1,,,,14
"De 35 a 39 años (126)",1,1,1,,,,,,,,,
"Primaria (130)",5014,4944,1127,312,449,486,1021,765,450,334,70,19777
"De 12 a 14 años (131)",825,823,820,3,,,,,,,2,3
"De 15 a 19 años (132)",205,203,162,33,7,1,,,,,2,50
"De 20 a 24 años (133)",255,233,35,88,77,26,6,1,,,22,353
"De 25 a 29 años (134)",329,316,19,41,101,90,61,3,1,,13,794
"De 30 a 34 años (135)",363,351,6,21,73,85,123,41,2,,12,1241
"De 35 a 39 años (136)",511,504,9,27,51,98,189,100,26,4,7,2174
"De 40 a 44 años (137)",547,542,23,18,44,55,176,136,74,16,5,2733
"De 45 a 49 años (138)",507,506,8,13,29,36,145,137,86,52,1,3026
"De 50 y más años (139)",1472,1466,45,68,67,95,321,347,261,262,6,9403
"Secundaria (140)",8154,7817,4362,1015,763,550,659,297,120,51,337,10574
"De 12 a 14 años (141)",1422,1415,1408,6,1,,,,,,7,8
"De 15 a 19 años (142)",2703,2654,2449,186,17,2,,,,,49,226
"De 20 a 24 años (143)",1187,1043,390,457,161,27,6,2,,,144,900
"De 25 a 29 años (144)",718,641,51,206,246,97,35,6,,,77,1172
"De 30 a 34 años (145)",558,527,17,69,156,163,107,12,3,,31,1431
"De 35 a 39 años (146)",452,438,13,31,87,108,151,37,11,,14,1519
"De 40 a 44 años (147)",371,366,15,17,38,69,123,72,27,5,5,1599
"De 45 a 49 años (148)",300,296,6,17,24,38,108,67,23,13,4,1424
"De 50 y más años (149)",443,437,13,26,33,46,129,101,56,33,6,2295
"Sup. no Univ. incompleta (150)",1043,897,407,212,118,64,71,20,2,3,146,1122
"De 15 a 19 años (152)",166,165,155,10,,,,,,,1,10
"De 20 a 24 años (153)",411,320,215,90,14,,1,,,,91,123
"De 25 a 29 años (154)",177,141,25,72,31,12,1,,,,36,174
"De 30 a 34 años (155)",100,89,7,24,37,14,7,,,,11,170
"De 35 a 39 años (156)",74,71,3,8,15,20,22,3,,,3,211
"De 40 a 44 años (157)",45,43,2,,10,7,20,4,,,2,156
"De 45 a 49 años (158)",36,36,,3,8,7,13,5,,,,126
"De 50 y más años (159)",34,32,,5,3,4,7,8,2,3,2,152
"Sup. no Univ. completa (160)",2293,2080,264,582,585,335,242,54,13,5,213,4300
"De 20 a 24 años (163)",238,169,88,68,9,3,,1,,,69,102
"De 25 a 29 años (164)",501,427,82,216,105,19,4,1,,,74,507
"De 30 a 34 años (165)",524,487,43,166,186,70,20,2,,,37,842
"De 35 a 39 años (166)",411,399,22,73,150,92,55,7,,,12,929
"De 40 a 44 años (167)",280,269,10,31,80,65,74,6,3,,11,765
"De 45 a 49 años (168)",166,162,9,12,31,50,44,13,3,,4,514
"De 50 y más años (169)",173,167,10,16,24,36,45,24,7,5,6,641
"Sup. Univ. incompleta (170)",1591,1314,866,258,95,48,34,9,3,1,277,828
"De 15 a 19 años (172)",319,318,310,8,,,,,,,1,8
"De 20 a 24 años (173)",842,651,491,142,15,2,1,,,,191,183
"De 25 a 29 años (174)",230,160,48,68,37,5,2,,,,70,166
"De 30 a 34 años (175)",81,72,7,22,24,14,5,,,,9,134
"De 35 a 39 años (176)",44,41,6,8,9,8,8,1,1,,3,98
"De 40 a 44 años (177)",37,35,4,6,7,7,9,2,,,2,91
"De 45 a 49 años (178)",15,15,,1,,10,3,1,,,,50
"De 50 y más años (179)",23,22,,3,3,2,6,5,2,1,1,98
"Sup. Univ. completa (180)",2350,1970,399,670,498,224,142,28,7,2,380,3195
"De 20 a 24 años (183)",229,134,71,48,13,1,,1,,,95,84
"De 25 a 29 años (184)",673,508,169,244,82,10,2,1,,,165,454
"De 30 a 34 años (185)",585,519,89,211,152,52,14,1,,,66,734
"De 35 a 39 años (186)",338,304,21,89,117,48,27,2,,,34,590
"De 40 a 44 años (187)",209,198,17,37,68,45,27,3,1,,11,448
"De 45 a 49 años (188)",144,139,16,21,36,32,28,5,1,,5,350
"De 50 y más años (189)",172,168,16,20,30,36,44,15,5,2,4,535
,,,,,,,,,,,,
"RURAL (200)",28433,27768,9323,2801,2309,1968,3518,3104,2468,2277,665,95633
"De 12 a 14 años (201)",3504,3493,3483,10,,,,,,,11,10
"De 15 a 19 años (202)",4462,4412,3805,518,84,2,3,,,,50,704
"De 20 a 24 años (203)",3615,3330,1136,1107,727,273,82,5,,,285,3760
"De 25 a 29 años (204)",2616,2464,299,467,610,529,487,61,11,,152,5818
"De 30 a 34 años (205)",2295,2224,124,214,318,381,763,357,62,5,71,8200
"De 35 a 39 años (206)",2133,2108,107,122,151,237,596,570,258,67,25,10349
"De 40 a 44 años (207)",1782,1760,64,70,92,125,372,456,364,217,22,10714
"De 45 a 49 años (208)",1640,1630,51,61,73,93,251,378,390,333,10,11137
"De 50 y más años (209)",6386,6347,254,232,254,328,964,1277,1383,1655,39,44941
"Sin nivel (210)",8433,8338,464,401,433,508,1423,1772,1642,1695,95,53835
"De 12 a 14 años (211)",18,18,18,,,,,,,,,
"De 15 a 19 años (212)",64,64,52,12,,,,,,,,12
"De 20 a 24 años (213)",165,149,43,34,43,18,11,,,,16,221
"De 25 a 29 años (214)",280,260,25,40,53,53,75,12,2,,20,726
"De 30 a 34 años (215)",441,426,24,38,40,46,158,99,18,3,15,1762
"De 35 a 39 años (216)",618,613,30,25,30,39,145,210,100,34,5,3413
"De 40 a 44 años (217)",715,708,32,29,32,42,121,179,167,106,7,4518
"De 45 a 49 años (218)",843,839,27,26,36,38,120,206,207,179,4,5896
"De 50 y más años (219)",5289,5261,213,197,199,272,793,1066,1148,1373,28,37287
"Educacion Inicial (220)",40,36,11,4,4,5,6,3,3,,4,96
"De 12 a 14 años (221)",3,3,3,,,,,,,,,
"De 15 a 19 años (222)",5,5,3,2,,,,,,,,2
"De 20 a 24 años (223)",5,3,2,1,,,,,,,2,1
"De 25 a 29 años (224)",7,7,3,,1,2,1,,,,,12
"De 30 a 34 años (225)",8,8,,,2,2,2,1,1,,,34
"De 35 a 39 años (226)",12,10,,1,1,1,3,2,2,,2,47
"Primaria (230)",12162,11917,3967,1264,1195,1107,1789,1237,788,570,245,35864
"De 12 a 14 años (231)",2256,2250,2242,8,,,,,,,6,8
"De 15 a 19 años (232)",1377,1351,1049,241,58,1,2,,,,26,368
"De 20 a 24 años (233)",1654,1558,362,524,429,186,54,3,,,96,2188
"De 25 a 29 años (234)",1489,1436,112,230,340,365,342,41,6,,53,3758
"De 30 a 34 años (235)",1437,1408,64,100,169,260,532,241,40,2,29,5464
"De 35 a 39 años (236)",1240,1229,62,64,79,135,375,335,148,31,11,6037
"De 40 a 44 años (237)",940,930,21,30,42,68,210,257,192,110,10,5746
"De 45 a 49 años (238)",729,724,20,33,30,45,115,161,170,150,5,4899
"De 50 y más años (239)",1040,1031,35,34,48,47,159,199,232,277,9,7396
"Secundaria (240)",7155,6918,4596,993,594,319,282,88,35,11,237,5327
"De 12 a 14 años (241)",1227,1222,1220,2,,,,,,,5,2
"De 15 a 19 años (242)",2946,2923,2635,261,25,1,1,,,,23,318
"De 20 a 24 años (243)",1555,1429,586,511,244,69,17,2,,,126,1291
"De 25 a 29 años (244)",691,634,108,151,196,103,66,7,3,,57,1197
"De 30 a 34 años (245)",317,301,24,44,85,64,66,15,3,,16,810
"De 35 a 39 años (246)",216,213,8,18,25,59,70,23,8,2,3,782
"De 40 a 44 años (247)",102,97,9,5,10,11,36,20,5,1,5,395
"De 45 a 49 años (248)",57,57,2,,4,8,16,10,13,4,,321
"De 50 y más años (249)",44,42,4,1,5,4,10,11,3,4,2,211
"Sup. no Univ. incompleta (250)",246,206,121,39,29,8,7,2,,,40,164
"De 15 a 19 años (252)",44,44,41,2,1,,,,,,,4
"De 20 a 24 años (253)",116,91,69,16,6,,,,,,25,28
"De 25 a 29 años (254)",40,32,8,11,9,2,1,1,,,8,46
"De 30 a 34 años (255)",30,25,2,9,7,3,4,,,,5,49
"De 35 a 39 años (256)",9,7,,1,4,1,1,,,,2,17
"De 40 a 44 años (257)",4,4,,,2,1,1,,,,,11
"De 45 a 49 años (258)",1,1,1,,,,,,,,,
"De 50 y más años (259)",2,2,,,,1,,1,,,,9
"Sup. no Univ. completa (260)",158,147,45,53,32,11,5,1,,,11,180
"De 20 a 24 años (263)",36,30,19,8,3,,,,,,6,14
"De 25 a 29 años (264)",50,47,13,20,9,3,2,,,,3,57
"De 30 a 34 años (265)",37,35,4,15,10,5,,1,,,2,56
"De 35 a 39 años (266)",24,24,6,8,7,2,1,,,,,33
"De 40 a 44 años (267)",3,3,1,1,,1,,,,,,4
"De 45 a 49 años (268)",3,3,1,1,1,,,,,,,3
"De 50 y más años (269)",5,5,1,,2,,2,,,,,13
"Sup. Univ. incompleta (270)",127,113,86,15,6,3,2,,,1,14,57
"De 15 a 19 años (272)",26,25,25,,,,,,,,1,
"De 20 a 24 años (273)",68,60,49,10,1,,,,,,8,12
"De 25 a 29 años (274)",17,15,10,3,1,1,,,,,2,8
"De 30 a 34 años (275)",7,6,1,,4,,1,,,,1,12
"De 35 a 39 años (276)",3,1,,1,,,,,,,2,1
"De 40 a 44 años (277)",3,3,1,,,1,1,,,,,7
"De 45 a 49 años (278)",1,1,,1,,,,,,,,1
"De 50 y más años (279)",2,2,,,,1,,,,1,,16
"Sup. Univ. completa (280)",112,93,33,32,16,7,4,1,,,19,110
"De 20 a 24 años (283)",16,10,6,3,1,,,,,,6,5
"De 25 a 29 años (284)",42,33,20,12,1,,,,,,9,14
"De 30 a 34 años (285)",18,15,5,8,1,1,,,,,3,13
"De 35 a 39 años (286)",11,11,1,4,5,,1,,,,,19
"De 40 a 44 años (287)",15,15,,5,6,1,3,,,,,33
"De 45 a 49 años (288)",6,5,,,2,2,,1,,,1,17
"De 50 y más años (289)",4,4,1,,,3,,,,,,9
