"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (053)",52,,,,,,17,35
"De 25 a 29 años (054)",40,,,,,1,15,24
"De 30 a 34 años (055)",20,,,,,2,13,5
"De 35 a 39 años (056)",17,,,,,6,9,2
"De 40 a 44 años (057)",18,,,,2,4,8,4
"De 45 a 49 años (058)",7,,,,,1,4,2
"De 50 y más años (059)",7,,,,3,2,1,1
"Sup. no Univ. completa (060)",243,1,2,2,11,34,97,96
"De 20 a 24 años (063)",33,,,,,,7,26
"De 25 a 29 años (064)",59,,,,,,31,28
"De 30 a 34 años (065)",47,,,,,6,27,14
"De 35 a 39 años (066)",49,,,,1,9,22,17
"De 40 a 44 años (067)",23,,,,2,11,7,3
"De 45 a 49 años (068)",15,,,,3,6,3,3
"De 50 y más años (069)",17,1,2,2,5,2,,5
"Sup. Univ. incompleta (070)",118,,,,3,8,35,72
"De 20 a 24 años (073)",42,,,,,,11,31
"De 25 a 29 años (074)",42,,,,,1,11,30
"De 30 a 34 años (075)",11,,,,,1,4,6
"De 35 a 39 años (076)",9,,,,,1,5,3
"De 40 a 44 años (077)",6,,,,,3,3,
"De 45 a 49 años (078)",2,,,,1,,1,
"De 50 y más años (079)",6,,,,2,2,,2
"Sup. Univ. completa (080)",277,,,4,9,50,92,122
"De 20 a 24 años (083)",30,,,,,,9,21
"De 25 a 29 años (084)",63,,,,,2,24,37
"De 30 a 34 años (085)",74,,,,,11,33,30
"De 35 a 39 años (086)",35,,,,,11,11,13
"De 40 a 44 años (087)",23,,,,1,6,11,5
"De 45 a 49 años (088)",25,,,1,2,12,4,6
"De 50 y más años (089)",27,,,3,6,8,,10
,,,,,,,,
"URBANA (100)",4851,19,65,180,410,910,1766,1501
"De 12 a 14 años (101)",3,,,,,,,3
"De 15 a 19 años (102)",118,,,,,,67,51
"De 20 a 24 años (103)",578,,,,,1,288,289
"De 25 a 29 años (104)",678,,,,,25,376,277
"De 30 a 34 años (105)",618,,,,,91,355,172
"De 35 a 39 años (106)",614,,,,3,162,324,125
"De 40 a 44 años (107)",513,,,,21,194,214,84
"De 45 a 49 años (108)",444,,,2,44,184,115,99
"De 50 y más años (109)",1285,19,65,178,342,253,27,401
"Sin nivel (110)",1178,17,46,113,186,229,222,365
"De 15 a 19 años (112)",5,,,,,,5,
"De 20 a 24 años (113)",27,,,,,,15,12
"De 25 a 29 años (114)",32,,,,,,23,9
"De 30 a 34 años (115)",49,,,,,6,26,17
"De 35 a 39 años (116)",91,,,,,16,56,19
"De 40 a 44 años (117)",103,,,,3,37,44,19
"De 45 a 49 años (118)",133,,,,8,50,40,35
"De 50 y más años (119)",738,17,46,113,175,120,13,254
"Educacion Inicial (120)",15,,,,,2,5,8
"De 20 a 24 años (123)",1,,,,,,,1
"De 25 a 29 años (124)",2,,,,,,,2
"De 30 a 34 años (125)",10,,,,,2,3,5
"De 35 a 39 años (126)",2,,,,,,2,
"Primaria (130)",1873,2,14,51,146,407,793,460
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",41,,,,,,23,18
"De 20 a 24 años (133)",172,,,,,,109,63
"De 25 a 29 años (134)",219,,,,,12,139,68
"De 30 a 34 años (135)",267,,,,,38,167,62
"De 35 a 39 años (136)",317,,,,1,86,175,55
"De 40 a 44 años (137)",257,,,,7,91,118,41
"De 45 a 49 años (138)",195,,,1,13,88,50,43
"De 50 y más años (139)",403,2,14,50,125,92,12,108
"Secundaria (140)",1130,,3,10,50,179,512,376
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",71,,,,,,39,32
"De 20 a 24 años (143)",264,,,,,1,137,126
"De 25 a 29 años (144)",262,,,,,9,150,103
"De 30 a 34 años (145)",171,,,,,30,97,44
"De 35 a 39 años (146)",104,,,,1,36,45,22
"De 40 a 44 años (147)",92,,,,6,44,29,13
"De 45 a 49 años (148)",70,,,,17,28,14,11
"De 50 y más años (149)",95,,3,10,26,31,1,24
"Sup. no Univ. incompleta (150)",122,,,,5,16,48,53
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",33,,,,,,9,24
"De 25 a 29 años (154)",27,,,,,1,9,17
"De 30 a 34 años (155)",14,,,,,2,9,3
"De 35 a 39 años (156)",16,,,,,6,9,1
"De 40 a 44 años (157)",17,,,,2,4,7,4
"De 45 a 49 años (158)",7,,,,,1,4,2
"De 50 y más años (159)",7,,,,3,2,1,1
"Sup. no Univ. completa (160)",201,,2,2,11,31,82,73
"De 20 a 24 años (163)",23,,,,,,5,18
"De 25 a 29 años (164)",45,,,,,,25,20
"De 30 a 34 años (165)",36,,,,,4,21,11
"De 35 a 39 años (166)",46,,,,1,9,21,15
"De 40 a 44 años (167)",22,,,,2,10,7,3
"De 45 a 49 años (168)",14,,,,3,6,3,2
"De 50 y más años (169)",15,,2,2,5,2,,4
"Sup. Univ. incompleta (170)",96,,,,3,5,28,60
"De 20 a 24 años (173)",35,,,,,,7,28
"De 25 a 29 años (174)",33,,,,,1,9,23
"De 30 a 34 años (175)",9,,,,,,4,5
"De 35 a 39 años (176)",8,,,,,1,5,2
"De 40 a 44 años (177)",4,,,,,2,2,
"De 45 a 49 años (178)",2,,,,1,,1,
"De 50 y más años (179)",5,,,,2,1,,2
"Sup. Univ. completa (180)",236,,,4,9,41,76,106
"De 20 a 24 años (183)",23,,,,,,6,17
"De 25 a 29 años (184)",58,,,,,2,21,35
"De 30 a 34 años (185)",62,,,,,9,28,25
"De 35 a 39 años (186)",30,,,,,8,11,11
"De 40 a 44 años (187)",18,,,,1,6,7,4
"De 45 a 49 años (188)",23,,,1,2,11,3,6
"De 50 y más años (189)",22,,,3,6,5,,8
,,,,,,,,
"RURAL (200)",10070,34,128,358,742,1824,4463,2521
"De 12 a 14 años (201)",19,,,,,,,19
"De 15 a 19 años (202)",390,,,,,,224,166
"De 20 a 24 años (203)",1357,,,,,1,855,501
"De 25 a 29 años (204)",1337,,,,,51,939,347
"De 30 a 34 años (205)",1162,,,,,160,781,221
"De 35 a 39 años (206)",1137,,,,4,278,689,166
"De 40 a 44 años (207)",920,,,,12,275,517,116
"De 45 a 49 años (208)",874,,,1,45,349,373,106
"De 50 y más años (209)",2874,34,128,357,681,710,85,879
"Sin nivel (210)",4460,28,112,318,569,1012,1275,1146
"De 12 a 14 años (211)",1,,,,,,,1
"De 15 a 19 años (212)",14,,,,,,7,7
"De 20 a 24 años (213)",104,,,,,,59,45
"De 25 a 29 años (214)",206,,,,,8,137,61
"De 30 a 34 años (215)",301,,,,,48,205,48
"De 35 a 39 años (216)",450,,,,3,107,268,72
"De 40 a 44 años (217)",477,,,,4,127,283,63
"De 45 a 49 años (218)",559,,,1,20,210,253,75
"De 50 y más años (219)",2348,28,112,317,542,512,63,774
"Educacion Inicial (220)",22,,,,,3,13,6
"De 20 a 24 años (223)",3,,,,,,2,1
"De 25 a 29 años (224)",5,,,,,1,3,1
"De 30 a 34 años (225)",9,,,,,2,4,3
"De 35 a 39 años (226)",5,,,,,,4,1
"Primaria (230)",4273,3,15,38,156,723,2415,923
"De 12 a 14 años (231)",12,,,,,,,12
"De 15 a 19 años (232)",227,,,,,,132,95
"De 20 a 24 años (233)",798,,,,,,516,282
"De 25 a 29 años (234)",788,,,,,36,583,169
"De 30 a 34 años (235)",694,,,,,92,470,132
"De 35 a 39 años (236)",586,,,,1,146,369,70
"De 40 a 44 años (237)",393,,,,8,131,210,44
"De 45 a 49 años (238)",289,,,,19,131,114,25
"De 50 y más años (239)",486,3,15,38,128,187,21,94
"Secundaria (240)",1169,2,1,2,17,71,703,373
"De 12 a 14 años (241)",6,,,,,,,6
"De 15 a 19 años (242)",148,,,,,,85,63
"De 20 a 24 años (243)",409,,,,,1,261,147
"De 25 a 29 años (244)",297,,,,,6,199,92
"De 30 a 34 años (245)",127,,,,,13,87,27
"De 35 a 39 años (246)",86,,,,,22,47,17
"De 40 a 44 años (247)",41,,,,,15,18,8
"De 45 a 49 años (248)",23,,,,6,7,5,5
"De 50 y más años (249)",32,2,1,2,11,7,1,8
"Sup. no Univ. incompleta (250)",41,,,,,,19,22
"De 15 a 19 años (252)",1,,,,,,,1
"De 20 a 24 años (253)",19,,,,,,8,11
"De 25 a 29 años (254)",13,,,,,,6,7
"De 30 a 34 años (255)",6,,,,,,4,2
"De 35 a 39 años (256)",1,,,,,,,1
"De 40 a 44 años (257)",1,,,,,,1,
"Sup. no Univ. completa (260)",42,1,,,,3,15,23
"De 20 a 24 años (263)",10,,,,,,2,8
"De 25 a 29 años (264)",14,,,,,,6,8
"De 30 a 34 años (265)",11,,,,,2,6,3
"De 35 a 39 años (266)",3,,,,,,1,2
"De 40 a 44 años (267)",1,,,,,1,,
"De 45 a 49 años (268)",1,,,,,,,1
"De 50 y más años (269)",2,1,,,,,,1
"Sup. Univ. incompleta (270)",22,,,,,3,7,12
"De 20 a 24 años (273)",7,,,,,,4,3
"De 25 a 29 años (274)",9,,,,,,2,7
"De 30 a 34 años (275)",2,,,,,1,,1
"De 35 a 39 años (276)",1,,,,,,,1
"De 40 a 44 años (277)",2,,,,,1,1,
"De 50 y más años (279)",1,,,,,1,,
"Sup. Univ. completa (280)",41,,,,,9,16,16
"De 20 a 24 años (283)",7,,,,,,3,4
"De 25 a 29 años (284)",5,,,,,,3,2
"De 30 a 34 años (285)",12,,,,,2,5,5
"De 35 a 39 años (286)",5,,,,,3,,2
"De 40 a 44 años (287)",5,,,,,,4,1
"De 45 a 49 años (288)",2,,,,,1,1,
"De 50 y más años (289)",5,,,,,3,,2
