"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",2570,6637,6457,115,97.3,1.7,
"De 40 a 44 años (037)",2851,8992,8697,50,96.7,0.6,
"De 45 a 49 años (038)",2666,10013,9521,9,95.1,0.1,
"De 50 y más años (039)",9684,47056,42619,,90.6,,
"Viudo(a) (040)",4403,22985,19752,8,85.9,,
"De 15 a 19 años (042)",5,6,6,,100,,
"De 20 a 24 años (043)",14,24,20,1,83.3,4.2,
"De 25 a 29 años (044)",29,56,56,1,100,1.8,
"De 30 a 34 años (045)",48,114,113,,99.1,,
"De 35 a 39 años (046)",90,271,253,2,93.4,0.7,
"De 40 a 44 años (047)",139,485,462,4,95.3,0.8,
"De 45 a 49 años (048)",179,770,718,,93.2,,
"De 50 y más años (049)",3899,21259,18124,,85.3,,
"Divorciado(a) (050)",438,1345,1255,3,93.3,0.2,
"De 15 a 19 años (052)",4,5,5,,100,,
"De 20 a 24 años (053)",3,2,2,,100,,
"De 25 a 29 años (054)",11,7,7,,100,,
"De 30 a 34 años (055)",32,42,40,2,95.2,4.8,
"De 35 a 39 años (056)",37,67,65,,97,,
"De 40 a 44 años (057)",55,131,125,1,95.4,0.8,
"De 45 a 49 años (058)",59,161,154,,95.7,,
"De 50 y más años (059)",237,930,857,,92.2,,
"Soltero(a) (060)",27133,6835,6680,254,97.7,3.7,
"De 12 a 14 años (061)",6063,8,8,2,100,25,
"De 15 a 19 años (062)",8224,240,236,62,98.3,25.8,
"De 20 a 24 años (063)",4760,731,728,87,99.6,11.9,
"De 25 a 29 años (064)",2544,900,889,49,98.8,5.4,
"De 30 a 34 años (065)",1507,963,948,33,98.4,3.4,
"De 35 a 39 años (066)",1047,984,971,17,98.7,1.7,
"De 40 a 44 años (067)",766,812,801,4,98.6,0.5,
"De 45 a 49 años (068)",585,603,592,,98.2,,
"De 50 y más años (069)",1637,1594,1507,,94.5,,
,,,,,,,
"URBANA (080)",68021,144539,135035,2351,93.4,1.6,
"De 12 a 14 años (081)",5308,25,25,3,100,12,
"De 15 a 19 años (082)",8330,939,915,243,97.4,25.9,
"De 20 a 24 años (083)",7827,4521,4452,615,98.5,13.6,
"De 25 a 29 años (084)",7095,8299,8166,611,98.4,7.4,
"De 30 a 34 años (085)",6652,11774,11524,521,97.9,4.4,
"De 35 a 39 años (086)",6091,14056,13696,263,97.4,1.9,
"De 40 a 44 años (087)",5508,15744,15240,85,96.8,0.5,
"De 45 a 49 años (088)",4489,14947,14281,10,95.5,0.1,
"De 50 y más años (089)",16721,74234,66736,,89.9,,
"Conviviente (090)",16442,38707,37173,1458,96,3.8,
"De 12 a 14 años (091)",47,12,12,1,100,8.3,
"De 15 a 19 años (092)",958,621,603,161,97.1,25.9,
"De 20 a 24 años (093)",2712,3007,2957,432,98.3,14.4,
"De 25 a 29 años (094)",3184,5014,4928,398,98.3,7.9,
"De 30 a 34 años (095)",2864,6161,6019,291,97.7,4.7,
"De 35 a 39 años (096)",2240,6033,5874,135,97.4,2.2,
"De 40 a 44 años (097)",1581,5298,5114,37,96.5,0.7,
"De 45 a 49 años (098)",997,3867,3694,3,95.5,0.1,
"De 50 y más años (099)",1859,8694,7972,,91.7,,
"Separado(a) (100)",3495,10090,9523,118,94.4,1.2,
"De 12 a 14 años (101)",6,2,2,,100,,
"De 15 a 19 años (102)",64,55,54,18,98.2,32.7,
"De 20 a 24 años (103)",268,295,294,37,99.7,12.5,
"De 25 a 29 años (104)",363,599,588,26,98.2,4.3,
"De 30 a 34 años (105)",413,822,801,23,97.4,2.8,
"De 35 a 39 años (106)",464,1081,1055,10,97.6,0.9,
"De 40 a 44 años (107)",447,1305,1256,4,96.2,0.3,
"De 45 a 49 años (108)",382,1299,1233,,94.9,,
"De 50 y más años (109)",1088,4632,4240,,91.5,,
"Casado(a) (110)",19470,68159,63753,546,93.5,0.8,
"De 12 a 14 años (111)",6,3,3,,100,,
"De 15 a 19 años (112)",73,62,61,10,98.4,16.1,
"De 20 a 24 años (113)",541,563,552,71,98,12.6,
"De 25 a 29 años (114)",1189,1822,1796,144,98.6,7.9,
"De 30 a 34 años (115)",1930,3815,3746,176,98.2,4.6,
"De 35 a 39 años (116)",2304,5739,5596,101,97.5,1.8,
"De 40 a 44 años (117)",2566,7818,7583,37,97,0.5,
"De 45 a 49 años (118)",2342,8414,8037,7,95.5,0.1,
"De 50 y más años (119)",8519,39923,36379,,91.1,,
"Viudo(a) (120)",3922,20077,17312,6,86.2,,
"De 15 a 19 años (122)",5,6,6,,100,,
"De 20 a 24 años (123)",14,24,20,1,83.3,4.2,
"De 25 a 29 años (124)",26,52,52,,100,,
"De 30 a 34 años (125)",39,81,80,,98.8,,
"De 35 a 39 años (126)",77,223,206,2,92.4,0.9,
"De 40 a 44 años (127)",123,412,393,3,95.4,0.7,
"De 45 a 49 años (128)",162,656,623,,95,,
"De 50 y más años (129)",3476,18623,15932,,85.6,,
"Divorciado(a) (130)",420,1251,1169,3,93.4,0.2,
"De 15 a 19 años (132)",4,5,5,,100,,
"De 20 a 24 años (133)",3,2,2,,100,,
"De 25 a 29 años (134)",10,6,6,,100,,
"De 30 a 34 años (135)",32,42,40,2,95.2,4.8,
"De 35 a 39 años (136)",37,67,65,,97,,
"De 40 a 44 años (137)",54,127,121,1,95.3,0.8,
"De 45 a 49 años (138)",56,148,141,,95.3,,
"De 50 y más años (139)",224,854,789,,92.4,,
"Soltero(a) (140)",24272,6255,6105,220,97.6,3.5,
"De 12 a 14 años (141)",5249,8,8,2,100,25,
"De 15 a 19 años (142)",7226,190,186,54,97.9,28.4,
"De 20 a 24 años (143)",4289,630,627,74,99.5,11.7,
"De 25 a 29 años (144)",2323,806,796,43,98.8,5.3,
"De 30 a 34 años (145)",1374,853,838,29,98.2,3.4,
"De 35 a 39 años (146)",969,913,900,15,98.6,1.6,
"De 40 a 44 años (147)",737,784,773,3,98.6,0.4,
"De 45 a 49 años (148)",550,563,553,,98.2,,
"De 50 y más años (149)",1555,1508,1424,,94.4,,
,,,,,,,
"RURAL (160)",9425,25774,23541,410,91.3,1.6,
"De 12 a 14 años (161)",827,3,3,,100,,
"De 15 a 19 años (162)",1247,227,226,48,99.6,21.1,
"De 20 a 24 años (163)",1198,999,976,125,97.7,12.5,
"De 25 a 29 años (164)",998,1531,1500,84,98,5.5,
"De 30 a 34 años (165)",867,2129,2061,71,96.8,3.3,
"De 35 a 39 años (166)",815,2563,2471,53,96.4,2.1,
"De 40 a 44 años (167)",640,2544,2420,26,95.1,1,
"De 45 a 49 años (168)",632,3000,2785,3,92.8,0.1,
"De 50 y más años (169)",2201,12778,11099,,86.9,,
"Conviviente (170)",3244,9278,8738,287,94.2,3.1,
"De 12 a 14 años (171)",10,3,3,,100,,
"De 15 a 19 años (172)",221,153,152,35,99.3,22.9,
"De 20 a 24 años (173)",616,748,728,96,97.3,12.8,
"De 25 a 29 años (174)",579,1078,1057,64,98.1,5.9,
"De 30 a 34 años (175)",498,1343,1302,47,96.9,3.5,
"De 35 a 39 años (176)",426,1461,1407,37,96.3,2.5,
"De 40 a 44 años (177)",271,1157,1101,8,95.2,0.7,
"De 45 a 49 años (178)",213,1048,973,,92.8,,
"De 50 y más años (179)",410,2287,2015,,88.1,,
"Separado(a) (180)",340,1128,1056,19,93.6,1.7,
"De 12 a 14 años (181)",2,,,,,,
"De 15 a 19 años (182)",13,14,14,3,100,21.4,
"De 20 a 24 años (183)",33,46,45,7,97.8,15.2,
"De 25 a 29 años (184)",44,61,60,3,98.4,4.9,
"De 30 a 34 años (185)",30,68,66,2,97.1,2.9,
"De 35 a 39 años (186)",32,85,85,,100,,
"De 40 a 44 años (187)",38,108,104,3,96.3,2.8,
"De 45 a 49 años (188)",40,186,181,1,97.3,0.5,
"De 50 y más años (189)",108,560,501,,89.5,,
"Casado(a) (190)",2481,11786,10646,70,90.3,0.6,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",15,10,10,2,100,20,
"De 20 a 24 años (193)",78,104,102,9,98.1,8.7,
"De 25 a 29 años (194)",150,293,285,11,97.3,3.8,
"De 30 a 34 años (195)",197,575,550,19,95.7,3.3,
"De 35 a 39 años (196)",266,898,861,14,95.9,1.6,
"De 40 a 44 años (197)",285,1174,1114,13,94.9,1.1,
"De 45 a 49 años (198)",324,1599,1484,2,92.8,0.1,
"De 50 y más años (199)",1165,7133,6240,,87.5,,
"Viudo(a) (200)",481,2908,2440,2,83.9,0.1,
"De 25 a 29 años (204)",3,4,4,1,100,25,
"De 30 a 34 años (205)",9,33,33,,100,,
"De 35 a 39 años (206)",13,48,47,,97.9,,
"De 40 a 44 años (207)",16,73,69,1,94.5,1.4,
"De 45 a 49 años (208)",17,114,95,,83.3,,
"De 50 y más años (209)",423,2636,2192,,83.2,,
"Divorciado(a) (210)",18,94,86,,91.5,,
"De 25 a 29 años (214)",1,1,1,,100,,
"De 40 a 44 años (217)",1,4,4,,100,,
"De 45 a 49 años (218)",3,13,13,,100,,
"De 50 y más años (219)",13,76,68,,89.5,,
"Soltero(a) (220)",2861,580,575,32,99.1,5.5,
"De 12 a 14 años (221)",814,,,,,,
"De 15 a 19 años (222)",998,50,50,8,100,16,
"De 20 a 24 años (223)",471,101,101,13,100,12.9,
"De 25 a 29 años (224)",221,94,93,5,98.9,5.3,
"De 30 a 34 años (225)",133,110,110,3,100,2.7,
"De 35 a 39 años (226)",78,71,71,2,100,2.8,
"De 40 a 44 años (227)",29,28,28,1,100,3.6,
"De 45 a 49 años (228)",35,40,39,,97.5,,
"De 50 y más años (229)",82,86,83,,96.5,,
