"CUADRO Nº 6: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES Y TOTAL DE OCUPANTES PRESENTES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y TIPO DE VIVIENDA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y TIPO DE VIVIENDA",TOTAL,,URBANA,,RURAL,
,"VIVIENDAS PARTICULARES","PERSONAS PRESENTES","VIVIENDAS PARTICULARES","PERSONAS PRESENTES","VIVIENDAS PARTICULARES","PERSONAS PRESENTES"
,,,,,,
"Provincia ANTABAMBA (000)",3789,12064,2522,8488,1267,3576
"Casa independiente (001)",3471,11220,2470,8343,1001,2877
"Vivienda en casa de vecindad (004)",47,140,47,140,,
"Choza o cabaña (005)",266,699,,,266,699
"Local no dest.para hab. humana (007)",5,5,5,5,,
