"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",1,1,,,1,,,,,,,2
"De 25 a 29 años (024)",4,4,,2,,1,1,,,,,9
"De 30 a 34 años (025)",4,4,,,2,,2,,,,,14
"De 35 a 39 años (026)",3,3,,,1,1,1,,,,,9
"Primaria (030)",8202,8097,1817,756,991,1092,1770,1044,469,158,105,26246
"De 12 a 14 años (031)",1114,1103,1100,3,,,,,,,11,3
"De 15 a 19 años (032)",396,387,284,93,10,,,,,,9,113
"De 20 a 24 años (033)",578,556,136,191,141,58,28,2,,,22,775
"De 25 a 29 años (034)",890,867,76,188,247,205,137,13,1,,23,1975
"De 30 a 34 años (035)",997,981,42,85,221,258,304,62,9,,16,3101
"De 35 a 39 años (036)",1207,1198,50,64,159,232,454,192,41,6,9,4717
"De 40 a 44 años (037)",1017,1015,45,41,86,143,343,250,84,23,2,4728
"De 45 a 49 años (038)",791,787,22,31,52,92,242,210,117,21,4,4062
"De 50 y más años (039)",1212,1203,62,60,75,104,262,315,217,108,9,6772
"Secundaria (040)",7883,7618,4070,1360,989,554,471,129,40,5,265,8249
"De 12 a 14 años (041)",1125,1118,1111,5,2,,,,,,7,9
"De 15 a 19 años (042)",2394,2363,2097,239,24,3,,,,,31,296
"De 20 a 24 años (043)",1558,1449,576,564,253,52,4,,,,109,1243
"De 25 a 29 años (044)",1148,1081,154,353,341,159,72,1,1,,67,1831
"De 30 a 34 años (045)",704,675,73,114,200,157,114,15,1,1,29,1582
"De 35 a 39 años (046)",448,440,24,52,105,104,111,36,8,,8,1354
"De 40 a 44 años (047)",255,249,18,14,32,46,101,25,13,,6,924
"De 45 a 49 años (048)",147,143,7,10,18,20,51,31,6,,4,579
"De 50 y más años (049)",104,100,10,9,14,13,18,21,11,4,4,431
"Sup. no Univ. incompleta (050)",382,338,177,79,48,24,9,1,,,44,290
"De 15 a 19 años (052)",64,62,56,5,,1,,,,,2,8
"De 20 a 24 años (053)",161,137,98,29,7,3,,,,,24,52
"De 25 a 29 años (054)",76,62,14,28,17,3,,,,,14,71
"De 30 a 34 años (055)",34,33,6,12,11,4,,,,,1,46
"De 35 a 39 años (056)",23,22,2,2,7,7,3,1,,,1,55
"De 40 a 44 años (057)",14,13,,2,4,3,4,,,,1,36
"De 45 a 49 años (058)",4,4,,,1,2,1,,,,,12
"De 50 y más años (059)",6,5,1,1,1,1,1,,,,1,10
"Sup. no Univ. completa (060)",377,338,89,108,75,36,25,4,,1,39,508
"De 20 a 24 años (063)",60,45,33,10,1,1,,,,,15,15
"De 25 a 29 años (064)",118,102,36,48,13,4,1,,,,16,90
"De 30 a 34 años (065)",70,65,14,23,23,4,1,,,,5,86
"De 35 a 39 años (066)",73,71,5,17,27,13,9,,,,2,146
"De 40 a 44 años (067)",25,25,1,5,7,5,5,2,,,,68
"De 45 a 49 años (068)",16,16,,3,4,6,2,1,,,,45
"De 50 y más años (069)",15,14,,2,,3,7,1,,1,1,58
"Sup. Univ. incompleta (070)",135,117,76,16,15,6,2,2,,,18,84
"De 15 a 19 años (072)",28,28,28,,,,,,,,,
"De 20 a 24 años (073)",54,46,39,7,,,,,,,8,7
"De 25 a 29 años (074)",27,18,7,6,2,2,,1,,,9,22
"De 30 a 34 años (075)",9,8,1,1,5,1,,,,,1,14
"De 35 a 39 años (076)",8,8,,1,6,,1,,,,,17
"De 40 a 44 años (077)",3,3,1,,1,1,,,,,,5
"De 45 a 49 años (078)",3,3,,1,1,1,,,,,,6
"De 50 y más años (079)",3,3,,,,1,1,1,,,,13
"Sup. Univ. completa (080)",335,309,87,85,90,33,12,,2,,26,431
"De 20 a 24 años (083)",22,16,11,4,1,,,,,,6,6
"De 25 a 29 años (084)",87,75,38,25,11,,1,,,,12,51
"De 30 a 34 años (085)",88,83,25,27,28,3,,,,,5,92
"De 35 a 39 años (086)",60,58,6,10,28,11,3,,,,2,111
"De 40 a 44 años (087)",37,37,1,12,12,7,5,,,,,79
"De 45 a 49 años (088)",23,23,2,5,7,8,1,,,,,47
"De 50 y más años (089)",18,17,4,2,3,4,2,,2,,1,45
,,,,,,,,,,,,
"URBANA (100)",6071,5865,1964,781,821,617,833,470,264,115,206,14457
"De 12 a 14 años (101)",689,683,680,3,,,,,,,6,3
"De 15 a 19 años (102)",907,889,802,77,9,1,,,,,18,98
"De 20 a 24 años (103)",665,599,256,214,108,15,6,,,,66,500
"De 25 a 29 años (104)",681,624,97,209,195,90,29,2,2,,57,1023
"De 30 a 34 años (105)",616,588,45,114,193,126,96,13,1,,28,1388
"De 35 a 39 años (106)",609,598,18,54,138,129,184,59,14,2,11,2027
"De 40 a 44 años (107)",524,519,24,35,73,90,173,85,34,5,5,2089
"De 45 a 49 años (108)",364,360,5,25,36,59,107,75,40,13,4,1714
"De 50 y más años (109)",1016,1005,37,50,69,107,238,236,173,95,11,5615
"Sin nivel (110)",742,735,33,32,64,79,189,154,113,71,7,3976
"De 12 a 14 años (111)",1,1,1,,,,,,,,,
"De 15 a 19 años (112)",8,8,6,1,,1,,,,,,4
"De 20 a 24 años (113)",6,5,2,2,1,,,,,,1,4
"De 25 a 29 años (114)",6,6,2,,2,1,1,,,,,12
"De 30 a 34 años (115)",24,24,1,,7,6,8,2,,,,81
"De 35 a 39 años (116)",32,31,,3,4,4,15,4,1,,1,124
"De 40 a 44 años (117)",64,63,2,2,10,6,24,11,7,1,1,282
"De 45 a 49 años (118)",61,61,1,2,3,8,12,14,14,7,,371
"De 50 y más años (119)",540,536,18,22,37,53,129,123,91,63,4,3098
"Educacion Inicial (120)",2,2,,,,2,,,,,,6
"De 25 a 29 años (124)",1,1,,,,1,,,,,,3
"De 35 a 39 años (126)",1,1,,,,1,,,,,,3
"Primaria (130)",1936,1912,434,147,227,266,422,256,119,41,24,6369
"De 12 a 14 años (131)",322,319,318,1,,,,,,,3,1
"De 15 a 19 años (132)",70,69,52,15,2,,,,,,1,19
"De 20 a 24 años (133)",88,84,18,29,27,5,5,,,,4,119
"De 25 a 29 años (134)",153,148,10,32,52,36,16,1,1,,5,328
"De 30 a 34 años (135)",184,178,4,17,48,54,49,6,,,6,530
"De 35 a 39 años (136)",273,272,6,14,38,56,109,41,6,2,1,1064
"De 40 a 44 años (137)",268,268,15,11,26,44,89,61,18,4,,1176
"De 45 a 49 años (138)",186,185,1,10,10,29,62,45,22,6,1,936
"De 50 y más años (139)",392,389,10,18,24,42,92,102,72,29,3,2196
"Secundaria (140)",2603,2509,1284,404,357,196,183,53,30,2,94,3105
"De 12 a 14 años (141)",366,363,361,2,,,,,,,3,2
"De 15 a 19 años (142)",782,767,702,58,7,,,,,,15,72
"De 20 a 24 años (143)",426,390,158,150,73,8,1,,,,36,324
"De 25 a 29 años (144)",330,317,33,112,112,47,12,,1,,13,536
"De 30 a 34 años (145)",263,251,13,49,88,57,38,5,1,,12,597
"De 35 a 39 años (146)",186,179,5,16,45,45,48,13,7,,7,590
"De 40 a 44 años (147)",126,123,4,6,17,27,49,11,9,,3,476
"De 45 a 49 años (148)",76,73,2,5,10,8,29,15,4,,3,307
"De 50 y más años (149)",48,46,6,6,5,4,6,9,8,2,2,201
"Sup. no Univ. incompleta (150)",202,178,75,49,31,16,6,1,,,24,189
"De 15 a 19 años (152)",34,32,29,3,,,,,,,2,3
"De 20 a 24 años (153)",73,63,37,19,5,2,,,,,10,35
"De 25 a 29 años (154)",40,30,5,15,9,1,,,,,10,36
"De 30 a 34 años (155)",27,26,3,10,9,4,,,,,1,40
"De 35 a 39 años (156)",13,13,,1,4,5,2,1,,,,38
"De 40 a 44 años (157)",8,7,,1,2,2,2,,,,1,19
"De 45 a 49 años (158)",3,3,,,1,1,1,,,,,9
"De 50 y más años (159)",4,4,1,,1,1,1,,,,,9
"Sup. no Univ. completa (160)",256,233,50,74,55,27,22,4,,1,23,395
"De 20 a 24 años (163)",32,24,17,6,1,,,,,,8,8
"De 25 a 29 años (164)",71,61,20,29,10,2,,,,,10,55
"De 30 a 34 años (165)",50,47,10,18,15,3,1,,,,3,62
"De 35 a 39 años (166)",51,50,2,11,20,9,8,,,,1,110
"De 40 a 44 años (167)",22,22,1,5,5,5,4,2,,,,60
"De 45 a 49 años (168)",16,16,,3,4,6,2,1,,,,45
"De 50 y más años (169)",14,13,,2,,2,7,1,,1,1,55
"Sup. Univ. incompleta (170)",81,67,34,13,12,5,1,2,,,14,68
"De 15 a 19 años (172)",13,13,13,,,,,,,,,
"De 20 a 24 años (173)",26,21,16,5,,,,,,,5,5
"De 25 a 29 años (174)",21,13,4,5,1,2,,1,,,8,19
"De 30 a 34 años (175)",7,6,,1,5,,,,,,1,11
"De 35 a 39 años (176)",5,5,,1,4,,,,,,,9
"De 40 a 44 años (177)",3,3,1,,1,1,,,,,,5
"De 45 a 49 años (178)",3,3,,1,1,1,,,,,,6
"De 50 y más años (179)",3,3,,,,1,1,1,,,,13
"Sup. Univ. completa (180)",249,229,54,62,75,26,10,,2,,20,349
"De 20 a 24 años (183)",14,12,8,3,1,,,,,,2,5
"De 25 a 29 años (184)",59,48,23,16,9,,,,,,11,34
"De 30 a 34 años (185)",61,56,14,19,21,2,,,,,5,67
"De 35 a 39 años (186)",48,47,5,8,23,9,2,,,,1,89
"De 40 a 44 años (187)",33,33,1,10,12,5,5,,,,,71
"De 45 a 49 años (188)",19,19,1,4,7,6,1,,,,,40
"De 50 y más años (189)",15,14,2,2,2,4,2,,2,,1,43
,,,,,,,,,,,,
"RURAL (200)",14680,14365,4579,1799,1634,1487,2267,1489,743,367,315,39448
"De 12 a 14 años (201)",1561,1549,1541,5,3,,,,,,12,11
"De 15 a 19 años (202)",2000,1976,1682,263,27,4,,,,,24,329
"De 20 a 24 años (203)",1794,1673,644,598,301,100,28,2,,,121,1630
"De 25 a 29 años (204)",1720,1636,233,449,445,300,192,16,1,,84,3165
"De 30 a 34 años (205)",1400,1371,125,156,320,320,359,80,10,1,29,3921
"De 35 a 39 años (206)",1390,1377,80,103,212,264,469,201,41,7,13,5102
"De 40 a 44 años (207)",1119,1112,57,51,93,139,380,262,99,31,7,5190
"De 45 a 49 años (208)",942,938,39,38,63,107,264,253,136,38,4,4850
"De 50 y más años (209)",2754,2733,178,136,170,253,575,675,456,290,21,15250
"Sin nivel (210)",2679,2662,190,142,179,278,618,625,383,247,17,14087
"De 12 a 14 años (211)",8,8,7,,1,,,,,,,2
"De 15 a 19 años (212)",15,15,11,2,2,,,,,,,6
"De 20 a 24 años (213)",19,17,5,5,4,1,2,,,,2,26
"De 25 a 29 años (214)",45,45,3,8,7,15,8,3,1,,,127
"De 30 a 34 años (215)",86,86,8,8,16,13,26,14,1,,,293
"De 35 a 39 años (216)",145,144,11,8,13,21,56,27,5,3,1,596
"De 40 a 44 años (217)",228,226,13,10,14,18,71,59,29,12,2,1157
"De 45 a 49 años (218)",261,261,12,11,13,29,62,72,39,23,,1442
"De 50 y más años (219)",1872,1860,120,90,109,181,393,450,308,209,12,10438
"Educacion Inicial (220)",14,14,4,2,4,,4,,,,,28
"De 12 a 14 años (221)",2,2,2,,,,,,,,,
"De 15 a 19 años (222)",2,2,2,,,,,,,,,
"De 20 a 24 años (223)",1,1,,,1,,,,,,,2
"De 25 a 29 años (224)",3,3,,2,,,1,,,,,6
"De 30 a 34 años (225)",4,4,,,2,,2,,,,,14
"De 35 a 39 años (226)",2,2,,,1,,1,,,,,6
"Primaria (230)",6266,6185,1383,609,764,826,1348,788,350,117,81,19877
"De 12 a 14 años (231)",792,784,782,2,,,,,,,8,2
"De 15 a 19 años (232)",326,318,232,78,8,,,,,,8,94
"De 20 a 24 años (233)",490,472,118,162,114,53,23,2,,,18,656
"De 25 a 29 años (234)",737,719,66,156,195,169,121,12,,,18,1647
"De 30 a 34 años (235)",813,803,38,68,173,204,255,56,9,,10,2571
"De 35 a 39 años (236)",934,926,44,50,121,176,345,151,35,4,8,3653
"De 40 a 44 años (237)",749,747,30,30,60,99,254,189,66,19,2,3552
"De 45 a 49 años (238)",605,602,21,21,42,63,180,165,95,15,3,3126
"De 50 y más años (239)",820,814,52,42,51,62,170,213,145,79,6,4576
"Secundaria (240)",5280,5109,2786,956,632,358,288,76,10,3,171,5144
"De 12 a 14 años (241)",759,755,750,3,2,,,,,,4,7
"De 15 a 19 años (242)",1612,1596,1395,181,17,3,,,,,16,224
"De 20 a 24 años (243)",1132,1059,418,414,180,44,3,,,,73,919
"De 25 a 29 años (244)",818,764,121,241,229,112,60,1,,,54,1295
"De 30 a 34 años (245)",441,424,60,65,112,100,76,10,,1,17,985
"De 35 a 39 años (246)",262,261,19,36,60,59,63,23,1,,1,764
"De 40 a 44 años (247)",129,126,14,8,15,19,52,14,4,,3,448
"De 45 a 49 años (248)",71,70,5,5,8,12,22,16,2,,1,272
"De 50 y más años (249)",56,54,4,3,9,9,12,12,3,2,2,230
"Sup. no Univ. incompleta (250)",180,160,102,30,17,8,3,,,,20,101
"De 15 a 19 años (252)",30,30,27,2,,1,,,,,,5
"De 20 a 24 años (253)",88,74,61,10,2,1,,,,,14,17
"De 25 a 29 años (254)",36,32,9,13,8,2,,,,,4,35
"De 30 a 34 años (255)",7,7,3,2,2,,,,,,,6
"De 35 a 39 años (256)",10,9,2,1,3,2,1,,,,1,17
"De 40 a 44 años (257)",6,6,,1,2,1,2,,,,,17
"De 45 a 49 años (258)",1,1,,,,1,,,,,,3
"De 50 y más años (259)",2,1,,1,,,,,,,1,1
"Sup. no Univ. completa (260)",121,105,39,34,20,9,3,,,,16,113
"De 20 a 24 años (263)",28,21,16,4,,1,,,,,7,7
"De 25 a 29 años (264)",47,41,16,19,3,2,1,,,,6,35
"De 30 a 34 años (265)",20,18,4,5,8,1,,,,,2,24
"De 35 a 39 años (266)",22,21,3,6,7,4,1,,,,1,36
"De 40 a 44 años (267)",3,3,,,2,,1,,,,,8
"De 50 y más años (269)",1,1,,,,1,,,,,,3
"Sup. Univ. incompleta (270)",54,50,42,3,3,1,1,,,,4,16
"De 15 a 19 años (272)",15,15,15,,,,,,,,,
"De 20 a 24 años (273)",28,25,23,2,,,,,,,3,2
"De 25 a 29 años (274)",6,5,3,1,1,,,,,,1,3
"De 30 a 34 años (275)",2,2,1,,,1,,,,,,3
"De 35 a 39 años (276)",3,3,,,2,,1,,,,,8
"Sup. Univ. completa (280)",86,80,33,23,15,7,2,,,,6,82
"De 20 a 24 años (283)",8,4,3,1,,,,,,,4,1
"De 25 a 29 años (284)",28,27,15,9,2,,1,,,,1,17
"De 30 a 34 años (285)",27,27,11,8,7,1,,,,,,25
"De 35 a 39 años (286)",12,11,1,2,5,2,1,,,,1,22
"De 40 a 44 años (287)",4,4,,2,,2,,,,,,8
"De 45 a 49 años (288)",4,4,1,1,,2,,,,,,7
"De 50 y más años (289)",3,3,2,,1,,,,,,,2
