"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 30 a 34 años (025)",22,22,,4,9,5,3,1,,,,56
"De 35 a 39 años (026)",22,21,,2,5,5,8,1,,,1,66
"De 40 a 44 años (027)",13,13,,1,1,4,5,2,,,,53
"De 45 a 49 años (028)",21,20,1,2,4,2,6,,4,1,1,86
"De 50 y más años (029)",92,91,2,8,19,10,14,20,11,7,1,436
"Casado(a) (030)",1441,1424,38,123,218,254,370,223,118,80,17,6300
"De 15 a 19 años (032)",9,7,2,4,1,,,,,,2,6
"De 20 a 24 años (033)",30,26,1,18,7,,,,,,4,32
"De 25 a 29 años (034)",74,70,3,19,31,15,2,,,,4,135
"De 30 a 34 años (035)",113,111,3,24,32,34,17,1,,,2,270
"De 35 a 39 años (036)",143,143,1,7,38,36,48,10,2,1,,488
"De 40 a 44 años (037)",163,163,5,7,30,40,48,29,4,,,617
"De 45 a 49 años (038)",157,157,,7,22,33,45,32,15,3,,717
"De 50 y más años (039)",752,747,23,37,57,96,210,151,97,76,5,4035
"Viudo(a) (040)",374,367,17,12,27,41,86,78,54,52,7,2135
"De 20 a 24 años (043)",1,1,,1,,,,,,,,1
"De 25 a 29 años (044)",1,1,,1,,,,,,,,1
"De 30 a 34 años (045)",4,4,,1,1,2,,,,,,9
"De 35 a 39 años (046)",6,5,,1,,1,3,,,,1,18
"De 40 a 44 años (047)",14,14,2,,1,1,7,2,1,,,59
"De 45 a 49 años (048)",6,6,,,,1,4,1,,,,28
"De 50 y más años (049)",342,336,15,8,25,36,72,75,53,52,6,2019
"Divorciado(a) (050)",10,10,1,1,3,,3,2,,,,31
"De 30 a 34 años (055)",2,2,,,2,,,,,,,4
"De 40 a 44 años (057)",2,2,,,1,,,1,,,,8
"De 50 y más años (059)",6,6,1,1,,,3,1,,,,19
"Soltero(a) (060)",1418,1298,1062,145,53,26,12,,,,120,377
"De 12 a 14 años (061)",427,427,427,,,,,,,,,
"De 15 a 19 años (062)",442,442,419,22,1,,,,,,,24
"De 20 a 24 años (063)",199,159,118,38,3,,,,,,40,44
"De 25 a 29 años (064)",79,58,24,23,8,3,,,,,21,48
"De 30 a 34 años (065)",60,47,21,15,8,2,1,,,,13,41
"De 35 a 39 años (066)",50,38,10,9,11,7,1,,,,12,56
"De 40 a 44 años (067)",29,20,6,6,4,3,1,,,,9,27
"De 45 a 49 años (068)",27,21,6,9,4,1,1,,,,6,24
"De 50 y más años (069)",105,86,31,23,14,10,8,,,,19,113
,,,,,,,,,,,,
"URBANA (080)",2479,2377,563,326,324,286,405,250,132,91,102,7382
"De 12 a 14 años (081)",200,198,198,,,,,,,,2,
"De 15 a 19 años (082)",243,237,204,31,1,,1,,,,6,37
"De 20 a 24 años (083)",202,176,56,90,22,6,2,,,,26,161
"De 25 a 29 años (084)",183,166,9,61,65,26,5,,,,17,290
"De 30 a 34 años (085)",201,190,14,43,58,38,31,5,1,,11,449
"De 35 a 39 años (086)",201,191,5,24,46,51,52,12,1,,10,578
"De 40 a 44 años (087)",175,167,10,12,30,38,48,20,3,6,8,624
"De 45 a 49 años (088)",175,171,7,9,23,31,51,28,16,6,4,749
"De 50 y más años (089)",899,881,60,56,79,96,215,185,111,79,18,4494
"Conviviente (090)",612,595,29,140,122,98,119,48,22,17,17,1883
"De 12 a 14 años (091)",2,,,,,,,,,,2,
"De 15 a 19 años (092)",23,19,5,13,,,1,,,,4,17
"De 20 a 24 años (093)",86,84,10,46,20,6,2,,,,2,113
"De 25 a 29 años (094)",104,101,2,41,36,17,5,,,,3,185
"De 30 a 34 años (095)",96,95,2,18,29,20,22,3,1,,1,261
"De 35 a 39 años (096)",90,90,,11,16,27,27,8,1,,,299
"De 40 a 44 años (097)",60,56,2,3,9,12,17,6,1,6,4,248
"De 45 a 49 años (098)",54,54,4,2,6,10,19,7,4,2,,222
"De 50 y más años (099)",97,96,4,6,6,6,26,24,15,9,1,538
"Separado(a) (100)",104,100,1,18,29,8,16,15,10,3,4,380
"De 15 a 19 años (102)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (103)",9,8,,7,1,,,,,,1,9
"De 25 a 29 años (104)",9,9,,5,4,,,,,,,13
"De 30 a 34 años (105)",11,11,,1,5,2,2,1,,,,31
"De 35 a 39 años (106)",11,10,,1,2,3,3,1,,,1,33
"De 40 a 44 años (107)",4,4,,,1,,2,1,,,,19
"De 45 a 49 años (108)",10,10,,,2,1,3,,3,1,,55
"De 50 y más años (109)",48,47,1,3,14,2,6,12,7,2,1,219
"Casado(a) (110)",805,793,25,60,121,140,200,133,69,45,12,3561
"De 15 a 19 años (112)",4,3,,2,1,,,,,,1,4
"De 20 a 24 años (113)",13,10,1,9,,,,,,,3,9
"De 25 a 29 años (114)",30,27,,2,19,6,,,,,3,58
"De 30 a 34 años (115)",52,50,2,11,16,14,6,1,,,2,118
"De 35 a 39 años (116)",66,66,,4,23,17,19,3,,,,203
"De 40 a 44 años (117)",86,86,4,5,17,23,23,12,2,,,304
"De 45 a 49 años (118)",92,92,,4,11,18,26,21,9,3,,441
"De 50 y más años (119)",462,459,18,23,34,62,126,96,58,42,3,2424
"Viudo(a) (120)",226,223,14,8,14,21,57,52,31,26,3,1261
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 30 a 34 años (125)",3,3,,1,1,1,,,,,,6
"De 35 a 39 años (126)",3,3,,1,,,2,,,,,10
"De 40 a 44 años (127)",7,7,2,,,,5,,,,,24
"De 45 a 49 años (128)",3,3,,,,1,2,,,,,13
"De 50 y más años (129)",209,206,12,5,13,19,48,52,31,26,3,1207
"Divorciado(a) (130)",7,7,1,1,1,,2,2,,,,23
"De 30 a 34 años (135)",1,1,,,1,,,,,,,2
"De 40 a 44 años (137)",1,1,,,,,,1,,,,6
"De 50 y más años (139)",5,5,1,1,,,2,1,,,,15
"Soltero(a) (140)",725,659,493,99,37,19,11,,,,66,274
"De 12 a 14 años (141)",198,198,198,,,,,,,,,
"De 15 a 19 años (142)",214,214,199,15,,,,,,,,15
"De 20 a 24 años (143)",93,73,45,27,1,,,,,,20,29
"De 25 a 29 años (144)",40,29,7,13,6,3,,,,,11,34
"De 30 a 34 años (145)",38,30,10,12,6,1,1,,,,8,31
"De 35 a 39 años (146)",31,22,5,7,5,4,1,,,,9,33
"De 40 a 44 años (147)",17,13,2,4,3,3,1,,,,4,23
"De 45 a 49 años (148)",16,12,3,3,4,1,1,,,,4,18
"De 50 y más años (149)",78,68,24,18,12,7,7,,,,10,91
,,,,,,,,,,,,
"RURAL (160)",2470,2396,640,380,374,302,347,178,94,81,74,6404
"De 12 a 14 años (161)",230,229,229,,,,,,,,1,
"De 15 a 19 años (162)",297,292,238,44,10,,,,,,5,64
"De 20 a 24 años (163)",319,296,91,145,47,12,,1,,,23,281
"De 25 a 29 años (164)",276,263,26,91,90,44,12,,,,13,456
"De 30 a 34 años (165)",237,232,16,32,84,63,33,4,,,5,554
"De 35 a 39 años (166)",212,208,10,13,47,50,68,15,4,1,4,687
"De 40 a 44 años (167)",181,176,6,8,27,36,58,36,5,,5,698
"De 45 a 49 años (168)",143,140,6,16,18,30,39,19,10,2,3,545
"De 50 y más años (169)",575,560,18,31,51,67,137,103,75,78,15,3119
"Conviviente (170)",870,861,53,233,223,142,125,53,17,15,9,2292
"De 15 a 19 años (172)",57,53,16,29,8,,,,,,4,45
"De 20 a 24 años (173)",182,180,18,115,34,12,,1,,,2,225
"De 25 a 29 años (174)",180,178,6,57,72,34,9,,,,2,342
"De 30 a 34 años (175)",141,141,4,13,61,38,21,4,,,,362
"De 35 a 39 años (176)",102,102,4,7,23,25,33,8,2,,,338
"De 40 a 44 años (177)",75,75,1,3,11,14,28,16,2,,,310
"De 45 a 49 años (178)",53,53,2,5,5,14,15,7,3,2,,217
"De 50 y más años (179)",80,79,2,4,9,5,19,17,10,13,1,453
"Separado(a) (180)",120,118,2,34,23,19,21,9,5,5,2,388
"De 12 a 14 años (181)",1,,,,,,,,,,1,
"De 15 a 19 años (182)",7,7,,6,1,,,,,,,8
"De 20 a 24 años (183)",14,14,,10,4,,,,,,,18
"De 25 a 29 años (184)",12,12,,6,4,1,1,,,,,22
"De 30 a 34 años (185)",11,11,,3,4,3,1,,,,,25
"De 35 a 39 años (186)",11,11,,1,3,2,5,,,,,33
"De 40 a 44 años (187)",9,9,,1,,4,3,1,,,,34
"De 45 a 49 años (188)",11,10,1,2,2,1,3,,1,,1,31
"De 50 y más años (189)",44,44,1,5,5,8,8,8,4,5,,217
"Casado(a) (190)",636,631,13,63,97,114,170,90,49,35,5,2739
"De 15 a 19 años (192)",5,4,2,2,,,,,,,1,2
"De 20 a 24 años (193)",17,16,,9,7,,,,,,1,23
"De 25 a 29 años (194)",44,43,3,17,12,9,2,,,,1,77
"De 30 a 34 años (195)",61,61,1,13,16,20,11,,,,,152
"De 35 a 39 años (196)",77,77,1,3,15,19,29,7,2,1,,285
"De 40 a 44 años (197)",77,77,1,2,13,17,25,17,2,,,313
"De 45 a 49 años (198)",65,65,,3,11,15,19,11,6,,,276
"De 50 y más años (199)",290,288,5,14,23,34,84,55,39,34,2,1611
"Viudo(a) (200)",148,144,3,4,13,20,29,26,23,26,4,874
"De 25 a 29 años (204)",1,1,,1,,,,,,,,1
"De 30 a 34 años (205)",1,1,,,,1,,,,,,3
"De 35 a 39 años (206)",3,2,,,,1,1,,,,1,8
"De 40 a 44 años (207)",7,7,,,1,1,2,2,1,,,35
"De 45 a 49 años (208)",3,3,,,,,2,1,,,,15
"De 50 y más años (209)",133,130,3,3,12,17,24,23,22,26,3,812
"Divorciado(a) (210)",3,3,,,2,,1,,,,,8
"De 30 a 34 años (215)",1,1,,,1,,,,,,,2
"De 40 a 44 años (217)",1,1,,,1,,,,,,,2
"De 50 y más años (219)",1,1,,,,,1,,,,,4
"Soltero(a) (220)",693,639,569,46,16,7,1,,,,54,103
"De 12 a 14 años (221)",229,229,229,,,,,,,,,
"De 15 a 19 años (222)",228,228,220,7,1,,,,,,,9
"De 20 a 24 años (223)",106,86,73,11,2,,,,,,20,15
"De 25 a 29 años (224)",39,29,17,10,2,,,,,,10,14
"De 30 a 34 años (225)",22,17,11,3,2,1,,,,,5,10
"De 35 a 39 años (226)",19,16,5,2,6,3,,,,,3,23
"De 40 a 44 años (227)",12,7,4,2,1,,,,,,5,4
"De 45 a 49 años (228)",11,9,3,6,,,,,,,2,6
"De 50 y más años (229)",27,18,7,5,2,3,1,,,,9,22
