"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Ocupación no especificada (035)",1643,62,5,277,555,147,178,167,252
,,,,,,,,,
"URBANA (036)",149075,2647,111,16725,54424,12827,16994,14133,31214
"Miembros p.ejec. y leg.direct., adm.pub.y emp (037)",534,,,1,29,19,72,57,356
"Profes., científicos e intelectuales (038)",26143,,,,326,804,3448,2642,18923
"Técnicos de nivel medio ytrab.asimilados (039)",12586,28,1,145,1918,1971,3304,2287,2932
"Jefes y empleados de oficina (040)",9711,3,,50,2032,1247,1826,1762,2791
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",35415,915,27,5020,16071,3602,3659,3054,3067
"Agricult.trabaj. calif.agrop. y pesquros (042)",2053,211,3,818,660,70,67,90,134
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",12099,130,4,1431,6485,1116,1428,840,665
"Obreros. construc., conf., papel, fab., instr (044)",19939,157,10,2414,12274,1665,1197,1401,821
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",24872,1123,59,6322,12753,1782,1124,1060,649
"Otra (046)",1915,,,,342,205,526,519,323
"Ocupación no especificada (047)",3808,80,7,524,1534,346,343,421,553
"Hombres (048)",81917,572,42,7424,32794,7186,8398,8869,16632
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",344,,,1,21,12,34,42,234
"Profes., científicos e intelectuales (050)",12994,,,,131,397,1110,1574,9782
"Técnicos de nivel medio ytrab.asimilados (051)",7170,12,,77,1120,1224,1687,1429,1621
"Jefes y empleados de oficina (052)",4680,2,,26,1154,543,709,941,1305
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",13374,62,8,998,6263,1473,1513,1570,1487
"Agricult.trabaj. calif.agrop. y pesquros (054)",1521,91,3,614,523,54,47,77,112
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",9655,65,3,1076,5313,884,1147,664,503
"Obreros. construc., conf., papel, fab., instr (056)",18006,127,8,2162,11274,1464,1016,1272,683
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",10203,185,18,2193,5695,746,486,573,307
"Otra (058)",1756,,,,316,189,482,473,296
"Ocupación no especificada (059)",2214,28,2,277,984,200,167,254,302
"Mujeres (060)",67158,2075,69,9301,21630,5641,8596,5264,14582
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",190,,,,8,7,38,15,122
"Profes., científicos e intelectuales (062)",13149,,,,195,407,2338,1068,9141
"Técnicos de nivel medio ytrab.asimilados (063)",5416,16,1,68,798,747,1617,858,1311
"Jefes y empleados de oficina (064)",5031,1,,24,878,704,1117,821,1486
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",22041,853,19,4022,9808,2129,2146,1484,1580
"Agricult.trabaj. calif.agrop. y pesquros (066)",532,120,,204,137,16,20,13,22
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",2444,65,1,355,1172,232,281,176,162
"Obreros. construc., conf., papel, fab., instr (068)",1933,30,2,252,1000,201,181,129,138
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",14669,938,41,4129,7058,1036,638,487,342
"Otra (070)",159,,,,26,16,44,46,27
"Ocupación no especificada (071)",1594,52,5,247,550,146,176,167,251
,,,,,,,,,
"RURAL (072)",5439,610,6,2135,2147,186,169,73,113
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",5,,,3,,,1,,1
"Profes., científicos e intelectuales (074)",93,,,,7,11,15,5,55
"Técnicos de nivel medio ytrab.asimilados (075)",86,,,2,17,15,32,8,12
"Jefes y empleados de oficina (076)",72,,,2,29,15,12,8,6
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",534,28,,125,273,42,40,13,13
"Agricult.trabaj. calif.agrop. y pesquros (078)",1847,303,2,1048,456,13,8,6,11
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",384,23,1,86,212,23,27,9,3
"Obreros. construc., conf., papel, fab., instr (080)",749,13,,180,506,24,9,12,5
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",1549,230,3,632,619,38,15,9,3
"Otra (082)",13,,,,2,1,7,2,1
"Ocupación no especificada (083)",107,13,,57,26,4,3,1,3
"Hombres (084)",3838,259,4,1539,1686,124,102,54,70
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",3,,,1,,,1,,1
"Profes., científicos e intelectuales (086)",49,,,,3,6,5,4,31
"Técnicos de nivel medio ytrab.asimilados (087)",56,,,,12,12,17,7,8
"Jefes y empleados de oficina (088)",31,,,1,18,5,1,3,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",186,1,,29,107,17,22,5,5
"Agricult.trabaj. calif.agrop. y pesquros (090)",1580,187,1,932,425,12,7,6,10
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",291,9,1,59,167,21,23,8,3
"Obreros. construc., conf., papel, fab., instr (092)",716,12,,174,486,20,8,12,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",856,47,2,316,445,28,10,6,2
"Otra (094)",12,,,,2,,7,2,1
"Ocupación no especificada (095)",58,3,,27,21,3,1,1,2
"Mujeres (096)",1601,351,2,596,461,62,67,19,43
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",2,,,2,,,,,
"Profes., científicos e intelectuales (098)",44,,,,4,5,10,1,24
"Técnicos de nivel medio ytrab.asimilados (099)",30,,,2,5,3,15,1,4
"Jefes y empleados de oficina (100)",41,,,1,11,10,11,5,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",348,27,,96,166,25,18,8,8
"Agricult.trabaj. calif.agrop. y pesquros (102)",267,116,1,116,31,1,1,,1
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",93,14,,27,45,2,4,1,
"Obreros. construc., conf., papel, fab., instr (104)",33,1,,6,20,4,1,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",693,183,1,316,174,10,5,3,1
"Otra (106)",1,,,,,1,,,
"Ocupación no especificada (107)",49,10,,30,5,1,2,,1
