"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",8696,3176,19,3979,1451,28,21,10,12
"Pesca (046)",3,1,,,1,,,,1
"Explotación de minas y canteras (047)",15,,,3,4,1,3,,4
"Industrias manufactureras (048)",1355,420,3,619,236,18,27,15,17
"Suministro de electricidad, gas y agua (049)",5,,,,,3,,1,1
"Construcción (050)",67,8,,20,18,1,9,1,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2245,260,1,636,779,102,211,101,155
"Venta, mant.y rep. veh.autom.y motoc. (052)",22,2,,2,10,2,1,2,3
"Comercio al por mayor (053)",58,4,,10,24,3,10,2,5
"Comercio al por menor (054)",2165,254,1,624,745,97,200,97,147
"Hoteles y restaurantes (055)",625,60,,184,249,30,50,21,31
"Trans., almac. y comunicaciones (056)",70,,,6,24,8,9,12,11
"Intermediación financiera (057)",29,,,,,,5,4,20
"Activid.inmobil., empres. y de alquiler (058)",196,,,5,21,6,53,16,95
"Admin.pub. y defensa; p. segur.soc.afil (059)",642,18,,41,116,41,152,49,225
"Enseñanza (060)",1718,,,8,79,55,762,42,772
"Servicios sociales y de salud (061)",663,2,,36,89,29,188,24,295
"Otras activ. serv.comun.soc y personales (062)",374,61,,95,104,19,36,7,52
"Hogares privados con servicio doméstico (063)",412,33,1,124,213,12,11,9,9
"Actividad economica no especificada (065)",310,86,1,99,61,9,30,6,18
,,,,,,,,,
"URBANA (066)",18471,840,8,3102,5704,882,3148,889,3898
"Agric., ganadería, caza y silvicultura (067)",2212,320,4,917,809,44,43,23,52
"Pesca (068)",11,,,1,4,1,2,,3
"Explotación de minas y canteras (069)",629,3,,152,317,33,36,10,78
"Industrias manufactureras (070)",943,59,1,193,446,54,79,54,57
"Suministro de electricidad, gas y agua (071)",52,,,2,11,8,7,6,18
"Construcción (072)",1194,19,,228,566,70,135,52,124
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",3260,218,2,760,1290,180,339,182,289
"Venta, mant.y rep. veh.autom.y motoc. (074)",188,2,,29,89,16,22,11,19
"Comercio al por mayor (075)",104,4,,15,43,4,18,6,14
"Comercio al por menor (076)",2968,212,2,716,1158,160,299,165,256
"Hoteles y restaurantes (077)",889,52,,206,420,45,68,49,49
"Trans., almac. y comunicaciones (078)",937,11,,166,470,52,88,89,61
"Intermediación financiera (079)",76,,,,4,2,11,11,48
"Activid.inmobil., empres. y de alquiler (080)",768,3,,16,126,58,157,69,339
"Admin.pub. y defensa; p. segur.soc.afil (081)",1983,26,,111,448,135,417,152,694
"Enseñanza (082)",3236,,,12,132,97,1408,95,1492
"Servicios sociales y de salud (083)",869,,,22,102,35,245,39,426
"Otras activ. serv.comun.soc y personales (084)",622,61,,119,192,37,66,28,119
"Hogares privados con servicio doméstico (085)",341,31,1,91,177,11,12,9,9
"Actividad economica no especificada (087)",449,37,,106,190,20,35,21,40
"Hombres (088)",11058,209,3,1830,3944,572,1668,586,2246
"Agric., ganadería, caza y silvicultura (089)",1623,123,1,681,681,41,35,18,43
"Pesca (090)",10,,,1,4,1,2,,2
"Explotación de minas y canteras (091)",617,3,,149,316,32,33,10,74
"Industrias manufactureras (092)",666,23,1,127,342,38,54,39,42
"Suministro de electricidad, gas y agua (093)",47,,,2,11,5,7,5,17
"Construcción (094)",1148,15,,217,555,69,126,51,115
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1294,11,1,248,595,84,135,84,136
"Venta, mant.y rep. veh.autom.y motoc. (096)",168,,,28,80,14,21,9,16
"Comercio al por mayor (097)",52,,,8,21,2,8,4,9
"Comercio al por menor (098)",1074,11,1,212,494,68,106,71,111
"Hoteles y restaurantes (099)",329,1,,49,193,18,20,30,18
"Trans., almac. y comunicaciones (100)",869,11,,160,447,44,79,78,50
"Intermediación financiera (101)",47,,,,4,2,6,7,28
"Activid.inmobil., empres. y de alquiler (102)",584,3,,12,106,52,109,53,249
"Admin.pub. y defensa; p. segur.soc.afil (103)",1368,10,,75,343,95,268,104,473
"Enseñanza (104)",1620,,,4,73,50,679,56,758
"Servicios sociales y de salud (105)",271,,,2,23,9,72,15,150
"Otras activ. serv.comun.soc y personales (106)",270,5,,34,93,20,30,21,67
"Hogares privados con servicio doméstico (107)",18,1,,4,11,,1,,1
"Actividad economica no especificada (109)",277,3,,65,147,12,12,15,23
"Mujeres (110)",7413,631,5,1272,1760,310,1480,303,1652
"Agric., ganadería, caza y silvicultura (111)",589,197,3,236,128,3,8,5,9
"Pesca (112)",1,,,,,,,,1
"Explotación de minas y canteras (113)",12,,,3,1,1,3,,4
"Industrias manufactureras (114)",277,36,,66,104,16,25,15,15
"Suministro de electricidad, gas y agua (115)",5,,,,,3,,1,1
"Construcción (116)",46,4,,11,11,1,9,1,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1966,207,1,512,695,96,204,98,153
"Venta, mant.y rep. veh.autom.y motoc. (118)",20,2,,1,9,2,1,2,3
"Comercio al por mayor (119)",52,4,,7,22,2,10,2,5
"Comercio al por menor (120)",1894,201,1,504,664,92,193,94,145
"Hoteles y restaurantes (121)",560,51,,157,227,27,48,19,31
"Trans., almac. y comunicaciones (122)",68,,,6,23,8,9,11,11
"Intermediación financiera (123)",29,,,,,,5,4,20
"Activid.inmobil., empres. y de alquiler (124)",184,,,4,20,6,48,16,90
"Admin.pub. y defensa; p. segur.soc.afil (125)",615,16,,36,105,40,149,48,221
"Enseñanza (126)",1616,,,8,59,47,729,39,734
"Servicios sociales y de salud (127)",598,,,20,79,26,173,24,276
"Otras activ. serv.comun.soc y personales (128)",352,56,,85,99,17,36,7,52
"Hogares privados con servicio doméstico (129)",323,30,1,87,166,11,11,9,8
"Actividad economica no especificada (131)",172,34,,41,43,8,23,6,17
,,,,,,,,,
"RURAL (132)",26543,5642,32,12469,7415,213,359,99,314
"Agric., ganadería, caza y silvicultura (133)",22206,5046,26,10869,5933,124,103,54,51
"Pesca (134)",7,1,,2,4,,,,
"Explotación de minas y canteras (135)",309,7,1,113,161,6,10,2,9
"Industrias manufactureras (136)",1251,395,3,620,216,5,5,2,5
"Suministro de electricidad, gas y agua (137)",12,,,6,4,,2,,
"Construcción (138)",488,24,,175,247,8,15,5,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",659,64,,271,276,13,17,7,11
"Venta, mant.y rep. veh.autom.y motoc. (140)",21,,,6,9,1,5,,
"Comercio al por mayor (141)",34,,,15,15,2,1,1,
"Comercio al por menor (142)",604,64,,250,252,10,11,6,11
"Hoteles y restaurantes (143)",110,9,,43,48,5,2,2,1
"Trans., almac. y comunicaciones (144)",245,7,,71,144,9,7,6,1
"Intermediación financiera (145)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (146)",43,,,3,13,3,8,1,15
"Admin.pub. y defensa; p. segur.soc.afil (147)",222,12,,70,92,8,19,4,17
"Enseñanza (148)",341,,,1,54,17,111,12,146
"Servicios sociales y de salud (149)",110,2,,16,12,7,39,,34
"Otras activ. serv.comun.soc y personales (150)",88,6,,27,47,3,2,,3
"Hogares privados con servicio doméstico (151)",98,5,,40,51,1,,,1
"Actividad economica no especificada (153)",353,64,2,142,113,4,19,4,5
"Hombres (154)",16531,2148,12,7886,5730,161,272,84,238
"Agric., ganadería, caza y silvicultura (155)",14099,2067,10,7126,4610,99,90,49,48
"Pesca (156)",5,,,2,3,,,,
"Explotación de minas y canteras (157)",306,7,1,113,158,6,10,2,9
"Industrias manufactureras (158)",173,11,,67,84,3,3,2,3
"Suministro de electricidad, gas y agua (159)",12,,,6,4,,2,,
"Construcción (160)",467,20,,166,240,8,15,5,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",380,11,,147,192,7,10,4,9
"Venta, mant.y rep. veh.autom.y motoc. (162)",19,,,5,8,1,5,,
"Comercio al por mayor (163)",28,,,12,13,1,1,1,
"Comercio al por menor (164)",333,11,,130,171,5,4,3,9
"Hoteles y restaurantes (165)",45,,,16,26,2,,,1
"Trans., almac. y comunicaciones (166)",243,7,,71,143,9,7,5,1
"Intermediación financiera (167)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (168)",31,,,2,12,3,3,1,10
"Admin.pub. y defensa; p. segur.soc.afil (169)",195,10,,65,81,7,16,3,13
"Enseñanza (170)",239,,,1,34,9,78,9,108
"Servicios sociales y de salud (171)",45,,,,2,4,24,,15
"Otras activ. serv.comun.soc y personales (172)",66,1,,17,42,1,2,,3
"Hogares privados con servicio doméstico (173)",9,2,,3,4,,,,
"Actividad economica no especificada (175)",215,12,1,84,95,3,12,4,4
"Mujeres (176)",10012,3494,20,4583,1685,52,87,15,76
"Agric., ganadería, caza y silvicultura (177)",8107,2979,16,3743,1323,25,13,5,3
"Pesca (178)",2,1,,,1,,,,
"Explotación de minas y canteras (179)",3,,,,3,,,,
"Industrias manufactureras (180)",1078,384,3,553,132,2,2,,2
"Construcción (182)",21,4,,9,7,,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",279,53,,124,84,6,7,3,2
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,,,1,1,,,,
"Comercio al por mayor (185)",6,,,3,2,1,,,
"Comercio al por menor (186)",271,53,,120,81,5,7,3,2
"Hoteles y restaurantes (187)",65,9,,27,22,3,2,2,
"Trans., almac. y comunicaciones (188)",2,,,,1,,,1,
"Activid.inmobil., empres. y de alquiler (190)",12,,,1,1,,5,,5
"Admin.pub. y defensa; p. segur.soc.afil (191)",27,2,,5,11,1,3,1,4
"Enseñanza (192)",102,,,,20,8,33,3,38
"Servicios sociales y de salud (193)",65,2,,16,10,3,15,,19
"Otras activ. serv.comun.soc y personales (194)",22,5,,10,5,2,,,
"Hogares privados con servicio doméstico (195)",89,3,,37,47,1,,,1
"Actividad economica no especificada (197)",138,52,1,58,18,1,7,,1
