"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",99,86,2,81,3,,,,,,13,87
"De 20 a 24 años (023)",233,225,,179,37,7,1,1,,,8,286
"De 25 a 29 años (024)",332,323,,208,75,28,10,2,,,9,496
"De 30 a 34 años (025)",287,282,,127,88,40,26,1,,,5,538
"De 35 a 39 años (026)",373,370,,141,95,57,60,15,2,,3,869
"De 40 a 44 años (027)",296,294,,75,61,46,73,24,13,2,2,928
"De 45 a 49 años (028)",264,260,1,47,60,45,63,24,12,8,4,917
"De 50 y más años (029)",747,737,4,126,135,103,173,119,57,20,10,2940
"Casado(a) (030)",17425,17237,22,1950,3077,2749,3991,2790,1811,847,188,76384
"De 12 a 14 años (031)",5,3,,2,1,,,,,,2,4
"De 15 a 19 años (032)",139,102,,79,17,4,2,,,,37,133
"De 20 a 24 años (033)",891,850,5,464,296,66,16,3,,,41,1340
"De 25 a 29 años (034)",1601,1565,2,506,596,309,143,9,,,36,3284
"De 30 a 34 años (035)",1977,1954,3,331,649,490,401,68,12,,23,5366
"De 35 a 39 años (036)",2333,2322,1,160,584,623,668,232,45,9,11,8054
"De 40 a 44 años (037)",2030,2024,1,109,326,425,645,335,147,36,6,8635
"De 45 a 49 años (038)",1903,1898,,93,218,332,601,377,194,83,5,9146
"De 50 y más años (039)",6546,6519,10,206,390,500,1515,1766,1413,719,27,40422
"Viudo(a) (040)",3814,3764,20,284,401,402,933,904,572,248,50,19776
"De 12 a 14 años (041)",1,1,,,1,,,,,,,2
"De 15 a 19 años (042)",5,5,,2,1,1,1,,,,,11
"De 20 a 24 años (043)",19,16,,7,4,1,3,1,,,3,37
"De 25 a 29 años (044)",39,38,,13,13,6,4,,2,,1,91
"De 30 a 34 años (045)",68,66,,13,20,12,16,5,,,2,191
"De 35 a 39 años (046)",118,116,,15,31,23,29,15,3,,2,389
"De 40 a 44 años (047)",145,140,,20,31,18,44,18,6,3,5,524
"De 45 a 49 años (048)",187,185,,16,24,31,48,40,18,8,2,862
"De 50 y más años (049)",3232,3197,20,198,276,310,788,825,543,237,35,17669
"Divorciado(a) (050)",204,198,1,50,47,31,43,16,8,2,6,618
"De 15 a 19 años (052)",1,,,,,,,,,,1,
"De 20 a 24 años (053)",14,13,,8,4,1,,,,,1,19
"De 25 a 29 años (054)",11,11,,5,5,1,,,,,,18
"De 30 a 34 años (055)",21,21,,9,7,4,,1,,,,41
"De 35 a 39 años (056)",19,17,,5,5,2,4,1,,,2,45
"De 40 a 44 años (057)",33,32,,5,8,6,10,2,,1,1,104
"De 45 a 49 años (058)",15,15,,2,1,2,7,3,,,,60
"De 50 y más años (059)",90,89,1,16,17,15,22,9,8,1,1,331
"Soltero(a) (060)",4629,2286,31,1381,509,250,115,,,,2343,3609
"De 12 a 14 años (061)",8,6,,6,,,,,,,2,6
"De 15 a 19 años (062)",106,105,4,95,6,,,,,,1,107
"De 20 a 24 años (063)",942,307,2,254,46,5,,,,,635,361
"De 25 a 29 años (064)",957,338,,243,73,20,2,,,,619,457
"De 30 a 34 años (065)",679,330,2,203,80,34,11,,,,349,509
"De 35 a 39 años (066)",556,308,4,158,74,49,23,,,,248,545
"De 40 a 44 años (067)",395,242,2,124,71,31,14,,,,153,415
"De 45 a 49 años (068)",328,205,2,94,54,42,13,,,,123,380
"De 50 y más años (069)",658,445,15,204,105,69,52,,,,213,829
,,,,,,,,,,,,
"URBANA (080)",9207,8380,18,2116,2024,1405,1474,772,385,186,827,26985
"De 12 a 14 años (081)",14,4,,4,,,,,,,10,4
"De 15 a 19 años (082)",206,162,,141,14,5,2,,,,44,192
"De 20 a 24 años (083)",797,571,6,434,110,15,4,2,,,226,731
"De 25 a 29 años (084)",1203,972,1,489,367,89,24,1,1,,231,1603
"De 30 a 34 años (085)",1158,1048,1,358,398,189,94,7,,1,110,2176
"De 35 a 39 años (086)",1265,1197,1,224,390,317,212,45,7,1,68,3220
"De 40 a 44 años (087)",991,953,,135,268,251,214,66,17,2,38,2910
"De 45 a 49 años (088)",889,861,,110,167,225,228,88,32,11,28,3056
"De 50 y más años (089)",2684,2612,9,221,310,314,696,563,328,171,72,13093
"Conviviente (090)",2688,2576,5,904,701,379,344,147,67,29,112,6753
"De 12 a 14 años (091)",12,3,,3,,,,,,,9,3
"De 15 a 19 años (092)",147,117,,102,12,2,1,,,,30,136
"De 20 a 24 años (093)",391,359,4,281,65,7,2,,,,32,440
"De 25 a 29 años (094)",487,472,,233,183,45,11,,,,15,780
"De 30 a 34 años (095)",434,425,,124,174,83,39,4,,1,9,922
"De 35 a 39 años (096)",402,396,,73,117,91,93,19,3,,6,1128
"De 40 a 44 años (097)",267,263,,30,72,68,60,24,9,,4,861
"De 45 a 49 años (098)",180,178,,22,30,44,45,26,9,2,2,678
"De 50 y más años (099)",368,363,1,36,48,39,93,74,46,26,5,1805
"Separado(a) (100)",548,532,1,181,123,87,83,42,10,5,16,1451
"De 15 a 19 años (102)",13,8,,8,,,,,,,5,8
"De 20 a 24 años (103)",30,29,,23,2,2,1,1,,,1,45
"De 25 a 29 años (104)",64,63,,42,10,8,3,,,,1,98
"De 30 a 34 años (105)",65,62,,32,16,10,4,,,,3,110
"De 35 a 39 años (106)",88,87,,30,28,12,13,3,1,,1,206
"De 40 a 44 años (107)",64,64,,17,15,12,16,4,,,,175
"De 45 a 49 años (108)",55,54,,5,18,15,10,5,,1,1,172
"De 50 y más años (109)",169,165,1,24,34,28,36,29,9,4,4,637
"Casado(a) (110)",3990,3917,4,553,965,784,848,428,229,106,73,14332
"De 15 a 19 años (112)",29,21,,17,2,2,,,,,8,27
"De 20 a 24 años (113)",134,122,1,77,37,5,1,1,,,12,178
"De 25 a 29 años (114)",351,334,1,137,152,33,10,1,,,17,586
"De 30 a 34 años (115)",458,444,,128,185,82,47,2,,,14,957
"De 35 a 39 años (116)",609,604,,66,218,196,98,23,2,1,5,1681
"De 40 a 44 años (117)",518,516,,41,144,158,129,35,8,1,2,1649
"De 45 a 49 años (118)",514,511,,37,96,142,156,51,22,7,3,1912
"De 50 y más años (119)",1377,1365,2,50,131,166,407,315,197,97,12,7342
"Viudo(a) (120)",677,668,2,74,76,82,163,149,77,45,9,3296
"De 15 a 19 años (122)",3,3,,1,,1,1,,,,,8
"De 20 a 24 años (123)",4,3,,3,,,,,,,1,3
"De 25 a 29 años (124)",3,3,,2,,,,,1,,,11
"De 30 a 34 años (125)",12,12,,5,2,1,3,1,,,,33
"De 35 a 39 años (126)",21,21,,5,6,4,5,,1,,,59
"De 40 a 44 años (127)",26,25,,6,8,4,5,2,,,1,67
"De 45 a 49 años (128)",37,37,,3,5,10,12,5,1,1,,146
"De 50 y más años (129)",571,564,2,49,55,62,137,141,74,44,7,2969
"Divorciado(a) (130)",65,64,1,18,17,9,10,6,2,1,1,187
"De 20 a 24 años (133)",4,3,,2,,1,,,,,1,5
"De 25 a 29 años (134)",7,7,,3,4,,,,,,,11
"De 30 a 34 años (135)",4,4,,2,1,1,,,,,,7
"De 35 a 39 años (136)",4,4,,1,2,1,,,,,,8
"De 40 a 44 años (137)",11,11,,2,3,2,2,1,,1,,38
"De 45 a 49 años (138)",4,4,,,1,1,1,1,,,,16
"De 50 y más años (139)",31,31,1,8,6,3,7,4,2,,,102
"Soltero(a) (140)",1239,623,5,386,142,64,26,,,,616,966
"De 12 a 14 años (141)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (142)",14,13,,13,,,,,,,1,13
"De 20 a 24 años (143)",234,55,1,48,6,,,,,,179,60
"De 25 a 29 años (144)",291,93,,72,18,3,,,,,198,117
"De 30 a 34 años (145)",185,101,1,67,20,12,1,,,,84,147
"De 35 a 39 años (146)",141,85,1,49,19,13,3,,,,56,138
"De 40 a 44 años (147)",105,74,,39,26,7,2,,,,31,120
"De 45 a 49 años (148)",99,77,,43,17,13,4,,,,22,132
"De 50 y más años (149)",168,124,2,54,36,16,16,,,,44,238
,,,,,,,,,,,,
"RURAL (160)",34152,31829,104,6210,5733,4503,6488,4627,2866,1298,2323,127832
"De 12 a 14 años (161)",51,18,1,14,3,,,,,,33,20
"De 15 a 19 años (162)",1021,827,10,707,95,11,4,,,,194,946
"De 20 a 24 años (163)",3618,3000,14,1797,931,212,40,6,,,618,4500
"De 25 a 29 años (164)",4138,3648,5,1286,1224,723,378,28,4,,490,7702
"De 30 a 34 años (165)",3964,3674,6,701,1116,877,783,165,24,2,290,10204
"De 35 a 39 años (166)",4017,3808,9,466,803,880,1112,438,84,16,209,13244
"De 40 a 44 años (167)",3223,3086,7,300,416,514,972,560,249,68,137,13372
"De 45 a 49 años (168)",2845,2733,3,214,320,378,755,597,325,141,112,13467
"De 50 y más años (169)",11275,11035,49,725,825,908,2444,2833,2180,1071,240,64377
"Conviviente (170)",11966,11569,36,2771,2468,1771,2130,1356,709,328,397,40614
"De 12 a 14 años (171)",37,7,1,5,1,,,,,,30,7
"De 15 a 19 años (172)",730,574,4,489,70,9,2,,,,156,664
"De 20 a 24 años (173)",1925,1801,9,1038,589,140,22,3,,,124,2748
"De 25 a 29 años (174)",1914,1873,4,567,646,403,232,18,3,,41,4179
"De 30 a 34 años (175)",1656,1644,2,252,496,403,384,93,12,2,12,4813
"De 35 a 39 años (176)",1481,1476,5,138,287,352,447,201,38,8,5,5434
"De 40 a 44 años (177)",1048,1044,4,72,115,171,340,223,91,28,4,4815
"De 45 a 49 años (178)",857,853,,50,100,107,206,215,124,51,4,4480
"De 50 y más años (179)",2318,2297,7,160,164,186,497,603,441,239,21,13474
"Separado(a) (180)",2085,2047,6,805,431,239,323,144,74,25,38,5612
"De 12 a 14 años (181)",2,2,,2,,,,,,,,2
"De 15 a 19 años (182)",86,78,2,73,3,,,,,,8,79
"De 20 a 24 años (183)",203,196,,156,35,5,,,,,7,241
"De 25 a 29 años (184)",268,260,,166,65,20,7,2,,,8,398
"De 30 a 34 años (185)",222,220,,95,72,30,22,1,,,2,428
"De 35 a 39 años (186)",285,283,,111,67,45,47,12,1,,2,663
"De 40 a 44 años (187)",232,230,,58,46,34,57,20,13,2,2,753
"De 45 a 49 años (188)",209,206,1,42,42,30,53,19,12,7,3,745
"De 50 y más años (189)",578,572,3,102,101,75,137,90,48,16,6,2303
"Casado(a) (190)",13435,13320,18,1397,2112,1965,3143,2362,1582,741,115,62052
"De 12 a 14 años (191)",5,3,,2,1,,,,,,2,4
"De 15 a 19 años (192)",110,81,,62,15,2,2,,,,29,106
"De 20 a 24 años (193)",757,728,4,387,259,61,15,2,,,29,1162
"De 25 a 29 años (194)",1250,1231,1,369,444,276,133,8,,,19,2698
"De 30 a 34 años (195)",1519,1510,3,203,464,408,354,66,12,,9,4409
"De 35 a 39 años (196)",1724,1718,1,94,366,427,570,209,43,8,6,6373
"De 40 a 44 años (197)",1512,1508,1,68,182,267,516,300,139,35,4,6986
"De 45 a 49 años (198)",1389,1387,,56,122,190,445,326,172,76,2,7234
"De 50 y más años (199)",5169,5154,8,156,259,334,1108,1451,1216,622,15,33080
"Viudo(a) (200)",3137,3096,18,210,325,320,770,755,495,203,41,16480
"De 12 a 14 años (201)",1,1,,,1,,,,,,,2
"De 15 a 19 años (202)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (203)",15,13,,4,4,1,3,1,,,2,34
"De 25 a 29 años (204)",36,35,,11,13,6,4,,1,,1,80
"De 30 a 34 años (205)",56,54,,8,18,11,13,4,,,2,158
"De 35 a 39 años (206)",97,95,,10,25,19,24,15,2,,2,330
"De 40 a 44 años (207)",119,115,,14,23,14,39,16,6,3,4,457
"De 45 a 49 años (208)",150,148,,13,19,21,36,35,17,7,2,716
"De 50 y más años (209)",2661,2633,18,149,221,248,651,684,469,193,28,14700
"Divorciado(a) (210)",139,134,,32,30,22,33,10,6,1,5,431
"De 15 a 19 años (212)",1,,,,,,,,,,1,
"De 20 a 24 años (213)",10,10,,6,4,,,,,,,14
"De 25 a 29 años (214)",4,4,,2,1,1,,,,,,7
"De 30 a 34 años (215)",17,17,,7,6,3,,1,,,,34
"De 35 a 39 años (216)",15,13,,4,3,1,4,1,,,2,37
"De 40 a 44 años (217)",22,21,,3,5,4,8,1,,,1,66
"De 45 a 49 años (218)",11,11,,2,,1,6,2,,,,44
"De 50 y más años (219)",59,58,,8,11,12,15,5,6,1,1,229
"Soltero(a) (220)",3390,1663,26,995,367,186,89,,,,1727,2643
"De 12 a 14 años (221)",6,5,,5,,,,,,,1,5
"De 15 a 19 años (222)",92,92,4,82,6,,,,,,,94
"De 20 a 24 años (223)",708,252,1,206,40,5,,,,,456,301
"De 25 a 29 años (224)",666,245,,171,55,17,2,,,,421,340
"De 30 a 34 años (225)",494,229,1,136,60,22,10,,,,265,362
"De 35 a 39 años (226)",415,223,3,109,55,36,20,,,,192,407
"De 40 a 44 años (227)",290,168,2,85,45,24,12,,,,122,295
"De 45 a 49 años (228)",229,128,2,51,37,29,9,,,,101,248
"De 50 y más años (229)",490,321,13,150,69,53,36,,,,169,591
