"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",11338,3135,8,6027,2041,49,47,16,15
"Pesca (046)",11,3,,3,2,,,,3
"Explotación de minas y canteras (047)",42,2,,19,21,,,,
"Industrias manufactureras (048)",374,37,,150,147,12,20,5,3
"Suministro de electricidad, gas y agua (049)",3,,,1,,,1,,1
"Construcción (050)",53,2,,8,17,3,8,3,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1770,136,,646,733,66,125,29,35
"Venta, mant.y rep. veh.autom.y motoc. (052)",21,,,9,7,,3,,2
"Comercio al por mayor (053)",56,2,,20,25,1,3,3,2
"Comercio al por menor (054)",1693,134,,617,701,65,119,26,31
"Hoteles y restaurantes (055)",381,30,,134,179,22,9,3,4
"Trans., almac. y comunicaciones (056)",44,1,,12,19,2,3,1,6
"Intermediación financiera (057)",8,,,,1,,2,1,4
"Activid.inmobil., empres. y de alquiler (058)",54,3,,9,9,3,8,5,17
"Admin.pub. y defensa; p. segur.soc.afil (059)",206,1,,11,46,26,67,13,42
"Enseñanza (060)",571,,,,63,36,276,23,173
"Servicios sociales y de salud (061)",149,5,,4,12,13,59,6,50
"Otras activ. serv.comun.soc y personales (062)",108,4,,36,47,8,8,3,2
"Hogares privados con servicio doméstico (063)",379,42,,145,168,12,6,3,3
"Actividad economica no especificada (065)",394,81,1,158,119,9,12,7,7
,,,,,,,,,
"URBANA (066)",9738,472,3,2340,3290,598,1614,342,1079
"Agric., ganadería, caza y silvicultura (067)",2182,244,2,919,805,64,82,28,38
"Pesca (068)",3,,,1,1,,,,1
"Explotación de minas y canteras (069)",237,5,,64,133,12,8,3,12
"Industrias manufactureras (070)",514,18,,148,244,29,44,17,14
"Suministro de electricidad, gas y agua (071)",29,,,7,11,1,6,2,2
"Construcción (072)",995,13,,216,468,83,108,34,73
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1858,103,,581,774,96,188,52,64
"Venta, mant.y rep. veh.autom.y motoc. (074)",102,1,,19,42,5,17,6,12
"Comercio al por mayor (075)",79,2,,21,36,3,7,5,5
"Comercio al por menor (076)",1677,100,,541,696,88,164,41,47
"Hoteles y restaurantes (077)",313,24,,96,142,24,15,8,4
"Trans., almac. y comunicaciones (078)",490,12,,111,230,41,49,24,23
"Intermediación financiera (079)",10,,,,1,,1,1,7
"Activid.inmobil., empres. y de alquiler (080)",157,3,,15,28,15,34,11,51
"Admin.pub. y defensa; p. segur.soc.afil (081)",587,3,,17,128,82,153,57,147
"Enseñanza (082)",1554,,,2,78,79,784,71,540
"Servicios sociales y de salud (083)",238,4,,5,16,24,94,18,77
"Otras activ. serv.comun.soc y personales (084)",153,4,,35,58,22,21,5,8
"Hogares privados con servicio doméstico (085)",191,17,,66,87,10,5,3,3
"Actividad economica no especificada (087)",227,22,1,57,86,16,22,8,15
"Hombres (088)",5909,132,3,1206,2105,404,1055,250,754
"Agric., ganadería, caza y silvicultura (089)",1361,83,2,530,574,49,67,22,34
"Explotación de minas y canteras (091)",222,3,,55,129,12,8,3,12
"Industrias manufactureras (092)",317,3,,76,168,17,27,14,12
"Suministro de electricidad, gas y agua (093)",26,,,6,11,1,5,2,1
"Construcción (094)",957,11,,213,459,81,101,31,61
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",605,12,,145,279,36,72,27,34
"Venta, mant.y rep. veh.autom.y motoc. (096)",81,1,,10,35,5,14,6,10
"Comercio al por mayor (097)",34,,,5,17,2,4,2,4
"Comercio al por menor (098)",490,11,,130,227,29,54,19,20
"Hoteles y restaurantes (099)",67,1,,18,30,6,6,5,1
"Trans., almac. y comunicaciones (100)",457,11,,101,219,39,46,23,18
"Intermediación financiera (101)",4,,,,1,,,,3
"Activid.inmobil., empres. y de alquiler (102)",114,,,7,22,14,27,7,37
"Admin.pub. y defensa; p. segur.soc.afil (103)",412,3,,15,92,58,88,46,110
"Enseñanza (104)",1067,,,2,42,52,538,51,382
"Servicios sociales y de salud (105)",111,,,2,9,13,42,12,33
"Otras activ. serv.comun.soc y personales (106)",79,1,,15,24,15,14,4,6
"Hogares privados con servicio doméstico (107)",14,,,2,9,1,,1,1
"Actividad economica no especificada (109)",96,4,1,19,37,10,14,2,9
"Mujeres (110)",3829,340,,1134,1185,194,559,92,325
"Agric., ganadería, caza y silvicultura (111)",821,161,,389,231,15,15,6,4
"Pesca (112)",3,,,1,1,,,,1
"Explotación de minas y canteras (113)",15,2,,9,4,,,,
"Industrias manufactureras (114)",197,15,,72,76,12,17,3,2
"Suministro de electricidad, gas y agua (115)",3,,,1,,,1,,1
"Construcción (116)",38,2,,3,9,2,7,3,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1253,91,,436,495,60,116,25,30
"Venta, mant.y rep. veh.autom.y motoc. (118)",21,,,9,7,,3,,2
"Comercio al por mayor (119)",45,2,,16,19,1,3,3,1
"Comercio al por menor (120)",1187,89,,411,469,59,110,22,27
"Hoteles y restaurantes (121)",246,23,,78,112,18,9,3,3
"Trans., almac. y comunicaciones (122)",33,1,,10,11,2,3,1,5
"Intermediación financiera (123)",6,,,,,,1,1,4
"Activid.inmobil., empres. y de alquiler (124)",43,3,,8,6,1,7,4,14
"Admin.pub. y defensa; p. segur.soc.afil (125)",175,,,2,36,24,65,11,37
"Enseñanza (126)",487,,,,36,27,246,20,158
"Servicios sociales y de salud (127)",127,4,,3,7,11,52,6,44
"Otras activ. serv.comun.soc y personales (128)",74,3,,20,34,7,7,1,2
"Hogares privados con servicio doméstico (129)",177,17,,64,78,9,5,2,2
"Actividad economica no especificada (131)",131,18,,38,49,6,8,6,6
,,,,,,,,,
"RURAL (132)",29292,4389,14,14202,9141,422,592,163,369
"Agric., ganadería, caza y silvicultura (133)",24095,4149,13,12603,6742,230,180,75,103
"Pesca (134)",39,4,,13,16,1,1,1,3
"Explotación de minas y canteras (135)",479,4,,153,291,15,6,6,4
"Industrias manufactureras (136)",594,30,,195,336,9,15,6,3
"Suministro de electricidad, gas y agua (137)",8,1,,2,4,,,,1
"Construcción (138)",775,19,,312,388,20,22,7,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",1041,58,,364,532,24,30,11,22
"Venta, mant.y rep. veh.autom.y motoc. (140)",53,1,,2,32,8,3,2,5
"Comercio al por mayor (141)",49,,,13,31,,,1,4
"Comercio al por menor (142)",939,57,,349,469,16,27,8,13
"Hoteles y restaurantes (143)",174,8,,70,91,4,,,1
"Trans., almac. y comunicaciones (144)",418,5,,127,250,13,9,7,7
"Intermediación financiera (145)",2,,,,1,,1,,
"Activid.inmobil., empres. y de alquiler (146)",69,,,12,33,4,6,2,12
"Admin.pub. y defensa; p. segur.soc.afil (147)",234,2,,41,84,31,32,17,27
"Enseñanza (148)",560,,,1,80,42,261,18,158
"Servicios sociales y de salud (149)",54,2,,2,10,8,15,2,15
"Otras activ. serv.comun.soc y personales (150)",61,1,,24,25,2,4,4,1
"Hogares privados con servicio doméstico (151)",216,26,,89,95,3,1,1,1
"Actividad economica no especificada (153)",473,80,1,194,163,16,9,6,4
"Hombres (154)",17236,1247,5,7973,6702,355,500,137,317
"Agric., ganadería, caza y silvicultura (155)",13578,1175,5,6965,4932,196,148,65,92
"Pesca (156)",31,1,,11,15,1,1,1,1
"Explotación de minas y canteras (157)",452,4,,143,274,15,6,6,4
"Industrias manufactureras (158)",417,8,,117,265,9,12,4,2
"Suministro de electricidad, gas y agua (159)",8,1,,2,4,,,,1
"Construcción (160)",760,19,,307,380,19,21,7,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",524,13,,154,294,18,21,7,17
"Venta, mant.y rep. veh.autom.y motoc. (162)",53,1,,2,32,8,3,2,5
"Comercio al por mayor (163)",38,,,9,25,,,1,3
"Comercio al por menor (164)",433,12,,143,237,10,18,4,9
"Hoteles y restaurantes (165)",39,1,,14,24,,,,
"Trans., almac. y comunicaciones (166)",407,5,,125,242,13,9,7,6
"Activid.inmobil., empres. y de alquiler (168)",58,,,11,30,2,5,1,9
"Admin.pub. y defensa; p. segur.soc.afil (169)",203,1,,32,74,29,30,15,22
"Enseñanza (170)",476,,,1,53,33,231,15,143
"Servicios sociales y de salud (171)",32,1,,1,5,6,8,2,9
"Otras activ. serv.comun.soc y personales (172)",27,,,8,12,1,3,2,1
"Hogares privados con servicio doméstico (173)",14,1,,8,5,,,,
"Actividad economica no especificada (175)",210,17,,74,93,13,5,5,3
"Mujeres (176)",12056,3142,9,6229,2439,67,92,26,52
"Agric., ganadería, caza y silvicultura (177)",10517,2974,8,5638,1810,34,32,10,11
"Pesca (178)",8,3,,2,1,,,,2
"Explotación de minas y canteras (179)",27,,,10,17,,,,
"Industrias manufactureras (180)",177,22,,78,71,,3,2,1
"Construcción (182)",15,,,5,8,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",517,45,,210,238,6,9,4,5
"Comercio al por mayor (185)",11,,,4,6,,,,1
"Comercio al por menor (186)",506,45,,206,232,6,9,4,4
"Hoteles y restaurantes (187)",135,7,,56,67,4,,,1
"Trans., almac. y comunicaciones (188)",11,,,2,8,,,,1
"Intermediación financiera (189)",2,,,,1,,1,,
"Activid.inmobil., empres. y de alquiler (190)",11,,,1,3,2,1,1,3
"Admin.pub. y defensa; p. segur.soc.afil (191)",31,1,,9,10,2,2,2,5
"Enseñanza (192)",84,,,,27,9,30,3,15
"Servicios sociales y de salud (193)",22,1,,1,5,2,7,,6
"Otras activ. serv.comun.soc y personales (194)",34,1,,16,13,1,1,2,
"Hogares privados con servicio doméstico (195)",202,25,,81,90,3,1,1,1
"Actividad economica no especificada (197)",263,63,1,120,70,3,4,1,1
