"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia QUISPICANCHI (000)",82173,41442,40731,28911,14569,14342,53262,26873,26389
"Menores de 1 año (001)",1759,911,848,499,258,241,1260,653,607
"Menores de 1 mes (002)",113,46,67,37,12,25,76,34,42
"De 1 a 11 meses (003)",1646,865,781,462,246,216,1184,619,565
"De 1 a 4 años (004)",8258,4152,4106,2372,1182,1190,5886,2970,2916
"1 año (005)",1929,983,946,549,284,265,1380,699,681
"2 años (006)",2055,1060,995,578,284,294,1477,776,701
"3 años (007)",2043,1017,1026,619,313,306,1424,704,720
"4 años (008)",2231,1092,1139,626,301,325,1605,791,814
"De 5 a 9 años (009)",10718,5418,5300,3074,1558,1516,7644,3860,3784
"5 años (010)",2111,1093,1018,573,291,282,1538,802,736
"6 años (011)",1941,978,963,585,302,283,1356,676,680
"7 años (012)",2318,1164,1154,633,320,313,1685,844,841
"8 años (013)",2231,1128,1103,643,323,320,1588,805,783
"9 años (014)",2117,1055,1062,640,322,318,1477,733,744
"De 10 a 14 años (015)",11138,5828,5310,3625,1914,1711,7513,3914,3599
"10 años (016)",2326,1212,1114,671,346,325,1655,866,789
"11 años (017)",1977,1008,969,685,353,332,1292,655,637
"12 años (018)",2617,1383,1234,789,428,361,1828,955,873
"13 años (019)",2181,1144,1037,763,394,369,1418,750,668
"14 años (020)",2037,1081,956,717,393,324,1320,688,632
"De 15 a 19 años (021)",7812,4092,3720,3026,1532,1494,4786,2560,2226
"15 años (022)",1755,911,844,723,361,362,1032,550,482
"16 años (023)",1595,841,754,654,330,324,941,511,430
"17 años (024)",1628,835,793,588,295,293,1040,540,500
"18 años (025)",1517,799,718,573,280,293,944,519,425
"19 años (026)",1317,706,611,488,266,222,829,440,389
"De 20 a 24 años (027)",6532,3331,3201,2492,1265,1227,4040,2066,1974
"20 años (028)",1563,809,754,572,287,285,991,522,469
"21 años (029)",1079,541,538,434,218,216,645,323,322
"22 años (030)",1315,703,612,478,276,202,837,427,410
"23 años (031)",1256,617,639,496,238,258,760,379,381
"24 años (032)",1319,661,658,512,246,266,807,415,392
"De 25 a 29 años (033)",5694,2823,2871,2232,1094,1138,3462,1729,1733
"25 años (034)",1279,652,627,477,218,259,802,434,368
"26 años (035)",1089,512,577,437,205,232,652,307,345
"27 años (036)",1231,633,598,485,250,235,746,383,363
"28 años (037)",1099,533,566,443,228,215,656,305,351
"29 años (038)",996,493,503,390,193,197,606,300,306
"De 30 a 34 años (039)",5243,2721,2522,2091,1078,1013,3152,1643,1509
"30 años (040)",1357,696,661,539,269,270,818,427,391
"31 años (041)",809,414,395,287,153,134,522,261,261
"32 años (042)",1030,544,486,406,196,210,624,348,276
