"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",5499,5757,5553,340,96.5,5.9,
"De 12 a 14 años (041)",1159,2,2,,100,,
"De 15 a 19 años (042)",1888,220,212,67,96.4,30.5,
"De 20 a 24 años (043)",910,907,890,124,98.1,13.7,
"De 25 a 29 años (044)",556,1098,1073,78,97.7,7.1,
"De 30 a 34 años (045)",394,1060,1025,48,96.7,4.5,
"De 35 a 39 años (046)",235,796,764,19,96,2.4,
"De 40 a 44 años (047)",132,518,503,4,97.1,0.8,
"De 45 a 49 años (048)",105,544,519,,95.4,,
"De 50 y más años (049)",120,612,565,,92.3,,
"Sup. no Univ. incompleta (050)",329,332,318,22,95.8,6.6,
"De 15 a 19 años (052)",71,3,3,2,100,66.7,
"De 20 a 24 años (053)",103,23,23,6,100,26.1,
"De 25 a 29 años (054)",63,62,62,8,100,12.9,
"De 30 a 34 años (055)",39,79,73,6,92.4,7.6,
"De 35 a 39 años (056)",24,53,52,,98.1,,
"De 40 a 44 años (057)",17,55,51,,92.7,,
"De 45 a 49 años (058)",9,38,37,,97.4,,
"De 50 y más años (059)",3,19,17,,89.5,,
"Sup. no Univ. completa (060)",372,653,635,20,97.2,3.1,
"De 20 a 24 años (063)",37,19,19,4,100,21.1,
"De 25 a 29 años (064)",96,83,83,4,100,4.8,
"De 30 a 34 años (065)",95,140,138,6,98.6,4.3,
"De 35 a 39 años (066)",55,116,114,3,98.3,2.6,
"De 40 a 44 años (067)",41,132,126,3,95.5,2.3,
"De 45 a 49 años (068)",23,66,63,,95.5,,
"De 50 y más años (069)",25,97,92,,94.8,,
"Sup. Univ. incompleta (070)",181,199,194,9,97.5,4.5,
"De 15 a 19 años (072)",20,,,,,,
"De 20 a 24 años (073)",69,25,25,5,100,20,
"De 25 a 29 años (074)",29,19,19,1,100,5.3,
"De 30 a 34 años (075)",27,51,51,2,100,3.9,
"De 35 a 39 años (076)",9,15,15,1,100,6.7,
"De 40 a 44 años (077)",15,39,39,,100,,
"De 45 a 49 años (078)",6,25,23,,92,,
"De 50 y más años (079)",6,25,22,,88,,
"Sup. Univ. completa (080)",406,642,630,20,98.1,3.1,
"De 20 a 24 años (083)",20,1,1,1,100,100,
"De 25 a 29 años (084)",89,40,40,7,100,17.5,
"De 30 a 34 años (085)",109,101,100,8,99,7.9,
"De 35 a 39 años (086)",76,145,144,2,99.3,1.4,
"De 40 a 44 años (087)",45,135,133,2,98.5,1.5,
"De 45 a 49 años (088)",41,132,130,,98.5,,
"De 50 y más años (089)",26,88,82,,93.2,,
,,,,,,,
"URBANA (100)",5959,17660,16050,299,90.9,1.7,
"De 12 a 14 años (101)",752,4,4,,100,,
"De 15 a 19 años (102)",795,80,73,30,91.3,37.5,
"De 20 a 24 años (103)",526,509,499,65,98,12.8,
"De 25 a 29 años (104)",586,1031,1015,66,98.4,6.4,
"De 30 a 34 años (105)",655,1675,1630,61,97.3,3.6,
"De 35 a 39 años (106)",557,2098,2022,45,96.4,2.1,
"De 40 a 44 años (107)",466,2249,2125,29,94.5,1.3,
"De 45 a 49 años (108)",383,2154,1990,3,92.4,0.1,
"De 50 y más años (109)",1239,7860,6692,,85.1,,
"Sin nivel (110)",1135,7060,6029,25,85.4,0.4,
"De 12 a 14 años (111)",3,,,,,,
"De 15 a 19 años (112)",5,,,,,,
"De 20 a 24 años (113)",5,8,8,1,100,12.5,
"De 25 a 29 años (114)",14,40,40,4,100,10,
"De 30 a 34 años (115)",42,149,142,6,95.3,4,
"De 35 a 39 años (116)",73,348,332,5,95.4,1.4,
"De 40 a 44 años (117)",88,562,514,8,91.5,1.4,
"De 45 a 49 años (118)",106,726,652,1,89.8,0.1,
"De 50 y más años (119)",799,5227,4341,,83,,
"Educacion Inicial (120)",20,37,36,,97.3,,
"De 12 a 14 años (121)",6,,,,,,
"De 15 a 19 años (122)",2,,,,,,
"De 20 a 24 años (123)",2,4,4,,100,,
"De 25 a 29 años (124)",4,8,8,,100,,
"De 30 a 34 años (125)",4,16,15,,93.8,,
"De 35 a 39 años (126)",2,9,9,,100,,
"Primaria (130)",1797,6744,6272,121,93,1.8,
"De 12 a 14 años (131)",282,3,3,,100,,
"De 15 a 19 años (132)",78,25,21,9,84,36,
"De 20 a 24 años (133)",92,151,148,19,98,12.6,
"De 25 a 29 años (134)",169,433,423,22,97.7,5.1,
"De 30 a 34 años (135)",223,772,747,27,96.8,3.5,
"De 35 a 39 años (136)",237,1068,1024,28,95.9,2.6,
"De 40 a 44 años (137)",209,1122,1064,14,94.8,1.2,
"De 45 a 49 años (138)",173,1013,936,2,92.4,0.2,
"De 50 y más años (139)",334,2157,1906,,88.4,,
"Secundaria (140)",2097,2387,2319,106,97.2,4.4,
"De 12 a 14 años (141)",461,1,1,,100,,
"De 15 a 19 años (142)",668,54,51,20,94.4,37,
"De 20 a 24 años (143)",300,300,293,36,97.7,12,
"De 25 a 29 años (144)",211,412,406,25,98.5,6.1,
"De 30 a 34 años (145)",167,442,438,13,99.1,2.9,
"De 35 a 39 años (146)",117,411,398,9,96.8,2.2,
"De 40 a 44 años (147)",71,263,255,3,97,1.1,
"De 45 a 49 años (148)",43,208,200,,96.2,,
"De 50 y más años (149)",59,296,277,,93.6,,
"Sup. no Univ. incompleta (150)",176,236,223,14,94.5,5.9,
"De 15 a 19 años (152)",33,1,1,1,100,100,
"De 20 a 24 años (153)",41,14,14,4,100,28.6,
"De 25 a 29 años (154)",41,46,46,6,100,13,
"De 30 a 34 años (155)",23,53,48,3,90.6,5.7,
"De 35 a 39 años (156)",17,41,40,,97.6,,
"De 40 a 44 años (157)",15,52,48,,92.3,,
"De 45 a 49 años (158)",5,21,20,,95.2,,
"De 50 y más años (159)",1,8,6,,75,,
"Sup. no Univ. completa (160)",262,479,466,10,97.3,2.1,
"De 20 a 24 años (163)",19,12,12,2,100,16.7,
"De 25 a 29 años (164)",59,44,44,2,100,4.5,
"De 30 a 34 años (165)",74,107,105,3,98.1,2.8,
"De 35 a 39 años (166)",44,91,90,1,98.9,1.1,
"De 40 a 44 años (167)",30,96,92,2,95.8,2.1,
"De 45 a 49 años (168)",16,49,47,,95.9,,
"De 50 y más años (169)",20,80,76,,95,,
"Sup. Univ. incompleta (170)",132,166,163,6,98.2,3.6,
"De 15 a 19 años (172)",9,,,,,,
"De 20 a 24 años (173)",53,20,20,3,100,15,
"De 25 a 29 años (174)",16,12,12,1,100,8.3,
"De 30 a 34 años (175)",25,46,46,2,100,4.3,
"De 35 a 39 años (176)",5,9,9,,100,,
"De 40 a 44 años (177)",14,36,36,,100,,
"De 45 a 49 años (178)",6,25,23,,92,,
"De 50 y más años (179)",4,18,17,,94.4,,
"Sup. Univ. completa (180)",340,551,542,17,98.4,3.1,
"De 20 a 24 años (183)",14,,,,,,
"De 25 a 29 años (184)",72,36,36,6,100,16.7,
"De 30 a 34 años (185)",97,90,89,7,98.9,7.8,
"De 35 a 39 años (186)",62,121,120,2,99.2,1.7,
"De 40 a 44 años (187)",39,118,116,2,98.3,1.7,
"De 45 a 49 años (188)",34,112,112,,100,,
"De 50 y más años (189)",22,74,69,,93.2,,
,,,,,,,
"RURAL (200)",12309,44311,38585,746,87.1,1.7,
"De 12 a 14 años (201)",1568,5,5,,100,,
"De 15 a 19 años (202)",1671,287,281,83,97.9,28.9,
"De 20 a 24 años (203)",1191,1411,1373,172,97.3,12.2,
"De 25 a 29 años (204)",1027,2315,2225,163,96.1,7,
"De 30 a 34 años (205)",941,3179,3022,143,95.1,4.5,
"De 35 a 39 años (206)",988,4467,4182,113,93.6,2.5,
"De 40 a 44 años (207)",832,4896,4412,60,90.1,1.2,
"De 45 a 49 años (208)",724,4848,4332,12,89.4,0.2,
"De 50 y más años (209)",3367,22903,18753,,81.9,,
"Sin nivel (210)",3911,24869,20692,94,83.2,0.4,
"De 12 a 14 años (211)",9,1,1,,100,,
"De 15 a 19 años (212)",26,8,8,1,100,12.5,
"De 20 a 24 años (213)",49,88,81,6,92,6.8,
"De 25 a 29 años (214)",78,195,179,11,91.8,5.6,
"De 30 a 34 años (215)",150,575,548,20,95.3,3.5,
"De 35 a 39 años (216)",251,1254,1138,26,90.7,2.1,
"De 40 a 44 años (217)",322,2029,1805,22,89,1.1,
"De 45 a 49 años (218)",335,2320,2057,8,88.7,0.3,
"De 50 y más años (219)",2691,18399,14875,,80.8,,
"Educacion Inicial (220)",36,66,64,4,97,6.1,
"De 12 a 14 años (221)",9,,,,,,
"De 15 a 19 años (222)",5,1,1,1,100,100,
"De 20 a 24 años (223)",4,9,9,1,100,11.1,
"De 25 a 29 años (224)",6,16,15,,93.8,,
"De 30 a 34 años (225)",6,20,19,1,95,5,
"De 35 a 39 años (226)",6,20,20,1,100,5,
"Primaria (230)",4582,15612,14212,389,91,2.5,
"De 12 a 14 años (231)",852,3,3,,100,,
"De 15 a 19 años (232)",371,110,109,33,99.1,30,
"De 20 a 24 años (233)",426,685,664,70,96.9,10.2,
"De 25 a 29 años (234)",509,1352,1298,93,96,6.9,
"De 30 a 34 años (235)",507,1891,1794,80,94.9,4.2,
"De 35 a 39 años (236)",577,2741,2592,73,94.6,2.7,
"De 40 a 44 años (237)",429,2553,2302,36,90.2,1.4,
"De 45 a 49 años (238)",309,2138,1905,4,89.1,0.2,
"De 50 y más años (239)",602,4139,3545,,85.6,,
"Secundaria (240)",3402,3370,3234,234,96,6.9,
"De 12 a 14 años (241)",698,1,1,,100,,
"De 15 a 19 años (242)",1220,166,161,47,97,28.3,
"De 20 a 24 años (243)",610,607,597,88,98.4,14.5,
"De 25 a 29 años (244)",345,686,667,53,97.2,7.7,
"De 30 a 34 años (245)",227,618,587,35,95,5.7,
"De 35 a 39 años (246)",118,385,366,10,95.1,2.6,
"De 40 a 44 años (247)",61,255,248,1,97.3,0.4,
"De 45 a 49 años (248)",62,336,319,,94.9,,
"De 50 y más años (249)",61,316,288,,91.1,,
"Sup. no Univ. incompleta (250)",153,96,95,8,99,8.3,
"De 15 a 19 años (252)",38,2,2,1,100,50,
"De 20 a 24 años (253)",62,9,9,2,100,22.2,
"De 25 a 29 años (254)",22,16,16,2,100,12.5,
"De 30 a 34 años (255)",16,26,25,3,96.2,11.5,
"De 35 a 39 años (256)",7,12,12,,100,,
"De 40 a 44 años (257)",2,3,3,,100,,
"De 45 a 49 años (258)",4,17,17,,100,,
"De 50 y más años (259)",2,11,11,,100,,
"Sup. no Univ. completa (260)",110,174,169,11,97.1,6.3,
"De 20 a 24 años (263)",18,7,7,2,100,28.6,
"De 25 a 29 años (264)",37,39,39,3,100,7.7,
"De 30 a 34 años (265)",21,33,33,3,100,9.1,
"De 35 a 39 años (266)",11,25,24,2,96,8,
"De 40 a 44 años (267)",11,36,34,1,94.4,2.8,
"De 45 a 49 años (268)",7,17,16,,94.1,,
"De 50 y más años (269)",5,17,16,,94.1,,
"Sup. Univ. incompleta (270)",49,33,31,3,93.9,9.1,
"De 15 a 19 años (272)",11,,,,,,
"De 20 a 24 años (273)",16,5,5,2,100,40,
"De 25 a 29 años (274)",13,7,7,,100,,
"De 30 a 34 años (275)",2,5,5,,100,,
"De 35 a 39 años (276)",4,6,6,1,100,16.7,
"De 40 a 44 años (277)",1,3,3,,100,,
"De 50 y más años (279)",2,7,5,,71.4,,
"Sup. Univ. completa (280)",66,91,88,3,96.7,3.3,
"De 20 a 24 años (283)",6,1,1,1,100,100,
"De 25 a 29 años (284)",17,4,4,1,100,25,
"De 30 a 34 años (285)",12,11,11,1,100,9.1,
"De 35 a 39 años (286)",14,24,24,,100,,
"De 40 a 44 años (287)",6,17,17,,100,,
"De 45 a 49 años (288)",7,20,18,,90,,
"De 50 y más años (289)",4,14,13,,92.9,,
