"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 35 a 39 años (026)",3,3,,1,1,1,,,,,,6
"De 40 a 44 años (027)",4,4,,,,1,2,1,,,,17
"De 45 a 49 años (028)",5,4,,,1,1,,1,1,,1,19
"De 50 y más años (029)",3,3,,1,,,1,,,1,,16
"Casado(a) (030)",119,119,,13,15,12,41,22,13,3,,545
"De 15 a 19 años (032)",3,3,,3,,,,,,,,3
"De 20 a 24 años (033)",4,4,,1,2,1,,,,,,8
"De 25 a 29 años (034)",17,17,,4,2,2,7,2,,,,58
"De 30 a 34 años (035)",17,17,,1,3,3,7,3,,,,64
"De 35 a 39 años (036)",17,17,,1,4,,6,4,2,,,79
"De 40 a 44 años (037)",19,19,,2,1,2,8,5,1,,,87
"De 45 a 49 años (038)",14,14,,,1,1,8,2,2,,,71
"De 50 y más años (039)",28,28,,1,2,3,5,6,8,3,,175
"Viudo(a) (040)",52,49,,7,4,7,20,8,3,,3,204
"De 15 a 19 años (042)",1,1,,1,,,,,,,,1
"De 25 a 29 años (044)",1,1,,,,,,1,,,,6
"De 30 a 34 años (045)",1,1,,,1,,,,,,,2
"De 35 a 39 años (046)",1,1,,,,,,,1,,,9
"De 40 a 44 años (047)",5,5,,1,,1,1,2,,,,21
"De 45 a 49 años (048)",5,5,,1,,2,1,1,,,,18
"De 50 y más años (049)",38,35,,4,3,4,18,4,2,,3,147
"Divorciado(a) (050)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (052)",1,,,,,,,,,,1,
"De 20 a 24 años (053)",1,1,,1,,,,,,,,1
"Soltero(a) (060)",54,46,,30,8,5,3,,,,8,73
"De 12 a 14 años (061)",1,1,,1,,,,,,,,1
"De 15 a 19 años (062)",12,12,,12,,,,,,,,12
"De 20 a 24 años (063)",13,12,,6,5,,1,,,,1,20
"De 25 a 29 años (064)",5,3,,1,1,,1,,,,2,7
"De 30 a 34 años (065)",9,6,,5,1,,,,,,3,7
"De 35 a 39 años (066)",6,5,,1,1,2,1,,,,1,13
"De 40 a 44 años (067)",5,4,,2,,2,,,,,1,8
"De 45 a 49 años (068)",2,2,,2,,,,,,,,2
"De 50 y más años (069)",1,1,,,,1,,,,,,3
,,,,,,,,,,,,
"URBANA (080)",285,269,2,72,57,40,60,24,10,4,16,850
"De 12 a 14 años (081)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (082)",24,22,1,17,4,,,,,,2,25
"De 20 a 24 años (083)",39,36,1,16,13,5,1,,,,3,61
"De 25 a 29 años (084)",54,51,,14,18,12,7,,,,3,116
"De 30 a 34 años (085)",51,48,,13,11,8,13,3,,,3,134
"De 35 a 39 años (086)",31,30,,1,7,6,10,5,1,,1,118
"De 40 a 44 años (087)",33,32,,6,,5,14,5,1,1,1,137
"De 45 a 49 años (088)",19,18,,3,1,2,4,4,4,,1,87
"De 50 y más años (089)",31,31,,1,3,2,11,7,4,3,,171
"Conviviente (090)",173,165,1,47,42,25,33,13,3,1,8,472
"De 12 a 14 años (091)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (092)",17,16,,12,4,,,,,,1,20
"De 20 a 24 años (093)",31,28,1,12,10,4,1,,,,3,48
"De 25 a 29 años (094)",44,43,,10,16,11,6,,,,1,101
"De 30 a 34 años (095)",31,30,,8,7,5,8,2,,,1,84
"De 35 a 39 años (096)",19,19,,1,3,3,7,5,,,,79
"De 40 a 44 años (097)",11,11,,2,,1,5,2,,1,,54
"De 45 a 49 años (098)",8,8,,1,,1,2,2,2,,,43
"De 50 y más años (099)",9,9,,,2,,4,2,1,,,42
"Separado(a) (100)",13,12,1,2,1,1,4,1,1,1,1,49
"De 15 a 19 años (102)",2,2,1,1,,,,,,,,1
"De 25 a 29 años (104)",1,1,,1,,,,,,,,1
"De 30 a 34 años (105)",1,1,,,,,1,,,,,5
"De 35 a 39 años (106)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (107)",2,2,,,,,2,,,,,8
"De 45 a 49 años (108)",3,2,,,,,,1,1,,1,14
"De 50 y más años (109)",2,2,,,,,1,,,1,,15
"Casado(a) (110)",53,53,,7,8,8,16,7,5,2,,224
"De 20 a 24 años (113)",2,2,,1,,1,,,,,,4
"De 25 a 29 años (114)",4,4,,2,1,1,,,,,,7
"De 30 a 34 años (115)",12,12,,1,3,3,4,1,,,,39
"De 35 a 39 años (116)",6,6,,,3,,2,,1,,,24
"De 40 a 44 años (117)",14,14,,2,,1,7,3,1,,,64
"De 45 a 49 años (118)",6,6,,,1,1,2,1,1,,,28
"De 50 y más años (119)",9,9,,1,,1,1,2,2,2,,58
"Viudo(a) (120)",12,12,,,1,2,5,3,1,,,59
"De 40 a 44 años (127)",1,1,,,,1,,,,,,3
"De 50 y más años (129)",11,11,,,1,1,5,3,1,,,56
"Divorciado(a) (130)",1,,,,,,,,,,1,
"De 15 a 19 años (132)",1,,,,,,,,,,1,
"Soltero(a) (140)",33,27,,16,5,4,2,,,,6,46
"De 15 a 19 años (142)",4,4,,4,,,,,,,,4
"De 20 a 24 años (143)",6,6,,3,3,,,,,,,9
"De 25 a 29 años (144)",5,3,,1,1,,1,,,,2,7
"De 30 a 34 años (145)",7,5,,4,1,,,,,,2,6
"De 35 a 39 años (146)",4,3,,,,2,1,,,,1,10
"De 40 a 44 años (147)",5,4,,2,,2,,,,,1,8
"De 45 a 49 años (148)",2,2,,2,,,,,,,,2
,,,,,,,,,,,,
"RURAL (160)",566,557,8,116,103,73,143,83,27,4,9,1975
"De 12 a 14 años (161)",5,5,,5,,,,,,,,5
"De 15 a 19 años (162)",77,76,4,50,21,1,,,,,1,95
"De 20 a 24 años (163)",78,76,,24,37,11,4,,,,2,149
"De 25 a 29 años (164)",97,97,1,12,19,26,34,5,,,,308
"De 30 a 34 años (165)",69,68,1,4,8,12,26,16,1,,1,279
"De 35 a 39 años (166)",59,59,,6,4,3,25,16,5,,,278
"De 40 a 44 años (167)",52,51,1,3,2,4,17,18,5,1,1,264
"De 45 a 49 años (168)",35,35,,2,2,5,13,10,3,,,170
"De 50 y más años (169)",94,90,1,10,10,11,24,18,13,3,4,427
"Conviviente (170)",418,414,8,79,86,59,101,61,17,3,4,1435
"De 12 a 14 años (171)",4,4,,4,,,,,,,,4
"De 15 a 19 años (172)",60,59,4,33,21,1,,,,,1,78
"De 20 a 24 años (173)",64,63,,19,31,10,3,,,,1,125
"De 25 a 29 años (174)",80,80,1,9,17,25,26,2,,,,243
"De 30 a 34 años (175)",59,59,1,3,7,11,23,13,1,,,242
"De 35 a 39 años (176)",44,44,,3,2,3,21,12,3,,,210
"De 40 a 44 años (177)",41,40,1,2,1,2,15,13,5,1,1,214
"De 45 a 49 años (178)",20,20,,1,1,2,6,8,2,,,104
"De 50 y más años (179)",46,45,1,5,6,5,7,13,6,2,1,215
"Separado(a) (180)",20,20,,9,4,4,1,2,,,,46
"De 15 a 19 años (182)",5,5,,5,,,,,,,,5
"De 20 a 24 años (183)",4,4,,1,2,1,,,,,,8
"De 25 a 29 años (184)",3,3,,1,1,,1,,,,,8
"De 30 a 34 años (185)",2,2,,,,1,,1,,,,9
"De 35 a 39 años (186)",1,1,,1,,,,,,,,1
"De 40 a 44 años (187)",2,2,,,,1,,1,,,,9
"De 45 a 49 años (188)",2,2,,,1,1,,,,,,5
"De 50 y más años (189)",1,1,,1,,,,,,,,1
"Casado(a) (190)",66,66,,6,7,4,25,15,8,1,,321
"De 15 a 19 años (192)",3,3,,3,,,,,,,,3
"De 20 a 24 años (193)",2,2,,,2,,,,,,,4
"De 25 a 29 años (194)",13,13,,2,1,1,7,2,,,,51
"De 30 a 34 años (195)",5,5,,,,,3,2,,,,25
"De 35 a 39 años (196)",11,11,,1,1,,4,4,1,,,55
"De 40 a 44 años (197)",5,5,,,1,1,1,2,,,,23
"De 45 a 49 años (198)",8,8,,,,,6,1,1,,,43
"De 50 y más años (199)",19,19,,,2,2,4,4,6,1,,117
"Viudo(a) (200)",40,37,,7,3,5,15,5,2,,3,145
"De 15 a 19 años (202)",1,1,,1,,,,,,,,1
"De 25 a 29 años (204)",1,1,,,,,,1,,,,6
"De 30 a 34 años (205)",1,1,,,1,,,,,,,2
"De 35 a 39 años (206)",1,1,,,,,,,1,,,9
"De 40 a 44 años (207)",4,4,,1,,,1,2,,,,18
"De 45 a 49 años (208)",5,5,,1,,2,1,1,,,,18
"De 50 y más años (209)",27,24,,4,2,3,13,1,1,,3,91
"Divorciado(a) (210)",1,1,,1,,,,,,,,1
"De 20 a 24 años (213)",1,1,,1,,,,,,,,1
"Soltero(a) (220)",21,19,,14,3,1,1,,,,2,27
"De 12 a 14 años (221)",1,1,,1,,,,,,,,1
"De 15 a 19 años (222)",8,8,,8,,,,,,,,8
"De 20 a 24 años (223)",7,6,,3,2,,1,,,,1,11
"De 30 a 34 años (225)",2,1,,1,,,,,,,1,1
"De 35 a 39 años (226)",2,2,,1,1,,,,,,,3
"De 50 y más años (229)",1,1,,,,1,,,,,,3
