"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",211,210,3,154,47,6,,,,,1,266
"De 25 a 29 años (024)",220,219,3,115,63,24,12,2,,,1,375
"De 30 a 34 años (025)",180,179,,78,47,32,21,1,,,1,365
"De 35 a 39 años (026)",193,192,1,57,51,48,29,6,,,1,467
"De 40 a 44 años (027)",178,175,1,39,43,39,31,15,5,2,3,534
"De 45 a 49 años (028)",144,142,1,25,36,24,28,15,9,4,2,504
"De 50 y más años (029)",450,446,8,75,71,65,90,71,41,25,4,1892
"Casado(a) (030)",5073,5041,120,342,603,658,1159,999,688,472,32,26209
"De 15 a 19 años (032)",44,36,8,21,5,2,,,,,8,37
"De 20 a 24 años (033)",185,182,22,65,55,28,12,,,,3,312
"De 25 a 29 años (034)",336,331,22,75,105,75,48,6,,,5,750
"De 30 a 34 años (035)",439,438,6,46,111,107,120,41,7,,1,1450
"De 35 a 39 años (036)",560,557,4,26,101,117,185,91,30,3,3,2270
"De 40 a 44 años (037)",610,608,5,21,62,101,190,139,61,29,2,3016
"De 45 a 49 años (038)",558,558,6,16,45,67,154,128,99,43,,3120
"De 50 y más años (039)",2341,2331,47,72,119,161,450,594,491,397,10,15254
"Viudo(a) (040)",1896,1878,49,88,130,175,430,442,357,207,18,11022
"De 15 a 19 años (042)",6,6,1,2,2,,1,,,,,10
"De 20 a 24 años (043)",15,14,2,5,5,2,,,,,1,21
"De 25 a 29 años (044)",18,18,1,7,4,4,2,,,,,36
"De 30 a 34 años (045)",28,27,,3,7,4,11,1,,1,1,95
"De 35 a 39 años (046)",36,36,,1,5,11,9,5,2,3,,164
"De 40 a 44 años (047)",60,60,1,4,6,8,23,13,4,1,,276
"De 45 a 49 años (048)",98,97,1,5,9,14,26,23,16,3,1,498
"De 50 y más años (049)",1635,1620,43,61,92,132,358,400,335,199,15,9922
"Divorciado(a) (050)",75,74,1,18,17,15,7,9,6,1,1,249
"De 20 a 24 años (053)",6,6,1,3,1,1,,,,,,8
"De 25 a 29 años (054)",6,6,,5,,1,,,,,,8
"De 30 a 34 años (055)",6,6,,3,2,,,,1,,,16
"De 35 a 39 años (056)",9,9,,1,5,1,2,,,,,22
"De 40 a 44 años (057)",7,7,,,2,4,,1,,,,23
"De 45 a 49 años (058)",11,10,,3,2,2,1,1,1,,1,32
"De 50 y más años (059)",30,30,,3,5,6,4,7,4,1,,140
"Soltero(a) (060)",8247,7672,6898,457,169,88,60,,,,575,1299
"De 12 a 14 años (061)",2777,2777,2775,2,,,,,,,,2
"De 15 a 19 años (062)",2770,2770,2717,49,4,,,,,,,57
"De 20 a 24 años (063)",1068,868,738,100,29,1,,,,,200,161
"De 25 a 29 años (064)",467,319,211,73,22,10,3,,,,148,159
"De 30 a 34 años (065)",280,213,112,65,19,14,3,,,,67,157
"De 35 a 39 años (066)",224,177,91,35,27,14,10,,,,47,171
"De 40 a 44 años (067)",162,124,57,27,17,13,10,,,,38,140
"De 45 a 49 años (068)",116,99,33,33,18,9,6,,,,17,120
"De 50 y más años (069)",383,325,164,73,33,27,28,,,,58,332
,,,,,,,,,,,,
"URBANA (080)",7344,7023,2181,1131,1051,740,898,556,304,162,321,17323
"De 12 a 14 años (081)",677,672,668,2,2,,,,,,5,6
"De 15 a 19 años (082)",979,958,861,88,8,1,,,,,21,107
"De 20 a 24 años (083)",789,692,298,285,97,6,6,,,,97,525
"De 25 a 29 años (084)",740,664,117,261,196,61,24,5,,,76,969
"De 30 a 34 años (085)",654,618,62,161,179,124,79,10,3,,36,1318
"De 35 a 39 años (086)",668,648,37,95,173,143,143,44,12,1,20,1882
"De 40 a 44 años (087)",619,599,19,60,140,147,140,67,17,9,20,2057
"De 45 a 49 años (088)",475,469,17,49,85,92,119,63,34,10,6,1815
"De 50 y más años (089)",1743,1703,102,130,171,166,387,367,238,142,40,8644
"Conviviente (090)",2147,2090,137,551,496,320,322,155,79,30,57,5874
"De 12 a 14 años (091)",12,7,4,1,2,,,,,,5,5
"De 15 a 19 años (092)",123,107,35,66,6,,,,,,16,78
"De 20 a 24 años (093)",320,309,43,182,73,5,6,,,,11,371
"De 25 a 29 años (094)",375,368,25,149,127,50,15,2,,,7,628
"De 30 a 34 años (095)",324,320,12,73,98,77,51,7,2,,4,775
"De 35 a 39 años (096)",299,295,6,37,78,68,75,25,6,,4,928
"De 40 a 44 años (097)",244,243,3,15,63,53,62,29,12,6,1,923
"De 45 a 49 años (098)",145,145,2,9,21,38,37,21,10,7,,617
"De 50 y más años (099)",305,296,7,19,28,29,76,71,49,17,9,1549
"Separado(a) (100)",458,453,3,139,114,69,70,38,15,5,5,1301
"De 15 a 19 años (102)",8,6,1,5,,,,,,,2,5
"De 20 a 24 años (103)",35,34,,30,4,,,,,,1,38
"De 25 a 29 años (104)",56,56,1,31,18,1,3,2,,,,94
"De 30 a 34 años (105)",52,52,,16,18,10,7,1,,,,120
"De 35 a 39 años (106)",56,56,,16,17,14,7,2,,,,136
"De 40 a 44 años (107)",63,63,,15,17,19,9,3,,,,161
"De 45 a 49 años (108)",54,54,,5,17,10,14,5,3,,,186
"De 50 y más años (109)",134,132,1,21,23,15,30,25,12,5,2,561
"Casado(a) (110)",1620,1602,51,169,296,254,356,254,135,87,18,6843
"De 15 a 19 años (112)",14,11,4,5,1,1,,,,,3,10
"De 20 a 24 años (113)",41,39,6,24,8,1,,,,,2,43
"De 25 a 29 años (114)",111,107,14,40,40,8,4,1,,,4,170
"De 30 a 34 años (115)",142,141,5,31,54,33,16,2,,,1,323
"De 35 a 39 años (116)",207,206,2,21,60,50,52,16,5,,1,667
"De 40 a 44 años (117)",218,216,2,13,43,59,60,32,4,3,2,807
"De 45 a 49 años (118)",185,185,3,9,28,37,57,31,18,2,,804
"De 50 y más años (119)",702,697,15,26,62,65,167,172,108,82,5,4019
"Viudo(a) (120)",470,465,9,28,48,48,111,108,73,40,5,2540
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",4,4,,2,1,,1,,,,,8
"De 30 a 34 años (125)",6,6,,1,2,,3,,,,,17
"De 35 a 39 años (126)",12,12,,1,2,3,3,1,1,1,,51
"De 40 a 44 años (127)",15,15,,,2,4,5,3,1,,,67
"De 45 a 49 años (128)",27,26,,2,5,2,7,6,3,1,1,125
"De 50 y más años (129)",404,400,9,20,36,39,92,98,68,38,4,2270
"Divorciado(a) (130)",34,33,,7,9,11,3,1,2,,1,94
"De 20 a 24 años (133)",1,1,,,1,,,,,,,2
"De 25 a 29 años (134)",1,1,,1,,,,,,,,1
"De 30 a 34 años (135)",4,4,,2,1,,,,1,,,13
"De 35 a 39 años (136)",5,5,,,4,1,,,,,,11
"De 40 a 44 años (137)",3,3,,,,3,,,,,,9
"De 45 a 49 años (138)",6,5,,2,2,1,,,,,1,9
"De 50 y más años (139)",14,14,,2,1,6,3,1,1,,,49
"Soltero(a) (140)",2615,2380,1981,237,88,38,36,,,,235,671
"De 12 a 14 años (141)",665,665,664,1,,,,,,,,1
"De 15 a 19 años (142)",833,833,821,11,1,,,,,,,13
"De 20 a 24 años (143)",391,308,249,48,11,,,,,,83,70
"De 25 a 29 años (144)",193,128,77,38,10,2,1,,,,65,68
"De 30 a 34 años (145)",126,95,45,38,6,4,2,,,,31,70
"De 35 a 39 años (146)",89,74,29,20,12,7,6,,,,15,89
"De 40 a 44 años (147)",76,59,14,17,15,9,4,,,,17,90
"De 45 a 49 años (148)",58,54,12,22,12,4,4,,,,4,74
"De 50 y más años (149)",184,164,70,42,21,12,19,,,,20,196
,,,,,,,,,,,,
"RURAL (160)",19331,18816,5436,2187,1981,1900,2908,2123,1421,860,515,60048
"De 12 a 14 años (161)",2144,2126,2123,3,,,,,,,18,3
"De 15 a 19 años (162)",2582,2516,2044,413,54,4,1,,,,66,537
"De 20 a 24 años (163)",2188,2040,609,705,493,175,55,3,,,148,2466
"De 25 a 29 años (164)",1862,1763,182,385,525,407,245,18,1,,99,3821
"De 30 a 34 años (165)",1640,1598,86,202,283,373,490,134,28,2,42,5151
"De 35 a 39 años (166)",1631,1594,77,104,203,311,517,274,92,16,37,6429
"De 40 a 44 años (167)",1352,1328,63,69,107,163,424,295,147,60,24,6465
"De 45 a 49 años (168)",1191,1173,39,66,78,113,285,295,201,96,18,6474
"De 50 y más años (169)",4741,4678,213,240,238,354,891,1104,952,686,63,28702
"Conviviente (170)",7577,7443,390,1248,1257,1146,1617,964,540,281,134,28240
"De 12 a 14 años (171)",29,12,11,1,,,,,,,17,1
"De 15 a 19 años (172)",537,479,140,293,43,3,,,,,58,388
"De 20 a 24 años (173)",1172,1143,98,481,380,138,43,3,,,29,1852
"De 25 a 29 años (174)",1180,1166,37,222,400,304,189,13,1,,14,2834
"De 30 a 34 años (175)",1037,1033,18,95,178,263,363,94,21,1,4,3611
"De 35 a 39 años (176)",978,976,12,42,109,195,350,191,66,11,2,4289
"De 40 a 44 años (177)",710,710,15,23,54,92,248,165,82,31,,3610
"De 45 a 49 años (178)",594,591,13,24,32,51,152,170,100,49,3,3398
"De 50 y más años (179)",1340,1333,46,67,61,100,272,328,270,189,7,8257
"Separado(a) (180)",1202,1188,19,475,246,169,141,72,40,26,14,3177
"De 12 a 14 años (181)",3,2,1,1,,,,,,,1,1
"De 15 a 19 años (182)",73,70,3,65,2,,,,,,3,69
"De 20 a 24 años (183)",176,176,3,124,43,6,,,,,,228
"De 25 a 29 años (184)",164,163,2,84,45,23,9,,,,1,281
"De 30 a 34 años (185)",128,127,,62,29,22,14,,,,1,245
"De 35 a 39 años (186)",137,136,1,41,34,34,22,4,,,1,331
"De 40 a 44 años (187)",115,112,1,24,26,20,22,12,5,2,3,373
"De 45 a 49 años (188)",90,88,1,20,19,14,14,10,6,4,2,318
"De 50 y más años (189)",316,314,7,54,48,50,60,46,29,20,2,1331
"Casado(a) (190)",3453,3439,69,173,307,404,803,745,553,385,14,19366
"De 15 a 19 años (192)",30,25,4,16,4,1,,,,,5,27
"De 20 a 24 años (193)",144,143,16,41,47,27,12,,,,1,269
"De 25 a 29 años (194)",225,224,8,35,65,67,44,5,,,1,580
"De 30 a 34 años (195)",297,297,1,15,57,74,104,39,7,,,1127
"De 35 a 39 años (196)",353,351,2,5,41,67,133,75,25,3,2,1603
"De 40 a 44 años (197)",392,392,3,8,19,42,130,107,57,26,,2209
"De 45 a 49 años (198)",373,373,3,7,17,30,97,97,81,41,,2316
"De 50 y más años (199)",1639,1634,32,46,57,96,283,422,383,315,5,11235
"Viudo(a) (200)",1426,1413,40,60,82,127,319,334,284,167,13,8482
"De 15 a 19 años (202)",5,5,1,1,2,,1,,,,,9
"De 20 a 24 años (203)",14,13,2,4,5,2,,,,,1,20
"De 25 a 29 años (204)",14,14,1,5,3,4,1,,,,,28
"De 30 a 34 años (205)",22,21,,2,5,4,8,1,,1,1,78
"De 35 a 39 años (206)",24,24,,,3,8,6,4,1,2,,113
"De 40 a 44 años (207)",45,45,1,4,4,4,18,10,3,1,,209
"De 45 a 49 años (208)",71,71,1,3,4,12,19,17,13,2,,373
"De 50 y más años (209)",1231,1220,34,41,56,93,266,302,267,161,11,7652
"Divorciado(a) (210)",41,41,1,11,8,4,4,8,4,1,,155
"De 20 a 24 años (213)",5,5,1,3,,1,,,,,,6
"De 25 a 29 años (214)",5,5,,4,,1,,,,,,7
"De 30 a 34 años (215)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (216)",4,4,,1,1,,2,,,,,11
"De 40 a 44 años (217)",4,4,,,2,1,,1,,,,14
"De 45 a 49 años (218)",5,5,,1,,1,1,1,1,,,23
"De 50 y más años (219)",16,16,,1,4,,1,6,3,1,,91
"Soltero(a) (220)",5632,5292,4917,220,81,50,24,,,,340,628
"De 12 a 14 años (221)",2112,2112,2111,1,,,,,,,,1
"De 15 a 19 años (222)",1937,1937,1896,38,3,,,,,,,44
"De 20 a 24 años (223)",677,560,489,52,18,1,,,,,117,91
"De 25 a 29 años (224)",274,191,134,35,12,8,2,,,,83,91
"De 30 a 34 años (225)",154,118,67,27,13,10,1,,,,36,87
"De 35 a 39 años (226)",135,103,62,15,15,7,4,,,,32,82
"De 40 a 44 años (227)",86,65,43,10,2,4,6,,,,21,50
"De 45 a 49 años (228)",58,45,21,11,6,5,2,,,,13,46
"De 50 y más años (229)",199,161,94,31,12,15,9,,,,38,136
