"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",68,68,,34,19,6,8,1,,,,131
"De 35 a 39 años (026)",50,49,1,10,15,8,15,,,,1,129
"De 40 a 44 años (027)",42,41,,9,11,2,15,3,1,,1,132
"De 45 a 49 años (028)",31,31,,5,3,10,5,5,3,,,119
"De 50 y más años (029)",98,97,2,21,18,18,21,14,3,,1,324
"Casado(a) (030)",2500,2491,5,155,236,350,770,589,298,88,9,12333
"De 12 a 14 años (031)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (032)",7,6,,5,,1,,,,,1,8
"De 20 a 24 años (033)",50,48,,24,13,8,1,2,,,2,91
"De 25 a 29 años (034)",119,117,,34,24,32,24,3,,,2,302
"De 30 a 34 años (035)",201,200,,18,39,49,71,21,2,,1,712
"De 35 a 39 años (036)",325,323,,14,39,76,113,62,18,1,2,1370
"De 40 a 44 años (037)",365,365,,14,30,44,142,96,35,4,,1786
"De 45 a 49 años (038)",309,309,,5,30,33,97,79,52,13,,1692
"De 50 y más años (039)",1122,1121,4,40,61,107,322,326,191,70,1,6371
"Viudo(a) (040)",895,888,4,68,83,99,301,210,99,24,7,4315
"De 20 a 24 años (043)",5,5,,3,2,,,,,,,7
"De 25 a 29 años (044)",4,4,,1,3,,,,,,,7
"De 30 a 34 años (045)",9,9,,1,1,4,2,1,,,,30
"De 35 a 39 años (046)",23,23,,3,2,4,10,4,,,,90
"De 40 a 44 años (047)",40,40,,6,1,6,14,9,4,,,177
"De 45 a 49 años (048)",48,48,1,2,5,4,17,13,6,,,237
"De 50 y más años (049)",766,759,3,52,69,81,258,183,89,24,7,3767
"Divorciado(a) (050)",25,24,,5,4,1,9,3,2,,1,95
"De 20 a 24 años (053)",1,1,,,1,,,,,,,2
"De 30 a 34 años (055)",3,3,,1,,,1,1,,,,12
"De 35 a 39 años (056)",1,1,,,,,1,,,,,4
"De 40 a 44 años (057)",6,6,,1,1,1,3,,,,,20
"De 45 a 49 años (058)",5,5,,1,1,,2,1,,,,19
"De 50 y más años (059)",9,8,,2,1,,2,1,2,,1,38
"Soltero(a) (060)",483,295,2,158,86,30,19,,,,188,496
"De 15 a 19 años (062)",15,15,,15,,,,,,,,15
"De 20 a 24 años (063)",134,57,1,49,7,,,,,,77,63
"De 25 a 29 años (064)",108,60,,35,23,2,,,,,48,87
"De 30 a 34 años (065)",54,35,,19,9,3,4,,,,19,62
"De 35 a 39 años (066)",48,35,,13,13,6,3,,,,13,69
"De 40 a 44 años (067)",33,25,,5,10,5,5,,,,8,60
"De 45 a 49 años (068)",24,19,,4,8,6,1,,,,5,42
"De 50 y más años (069)",67,49,1,18,16,8,6,,,,18,98
,,,,,,,,,,,,
"URBANA (080)",1684,1604,7,352,351,243,390,181,62,18,80,5350
"De 12 a 14 años (081)",2,2,,2,,,,,,,,2
"De 15 a 19 años (082)",29,26,,25,1,,,,,,3,27
"De 20 a 24 años (083)",161,132,,88,33,7,3,1,,,29,194
"De 25 a 29 años (084)",221,204,1,95,72,27,9,,,,17,358
"De 30 a 34 años (085)",188,182,1,41,63,41,33,3,,,6,450
"De 35 a 39 años (086)",216,208,1,27,52,52,61,15,,,8,638
"De 40 a 44 años (087)",186,183,1,19,33,31,76,21,2,,3,652
"De 45 a 49 años (088)",148,145,,7,33,19,57,21,7,1,3,579
"De 50 y más años (089)",533,522,3,48,64,66,151,120,53,17,11,2450
"Conviviente (090)",566,551,4,156,148,79,113,40,10,1,15,1515
"De 12 a 14 años (091)",1,1,,1,,,,,,,,1
"De 15 a 19 años (092)",13,10,,9,1,,,,,,3,11
"De 20 a 24 años (093)",89,83,,53,23,5,2,,,,6,122
"De 25 a 29 años (094)",124,123,1,53,46,18,5,,,,1,220
"De 30 a 34 años (095)",92,92,1,16,35,20,19,1,,,,235
"De 35 a 39 años (096)",86,84,1,8,20,21,25,9,,,2,272
"De 40 a 44 años (097)",57,57,1,6,8,8,25,8,1,,,207
"De 45 a 49 años (098)",41,39,,4,8,3,15,8,1,,2,151
"De 50 y más años (099)",63,62,,6,7,4,22,14,8,1,1,296
"Separado(a) (100)",135,134,,43,36,16,30,6,3,,1,362
"De 15 a 19 años (102)",5,5,,5,,,,,,,,5
"De 20 a 24 años (103)",12,12,,7,4,1,,,,,,18
"De 25 a 29 años (104)",21,21,,11,9,,1,,,,,33
"De 30 a 34 años (105)",18,18,,7,8,2,1,,,,,34
"De 35 a 39 años (106)",17,17,,2,5,2,8,,,,,51
"De 40 a 44 años (107)",15,14,,3,5,,6,,,,1,40
"De 45 a 49 años (108)",8,8,,1,,2,3,1,1,,,35
"De 50 y más años (109)",39,39,,7,5,9,11,5,2,,,146
"Casado(a) (110)",643,637,2,74,113,121,189,91,33,14,6,2498
"De 12 a 14 años (111)",1,1,,1,,,,,,,,1
"De 15 a 19 años (112)",2,2,,2,,,,,,,,2
"De 20 a 24 años (113)",18,18,,12,3,1,1,1,,,,32
"De 25 a 29 años (114)",42,40,,21,8,8,3,,,,2,74
"De 30 a 34 años (115)",55,54,,9,18,15,10,2,,,1,144
"De 35 a 39 años (116)",92,90,,10,22,27,25,6,,,2,279
"De 40 a 44 años (117)",97,97,,6,16,20,41,13,1,,,367
"De 45 a 49 años (118)",81,81,,1,20,13,32,9,5,1,,329
"De 50 y más años (119)",255,254,2,12,26,37,77,60,27,13,1,1270
"Viudo(a) (120)",162,160,1,14,19,16,48,44,15,3,2,758
"De 30 a 34 años (125)",2,2,,,,1,1,,,,,7
"De 35 a 39 años (126)",3,3,,1,,,2,,,,,10
"De 40 a 44 años (127)",5,5,,1,,2,2,,,,,16
"De 45 a 49 años (128)",11,11,,,2,,6,3,,,,50
"De 50 y más años (129)",141,139,1,12,17,13,37,41,15,3,2,675
"Divorciado(a) (130)",3,3,,1,1,,,,1,,,12
"De 40 a 44 años (137)",1,1,,,1,,,,,,,2
"De 50 y más años (139)",2,2,,1,,,,,1,,,10
"Soltero(a) (140)",175,119,,64,34,11,10,,,,56,205
"De 15 a 19 años (142)",9,9,,9,,,,,,,,9
"De 20 a 24 años (143)",42,19,,16,3,,,,,,23,22
"De 25 a 29 años (144)",34,20,,10,9,1,,,,,14,31
"De 30 a 34 años (145)",21,16,,9,2,3,2,,,,5,30
"De 35 a 39 años (146)",18,14,,6,5,2,1,,,,4,26
"De 40 a 44 años (147)",11,9,,3,3,1,2,,,,2,20
"De 45 a 49 años (148)",7,6,,1,3,1,1,,,,1,14
"De 50 y más años (149)",33,26,,10,9,3,4,,,,7,53
,,,,,,,,,,,,
"RURAL (160)",5403,5221,21,868,696,705,1397,958,459,117,182,21841
"De 12 a 14 años (161)",3,1,1,,,,,,,,2,
"De 15 a 19 años (162)",122,111,3,93,12,3,,,,,11,126
"De 20 a 24 años (163)",553,484,3,314,117,40,9,1,,,69,710
"De 25 a 29 años (164)",602,560,,180,189,126,60,5,,,42,1221
"De 30 a 34 años (165)",571,554,1,76,111,117,193,50,5,1,17,1866
"De 35 a 39 años (166)",585,575,1,29,60,112,233,111,28,1,10,2474
"De 40 a 44 años (167)",560,554,,27,38,61,209,144,64,11,6,2792
"De 45 a 49 años (168)",454,450,1,21,30,55,124,129,74,16,4,2428
"De 50 y más años (169)",1953,1932,11,128,139,191,569,518,288,88,21,10224
"Conviviente (170)",2155,2118,10,469,390,341,507,274,105,22,37,7376
"De 12 a 14 años (171)",2,,,,,,,,,,2,
"De 15 a 19 años (172)",86,77,3,60,12,2,,,,,9,90
"De 20 a 24 años (173)",364,352,2,217,93,32,8,,,,12,531
"De 25 a 29 años (174)",395,387,,107,142,99,37,2,,,8,854
"De 30 a 34 años (175)",332,329,1,28,71,76,121,28,3,1,3,1134
"De 35 a 39 años (176)",268,268,,8,23,49,127,51,10,,,1178
"De 40 a 44 años (177)",203,203,,5,10,26,81,49,25,7,,1062
"De 45 a 49 años (178)",144,144,,7,8,18,44,44,19,4,,747
"De 50 y más años (179)",361,358,4,37,31,39,89,100,48,10,3,1780
"Separado(a) (180)",328,324,3,166,64,32,38,17,4,,4,699
"De 15 a 19 años (182)",25,24,,24,,,,,,,1,24
"De 20 a 24 años (183)",59,58,,49,7,1,1,,,,1,70
"De 25 a 29 años (184)",52,52,,34,14,2,2,,,,,76
"De 30 a 34 años (185)",50,50,,27,11,4,7,1,,,,97
"De 35 a 39 años (186)",33,32,1,8,10,6,7,,,,1,78
"De 40 a 44 años (187)",27,27,,6,6,2,9,3,1,,,92
"De 45 a 49 años (188)",23,23,,4,3,8,2,4,2,,,84
"De 50 y más años (189)",59,58,2,14,13,9,10,9,1,,1,178
"Casado(a) (190)",1857,1854,3,81,123,229,581,498,265,74,3,9835
"De 12 a 14 años (191)",1,1,1,,,,,,,,,
"De 15 a 19 años (192)",5,4,,3,,1,,,,,1,6
"De 20 a 24 años (193)",32,30,,12,10,7,,1,,,2,59
"De 25 a 29 años (194)",77,77,,13,16,24,21,3,,,,228
"De 30 a 34 años (195)",146,146,,9,21,34,61,19,2,,,568
"De 35 a 39 años (196)",233,233,,4,17,49,88,56,18,1,,1091
"De 40 a 44 años (197)",268,268,,8,14,24,101,83,34,4,,1419
"De 45 a 49 años (198)",228,228,,4,10,20,65,70,47,12,,1363
"De 50 y más años (199)",867,867,2,28,35,70,245,266,164,57,,5101
"Viudo(a) (200)",733,728,3,54,64,83,253,166,84,21,5,3557
"De 20 a 24 años (203)",5,5,,3,2,,,,,,,7
"De 25 a 29 años (204)",4,4,,1,3,,,,,,,7
"De 30 a 34 años (205)",7,7,,1,1,3,1,1,,,,23
"De 35 a 39 años (206)",20,20,,2,2,4,8,4,,,,80
"De 40 a 44 años (207)",35,35,,5,1,4,12,9,4,,,161
"De 45 a 49 años (208)",37,37,1,2,3,4,11,10,6,,,187
"De 50 y más años (209)",625,620,2,40,52,68,221,142,74,21,5,3092
"Divorciado(a) (210)",22,21,,4,3,1,9,3,1,,1,83
"De 20 a 24 años (213)",1,1,,,1,,,,,,,2
"De 30 a 34 años (215)",3,3,,1,,,1,1,,,,12
"De 35 a 39 años (216)",1,1,,,,,1,,,,,4
"De 40 a 44 años (217)",5,5,,1,,1,3,,,,,18
"De 45 a 49 años (218)",5,5,,1,1,,2,1,,,,19
"De 50 y más años (219)",7,6,,1,1,,2,1,1,,1,28
"Soltero(a) (220)",308,176,2,94,52,19,9,,,,132,291
"De 15 a 19 años (222)",6,6,,6,,,,,,,,6
"De 20 a 24 años (223)",92,38,1,33,4,,,,,,54,41
"De 25 a 29 años (224)",74,40,,25,14,1,,,,,34,56
"De 30 a 34 años (225)",33,19,,10,7,,2,,,,14,32
"De 35 a 39 años (226)",30,21,,7,8,4,2,,,,9,43
"De 40 a 44 años (227)",22,16,,2,7,4,3,,,,6,40
"De 45 a 49 años (228)",17,13,,3,5,5,,,,,4,28
"De 50 y más años (229)",34,23,1,8,7,5,2,,,,11,45
