"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 12 a 14 años (041)",503,1,1,,100,,
"De 15 a 19 años (042)",875,88,84,21,95.5,23.9,
"De 20 a 24 años (043)",388,382,378,43,99,11.3,
"De 25 a 29 años (044)",178,323,321,22,99.4,6.8,
"De 30 a 34 años (045)",134,368,351,14,95.4,3.8,
"De 35 a 39 años (046)",97,329,322,13,97.9,4,
"De 40 a 44 años (047)",75,307,296,2,96.4,0.7,
"De 45 a 49 años (048)",49,211,203,,96.2,,
"De 50 y más años (049)",60,314,300,,95.5,,
"Sup. no Univ. incompleta (050)",220,262,254,7,96.9,2.7,
"De 15 a 19 años (052)",32,4,4,,100,,
"De 20 a 24 años (053)",87,38,38,1,100,2.6,
"De 25 a 29 años (054)",35,35,35,2,100,5.7,
"De 30 a 34 años (055)",24,41,40,,97.6,,
"De 35 a 39 años (056)",16,44,43,3,97.7,6.8,
"De 40 a 44 años (057)",14,53,51,1,96.2,1.9,
"De 45 a 49 años (058)",7,23,22,,95.7,,
"De 50 y más años (059)",5,24,21,,87.5,,
"Sup. no Univ. completa (060)",371,755,730,23,96.7,3,
"De 20 a 24 años (063)",46,20,20,6,100,30,
"De 25 a 29 años (064)",86,105,99,6,94.3,5.7,
"De 30 a 34 años (065)",73,118,115,4,97.5,3.4,
"De 35 a 39 años (066)",52,127,123,5,96.9,3.9,
"De 40 a 44 años (067)",52,160,155,2,96.9,1.3,
"De 45 a 49 años (068)",26,94,91,,96.8,,
"De 50 y más años (069)",36,131,127,,96.9,,
"Sup. Univ. incompleta (070)",246,231,222,15,96.1,6.5,
"De 15 a 19 años (072)",76,10,10,4,100,40,
"De 20 a 24 años (073)",94,58,49,8,84.5,13.8,
"De 25 a 29 años (074)",21,24,24,1,100,4.2,
"De 30 a 34 años (075)",21,40,40,2,100,5,
"De 35 a 39 años (076)",12,28,28,,100,,
"De 40 a 44 años (077)",14,39,39,,100,,
"De 45 a 49 años (078)",6,25,25,,100,,
"De 50 y más años (079)",2,7,7,,100,,
"Sup. Univ. completa (080)",320,640,628,15,98.1,2.3,
"De 20 a 24 años (083)",32,13,13,1,100,7.7,
"De 25 a 29 años (084)",47,41,39,4,95.1,9.8,
"De 30 a 34 años (085)",67,90,89,6,98.9,6.7,
"De 35 a 39 años (086)",49,91,90,3,98.9,3.3,
"De 40 a 44 años (087)",35,98,96,1,98,1,
"De 45 a 49 años (088)",36,113,110,,97.3,,
"De 50 y más años (089)",54,194,191,,98.5,,
,,,,,,,
"URBANA (100)",3006,7729,7132,123,92.3,1.6,
"De 12 a 14 años (101)",330,1,1,,100,,
"De 15 a 19 años (102)",397,45,44,13,97.8,28.9,
"De 20 a 24 años (103)",330,254,242,30,95.3,11.8,
"De 25 a 29 años (104)",246,345,338,21,98,6.1,
"De 30 a 34 años (105)",285,598,577,22,96.5,3.7,
"De 35 a 39 años (106)",284,898,873,29,97.2,3.2,
"De 40 a 44 años (107)",252,990,963,8,97.3,0.8,
"De 45 a 49 años (108)",197,898,859,,95.7,,
"De 50 y más años (109)",685,3700,3235,,87.4,,
"Sin nivel (110)",492,2636,2265,12,85.9,0.5,
"De 15 a 19 años (112)",2,1,1,1,100,100,
"De 20 a 24 años (113)",10,13,11,,84.6,,
"De 25 a 29 años (114)",5,11,11,1,100,9.1,
"De 30 a 34 años (115)",14,43,41,2,95.3,4.7,
"De 35 a 39 años (116)",38,144,134,5,93.1,3.5,
"De 40 a 44 años (117)",33,159,154,3,96.9,1.9,
"De 45 a 49 años (118)",45,252,233,,92.5,,
"De 50 y más años (119)",345,2013,1680,,83.5,,
"Educacion Inicial (120)",6,20,20,1,100,5,
"De 15 a 19 años (122)",1,,,,,,
"De 20 a 24 años (123)",3,10,10,,100,,
"De 30 a 34 años (125)",1,3,3,,100,,
"De 35 a 39 años (126)",1,7,7,1,100,14.3,
"Primaria (130)",725,2395,2240,24,93.5,1,
"De 12 a 14 años (131)",153,1,1,,100,,
"De 15 a 19 años (132)",31,8,7,1,87.5,12.5,
"De 20 a 24 años (133)",34,29,28,4,96.6,13.8,
"De 25 a 29 años (134)",38,75,75,4,100,5.3,
"De 30 a 34 años (135)",51,127,125,6,98.4,4.7,
"De 35 a 39 años (136)",75,305,296,7,97,2.3,
"De 40 a 44 años (137)",70,341,327,2,95.9,0.6,
"De 45 a 49 años (138)",55,314,301,,95.9,,
"De 50 y más años (139)",218,1195,1080,,90.4,,
"Secundaria (140)",883,1122,1095,37,97.6,3.3,
"De 12 a 14 años (141)",177,,,,,,
"De 15 a 19 años (142)",286,26,26,7,100,26.9,
"De 20 a 24 años (143)",112,113,112,13,99.1,11.5,
"De 25 a 29 años (144)",61,110,109,7,99.1,6.4,
"De 30 a 34 años (145)",68,182,170,5,93.4,2.7,
"De 35 a 39 años (146)",57,186,185,5,99.5,2.7,
"De 40 a 44 años (147)",51,194,191,,98.5,,
"De 45 a 49 años (148)",30,111,109,,98.2,,
"De 50 y más años (149)",41,200,193,,96.5,,
"Sup. no Univ. incompleta (150)",140,193,188,5,97.4,2.6,
"De 15 a 19 años (152)",23,3,3,,100,,
"De 20 a 24 años (153)",45,21,21,1,100,4.8,
"De 25 a 29 años (154)",23,22,22,1,100,4.5,
"De 30 a 34 años (155)",16,27,26,,96.3,,
"De 35 a 39 años (156)",11,35,35,3,100,8.6,
"De 40 a 44 años (157)",12,43,43,,100,,
"De 45 a 49 años (158)",7,23,22,,95.7,,
"De 50 y más años (159)",3,19,16,,84.2,,
"Sup. no Univ. completa (160)",306,621,600,20,96.6,3.2,
"De 20 a 24 años (163)",35,18,18,6,100,33.3,
"De 25 a 29 años (164)",69,87,81,5,93.1,5.7,
"De 30 a 34 años (165)",61,101,98,2,97,2,
"De 35 a 39 años (166)",46,112,108,5,96.4,4.5,
"De 40 a 44 años (167)",45,137,134,2,97.8,1.5,
"De 45 a 49 años (168)",21,74,73,,98.6,,
"De 50 y más años (169)",29,92,88,,95.7,,
"Sup. Univ. incompleta (170)",184,183,175,12,95.6,6.6,
"De 15 a 19 años (172)",54,7,7,4,100,57.1,
"De 20 a 24 años (173)",69,41,33,5,80.5,12.2,
"De 25 a 29 años (174)",13,13,13,1,100,7.7,
"De 30 a 34 años (175)",19,35,35,2,100,5.7,
"De 35 a 39 años (176)",10,24,24,,100,,
"De 40 a 44 años (177)",12,35,35,,100,,
"De 45 a 49 años (178)",6,25,25,,100,,
"De 50 y más años (179)",1,3,3,,100,,
"Sup. Univ. completa (180)",270,559,549,12,98.2,2.1,
"De 20 a 24 años (183)",22,9,9,1,100,11.1,
"De 25 a 29 años (184)",37,27,27,2,100,7.4,
"De 30 a 34 años (185)",55,80,79,5,98.8,6.3,
"De 35 a 39 años (186)",46,85,84,3,98.8,3.5,
"De 40 a 44 años (187)",29,81,79,1,97.5,1.2,
"De 45 a 49 años (188)",33,99,96,,97,,
"De 50 y más años (189)",48,178,175,,98.3,,
,,,,,,,
"RURAL (200)",8027,25896,22622,419,87.4,1.6,
"De 12 a 14 años (201)",1081,4,4,,100,,
"De 15 a 19 años (202)",1093,162,155,35,95.7,21.6,
"De 20 a 24 años (203)",806,880,862,113,98,12.8,
"De 25 a 29 años (204)",562,1158,1124,66,97.1,5.7,
"De 30 a 34 años (205)",639,2109,2002,86,94.9,4.1,
"De 35 a 39 años (206)",625,2690,2501,67,93,2.5,
"De 40 a 44 años (207)",612,3225,2954,42,91.6,1.3,
"De 45 a 49 años (208)",525,3131,2772,10,88.5,0.3,
"De 50 y más años (209)",2084,12537,10248,,81.7,,
"Sin nivel (210)",3373,17234,14600,142,84.7,0.8,
"De 12 a 14 años (211)",39,,,,,,
"De 15 a 19 años (212)",82,19,19,1,100,5.3,
"De 20 a 24 años (213)",126,183,178,18,97.3,9.8,
"De 25 a 29 años (214)",148,324,313,20,96.6,6.2,
"De 30 a 34 años (215)",278,996,933,35,93.7,3.5,
"De 35 a 39 años (216)",309,1408,1290,34,91.6,2.4,
"De 40 a 44 años (217)",329,1809,1651,27,91.3,1.5,
"De 45 a 49 años (218)",336,2078,1801,7,86.7,0.3,
"De 50 y más años (219)",1726,10417,8415,,80.8,,
"Educacion Inicial (220)",23,38,31,2,81.6,5.3,
"De 12 a 14 años (221)",5,,,,,,
"De 15 a 19 años (222)",6,,,,,,
"De 20 a 24 años (223)",1,3,3,,100,,
"De 25 a 29 años (224)",4,11,8,,72.7,,
"De 30 a 34 años (225)",7,24,20,2,83.3,8.3,
"Primaria (230)",2898,7091,6508,187,91.8,2.6,
"De 12 a 14 años (231)",711,3,3,,100,,
"De 15 a 19 años (232)",385,77,74,20,96.1,26,
"De 20 a 24 años (233)",315,385,376,63,97.7,16.4,
"De 25 a 29 años (234)",246,554,537,27,96.9,4.9,
"De 30 a 34 años (235)",254,857,822,37,95.9,4.3,
"De 35 a 39 años (236)",260,1105,1041,25,94.2,2.3,
"De 40 a 44 años (237)",242,1249,1148,12,91.9,1,
"De 45 a 49 años (238)",162,919,845,3,91.9,0.3,
"De 50 y más años (239)",323,1942,1662,,85.6,,
"Secundaria (240)",1476,1201,1161,77,96.7,6.4,
"De 12 a 14 años (241)",326,1,1,,100,,
"De 15 a 19 años (242)",589,62,58,14,93.5,22.6,
"De 20 a 24 años (243)",276,269,266,29,98.9,10.8,
"De 25 a 29 años (244)",117,213,212,15,99.5,7,
"De 30 a 34 años (245)",66,186,181,9,97.3,4.8,
"De 35 a 39 años (246)",40,143,137,8,95.8,5.6,
"De 40 a 44 años (247)",24,113,105,2,92.9,1.8,
"De 45 a 49 años (248)",19,100,94,,94,,
"De 50 y más años (249)",19,114,107,,93.9,,
"Sup. no Univ. incompleta (250)",80,69,66,2,95.7,2.9,
"De 15 a 19 años (252)",9,1,1,,100,,
"De 20 a 24 años (253)",42,17,17,,100,,
"De 25 a 29 años (254)",12,13,13,1,100,7.7,
"De 30 a 34 años (255)",8,14,14,,100,,
"De 35 a 39 años (256)",5,9,8,,88.9,,
"De 40 a 44 años (257)",2,10,8,1,80,10,
"De 50 y más años (259)",2,5,5,,100,,
"Sup. no Univ. completa (260)",65,134,130,3,97,2.2,
"De 20 a 24 años (263)",11,2,2,,100,,
"De 25 a 29 años (264)",17,18,18,1,100,5.6,
"De 30 a 34 años (265)",12,17,17,2,100,11.8,
"De 35 a 39 años (266)",6,15,15,,100,,
"De 40 a 44 años (267)",7,23,21,,91.3,,
"De 45 a 49 años (268)",5,20,18,,90,,
"De 50 y más años (269)",7,39,39,,100,,
"Sup. Univ. incompleta (270)",62,48,47,3,97.9,6.3,
"De 15 a 19 años (272)",22,3,3,,100,,
"De 20 a 24 años (273)",25,17,16,3,94.1,17.6,
"De 25 a 29 años (274)",8,11,11,,100,,
"De 30 a 34 años (275)",2,5,5,,100,,
"De 35 a 39 años (276)",2,4,4,,100,,
"De 40 a 44 años (277)",2,4,4,,100,,
"De 50 y más años (279)",1,4,4,,100,,
"Sup. Univ. completa (280)",50,81,79,3,97.5,3.7,
"De 20 a 24 años (283)",10,4,4,,100,,
"De 25 a 29 años (284)",10,14,12,2,85.7,14.3,
"De 30 a 34 años (285)",12,10,10,1,100,10,
"De 35 a 39 años (286)",3,6,6,,100,,
"De 40 a 44 años (287)",6,17,17,,100,,
"De 45 a 49 años (288)",3,14,14,,100,,
"De 50 y más años (289)",6,16,16,,100,,
