"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",1834,7469,7108,141,95.2,1.9,
"De 40 a 44 años (037)",1798,8534,8008,54,93.8,0.6,
"De 45 a 49 años (038)",1678,9122,8352,18,91.6,0.2,
"De 50 y más años (039)",3418,20628,18047,1,87.5,,
"Viudo(a) (040)",2474,13156,10937,37,83.1,0.3,
"De 12 a 14 años (041)",2,2,2,1,100,50,
"De 15 a 19 años (042)",11,6,6,2,100,33.3,
"De 20 a 24 años (043)",35,47,46,2,97.9,4.3,
"De 25 a 29 años (044)",47,126,114,11,90.5,8.7,
"De 30 a 34 años (045)",102,390,358,8,91.8,2.1,
"De 35 a 39 años (046)",135,505,454,6,89.9,1.2,
"De 40 a 44 años (047)",179,810,721,7,89,0.9,
"De 45 a 49 años (048)",244,1221,1024,,83.9,,
"De 50 y más años (049)",1719,10049,8212,,81.7,,
"Divorciado(a) (050)",205,722,652,2,90.3,0.3,
"De 15 a 19 años (052)",4,4,3,,75,,
"De 20 a 24 años (053)",18,20,18,,90,,
"De 25 a 29 años (054)",11,14,14,,100,,
"De 30 a 34 años (055)",18,46,44,1,95.7,2.2,
"De 35 a 39 años (056)",23,72,67,1,93.1,1.4,
"De 40 a 44 años (057)",19,62,59,,95.2,,
"De 45 a 49 años (058)",28,114,109,,95.6,,
"De 50 y más años (059)",84,390,338,,86.7,,
"Soltero(a) (060)",18070,1936,1872,133,96.7,6.9,
"De 12 a 14 años (061)",6491,7,7,4,100,57.1,
"De 15 a 19 años (062)",6777,273,268,61,98.2,22.3,
"De 20 a 24 años (063)",2712,444,432,53,97.3,11.9,
"De 25 a 29 años (064)",1069,344,333,7,96.8,2,
"De 30 a 34 años (065)",411,243,237,3,97.5,1.2,
"De 35 a 39 años (066)",250,233,226,5,97,2.1,
"De 40 a 44 años (067)",144,162,151,,93.2,,
"De 45 a 49 años (068)",90,95,90,,94.7,,
"De 50 y más años (069)",126,135,128,,94.8,,
,,,,,,,
"URBANA (080)",19075,40884,38130,924,93.3,2.3,
"De 12 a 14 años (081)",2058,10,10,1,100,10,
"De 15 a 19 años (082)",3019,508,498,144,98,28.3,
"De 20 a 24 años (083)",2635,2045,1996,231,97.6,11.3,
"De 25 a 29 años (084)",2322,3560,3488,197,98,5.5,
"De 30 a 34 años (085)",1979,4647,4501,172,96.9,3.7,
"De 35 a 39 años (086)",1948,6134,5895,132,96.1,2.2,
"De 40 a 44 años (087)",1455,5363,5090,33,94.9,0.6,
"De 45 a 49 años (088)",1196,5362,5048,13,94.1,0.2,
"De 50 y más años (089)",2463,13255,11604,1,87.5,,
"Conviviente (090)",6146,15479,14801,637,95.6,4.1,
"De 12 a 14 años (091)",28,7,7,,100,,
"De 15 a 19 años (092)",455,326,322,98,98.8,30.1,
"De 20 a 24 años (093)",1214,1520,1478,182,97.2,12,
"De 25 a 29 años (094)",1306,2450,2408,147,98.3,6,
"De 30 a 34 años (095)",1043,2741,2646,111,96.5,4,
"De 35 a 39 años (096)",935,3171,3049,78,96.2,2.5,
"De 40 a 44 años (097)",505,1969,1869,15,94.9,0.8,
"De 45 a 49 años (098)",333,1573,1484,6,94.3,0.4,
"De 50 y más años (099)",327,1722,1538,,89.3,,
"Separado(a) (100)",1000,2845,2644,52,92.9,1.8,
"De 12 a 14 años (101)",3,1,1,,100,,
"De 15 a 19 años (102)",56,56,55,15,98.2,26.8,
"De 20 a 24 años (103)",122,154,151,12,98.1,7.8,
"De 25 a 29 años (104)",123,199,195,7,98,3.5,
"De 30 a 34 años (105)",145,306,294,8,96.1,2.6,
"De 35 a 39 años (106)",158,449,435,5,96.9,1.1,
"De 40 a 44 años (107)",129,435,406,3,93.3,0.7,
"De 45 a 49 años (108)",93,357,329,2,92.2,0.6,
"De 50 y más años (109)",171,888,778,,87.6,,
"Casado(a) (110)",4329,17096,15968,179,93.4,1,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",28,24,22,8,91.7,33.3,
"De 20 a 24 años (113)",135,204,203,24,99.5,11.8,
"De 25 a 29 años (114)",350,701,685,37,97.7,5.3,
"De 30 a 34 años (115)",543,1361,1330,49,97.7,3.6,
"De 35 a 39 años (116)",676,2229,2136,40,95.8,1.8,
"De 40 a 44 años (117)",683,2646,2522,15,95.3,0.6,
"De 45 a 49 años (118)",635,3006,2840,5,94.5,0.2,
"De 50 y más años (119)",1278,6925,6230,1,90,,
"Viudo(a) (120)",780,4156,3469,5,83.5,0.1,
"De 12 a 14 años (121)",1,1,1,,100,,
"De 15 a 19 años (122)",3,1,1,,100,,
"De 20 a 24 años (123)",6,3,3,,100,,
"De 25 a 29 años (124)",12,28,26,1,92.9,3.6,
"De 30 a 34 años (125)",24,69,65,1,94.2,1.4,
"De 35 a 39 años (126)",38,113,108,3,95.6,2.7,
"De 40 a 44 años (127)",47,190,177,,93.2,,
"De 45 a 49 años (128)",64,296,270,,91.2,,
"De 50 y más años (129)",585,3455,2818,,81.6,,
"Divorciado(a) (130)",91,323,300,1,92.9,0.3,
"De 20 a 24 años (133)",5,4,4,,100,,
"De 25 a 29 años (134)",4,3,3,,100,,
"De 30 a 34 años (135)",8,22,20,,90.9,,
"De 35 a 39 años (136)",13,33,33,1,100,3,
"De 40 a 44 años (137)",8,23,23,,100,,
"De 45 a 49 años (138)",15,56,55,,98.2,,
"De 50 y más años (139)",38,182,162,,89,,
"Soltero(a) (140)",6729,985,948,50,96.2,5.1,
"De 12 a 14 años (141)",2025,1,1,1,100,100,
"De 15 a 19 años (142)",2477,101,98,23,97,22.8,
"De 20 a 24 años (143)",1153,160,157,13,98.1,8.1,
"De 25 a 29 años (144)",527,179,171,5,95.5,2.8,
"De 30 a 34 años (145)",216,148,146,3,98.6,2,
"De 35 a 39 años (146)",128,139,134,5,96.4,3.6,
"De 40 a 44 años (147)",83,100,93,,93,,
"De 45 a 49 años (148)",56,74,70,,94.6,,
"De 50 y más años (149)",64,83,78,,94,,
,,,,,,,
"RURAL (160)",40449,107380,98327,3347,91.6,3.1,
"De 12 a 14 años (161)",4591,45,42,17,93.3,37.8,
"De 15 a 19 años (162)",6657,2352,2281,597,97,25.4,
"De 20 a 24 años (163)",6445,8810,8508,944,96.6,10.7,
"De 25 a 29 años (164)",5371,12773,12257,773,96,6.1,
"De 30 a 34 años (165)",3958,13495,12835,465,95.1,3.4,
"De 35 a 39 años (166)",3704,15820,14876,361,94,2.3,
"De 40 a 44 años (167)",2882,14553,13442,148,92.4,1,
"De 45 a 49 años (168)",2278,12520,11138,41,89,0.3,
"De 50 y más años (169)",4563,27012,22948,1,85,,
"Conviviente (170)",18074,55621,51871,2611,93.3,4.7,
"De 12 a 14 años (171)",113,32,31,11,96.9,34.4,
"De 15 a 19 años (172)",2097,1907,1842,493,96.6,25.9,
"De 20 a 24 años (173)",4096,7193,6932,782,96.4,10.9,
"De 25 a 29 años (174)",3703,9765,9362,607,95.9,6.2,
"De 30 a 34 años (175)",2534,9118,8678,343,95.2,3.8,
"De 35 a 39 años (176)",2157,9512,8911,246,93.7,2.6,
"De 40 a 44 años (177)",1438,7513,6911,100,92,1.3,
"De 45 a 49 años (178)",917,4964,4393,28,88.5,0.6,
"De 50 y más años (179)",1019,5617,4811,1,85.7,,
"Separado(a) (180)",1329,3570,3307,105,92.6,2.9,
"De 12 a 14 años (181)",7,5,3,1,60,20,
"De 15 a 19 años (182)",130,137,137,32,100,23.4,
"De 20 a 24 años (183)",251,339,333,33,98.2,9.7,
"De 25 a 29 años (184)",229,418,400,17,95.7,4.1,
"De 30 a 34 años (185)",174,423,401,8,94.8,1.9,
"De 35 a 39 años (186)",160,543,521,12,95.9,2.2,
"De 40 a 44 años (187)",125,431,407,2,94.4,0.5,
"De 45 a 49 años (188)",91,436,405,,92.9,,
"De 50 y más años (189)",162,838,700,,83.5,,
"Casado(a) (190)",7897,37839,34405,516,90.9,1.4,
"De 12 a 14 años (191)",4,1,1,1,100,100,
"De 15 a 19 años (192)",118,127,124,32,97.6,25.2,
"De 20 a 24 años (193)",497,934,911,88,97.5,9.4,
"De 25 a 29 años (194)",855,2316,2234,137,96.5,5.9,
"De 30 a 34 años (195)",967,3514,3348,106,95.3,3,
"De 35 a 39 años (196)",1158,5240,4972,100,94.9,1.9,
"De 40 a 44 años (197)",1115,5888,5486,39,93.2,0.7,
"De 45 a 49 años (198)",1043,6116,5512,13,90.1,0.2,
"De 50 y más años (199)",2140,13703,11817,,86.2,,
"Viudo(a) (200)",1694,9000,7468,32,83,0.4,
"De 12 a 14 años (201)",1,1,1,1,100,100,
"De 15 a 19 años (202)",8,5,5,2,100,40,
"De 20 a 24 años (203)",29,44,43,2,97.7,4.5,
"De 25 a 29 años (204)",35,98,88,10,89.8,10.2,
"De 30 a 34 años (205)",78,321,293,7,91.3,2.2,
"De 35 a 39 años (206)",97,392,346,3,88.3,0.8,
"De 40 a 44 años (207)",132,620,544,7,87.7,1.1,
"De 45 a 49 años (208)",180,925,754,,81.5,,
"De 50 y más años (209)",1134,6594,5394,,81.8,,
"Divorciado(a) (210)",114,399,352,1,88.2,0.3,
"De 15 a 19 años (212)",4,4,3,,75,,
"De 20 a 24 años (213)",13,16,14,,87.5,,
"De 25 a 29 años (214)",7,11,11,,100,,
"De 30 a 34 años (215)",10,24,24,1,100,4.2,
"De 35 a 39 años (216)",10,39,34,,87.2,,
"De 40 a 44 años (217)",11,39,36,,92.3,,
"De 45 a 49 años (218)",13,58,54,,93.1,,
"De 50 y más años (219)",46,208,176,,84.6,,
"Soltero(a) (220)",11341,951,924,82,97.2,8.6,
"De 12 a 14 años (221)",4466,6,6,3,100,50,
"De 15 a 19 años (222)",4300,172,170,38,98.8,22.1,
"De 20 a 24 años (223)",1559,284,275,39,96.8,13.7,
"De 25 a 29 años (224)",542,165,162,2,98.2,1.2,
"De 30 a 34 años (225)",195,95,91,,95.8,,
"De 35 a 39 años (226)",122,94,92,,97.9,,
"De 40 a 44 años (227)",61,62,58,,93.5,,
"De 45 a 49 años (228)",34,21,20,,95.2,,
"De 50 y más años (229)",62,52,50,,96.2,,
