"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",153,149,1,113,30,4,1,,,,4,189
"De 25 a 29 años (024)",151,150,,78,47,17,8,,,,1,259
"De 30 a 34 años (025)",153,148,1,54,41,30,18,4,,,5,325
"De 35 a 39 años (026)",140,138,,32,42,24,31,8,,1,2,390
"De 40 a 44 años (027)",119,119,,15,27,19,35,15,7,1,,450
"De 45 a 49 años (028)",88,86,1,16,15,13,15,16,9,1,2,339
"De 50 y más años (029)",239,237,1,30,28,35,63,52,23,5,2,1057
"Casado(a) (030)",13075,12997,31,923,1642,1868,3598,2902,1553,480,78,62706
"De 12 a 14 años (031)",7,2,,1,1,,,,,,5,3
"De 15 a 19 años (032)",84,75,1,49,19,6,,,,,9,105
"De 20 a 24 años (033)",556,536,,208,204,87,34,3,,,20,1043
"De 25 a 29 años (034)",1178,1170,1,186,394,330,234,22,3,,8,3127
"De 30 a 34 años (035)",1608,1599,2,103,320,411,567,181,13,2,9,5723
"De 35 a 39 años (036)",1875,1871,4,70,230,317,720,427,92,11,4,8282
"De 40 a 44 años (037)",1832,1827,3,40,139,213,587,521,263,61,5,9797
"De 45 a 49 años (038)",1645,1642,2,58,90,154,435,493,311,99,3,9532
"De 50 y más años (039)",4290,4275,18,208,245,350,1021,1255,871,307,15,25094
"Viudo(a) (040)",3190,3152,17,214,315,410,967,780,345,104,38,15431
"De 15 a 19 años (042)",5,4,,3,1,,,,,,1,5
"De 20 a 24 años (043)",17,17,,11,3,3,,,,,,26
"De 25 a 29 años (044)",29,28,,7,9,8,4,,,,1,67
"De 30 a 34 años (045)",64,61,2,9,10,18,19,3,,,3,189
"De 35 a 39 años (046)",109,107,,9,21,19,38,17,3,,2,408
"De 40 a 44 años (047)",170,169,,8,20,30,57,30,21,3,1,790
"De 45 a 49 años (048)",206,206,1,9,23,24,61,64,17,7,,1025
"De 50 y más años (049)",2590,2560,14,158,228,308,788,666,304,94,30,12921
"Divorciado(a) (050)",160,155,1,32,20,27,36,32,7,,5,573
"De 15 a 19 años (052)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (053)",13,11,,9,1,1,,,,,2,14
"De 25 a 29 años (054)",12,11,,2,4,3,2,,,,1,28
"De 30 a 34 años (055)",8,8,,5,,1,2,,,,,16
"De 35 a 39 años (056)",20,19,,1,5,6,3,4,,,1,67
"De 40 a 44 años (057)",18,18,1,1,,3,8,5,,,,78
"De 45 a 49 años (058)",19,19,,3,5,3,2,4,2,,,72
"De 50 y más años (059)",67,67,,9,5,10,19,19,5,,,296
"Soltero(a) (060)",1890,999,15,646,203,88,47,,,,891,1504
"De 12 a 14 años (061)",9,6,,6,,,,,,,3,6
"De 15 a 19 años (062)",100,98,,93,4,1,,,,,2,104
"De 20 a 24 años (063)",554,225,1,191,31,2,,,,,329,259
"De 25 a 29 años (064)",419,166,3,110,36,14,3,,,,253,236
"De 30 a 34 años (065)",240,121,2,56,42,15,6,,,,119,209
"De 35 a 39 años (066)",180,95,1,55,25,10,4,,,,85,151
"De 40 a 44 años (067)",110,88,,39,24,14,11,,,,22,173
"De 45 a 49 años (068)",78,54,2,22,16,7,7,,,,24,103
"De 50 y más años (069)",200,146,6,74,25,25,16,,,,54,263
,,,,,,,,,,,,
"URBANA (080)",6573,6205,29,1117,1125,1004,1438,958,421,113,368,23676
"De 12 a 14 años (081)",22,7,1,5,1,,,,,,15,7
"De 15 a 19 años (082)",141,126,2,106,13,1,4,,,,15,151
"De 20 a 24 años (083)",670,543,4,356,136,38,8,1,,,127,783
"De 25 a 29 años (084)",792,701,5,229,247,154,58,7,1,,91,1484
"De 30 a 34 años (085)",816,769,4,129,238,200,176,20,1,1,47,2104
"De 35 a 39 años (086)",835,806,3,85,179,176,247,95,19,2,29,2856
"De 40 a 44 años (087)",742,731,3,40,104,128,240,155,55,6,11,3201
"De 45 a 49 años (088)",596,587,1,31,59,84,165,161,68,18,9,2930
"De 50 y más años (089)",1959,1935,6,136,148,223,540,519,277,86,24,10160
"Conviviente (090)",1567,1510,9,488,399,250,229,90,36,9,57,4001
"De 12 a 14 años (091)",15,4,1,3,,,,,,,11,3
"De 15 a 19 años (092)",92,79,1,64,10,,4,,,,13,100
"De 20 a 24 años (093)",341,320,3,207,86,20,3,1,,,21,458
"De 25 a 29 años (094)",352,345,2,102,135,78,23,4,1,,7,735
"De 30 a 34 años (095)",276,272,,57,78,72,60,4,,1,4,719
"De 35 a 39 años (096)",202,202,2,30,52,42,52,19,5,,,660
"De 40 a 44 años (097)",126,125,,7,18,21,44,24,10,1,1,537
"De 45 a 49 años (098)",62,62,,3,11,7,14,13,10,4,,316
"De 50 y más años (099)",101,101,,15,9,10,29,25,10,3,,473
"Separado(a) (100)",358,352,2,115,79,53,49,41,12,1,6,1028
"De 12 a 14 años (101)",1,,,,,,,,,,1,
"De 15 a 19 años (102)",15,14,,13,1,,,,,,1,15
"De 20 a 24 años (103)",33,31,1,24,6,,,,,,2,36
"De 25 a 29 años (104)",49,48,,26,14,5,3,,,,1,82
"De 30 a 34 años (105)",53,53,1,22,17,8,4,1,,,,103
"De 35 a 39 años (106)",46,46,,9,15,11,11,,,,,119
"De 40 a 44 años (107)",49,49,,7,11,12,11,6,2,,,173
"De 45 a 49 años (108)",35,34,,6,5,7,3,9,4,,1,141
"De 50 y más años (109)",77,77,,8,10,10,17,25,6,1,,359
"Casado(a) (110)",3243,3224,12,256,501,537,895,637,305,81,19,14387
"De 12 a 14 años (111)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (112)",13,13,1,9,2,1,,,,,,16
"De 20 a 24 años (113)",112,107,,51,34,17,5,,,,5,192
"De 25 a 29 años (114)",250,247,1,62,86,64,31,3,,,3,578
"De 30 a 34 años (115)",397,396,1,32,127,113,107,15,1,,1,1189
"De 35 a 39 años (116)",496,493,1,22,98,107,175,74,14,2,3,1925
"De 40 a 44 años (117)",479,478,3,16,58,81,162,115,39,4,1,2201
"De 45 a 49 años (118)",417,416,1,15,32,58,129,117,51,13,1,2148
"De 50 y más años (119)",1077,1073,4,49,63,96,286,313,200,62,4,6136
"Viudo(a) (120)",751,746,2,47,71,122,236,182,64,22,5,3565
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",10,10,,7,2,1,,,,,,14
"De 25 a 29 años (124)",5,5,,1,2,2,,,,,,11
"De 30 a 34 años (125)",18,17,1,3,3,6,4,,,,1,45
"De 35 a 39 años (126)",21,21,,2,3,6,9,1,,,,72
"De 40 a 44 años (127)",43,42,,1,7,7,15,7,4,1,1,188
"De 45 a 49 años (128)",51,51,,1,4,8,15,21,1,1,,254
"De 50 y más años (129)",602,599,1,31,50,92,193,153,59,20,3,2980
"Divorciado(a) (130)",51,51,,9,7,8,15,8,4,,,199
"De 15 a 19 años (132)",1,1,,1,,,,,,,,1
"De 20 a 24 años (133)",3,3,,3,,,,,,,,3
"De 25 a 29 años (134)",4,4,,1,1,1,1,,,,,11
"De 30 a 34 años (135)",2,2,,2,,,,,,,,2
"De 35 a 39 años (136)",6,6,,,2,3,,1,,,,19
"De 40 a 44 años (137)",7,7,,,,1,3,3,,,,35
"De 45 a 49 años (138)",6,6,,,2,,1,1,2,,,31
"De 50 y más años (139)",22,22,,2,2,3,10,3,2,,,97
"Soltero(a) (140)",603,322,4,202,68,34,14,,,,281,496
"De 12 a 14 años (141)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (142)",19,18,,18,,,,,,,1,18
"De 20 a 24 años (143)",171,72,,64,8,,,,,,99,80
"De 25 a 29 años (144)",132,52,2,37,9,4,,,,,80,67
"De 30 a 34 años (145)",70,29,1,13,13,1,1,,,,41,46
"De 35 a 39 años (146)",64,38,,22,9,7,,,,,26,61
"De 40 a 44 años (147)",38,30,,9,10,6,5,,,,8,67
"De 45 a 49 años (148)",25,18,,6,5,4,3,,,,7,40
"De 50 y más años (149)",80,63,1,31,14,12,5,,,,17,115
,,,,,,,,,,,,
"RURAL (160)",19151,18261,58,2891,2926,2566,4414,3226,1670,510,890,76244
"De 12 a 14 años (161)",40,9,,9,,,,,,,31,9
"De 15 a 19 años (162)",679,597,1,489,93,13,1,,,,82,718
"De 20 a 24 años (163)",2311,2012,5,993,712,231,68,3,,,299,3421
"De 25 a 29 años (164)",2473,2280,3,481,772,600,385,35,4,,193,5710
"De 30 a 34 años (165)",2190,2090,3,226,401,516,713,215,14,2,100,7181
"De 35 a 39 años (166)",2124,2057,4,134,262,312,778,454,101,12,67,8905
"De 40 a 44 años (167)",1870,1851,3,83,157,208,573,494,269,64,19,9711
"De 45 a 49 años (168)",1662,1641,5,89,117,148,421,463,302,96,21,9226
"De 50 y más años (169)",5802,5724,34,387,412,538,1475,1562,980,336,78,31363
"Conviviente (170)",4710,4555,10,1301,1237,785,804,285,111,22,155,12620
"De 12 a 14 años (171)",26,3,,3,,,,,,,23,3
"De 15 a 19 años (172)",452,395,1,319,67,7,1,,,,57,478
"De 20 a 24 años (173)",1347,1297,4,610,493,152,38,,,,50,2215
"De 25 a 29 años (174)",1124,1111,2,225,394,304,169,16,1,,13,2742
"De 30 a 34 años (175)",657,650,,71,148,169,217,43,2,,7,2104
"De 35 a 39 años (176)",433,431,,22,66,70,177,74,20,2,2,1803
"De 40 a 44 años (177)",237,236,2,13,33,36,71,54,23,4,1,1087
"De 45 a 49 años (178)",160,159,,9,16,24,52,34,21,3,1,769
"De 50 y más años (179)",274,273,1,29,20,23,79,64,44,13,1,1419
"Separado(a) (180)",774,746,2,289,156,89,122,54,27,7,28,2057
"De 12 a 14 años (181)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (182)",69,56,,52,4,,,,,,13,60
"De 20 a 24 años (183)",120,118,,89,24,4,1,,,,2,153
"De 25 a 29 años (184)",102,102,,52,33,12,5,,,,,177
"De 30 a 34 años (185)",100,95,,32,24,22,14,3,,,5,222
"De 35 a 39 años (186)",94,92,,23,27,13,20,8,,1,2,271
"De 40 a 44 años (187)",70,70,,8,16,7,24,9,5,1,,277
"De 45 a 49 años (188)",53,52,1,10,10,6,12,7,5,1,1,198
"De 50 y más años (189)",162,160,1,22,18,25,46,27,17,4,2,698
"Casado(a) (190)",9832,9773,19,667,1141,1331,2703,2265,1248,399,59,48319
"De 12 a 14 años (191)",5,1,,1,,,,,,,4,1
"De 15 a 19 años (192)",71,62,,40,17,5,,,,,9,89
"De 20 a 24 años (193)",444,429,,157,170,70,29,3,,,15,851
"De 25 a 29 años (194)",928,923,,124,308,266,203,19,3,,5,2549
"De 30 a 34 años (195)",1211,1203,1,71,193,298,460,166,12,2,8,4534
"De 35 a 39 años (196)",1379,1378,3,48,132,210,545,353,78,9,1,6357
"De 40 a 44 años (197)",1353,1349,,24,81,132,425,406,224,57,4,7596
"De 45 a 49 años (198)",1228,1226,1,43,58,96,306,376,260,86,2,7384
"De 50 y más años (199)",3213,3202,14,159,182,254,735,942,671,245,11,18958
"Viudo(a) (200)",2439,2406,15,167,244,288,731,598,281,82,33,11866
"De 15 a 19 años (202)",4,3,,2,1,,,,,,1,4
"De 20 a 24 años (203)",7,7,,4,1,2,,,,,,12
"De 25 a 29 años (204)",24,23,,6,7,6,4,,,,1,56
"De 30 a 34 años (205)",46,44,1,6,7,12,15,3,,,2,144
"De 35 a 39 años (206)",88,86,,7,18,13,29,16,3,,2,336
"De 40 a 44 años (207)",127,127,,7,13,23,42,23,17,2,,602
"De 45 a 49 años (208)",155,155,1,8,19,16,46,43,16,6,,771
"De 50 y más años (209)",1988,1961,13,127,178,216,595,513,245,74,27,9941
"Divorciado(a) (210)",109,104,1,23,13,19,21,24,3,,5,374
"De 15 a 19 años (212)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (213)",10,8,,6,1,1,,,,,2,11
"De 25 a 29 años (214)",8,7,,1,3,2,1,,,,1,17
"De 30 a 34 años (215)",6,6,,3,,1,2,,,,,14
"De 35 a 39 años (216)",14,13,,1,3,3,3,3,,,1,48
"De 40 a 44 años (217)",11,11,1,1,,2,5,2,,,,43
"De 45 a 49 años (218)",13,13,,3,3,3,1,3,,,,41
"De 50 y más años (219)",45,45,,7,3,7,9,16,3,,,199
"Soltero(a) (220)",1287,677,11,444,135,54,33,,,,610,1008
"De 12 a 14 años (221)",5,4,,4,,,,,,,1,4
"De 15 a 19 años (222)",81,80,,75,4,1,,,,,1,86
"De 20 a 24 años (223)",383,153,1,127,23,2,,,,,230,179
"De 25 a 29 años (224)",287,114,1,73,27,10,3,,,,173,169
"De 30 a 34 años (225)",170,92,1,43,29,14,5,,,,78,163
"De 35 a 39 años (226)",116,57,1,33,16,3,4,,,,59,90
"De 40 a 44 años (227)",72,58,,30,14,8,6,,,,14,106
"De 45 a 49 años (228)",53,36,2,16,11,3,4,,,,17,63
"De 50 y más años (229)",120,83,5,43,11,13,11,,,,37,148
