"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Otras activ. serv.comun.soc y personales (156)",12,,,2,,2,,,,8,,,
"Hogares privados con servicio doméstico (157)",59,,,,,,,,,59,,,
"Actividad economica no especificada (159)",199,,1,,2,,,,,,,196,
"Desocupado (160)",385,,,,,,,,,,,,385
"Hombres (161)",6069,5,76,15,11,62,2554,60,94,2809,,95,288
"Agric., ganadería, caza y silvicultura (162)",5241,,,1,,,2553,,1,2686,,,
"Pesca (163)",3,,,1,,,1,,,1,,,
"Explotación de minas y canteras (164)",17,,,3,,,,9,1,4,,,
"Industrias manufactureras (165)",52,,,,,1,,48,3,,,,
"Construcción (167)",111,,,,,,,,55,56,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",82,,,1,,56,,2,,23,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",1,,,,,,,1,,,,,
"Comercio al por mayor (170)",5,,,,,5,,,,,,,
"Comercio al por menor (171)",76,,,1,,51,,1,,23,,,
"Hoteles y restaurantes (172)",9,,,,,3,,,,6,,,
"Trans., almac. y comunicaciones (173)",38,,,,,,,,33,5,,,
"Activid.inmobil., empres. y alquileres (175)",7,,2,1,1,1,,1,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",23,4,,2,9,,,,1,7,,,
"Enseñanza (177)",74,1,70,,1,,,,,2,,,
"Servicios sociales y de salud (178)",8,,3,4,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",9,,,2,,,,,,7,,,
"Hogares privados con servicio doméstico (180)",11,,,,,,,,,11,,,
"Actividad economica no especificada (182)",96,,1,,,,,,,,,95,
"Desocupado (183)",288,,,,,,,,,,,,288
"Mujeres (184)",1679,1,46,3,8,48,412,17,,946,,101,97
"Agric., ganadería, caza y silvicultura (185)",1276,,,,,,412,,,864,,,
"Explotación de minas y canteras (187)",1,,,1,,,,,,,,,
"Industrias manufactureras (188)",17,,,,,,,17,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",47,,,,,35,,,,12,,,
"Comercio al por mayor (193)",1,,,,,1,,,,,,,
"Comercio al por menor (194)",46,,,,,34,,,,12,,,
"Hoteles y restaurantes (195)",27,,,,,10,,,,17,,,
"Activid.inmobil., empres. y alquileres (198)",1,,1,,,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",5,1,1,,3,,,,,,,,
"Enseñanza (200)",44,,43,,1,,,,,,,,
"Servicios sociales y de salud (201)",10,,1,2,2,1,,,,4,,,
"Otras activ. serv.comun.soc y personales (202)",3,,,,,2,,,,1,,,
"Hogares privados con servicio doméstico (203)",48,,,,,,,,,48,,,
"Actividad economica no especificada (205)",103,,,,2,,,,,,,101,
"Desocupado (206)",97,,,,,,,,,,,,97
