"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",705,2617,2505,24,95.7,0.9,
"De 45 a 49 años (038)",585,2525,2374,4,94,0.2,
"De 50 y más años (039)",1312,7555,6724,1,89,,
"Viudo(a) (040)",706,4192,3598,8,85.8,0.2,
"De 12 a 14 años (041)",1,,,,,,
"De 15 a 19 años (042)",2,2,2,1,100,50,
"De 20 a 24 años (043)",5,8,8,1,100,12.5,
"De 25 a 29 años (044)",14,32,30,,93.8,,
"De 30 a 34 años (045)",24,59,59,,100,,
"De 35 a 39 años (046)",42,147,142,5,96.6,3.4,
"De 40 a 44 años (047)",37,138,133,1,96.4,0.7,
"De 45 a 49 años (048)",58,263,253,,96.2,,
"De 50 y más años (049)",523,3543,2971,,83.9,,
"Divorciado(a) (050)",141,518,471,4,90.9,0.8,
"De 15 a 19 años (052)",1,,,,,,
"De 20 a 24 años (053)",2,2,2,,100,,
"De 25 a 29 años (054)",5,7,7,1,100,14.3,
"De 30 a 34 años (055)",12,22,22,,100,,
"De 35 a 39 años (056)",21,56,54,2,96.4,3.6,
"De 40 a 44 años (057)",17,58,53,,91.4,,
"De 45 a 49 años (058)",20,81,77,1,95.1,1.2,
"De 50 y más años (059)",63,292,256,,87.7,,
"Soltero(a) (060)",8788,2333,2260,147,96.9,6.3,
"De 12 a 14 años (061)",2427,11,10,4,90.9,36.4,
"De 15 a 19 años (062)",3220,205,197,51,96.1,24.9,
"De 20 a 24 años (063)",1504,429,416,54,97,12.6,
"De 25 a 29 años (064)",667,399,390,21,97.7,5.3,
"De 30 a 34 años (065)",344,348,342,9,98.3,2.6,
"De 35 a 39 años (066)",241,324,321,5,99.1,1.5,
"De 40 a 44 años (067)",145,233,227,3,97.4,1.3,
"De 45 a 49 años (068)",101,171,159,,93,,
"De 50 y más años (069)",139,213,198,,93,,
,,,,,,,
"URBANA (080)",23403,48521,45584,1377,93.9,2.8,
"De 12 a 14 años (081)",2167,21,20,4,95.2,19,
"De 15 a 19 años (082)",3796,797,770,206,96.6,25.8,
"De 20 a 24 años (083)",3570,2945,2858,355,97,12.1,
"De 25 a 29 años (084)",3122,4853,4764,325,98.2,6.7,
"De 30 a 34 años (085)",2629,6139,5954,277,97,4.5,
"De 35 a 39 años (086)",2329,6910,6706,151,97,2.2,
"De 40 a 44 años (087)",1854,6731,6417,50,95.3,0.7,
"De 45 a 49 años (088)",1340,5619,5257,8,93.6,0.1,
"De 50 y más años (089)",2596,14506,12838,1,88.5,,
"Conviviente (090)",9913,25004,23830,1005,95.3,4,
"De 12 a 14 años (091)",43,10,10,1,100,10,
"De 15 a 19 años (092)",810,537,521,139,97,25.9,
"De 20 a 24 años (093)",1907,2215,2149,263,97,11.9,
"De 25 a 29 años (094)",2024,3640,3576,260,98.2,7.1,
"De 30 a 34 años (095)",1680,4366,4224,210,96.7,4.8,
"De 35 a 39 años (096)",1305,4183,4062,103,97.1,2.5,
"De 40 a 44 años (097)",924,3670,3491,26,95.1,0.7,
"De 45 a 49 años (098)",564,2570,2389,3,93,0.1,
"De 50 y más años (099)",656,3813,3408,,89.4,,
"Separado(a) (100)",1009,3135,2911,59,92.9,1.9,
"De 12 a 14 años (101)",2,1,1,1,100,100,
"De 15 a 19 años (102)",47,47,45,16,95.7,34,
"De 20 a 24 años (103)",119,146,145,15,99.3,10.3,
"De 25 a 29 años (104)",153,261,250,12,95.8,4.6,
"De 30 a 34 años (105)",139,322,314,9,97.5,2.8,
"De 35 a 39 años (106)",147,434,409,6,94.2,1.4,
"De 40 a 44 años (107)",117,446,414,,92.8,,
"De 45 a 49 años (108)",98,427,401,,93.9,,
"De 50 y más años (109)",187,1051,932,,88.7,,
"Casado(a) (110)",3828,14135,13194,167,93.3,1.2,
"De 12 a 14 años (111)",3,1,1,,100,,
"De 15 a 19 años (112)",34,31,29,4,93.5,12.9,
"De 20 a 24 años (113)",157,181,173,24,95.6,13.3,
"De 25 a 29 años (114)",312,544,537,34,98.7,6.3,
"De 30 a 34 años (115)",466,1059,1030,49,97.3,4.6,
"De 35 a 39 años (116)",596,1795,1747,30,97.3,1.7,
"De 40 a 44 años (117)",626,2218,2131,21,96.1,0.9,
"De 45 a 49 años (118)",518,2159,2028,4,93.9,0.2,
"De 50 y más años (119)",1116,6147,5518,1,89.8,,
"Viudo(a) (120)",609,3587,3095,7,86.3,0.2,
"De 12 a 14 años (121)",1,,,,,,
"De 15 a 19 años (122)",1,1,1,1,100,100,
"De 20 a 24 años (123)",4,6,6,1,100,16.7,
"De 25 a 29 años (124)",10,20,20,,100,,
"De 30 a 34 años (125)",21,52,52,,100,,
"De 35 a 39 años (126)",39,136,131,5,96.3,3.7,
"De 40 a 44 años (127)",33,117,112,,95.7,,
"De 45 a 49 años (128)",51,233,223,,95.7,,
"De 50 y más años (129)",449,3022,2550,,84.4,,
"Divorciado(a) (130)",132,470,432,4,91.9,0.9,
"De 15 a 19 años (132)",1,,,,,,
"De 20 a 24 años (133)",1,1,1,,100,,
"De 25 a 29 años (134)",5,7,7,1,100,14.3,
"De 30 a 34 años (135)",11,17,17,,100,,
"De 35 a 39 años (136)",20,55,53,2,96.4,3.6,
"De 40 a 44 años (137)",17,58,53,,91.4,,
"De 45 a 49 años (138)",18,68,66,1,97.1,1.5,
"De 50 y más años (139)",59,264,235,,89,,
"Soltero(a) (140)",7912,2190,2122,135,96.9,6.2,
"De 12 a 14 años (141)",2118,9,8,2,88.9,22.2,
"De 15 a 19 años (142)",2903,181,174,46,96.1,25.4,
"De 20 a 24 años (143)",1382,396,384,52,97,13.1,
"De 25 a 29 años (144)",618,381,374,18,98.2,4.7,
"De 30 a 34 años (145)",312,323,317,9,98.1,2.8,
"De 35 a 39 años (146)",222,307,304,5,99,1.6,
"De 40 a 44 años (147)",137,222,216,3,97.3,1.4,
"De 45 a 49 años (148)",91,162,150,,92.6,,
"De 50 y más años (149)",129,209,195,,93.3,,
,,,,,,,
"RURAL (160)",3692,10013,9149,275,91.4,2.7,
"De 12 a 14 años (161)",320,7,7,6,100,85.7,
"De 15 a 19 años (162)",545,211,208,47,98.6,22.3,
"De 20 a 24 años (163)",598,693,674,81,97.3,11.7,
"De 25 a 29 años (164)",519,999,969,59,97,5.9,
"De 30 a 34 años (165)",384,1107,1057,41,95.5,3.7,
"De 35 a 39 años (166)",341,1255,1192,27,95,2.2,
"De 40 a 44 años (167)",270,1284,1207,13,94,1,
"De 45 a 49 años (168)",220,1167,1070,1,91.7,0.1,
"De 50 y más años (169)",495,3290,2765,,84,,
"Conviviente (170)",2046,6101,5655,230,92.7,3.8,
"De 12 a 14 años (171)",9,4,4,3,100,75,
"De 15 a 19 años (172)",212,170,168,39,98.8,22.9,
"De 20 a 24 años (173)",423,582,570,75,97.9,12.9,
"De 25 a 29 años (174)",406,842,820,52,97.4,6.2,
"De 30 a 34 años (175)",276,847,813,33,96,3.9,
"De 35 a 39 años (176)",232,910,859,18,94.4,2,
"De 40 a 44 años (177)",165,804,752,9,93.5,1.1,
"De 45 a 49 años (178)",127,718,645,1,89.8,0.1,
"De 50 y más años (179)",196,1224,1024,,83.7,,
"Separado(a) (180)",146,382,356,8,93.2,2.1,
"De 12 a 14 años (181)",2,1,1,1,100,100,
"De 15 a 19 años (182)",12,13,13,3,100,23.1,
"De 20 a 24 años (183)",38,50,46,2,92,4,
"De 25 a 29 años (184)",19,32,32,1,100,3.1,
"De 30 a 34 años (185)",25,60,56,1,93.3,1.7,
"De 35 a 39 años (186)",14,41,40,,97.6,,
"De 40 a 44 años (187)",14,49,49,,100,,
"De 45 a 49 años (188)",7,31,29,,93.5,,
"De 50 y más años (189)",15,105,90,,85.7,,
"Casado(a) (190)",518,2734,2458,24,89.9,0.9,
"De 15 a 19 años (192)",3,3,3,,100,,
"De 20 a 24 años (193)",13,25,23,2,92,8,
"De 25 a 29 años (194)",41,95,91,3,95.8,3.2,
"De 30 a 34 años (195)",47,163,151,7,92.6,4.3,
"De 35 a 39 años (196)",72,275,264,9,96,3.3,
"De 40 a 44 años (197)",79,399,374,3,93.7,0.8,
"De 45 a 49 años (198)",67,366,346,,94.5,,
"De 50 y más años (199)",196,1408,1206,,85.7,,
"Viudo(a) (200)",97,605,503,1,83.1,0.2,
"De 15 a 19 años (202)",1,1,1,,100,,
"De 20 a 24 años (203)",1,2,2,,100,,
"De 25 a 29 años (204)",4,12,10,,83.3,,
"De 30 a 34 años (205)",3,7,7,,100,,
"De 35 a 39 años (206)",3,11,11,,100,,
"De 40 a 44 años (207)",4,21,21,1,100,4.8,
"De 45 a 49 años (208)",7,30,30,,100,,
"De 50 y más años (209)",74,521,421,,80.8,,
"Divorciado(a) (210)",9,48,39,,81.3,,
"De 20 a 24 años (213)",1,1,1,,100,,
"De 30 a 34 años (215)",1,5,5,,100,,
"De 35 a 39 años (216)",1,1,1,,100,,
"De 45 a 49 años (218)",2,13,11,,84.6,,
"De 50 y más años (219)",4,28,21,,75,,
"Soltero(a) (220)",876,143,138,12,96.5,8.4,
"De 12 a 14 años (221)",309,2,2,2,100,100,
"De 15 a 19 años (222)",317,24,23,5,95.8,20.8,
"De 20 a 24 años (223)",122,33,32,2,97,6.1,
"De 25 a 29 años (224)",49,18,16,3,88.9,16.7,
"De 30 a 34 años (225)",32,25,25,,100,,
"De 35 a 39 años (226)",19,17,17,,100,,
"De 40 a 44 años (227)",8,11,11,,100,,
"De 45 a 49 años (228)",10,9,9,,100,,
"De 50 y más años (229)",10,4,3,,75,,
