"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",138,17,44,73,2,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1177,22,1057,19,1,77,1,
"Otra (101)",3,3,,,,,,
"Ocupación no especificada (102)",23,2,15,4,,2,,
"Desocupado (103)",63,,,,,,,63
"Mujeres (104)",898,70,379,262,11,144,18,14
"Profes., científicos e intelectuales (106)",25,21,,4,,,,
"Técnicos de nivel medio y trab. asimilados (107)",16,13,,3,,,,
"Jefes y empleados de oficina (108)",10,10,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",139,9,8,108,1,13,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",104,,,94,10,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",27,,7,20,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,,1,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",540,14,359,27,,122,18,
"Ocupación no especificada (115)",22,3,5,5,,9,,
"Desocupado (116)",14,,,,,,,14
