"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",8,8,7,1,,,,,,,,1
"De 20 a 24 años (023)",11,8,3,3,2,,,,,,3,7
"De 25 a 29 años (024)",14,11,,5,3,1,2,,,,3,22
"De 30 a 34 años (025)",22,22,1,2,6,3,6,3,,1,,78
"De 35 a 39 años (026)",10,10,,1,1,4,1,1,2,,,44
"Primaria (030)",24547,23773,6898,3249,3140,2515,3408,2148,1301,1114,774,69548
"De 12 a 14 años (031)",3420,3396,3381,14,1,,,,,,24,16
"De 15 a 19 años (032)",2838,2749,2131,510,98,9,1,,,,89,737
"De 20 a 24 años (033)",2973,2772,689,1097,715,222,48,1,,,201,3396
"De 25 a 29 años (034)",2945,2786,229,711,863,566,373,41,3,,159,6007
"De 30 a 34 años (035)",2690,2607,118,341,606,619,681,203,32,7,83,8052
"De 35 a 39 años (036)",2534,2478,83,234,348,485,776,386,139,27,56,9761
"De 40 a 44 años (037)",2117,2061,71,107,213,280,602,456,244,88,56,9966
"De 45 a 49 años (038)",1640,1613,53,69,115,160,397,381,257,181,27,9211
"De 50 y más años (039)",3390,3311,143,166,181,174,530,680,626,811,79,22402
"Secundaria (040)",10004,9647,6084,1409,934,543,461,141,48,27,357,8529
"De 12 a 14 años (041)",2191,2177,2170,6,1,,,,,,14,8
"De 15 a 19 años (042)",3531,3468,3180,247,37,3,1,,,,63,334
"De 20 a 24 años (043)",1384,1247,490,539,181,29,7,1,,,137,1026
"De 25 a 29 años (044)",961,881,125,329,276,92,55,4,,,80,1408
"De 30 a 34 años (045)",721,700,45,150,204,160,126,13,2,,21,1681
"De 35 a 39 años (046)",494,480,24,62,132,112,107,36,6,1,14,1423
"De 40 a 44 años (047)",265,254,12,33,47,63,65,28,6,,11,831
"De 45 a 49 años (048)",210,204,9,19,34,47,52,30,12,1,6,760
"De 50 y más años (049)",247,236,29,24,22,37,48,29,22,25,11,1058
"Sup. no Univ. incompleta (050)",643,570,308,141,68,25,19,8,,1,73,498
"De 15 a 19 años (052)",137,135,130,5,,,,,,,2,5
"De 20 a 24 años (053)",271,226,151,63,11,1,,,,,45,88
"De 25 a 29 años (054)",85,71,16,42,10,2,,1,,,14,74
"De 30 a 34 años (055)",49,41,6,12,15,7,,1,,,8,69
"De 35 a 39 años (056)",42,40,2,12,16,5,5,,,,2,80
"De 40 a 44 años (057)",23,22,,3,11,2,6,,,,1,57
"De 45 a 49 años (058)",16,16,2,2,2,4,4,2,,,,51
"De 50 y más años (059)",20,19,1,2,3,4,4,4,,1,1,74
"Sup. no Univ. completa (060)",1411,1282,236,397,334,177,103,26,3,6,129,2289
"De 20 a 24 años (063)",172,129,80,44,5,,,,,,43,54
"De 25 a 29 años (064)",296,250,80,132,36,,1,,1,,46,216
"De 30 a 34 años (065)",276,260,32,103,87,27,10,1,,,16,405
"De 35 a 39 años (066)",233,220,16,63,78,42,18,3,,,13,441
"De 40 a 44 años (067)",185,178,7,19,62,57,30,3,,,7,460
"De 45 a 49 años (068)",120,119,9,17,38,27,21,5,1,1,1,312
"De 50 y más años (069)",129,126,12,19,28,24,23,14,1,5,3,401
"Sup. Univ. incompleta (070)",254,230,107,57,34,20,11,1,,,24,237
"De 15 a 19 años (072)",56,56,50,5,1,,,,,,,7
"De 20 a 24 años (073)",80,67,45,18,3,1,,,,,13,27
"De 25 a 29 años (074)",34,27,9,11,5,2,,,,,7,27
"De 30 a 34 años (075)",20,17,,10,5,2,,,,,3,26
"De 35 a 39 años (076)",31,30,1,7,14,5,3,,,,1,63
"De 40 a 44 años (077)",16,16,,3,3,5,5,,,,,45
"De 45 a 49 años (078)",7,7,,1,2,2,2,,,,,19
"De 50 y más años (079)",10,10,2,2,1,3,1,1,,,,23
"Sup. Univ. completa (080)",582,492,108,119,141,71,47,2,3,1,90,865
"De 20 a 24 años (083)",54,28,22,6,,,,,,,26,6
"De 25 a 29 años (084)",115,81,38,33,8,1,1,,,,34,56
"De 30 a 34 años (085)",103,90,18,33,30,8,1,,,,13,121
"De 35 a 39 años (086)",107,99,12,18,40,22,6,,1,,8,198
"De 40 a 44 años (087)",86,83,5,14,34,21,7,1,,1,3,194
"De 45 a 49 años (088)",51,50,2,7,15,7,19,,,,1,139
"De 50 y más años (089)",66,61,11,8,14,12,13,1,2,,5,151
,,,,,,,,,,,,
"URBANA (100)",10558,10009,3219,1716,1480,1022,1153,628,403,388,549,24624
"De 12 a 14 años (101)",1044,1039,1036,3,,,,,,,5,3
"De 15 a 19 años (102)",1434,1409,1254,132,20,2,1,,,,25,182
"De 20 a 24 años (103)",1201,1026,456,418,129,17,6,,,,175,754
"De 25 a 29 años (104)",1141,989,185,432,254,78,35,3,2,,152,1357
"De 30 a 34 años (105)",1044,991,76,261,339,188,111,10,5,1,53,2100
"De 35 a 39 años (106)",1060,1018,45,181,300,231,200,45,14,2,42,2770
"De 40 a 44 años (107)",852,821,31,87,176,207,208,78,24,10,31,2768
"De 45 a 49 años (108)",702,691,25,62,113,120,197,111,45,18,11,2787
"De 50 y más años (109)",2080,2025,111,140,149,179,395,381,313,357,55,11903
"Sin nivel (110)",1318,1262,79,96,100,109,258,219,184,217,56,7198
"De 12 a 14 años (111)",13,12,11,1,,,,,,,1,1
"De 15 a 19 años (112)",24,23,18,3,2,,,,,,1,7
"De 20 a 24 años (113)",29,25,6,9,6,4,,,,,4,33
"De 25 a 29 años (114)",45,38,6,10,11,5,5,1,,,7,77
"De 30 a 34 años (115)",54,51,4,4,15,14,10,2,2,,3,147
"De 35 a 39 años (116)",83,74,5,6,13,14,22,10,4,,9,271
"De 40 a 44 años (117)",91,84,,10,7,16,30,14,4,3,7,357
"De 45 a 49 años (118)",120,118,4,10,7,7,41,26,13,10,2,609
"De 50 y más años (119)",859,837,25,43,39,49,150,166,161,204,22,5696
"Educacion Inicial (120)",15,14,3,4,2,4,,1,,,1,27
"De 15 a 19 años (122)",2,2,2,,,,,,,,,
"De 20 a 24 años (123)",3,2,1,1,,,,,,,1,1
"De 25 a 29 años (124)",2,2,,2,,,,,,,,2
"De 30 a 34 años (125)",3,3,,,2,1,,,,,,7
"De 35 a 39 años (126)",5,5,,1,,3,,1,,,,17
"Primaria (130)",3495,3404,793,468,496,408,553,335,198,153,91,10668
"De 12 a 14 años (131)",445,443,443,,,,,,,,2,
"De 15 a 19 años (132)",230,227,174,46,6,1,,,,,3,61
"De 20 a 24 años (133)",278,261,70,118,61,10,2,,,,17,278
"De 25 a 29 años (134)",324,302,26,108,100,49,17,1,1,,22,541
"De 30 a 34 años (135)",345,336,13,56,117,77,61,8,3,1,9,880
"De 35 a 39 años (136)",399,392,10,52,88,93,111,28,9,1,7,1252
"De 40 a 44 años (137)",362,353,12,26,46,80,110,53,19,7,9,1411
"De 45 a 49 años (138)",279,274,8,11,30,41,85,64,28,7,5,1291
"De 50 y más años (139)",833,816,37,51,48,57,167,181,138,137,17,4954
"Secundaria (140)",3350,3218,1753,554,379,248,197,50,20,17,132,3594
"De 12 a 14 años (141)",586,584,582,2,,,,,,,2,2
"De 15 a 19 años (142)",1020,1001,914,74,11,1,1,,,,19,103
"De 20 a 24 años (143)",441,393,156,182,48,3,4,,,,48,306
"De 25 a 29 años (144)",339,301,39,137,90,22,12,1,,,38,438
"De 30 a 34 años (145)",277,271,22,72,84,60,33,,,,6,559
"De 35 a 39 años (146)",234,229,9,36,76,57,43,6,1,1,5,606
"De 40 a 44 años (147)",132,127,7,18,25,37,30,9,1,,5,375
"De 45 a 49 años (148)",132,130,1,16,26,35,33,14,4,1,2,447
"De 50 y más años (149)",189,182,23,17,19,33,41,20,14,15,7,758
"Sup. no Univ. incompleta (150)",496,437,237,107,59,18,14,2,,,59,354
"De 15 a 19 años (152)",110,108,103,5,,,,,,,2,5
"De 20 a 24 años (153)",209,174,119,48,7,,,,,,35,62
"De 25 a 29 años (154)",62,51,9,31,10,1,,,,,11,54
"De 30 a 34 años (155)",34,27,1,7,15,4,,,,,7,49
"De 35 a 39 años (156)",35,33,2,10,14,5,2,,,,2,61
"De 40 a 44 años (157)",18,17,,2,9,1,5,,,,1,44
"De 45 a 49 años (158)",14,14,2,2,1,3,4,2,,,,46
"De 50 y más años (159)",14,13,1,2,3,4,3,,,,1,33
"Sup. no Univ. completa (160)",1193,1085,188,335,296,161,84,19,1,1,108,1904
"De 20 a 24 años (163)",131,98,56,38,4,,,,,,33,46
"De 25 a 29 años (164)",246,207,69,104,32,,1,,1,,39,180
"De 30 a 34 años (165)",227,213,23,86,74,23,7,,,,14,331
"De 35 a 39 años (166)",199,187,13,56,68,36,14,,,,12,359
"De 40 a 44 años (167)",166,160,7,18,56,52,25,2,,,6,405
"De 45 a 49 años (168)",108,107,8,15,36,27,16,5,,,1,265
"De 50 y más años (169)",116,113,12,18,26,23,21,12,,1,3,318
"Sup. Univ. incompleta (170)",201,183,81,48,30,15,8,1,,,18,191
"De 15 a 19 años (172)",48,48,43,4,1,,,,,,,6
"De 20 a 24 años (173)",61,50,30,17,3,,,,,,11,23
"De 25 a 29 años (174)",23,19,6,9,4,,,,,,4,17
"De 30 a 34 años (175)",16,13,,7,4,2,,,,,3,21
"De 35 a 39 años (176)",24,24,,5,13,4,2,,,,,51
"De 40 a 44 años (177)",12,12,,3,2,4,3,,,,,31
"De 45 a 49 años (178)",7,7,,1,2,2,2,,,,,19
"De 50 y más años (179)",10,10,2,2,1,3,1,1,,,,23
"Sup. Univ. completa (180)",490,406,85,104,118,59,39,1,,,84,688
"De 20 a 24 años (183)",49,23,18,5,,,,,,,26,5
"De 25 a 29 años (184)",100,69,30,31,7,1,,,,,31,48
"De 30 a 34 años (185)",88,77,13,29,28,7,,,,,11,106
"De 35 a 39 años (186)",81,74,6,15,28,19,6,,,,7,153
"De 40 a 44 años (187)",71,68,5,10,31,17,5,,,,3,145
"De 45 a 49 años (188)",42,41,2,7,11,5,16,,,,1,110
"De 50 y más años (189)",59,54,11,7,13,10,12,1,,,5,121
,,,,,,,,,,,,
"RURAL (200)",38192,36933,11437,4402,4073,3190,4683,3567,2679,2902,1259,121721
"De 12 a 14 años (201)",4658,4624,4601,21,2,,,,,,34,25
"De 15 a 19 años (202)",5360,5223,4397,684,131,10,1,,,,137,980
"De 20 a 24 años (203)",4140,3803,1138,1453,871,277,61,3,,,337,4296
"De 25 a 29 años (204)",3883,3645,373,926,1114,701,479,49,3,,238,7631
"De 30 a 34 años (205)",3426,3306,188,444,720,743,882,270,47,12,120,10224
"De 35 a 39 años (206)",3279,3177,159,280,444,559,952,540,195,48,102,12702
"De 40 a 44 años (207)",2756,2668,108,151,264,310,727,623,341,144,88,13286
"De 45 a 49 años (208)",2399,2345,91,100,155,210,492,548,426,323,54,14006
"De 50 y más años (209)",8291,8142,382,343,372,380,1089,1534,1667,2375,149,58571
"Sin nivel (210)",9916,9617,816,637,790,744,1520,1646,1541,1923,299,57028
"De 12 a 14 años (211)",68,68,66,2,,,,,,,,2
"De 15 a 19 años (212)",200,193,135,45,13,,,,,,7,71
"De 20 a 24 años (213)",367,327,108,92,77,37,12,1,,,40,413
"De 25 a 29 años (214)",529,489,55,85,156,110,77,5,1,,40,1101
"De 30 a 34 años (215)",535,509,40,50,91,91,159,57,16,5,26,1745
"De 35 a 39 años (216)",805,764,61,58,102,101,214,149,57,22,41,3191
"De 40 a 44 años (217)",825,791,44,49,63,73,190,199,111,62,34,4144
"De 45 a 49 años (218)",937,909,37,37,55,76,153,215,188,148,28,5692
"De 50 y más años (219)",5650,5567,270,219,233,256,715,1020,1168,1686,83,40669
"Educacion Inicial (220)",60,55,17,9,10,4,9,3,2,1,5,126
"De 12 a 14 años (221)",10,10,9,1,,,,,,,,1
"De 15 a 19 años (222)",6,6,5,1,,,,,,,,1
"De 20 a 24 años (223)",8,6,2,2,2,,,,,,2,6
"De 25 a 29 años (224)",12,9,,3,3,1,2,,,,3,20
"De 30 a 34 años (225)",19,19,1,2,4,2,6,3,,1,,71
"De 35 a 39 años (226)",5,5,,,1,1,1,,2,,,27
"Primaria (230)",21052,20369,6105,2781,2644,2107,2855,1813,1103,961,683,58880
"De 12 a 14 años (231)",2975,2953,2938,14,1,,,,,,22,16
"De 15 a 19 años (232)",2608,2522,1957,464,92,8,1,,,,86,676
"De 20 a 24 años (233)",2695,2511,619,979,654,212,46,1,,,184,3118
"De 25 a 29 años (234)",2621,2484,203,603,763,517,356,40,2,,137,5466
"De 30 a 34 años (235)",2345,2271,105,285,489,542,620,195,29,6,74,7172
"De 35 a 39 años (236)",2135,2086,73,182,260,392,665,358,130,26,49,8509
"De 40 a 44 años (237)",1755,1708,59,81,167,200,492,403,225,81,47,8555
"De 45 a 49 años (238)",1361,1339,45,58,85,119,312,317,229,174,22,7920
"De 50 y más años (239)",2557,2495,106,115,133,117,363,499,488,674,62,17448
"Secundaria (240)",6654,6429,4331,855,555,295,264,91,28,10,225,4935
"De 12 a 14 años (241)",1605,1593,1588,4,1,,,,,,12,6
"De 15 a 19 años (242)",2511,2467,2266,173,26,2,,,,,44,231
"De 20 a 24 años (243)",943,854,334,357,133,26,3,1,,,89,720
"De 25 a 29 años (244)",622,580,86,192,186,70,43,3,,,42,970
"De 30 a 34 años (245)",444,429,23,78,120,100,93,13,2,,15,1122
"De 35 a 39 años (246)",260,251,15,26,56,55,64,30,5,,9,817
"De 40 a 44 años (247)",133,127,5,15,22,26,35,19,5,,6,456
"De 45 a 49 años (248)",78,74,8,3,8,12,19,16,8,,4,313
"De 50 y más años (249)",58,54,6,7,3,4,7,9,8,10,4,300
"Sup. no Univ. incompleta (250)",147,133,71,34,9,7,5,6,,1,14,144
"De 15 a 19 años (252)",27,27,27,,,,,,,,,
"De 20 a 24 años (253)",62,52,32,15,4,1,,,,,10,26
"De 25 a 29 años (254)",23,20,7,11,,1,,1,,,3,20
"De 30 a 34 años (255)",15,14,5,5,,3,,1,,,1,20
"De 35 a 39 años (256)",7,7,,2,2,,3,,,,,19
"De 40 a 44 años (257)",5,5,,1,2,1,1,,,,,13
"De 45 a 49 años (258)",2,2,,,1,1,,,,,,5
"De 50 y más años (259)",6,6,,,,,1,4,,1,,41
"Sup. no Univ. completa (260)",218,197,48,62,38,16,19,7,2,5,21,385
"De 20 a 24 años (263)",41,31,24,6,1,,,,,,10,8
"De 25 a 29 años (264)",50,43,11,28,4,,,,,,7,36
"De 30 a 34 años (265)",49,47,9,17,13,4,3,1,,,2,74
"De 35 a 39 años (266)",34,33,3,7,10,6,4,3,,,1,82
"De 40 a 44 años (267)",19,18,,1,6,5,5,1,,,1,55
"De 45 a 49 años (268)",12,12,1,2,2,,5,,1,1,,47
"De 50 y más años (269)",13,13,,1,2,1,2,2,1,4,,83
"Sup. Univ. incompleta (270)",53,47,26,9,4,5,3,,,,6,46
"De 15 a 19 años (272)",8,8,7,1,,,,,,,,1
"De 20 a 24 años (273)",19,17,15,1,,1,,,,,2,4
"De 25 a 29 años (274)",11,8,3,2,1,2,,,,,3,10
"De 30 a 34 años (275)",4,4,,3,1,,,,,,,5
"De 35 a 39 años (276)",7,6,1,2,1,1,1,,,,1,12
"De 40 a 44 años (277)",4,4,,,1,1,2,,,,,14
"Sup. Univ. completa (280)",92,86,23,15,23,12,8,1,3,1,6,177
"De 20 a 24 años (283)",5,5,4,1,,,,,,,,1
"De 25 a 29 años (284)",15,12,8,2,1,,1,,,,3,8
"De 30 a 34 años (285)",15,13,5,4,2,1,1,,,,2,15
"De 35 a 39 años (286)",26,25,6,3,12,3,,,1,,1,45
"De 40 a 44 años (287)",15,15,,4,3,4,2,1,,1,,49
"De 45 a 49 años (288)",9,9,,,4,2,3,,,,,29
"De 50 y más años (289)",7,7,,1,1,2,1,,2,,,30
