"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Sup. no Univ. incompleta (050)",882,,,6,29,136,406,305
"De 15 a 19 años (052)",21,,,,,,14,7
"De 20 a 24 años (053)",236,,,,,,107,129
"De 25 a 29 años (054)",230,,,,,14,125,91
"De 30 a 34 años (055)",145,,,,,27,83,35
"De 35 a 39 años (056)",99,,,,1,39,43,16
"De 40 a 44 años (057)",59,,,,1,29,26,3
"De 45 a 49 años (058)",43,,,,8,17,8,10
"De 50 y más años (059)",49,,,6,19,10,,14
"Sup. no Univ. completa (060)",1496,4,4,35,137,354,585,377
"De 20 a 24 años (063)",112,,,,,,39,73
"De 25 a 29 años (064)",275,,,,,10,163,102
"De 30 a 34 años (065)",307,,,,,43,190,74
"De 35 a 39 años (066)",234,,,,2,67,123,42
"De 40 a 44 años (067)",185,,,,6,94,53,32
"De 45 a 49 años (068)",158,,,1,34,90,15,18
"De 50 y más años (069)",225,4,4,34,95,50,2,36
"Sup. Univ. incompleta (070)",1309,,2,9,53,196,491,558
"De 15 a 19 años (072)",19,,,,,,9,10
"De 20 a 24 años (073)",429,,,,,1,150,278
"De 25 a 29 años (074)",275,,,,,13,112,150
"De 30 a 34 años (075)",172,,,,,22,103,47
"De 35 a 39 años (076)",148,,,,,46,71,31
"De 40 a 44 años (077)",117,,,,6,52,35,24
"De 45 a 49 años (078)",74,,,1,19,39,11,4
"De 50 y más años (079)",75,,2,8,28,23,,14
"Sup. Univ. completa (080)",2313,3,7,35,168,553,800,747
"De 20 a 24 años (083)",112,,,,,,32,80
"De 25 a 29 años (084)",374,,,,,12,143,219
"De 30 a 34 años (085)",478,,,,,54,253,171
"De 35 a 39 años (086)",468,,,,1,131,237,99
"De 40 a 44 años (087)",362,,,,10,159,114,79
"De 45 a 49 años (088)",232,,,1,36,140,17,38
"De 50 y más años (089)",287,3,7,34,121,57,4,61
,,,,,,,,
"URBANA (100)",15536,90,289,693,1469,3423,5397,4175
"De 12 a 14 años (101)",22,,,,,,3,19
"De 15 a 19 años (102)",376,,,,,,219,157
"De 20 a 24 años (103)",1751,,,,,8,886,857
"De 25 a 29 años (104)",2154,,,,,117,1234,803
"De 30 a 34 años (105)",2178,,,,,383,1279,516
"De 35 a 39 años (106)",2013,,,,16,699,943,355
"De 40 a 44 años (107)",1731,,,,70,756,591,314
"De 45 a 49 años (108)",1330,,,8,223,727,201,171
"De 50 y más años (109)",3981,90,289,685,1160,733,41,983
"Sin nivel (110)",1996,45,165,298,349,323,190,626
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",5,,,,,,3,2
"De 20 a 24 años (113)",10,,,,,,4,6
"De 25 a 29 años (114)",31,,,,,3,14,14
"De 30 a 34 años (115)",60,,,,,11,31,18
"De 35 a 39 años (116)",96,,,,2,28,46,20
"De 40 a 44 años (117)",119,,,,2,46,44,27
"De 45 a 49 años (118)",144,,,2,17,66,35,24
"De 50 y más años (119)",1530,45,165,296,328,169,13,514
"Educacion Inicial (120)",12,,,,,1,4,7
"De 20 a 24 años (123)",4,,,,,,,4
"De 25 a 29 años (124)",4,,,,,,2,2
"De 30 a 34 años (125)",4,,,,,1,2,1
"Primaria (130)",3367,30,80,197,436,983,1040,601
"De 12 a 14 años (131)",7,,,,,,1,6
"De 15 a 19 años (132)",51,,,,,,30,21
"De 20 a 24 años (133)",155,,,,,2,106,47
"De 25 a 29 años (134)",260,,,,,17,188,55
"De 30 a 34 años (135)",380,,,,,87,234,59
"De 35 a 39 años (136)",424,,,,3,163,202,56
"De 40 a 44 años (137)",485,,,,18,200,184,83
"De 45 a 49 años (138)",402,,,2,50,222,79,49
"De 50 y más años (139)",1203,30,80,195,365,292,16,225
"Secundaria (140)",4468,8,31,117,305,921,2011,1075
"De 12 a 14 años (141)",14,,,,,,2,12
"De 15 a 19 años (142)",283,,,,,,165,118
"De 20 a 24 años (143)",751,,,,,5,470,276
"De 25 a 29 años (144)",777,,,,,50,515,212
"De 30 a 34 años (145)",697,,,,,148,416,133
"De 35 a 39 años (146)",586,,,,7,232,249,98
"De 40 a 44 años (147)",428,,,,27,183,149,69
"De 45 a 49 años (148)",299,,,2,61,164,39,33
"De 50 y más años (149)",633,8,31,115,210,139,6,124
"Sup. no Univ. incompleta (150)",792,,,6,27,127,365,267
"De 15 a 19 años (152)",19,,,,,,13,6
"De 20 a 24 años (153)",211,,,,,,96,115
"De 25 a 29 años (154)",201,,,,,14,109,78
"De 30 a 34 años (155)",129,,,,,24,76,29
"De 35 a 39 años (156)",89,,,,1,36,38,14
"De 40 a 44 años (157)",58,,,,1,29,25,3
"De 45 a 49 años (158)",38,,,,7,15,8,8
"De 50 y más años (159)",47,,,6,18,9,,14
"Sup. no Univ. completa (160)",1428,4,4,33,135,347,550,355
"De 20 a 24 años (163)",103,,,,,,39,64
"De 25 a 29 años (164)",256,,,,,9,153,94
"De 30 a 34 años (165)",290,,,,,42,177,71
"De 35 a 39 años (166)",226,,,,2,66,117,41
"De 40 a 44 años (167)",180,,,,6,94,49,31
"De 45 a 49 años (168)",153,,,,33,89,13,18
"De 50 y más años (169)",220,4,4,33,94,47,2,36
"Sup. Univ. incompleta (170)",1249,,2,9,53,186,467,532
"De 15 a 19 años (172)",18,,,,,,8,10
"De 20 a 24 años (173)",412,,,,,1,143,268
"De 25 a 29 años (174)",262,,,,,12,111,139
"De 30 a 34 años (175)",159,,,,,21,95,43
"De 35 a 39 años (176)",142,,,,,45,67,30
"De 40 a 44 años (177)",110,,,,6,48,32,24
"De 45 a 49 años (178)",72,,,1,19,37,11,4
"De 50 y más años (179)",74,,2,8,28,22,,14
"Sup. Univ. completa (180)",2224,3,7,33,164,535,770,712
"De 20 a 24 años (183)",105,,,,,,28,77
"De 25 a 29 años (184)",363,,,,,12,142,209
"De 30 a 34 años (185)",459,,,,,49,248,162
"De 35 a 39 años (186)",450,,,,1,129,224,96
"De 40 a 44 años (187)",351,,,,10,156,108,77
"De 45 a 49 años (188)",222,,,1,36,134,16,35
"De 50 y más años (189)",274,3,7,32,117,55,4,56
,,,,,,,,
"RURAL (200)",9301,44,217,549,1011,2099,3496,1885
"De 12 a 14 años (201)",17,,,,,,,17
"De 15 a 19 años (202)",282,,,,,,176,106
"De 20 a 24 años (203)",910,,,,,2,589,319
"De 25 a 29 años (204)",979,,,,,55,716,208
"De 30 a 34 años (205)",1013,,,,,178,688,147
"De 35 a 39 años (206)",1018,,,,6,298,618,96
"De 40 a 44 años (207)",891,,,,18,351,443,79
"De 45 a 49 años (208)",814,,,2,58,444,230,80
"De 50 y más años (209)",3377,44,217,547,929,771,36,833
"Sin nivel (210)",3709,40,201,458,726,869,561,854
"De 15 a 19 años (212)",13,,,,,,8,5
"De 20 a 24 años (213)",34,,,,,,23,11
"De 25 a 29 años (214)",70,,,,,3,52,15
"De 30 a 34 años (215)",144,,,,,32,93,19
"De 35 a 39 años (216)",222,,,,1,65,133,23
"De 40 a 44 años (217)",273,,,,2,107,134,30
"De 45 a 49 años (218)",305,,,,15,159,93,38
"De 50 y más años (219)",2648,40,201,458,708,503,25,713
"Educacion Inicial (220)",23,,,,,1,19,3
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",1,,,,,,1,
"De 20 a 24 años (223)",2,,,,,,1,1
"De 25 a 29 años (224)",6,,,,,1,5,
"De 30 a 34 años (225)",8,,,,,,8,
"De 35 a 39 años (226)",5,,,,,,4,1
"Primaria (230)",3508,4,13,79,225,943,1768,476
"De 12 a 14 años (231)",9,,,,,,,9
"De 15 a 19 años (232)",99,,,,,,58,41
"De 20 a 24 años (233)",356,,,,,,254,102
"De 25 a 29 años (234)",454,,,,,29,359,66
"De 30 a 34 años (235)",556,,,,,97,396,63
"De 35 a 39 años (236)",547,,,,3,171,334,39
"De 40 a 44 años (237)",476,,,,14,189,238,35
"De 45 a 49 años (238)",407,,,1,29,231,119,27
"De 50 y más años (239)",604,4,13,78,179,226,10,94
"Secundaria (240)",1754,,3,8,52,242,1018,431
"De 12 a 14 años (241)",7,,,,,,,7
"De 15 a 19 años (242)",166,,,,,,107,59
"De 20 a 24 años (243)",460,,,,,2,289,169
"De 25 a 29 años (244)",377,,,,,20,272,85
"De 30 a 34 años (245)",240,,,,,39,158,43
"De 35 a 39 años (246)",202,,,,2,55,119,26
"De 40 a 44 años (247)",118,,,,2,48,57,11
"De 45 a 49 años (248)",80,,,,12,43,15,10
"De 50 y más años (249)",104,,3,8,36,35,1,21
"Sup. no Univ. incompleta (250)",90,,,,2,9,41,38
"De 15 a 19 años (252)",2,,,,,,1,1
"De 20 a 24 años (253)",25,,,,,,11,14
"De 25 a 29 años (254)",29,,,,,,16,13
"De 30 a 34 años (255)",16,,,,,3,7,6
"De 35 a 39 años (256)",10,,,,,3,5,2
"De 40 a 44 años (257)",1,,,,,,1,
"De 45 a 49 años (258)",5,,,,1,2,,2
"De 50 y más años (259)",2,,,,1,1,,
"Sup. no Univ. completa (260)",68,,,2,2,7,35,22
"De 20 a 24 años (263)",9,,,,,,,9
"De 25 a 29 años (264)",19,,,,,1,10,8
"De 30 a 34 años (265)",17,,,,,1,13,3
"De 35 a 39 años (266)",8,,,,,1,6,1
"De 40 a 44 años (267)",5,,,,,,4,1
"De 45 a 49 años (268)",5,,,1,1,1,2,
"De 50 y más años (269)",5,,,1,1,3,,
"Sup. Univ. incompleta (270)",60,,,,,10,24,26
"De 15 a 19 años (272)",1,,,,,,1,
"De 20 a 24 años (273)",17,,,,,,7,10
"De 25 a 29 años (274)",13,,,,,1,1,11
"De 30 a 34 años (275)",13,,,,,1,8,4
"De 35 a 39 años (276)",6,,,,,1,4,1
"De 40 a 44 años (277)",7,,,,,4,3,
"De 45 a 49 años (278)",2,,,,,2,,
"De 50 y más años (279)",1,,,,,1,,
"Sup. Univ. completa (280)",89,,,2,4,18,30,35
"De 20 a 24 años (283)",7,,,,,,4,3
"De 25 a 29 años (284)",11,,,,,,1,10
"De 30 a 34 años (285)",19,,,,,5,5,9
"De 35 a 39 años (286)",18,,,,,2,13,3
"De 40 a 44 años (287)",11,,,,,3,6,2
"De 45 a 49 años (288)",10,,,,,6,1,3
"De 50 y más años (289)",13,,,2,4,2,,5
