"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 30 a 34 años (025)",60,60,,18,21,14,5,2,,,,136
"De 35 a 39 años (026)",39,39,,9,10,8,8,4,,,,115
"De 40 a 44 años (027)",38,38,,9,7,6,7,8,1,,,137
"De 45 a 49 años (028)",25,25,,6,,9,6,1,1,2,,98
"De 50 y más años (029)",96,95,2,13,16,19,20,13,10,2,1,373
"Casado(a) (030)",2289,2269,32,121,178,241,550,518,372,257,20,13003
"De 12 a 14 años (031)",2,1,1,,,,,,,,1,
"De 15 a 19 años (032)",10,9,2,6,1,,,,,,1,8
"De 20 a 24 años (033)",83,80,3,29,28,16,3,1,,,3,152
"De 25 a 29 años (034)",144,141,3,26,38,38,27,7,2,,3,395
"De 30 a 34 años (035)",223,221,5,13,38,47,76,34,7,1,2,852
"De 35 a 39 años (036)",242,239,1,6,18,38,79,62,23,12,3,1224
"De 40 a 44 años (037)",257,256,2,2,13,30,81,74,35,19,1,1464
"De 45 a 49 años (038)",294,294,2,8,6,23,66,79,71,39,,1924
"De 50 y más años (039)",1034,1028,13,31,36,49,218,261,234,186,6,6984
"Viudo(a) (040)",809,795,16,46,62,55,180,215,136,85,14,4617
"De 15 a 19 años (042)",3,2,1,1,,,,,,,1,1
"De 20 a 24 años (043)",5,5,,3,1,,,1,,,,11
"De 25 a 29 años (044)",5,5,,3,1,1,,,,,,8
"De 30 a 34 años (045)",10,10,,1,2,1,3,3,,,,40
"De 35 a 39 años (046)",30,30,1,4,3,4,8,7,1,2,,134
"De 40 a 44 años (047)",35,35,1,2,3,2,12,9,5,1,,179
"De 45 a 49 años (048)",44,44,,,2,1,11,16,8,6,,294
"De 50 y más años (049)",677,664,13,32,50,46,146,179,122,76,13,3950
"Divorciado(a) (050)",32,31,1,11,7,4,2,2,4,,1,95
"De 15 a 19 años (052)",1,,,,,,,,,,1,
"De 20 a 24 años (053)",3,3,,3,,,,,,,,3
"De 25 a 29 años (054)",4,4,,2,1,1,,,,,,7
"De 30 a 34 años (055)",6,6,,3,3,,,,,,,9
"De 35 a 39 años (056)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (057)",3,3,,1,,2,,,,,,7
"De 45 a 49 años (058)",1,1,,,1,,,,,,,2
"De 50 y más años (059)",12,12,1,2,1,,2,2,4,,,62
"Soltero(a) (060)",2474,2309,2171,69,37,21,11,,,,165,250
"De 12 a 14 años (061)",901,901,901,,,,,,,,,
"De 15 a 19 años (062)",976,976,967,9,,,,,,,,9
"De 20 a 24 años (063)",317,237,209,19,8,,1,,,,80,39
"De 25 a 29 años (064)",92,54,31,10,9,4,,,,,38,40
"De 30 a 34 años (065)",47,30,16,8,3,2,1,,,,17,24
"De 35 a 39 años (066)",27,14,3,6,4,1,,,,,13,17
"De 40 a 44 años (067)",14,9,3,3,,1,2,,,,5,14
"De 45 a 49 años (068)",12,11,4,1,4,1,1,,,,1,16
"De 50 y más años (069)",88,77,37,13,9,12,6,,,,11,91
,,,,,,,,,,,,
"URBANA (080)",1093,1050,296,136,142,127,176,99,49,25,43,2887
"De 12 a 14 años (081)",114,112,112,,,,,,,,2,
"De 15 a 19 años (082)",137,135,125,10,,,,,,,2,10
"De 20 a 24 años (083)",100,85,26,34,19,5,1,,,,15,91
"De 25 a 29 años (084)",99,88,11,36,25,12,4,,,,11,139
"De 30 a 34 años (085)",111,107,7,17,28,31,23,1,,,4,268
"De 35 a 39 años (086)",100,98,3,10,19,23,33,7,2,1,2,332
"De 40 a 44 años (087)",81,81,2,6,11,21,34,7,,,,281
"De 45 a 49 años (088)",68,67,1,8,9,12,18,14,4,1,1,275
"De 50 y más años (089)",283,277,9,15,31,23,63,70,43,23,6,1491
"Conviviente (090)",298,286,18,67,71,51,55,17,4,3,12,774
"De 12 a 14 años (091)",3,1,1,,,,,,,,2,
"De 15 a 19 años (092)",16,14,7,7,,,,,,,2,7
"De 20 a 24 años (093)",53,50,7,23,16,4,,,,,3,67
"De 25 a 29 años (094)",61,57,1,25,19,9,3,,,,4,103
"De 30 a 34 años (095)",50,49,,4,18,16,10,1,,,1,134
"De 35 a 39 años (096)",45,45,,3,6,11,21,3,,1,,170
"De 40 a 44 años (097)",22,22,1,2,3,7,8,1,,,,72
"De 45 a 49 años (098)",17,17,,2,4,1,4,5,1,,,72
"De 50 y más años (099)",31,31,1,1,5,3,9,7,3,2,,149
"Separado(a) (100)",50,50,,18,11,6,9,3,3,,,141
"De 15 a 19 años (102)",1,1,,1,,,,,,,,1
"De 20 a 24 años (103)",5,5,,4,1,,,,,,,6
"De 25 a 29 años (104)",1,1,,1,,,,,,,,1
"De 30 a 34 años (105)",8,8,,3,3,1,1,,,,,17
"De 35 a 39 años (106)",7,7,,3,3,,1,,,,,13
"De 40 a 44 años (107)",7,7,,2,2,,3,,,,,20
"De 45 a 49 años (108)",6,6,,2,,2,2,,,,,18
"De 50 y más años (109)",15,15,,2,2,3,2,3,3,,,65
"Casado(a) (110)",330,326,7,33,34,58,94,54,30,16,4,1456
"De 15 a 19 años (112)",1,1,,1,,,,,,,,1
"De 20 a 24 años (113)",7,6,,4,,1,1,,,,1,11
"De 25 a 29 años (114)",18,16,1,7,4,3,1,,,,2,28
"De 30 a 34 años (115)",43,43,2,8,7,14,12,,,,,115
"De 35 a 39 años (116)",36,36,1,2,5,11,11,4,2,,,134
"De 40 a 44 años (117)",46,46,1,1,6,12,20,6,,,,168
"De 45 a 49 años (118)",39,39,,4,2,9,11,9,3,1,,175
"De 50 y más años (119)",140,139,2,6,10,8,38,35,25,15,1,824
"Viudo(a) (120)",84,82,2,4,12,6,16,25,11,6,2,439
"De 20 a 24 años (123)",1,1,,,1,,,,,,,2
"De 35 a 39 años (126)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (127)",5,5,,1,,1,3,,,,,18
"De 45 a 49 años (128)",1,1,,,,,1,,,,,4
"De 50 y más años (129)",75,73,2,3,10,4,12,25,11,6,2,410
"Divorciado(a) (130)",1,1,,,,,,,1,,,9
"De 50 y más años (139)",1,1,,,,,,,1,,,9
"Soltero(a) (140)",330,305,269,14,14,6,2,,,,25,68
"De 12 a 14 años (141)",111,111,111,,,,,,,,,
"De 15 a 19 años (142)",119,119,118,1,,,,,,,,1
"De 20 a 24 años (143)",34,23,19,3,1,,,,,,11,5
"De 25 a 29 años (144)",19,14,9,3,2,,,,,,5,7
"De 30 a 34 años (145)",10,7,5,2,,,,,,,3,2
"De 35 a 39 años (146)",10,8,2,2,4,,,,,,2,10
"De 40 a 44 años (147)",1,1,,,,1,,,,,,3
"De 45 a 49 años (148)",5,4,1,,3,,,,,,1,6
"De 50 y más años (149)",21,18,4,3,4,5,2,,,,3,34
,,,,,,,,,,,,
"RURAL (160)",7228,7005,2034,714,627,621,1080,932,607,390,223,24089
"De 12 a 14 años (161)",803,791,791,,,,,,,,12,
"De 15 a 19 años (162)",1021,1005,879,115,11,,,,,,16,137
"De 20 a 24 años (163)",802,710,209,270,156,53,17,5,,,92,847
"De 25 a 29 años (164)",605,568,37,134,157,134,92,11,3,,37,1333
"De 30 a 34 años (165)",600,582,19,57,120,129,168,74,14,1,18,2021
"De 35 a 39 años (166)",510,496,5,23,48,90,176,99,37,18,14,2305
"De 40 a 44 años (167)",467,461,12,15,20,50,121,148,69,26,6,2582
"De 45 a 49 años (168)",444,444,9,12,11,32,96,122,102,60,,2866
"De 50 y más años (169)",1976,1948,73,88,104,133,410,473,382,285,28,11998
"Conviviente (170)",2025,1975,90,384,336,310,410,251,128,66,50,7195
"De 12 a 14 años (171)",10,,,,,,,,,,10,
"De 15 a 19 años (172)",127,114,27,77,10,,,,,,13,97
"De 20 a 24 años (173)",382,363,16,184,111,36,13,3,,,19,591
"De 25 a 29 años (174)",347,344,13,75,101,85,65,4,1,,3,836
"De 30 a 34 años (175)",315,313,5,27,63,80,96,35,7,,2,1094
"De 35 a 39 años (176)",225,225,3,5,25,50,93,30,15,4,,972
"De 40 a 44 años (177)",179,179,7,2,5,23,45,63,28,6,,990
"De 45 a 49 años (178)",119,119,4,3,3,9,26,35,25,14,,735
"De 50 y más años (179)",321,318,15,11,18,27,72,81,52,42,3,1880
"Separado(a) (180)",344,340,2,134,67,60,39,25,9,4,4,901
"De 12 a 14 años (181)",1,,,,,,,,,,1,
"De 15 a 19 años (182)",24,24,,24,,,,,,,,24
"De 20 a 24 años (183)",54,52,,39,10,2,1,,,,2,69
"De 25 a 29 años (184)",50,50,,28,13,8,1,,,,,82
"De 30 a 34 años (185)",52,52,,15,18,13,4,2,,,,119
"De 35 a 39 años (186)",32,32,,6,7,8,7,4,,,,102
"De 40 a 44 años (187)",31,31,,7,5,6,4,8,1,,,117
"De 45 a 49 años (188)",19,19,,4,,7,4,1,1,2,,80
"De 50 y más años (189)",81,80,2,11,14,16,18,10,7,2,1,308
"Casado(a) (190)",1959,1943,25,88,144,183,456,464,342,241,16,11547
"De 12 a 14 años (191)",2,1,1,,,,,,,,1,
"De 15 a 19 años (192)",9,8,2,5,1,,,,,,1,7
"De 20 a 24 años (193)",76,74,3,25,28,15,2,1,,,2,141
"De 25 a 29 años (194)",126,125,2,19,34,35,26,7,2,,1,367
"De 30 a 34 años (195)",180,178,3,5,31,33,64,34,7,1,2,737
"De 35 a 39 años (196)",206,203,,4,13,27,68,58,21,12,3,1090
"De 40 a 44 años (197)",211,210,1,1,7,18,61,68,35,19,1,1296
"De 45 a 49 años (198)",255,255,2,4,4,14,55,70,68,38,,1749
"De 50 y más años (199)",894,889,11,25,26,41,180,226,209,171,5,6160
"Viudo(a) (200)",725,713,14,42,50,49,164,190,125,79,12,4178
"De 15 a 19 años (202)",3,2,1,1,,,,,,,1,1
"De 20 a 24 años (203)",4,4,,3,,,,1,,,,9
"De 25 a 29 años (204)",5,5,,3,1,1,,,,,,8
"De 30 a 34 años (205)",10,10,,1,2,1,3,3,,,,40
"De 35 a 39 años (206)",28,28,1,4,2,3,8,7,1,2,,129
"De 40 a 44 años (207)",30,30,1,1,3,1,9,9,5,1,,161
"De 45 a 49 años (208)",43,43,,,2,1,10,16,8,6,,290
"De 50 y más años (209)",602,591,11,29,40,42,134,154,111,70,11,3540
"Divorciado(a) (210)",31,30,1,11,7,4,2,2,3,,1,86
"De 15 a 19 años (212)",1,,,,,,,,,,1,
"De 20 a 24 años (213)",3,3,,3,,,,,,,,3
"De 25 a 29 años (214)",4,4,,2,1,1,,,,,,7
"De 30 a 34 años (215)",6,6,,3,3,,,,,,,9
"De 35 a 39 años (216)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (217)",3,3,,1,,2,,,,,,7
"De 45 a 49 años (218)",1,1,,,1,,,,,,,2
"De 50 y más años (219)",11,11,1,2,1,,2,2,3,,,53
"Soltero(a) (220)",2144,2004,1902,55,23,15,9,,,,140,182
"De 12 a 14 años (221)",790,790,790,,,,,,,,,
"De 15 a 19 años (222)",857,857,849,8,,,,,,,,8
"De 20 a 24 años (223)",283,214,190,16,7,,1,,,,69,34
"De 25 a 29 años (224)",73,40,22,7,7,4,,,,,33,33
"De 30 a 34 años (225)",37,23,11,6,3,2,1,,,,14,22
"De 35 a 39 años (226)",17,6,1,4,,1,,,,,11,7
"De 40 a 44 años (227)",13,8,3,3,,,2,,,,5,11
"De 45 a 49 años (228)",7,7,3,1,1,1,1,,,,,10
"De 50 y más años (229)",67,59,33,10,5,7,4,,,,8,57
