"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Hogares privados con servicio doméstico (041)",72,3,,21,41,2,1,2,2
"Organiz. y organos extraterritoriales (042)",1,,,,,,,1,
"Actividad economica no especificada (043)",1459,84,35,313,471,76,85,163,232
"Mujeres (044)",27904,2729,48,6332,7408,1589,3330,1559,4909
"Agric., ganadería, caza y silvicultura (045)",3646,1056,18,1746,689,32,42,17,46
"Pesca (046)",2,,,,,,1,,1
"Explotación de minas y canteras (047)",9,,,1,3,,,1,4
"Industrias manufactureras (048)",1304,105,1,292,504,109,136,69,88
"Suministro de electricidad, gas y agua (049)",25,,,2,6,,4,3,10
"Construcción (050)",197,22,1,56,53,6,14,12,33
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",8693,808,13,2389,3120,547,739,535,542
"Venta, mant.y rep. veh.autom.y motoc. (052)",145,3,,12,68,15,18,11,18
"Comercio al por mayor (053)",340,14,2,50,126,20,45,39,44
"Comercio al por menor (054)",8208,791,11,2327,2926,512,676,485,480
"Hoteles y restaurantes (055)",2647,272,2,722,1094,169,157,142,89
"Trans., almac. y comunicaciones (056)",405,2,,28,135,52,70,60,58
"Intermediación financiera (057)",169,,,,11,9,38,33,78
"Activid.inmobil., empres. y de alquiler (058)",929,3,,15,83,77,168,119,464
"Admin.pub. y defensa; p. segur.soc.afil (059)",1024,34,,91,145,68,185,116,385
"Enseñanza (060)",3624,,,8,156,186,1203,159,1912
"Servicios sociales y de salud (061)",1416,3,1,56,93,59,277,82,845
"Otras activ. serv.comun.soc y personales (062)",1080,116,,183,288,115,122,72,184
"Hogares privados con servicio doméstico (063)",1468,100,3,449,746,92,38,31,9
"Organiz. y organos extraterritoriales (064)",1,,,,,,,,1
"Actividad economica no especificada (065)",1265,208,9,294,282,68,136,108,160
,,,,,,,,,
"URBANA (066)",57995,2317,42,10261,19455,3534,6289,4649,11448
"Agric., ganadería, caza y silvicultura (067)",4975,563,9,2054,1760,113,126,121,229
"Pesca (068)",8,,,,,1,2,1,4
"Explotación de minas y canteras (069)",180,4,,13,44,6,18,22,73
"Industrias manufactureras (070)",4848,178,10,1091,2287,316,344,322,300
"Suministro de electricidad, gas y agua (071)",141,,,14,40,6,23,13,45
"Construcción (072)",4266,125,4,1047,1972,205,204,244,465
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",14050,798,11,3170,5700,959,1201,1115,1096
"Venta, mant.y rep. veh.autom.y motoc. (074)",1325,9,1,175,662,119,183,95,81
"Comercio al por mayor (075)",733,12,1,88,298,42,75,101,116
"Comercio al por menor (076)",11992,777,9,2907,4740,798,943,919,899
"Hoteles y restaurantes (077)",3600,249,2,832,1612,245,213,286,161
"Trans., almac. y comunicaciones (078)",4929,60,1,782,2726,348,325,432,255
"Intermediación financiera (079)",397,,,1,23,21,67,90,195
"Activid.inmobil., empres. y de alquiler (080)",3141,6,,50,383,248,446,468,1540
"Admin.pub. y defensa; p. segur.soc.afil (081)",3201,40,,150,542,205,570,406,1288
"Enseñanza (082)",6549,,,13,246,310,1914,376,3690
"Servicios sociales y de salud (083)",2110,6,1,46,144,100,382,165,1266
"Otras activ. serv.comun.soc y personales (084)",2134,113,,257,606,220,205,290,443
"Hogares privados con servicio doméstico (085)",1464,93,3,439,755,92,39,32,11
"Organiz. y organos extraterritoriales (086)",2,,,,,,,1,1
"Actividad economica no especificada (087)",2000,82,1,302,615,139,210,265,386
"Hombres (088)",33456,609,19,5460,12698,1995,3000,3105,6570
"Agric., ganadería, caza y silvicultura (089)",3525,232,3,1397,1419,90,92,105,187
"Pesca (090)",6,,,,,1,1,1,3
"Explotación de minas y canteras (091)",171,4,,12,41,6,18,21,69
"Industrias manufactureras (092)",3591,80,9,824,1791,211,209,255,212
"Suministro de electricidad, gas y agua (093)",117,,,13,34,6,19,10,35
"Construcción (094)",4095,112,3,1001,1926,199,190,232,432
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",5692,64,1,916,2676,427,468,583,557
"Venta, mant.y rep. veh.autom.y motoc. (096)",1188,6,1,164,598,105,166,84,64
"Comercio al por mayor (097)",405,1,,43,174,22,31,62,72
"Comercio al por menor (098)",4099,57,,709,1904,300,271,437,421
"Hoteles y restaurantes (099)",1078,11,1,154,562,77,56,145,72
"Trans., almac. y comunicaciones (100)",4528,58,1,756,2592,296,255,373,197
"Intermediación financiera (101)",228,,,1,12,12,29,57,117
"Activid.inmobil., empres. y de alquiler (102)",2216,3,,35,300,171,280,350,1077
"Admin.pub. y defensa; p. segur.soc.afil (103)",2197,8,,64,406,138,386,290,905
"Enseñanza (104)",3009,,,5,130,139,723,220,1792
"Servicios sociales y de salud (105)",728,3,,6,58,42,111,83,425
"Otras activ. serv.comun.soc y personales (106)",1090,9,,86,328,105,83,219,260
"Hogares privados con servicio doméstico (107)",69,2,,19,41,2,1,2,2
"Organiz. y organos extraterritoriales (108)",1,,,,,,,1,
"Actividad economica no especificada (109)",1115,23,1,171,382,73,79,158,228
"Mujeres (110)",24539,1708,23,4801,6757,1539,3289,1544,4878
"Agric., ganadería, caza y silvicultura (111)",1450,331,6,657,341,23,34,16,42
"Pesca (112)",2,,,,,,1,,1
"Explotación de minas y canteras (113)",9,,,1,3,,,1,4
"Industrias manufactureras (114)",1257,98,1,267,496,105,135,67,88
"Suministro de electricidad, gas y agua (115)",24,,,1,6,,4,3,10
"Construcción (116)",171,13,1,46,46,6,14,12,33
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",8358,734,10,2254,3024,532,733,532,539
"Venta, mant.y rep. veh.autom.y motoc. (118)",137,3,,11,64,14,17,11,17
"Comercio al por mayor (119)",328,11,1,45,124,20,44,39,44
"Comercio al por menor (120)",7893,720,9,2198,2836,498,672,482,478
"Hoteles y restaurantes (121)",2522,238,1,678,1050,168,157,141,89
"Trans., almac. y comunicaciones (122)",401,2,,26,134,52,70,59,58
"Intermediación financiera (123)",169,,,,11,9,38,33,78
"Activid.inmobil., empres. y de alquiler (124)",925,3,,15,83,77,166,118,463
"Admin.pub. y defensa; p. segur.soc.afil (125)",1004,32,,86,136,67,184,116,383
"Enseñanza (126)",3540,,,8,116,171,1191,156,1898
"Servicios sociales y de salud (127)",1382,3,1,40,86,58,271,82,841
"Otras activ. serv.comun.soc y personales (128)",1044,104,,171,278,115,122,71,183
"Hogares privados con servicio doméstico (129)",1395,91,3,420,714,90,38,30,9
"Organiz. y organos extraterritoriales (130)",1,,,,,,,,1
"Actividad economica no especificada (131)",885,59,,131,233,66,131,107,158
,,,,,,,,,
"RURAL (132)",13288,2179,78,6504,4053,132,129,88,125
"Agric., ganadería, caza y silvicultura (133)",10242,1752,30,5345,2948,53,38,40,36
"Pesca (134)",5,,,5,,,,,
"Explotación de minas y canteras (135)",27,3,,14,10,,,,
"Industrias manufactureras (136)",276,29,1,132,100,7,4,3,
"Suministro de electricidad, gas y agua (137)",5,,,2,3,,,,
"Construcción (138)",523,28,,259,219,7,4,5,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",532,86,3,211,191,22,10,4,5
"Venta, mant.y rep. veh.autom.y motoc. (140)",33,,,6,19,4,2,,2
"Comercio al por mayor (141)",23,4,1,10,7,,1,,
"Comercio al por menor (142)",476,82,2,195,165,18,7,4,3
"Hoteles y restaurantes (143)",149,39,1,46,58,2,1,2,
"Trans., almac. y comunicaciones (144)",253,5,,78,155,6,1,7,1
"Intermediación financiera (145)",1,,,1,,,,,
"Activid.inmobil., empres. y de alquiler (146)",41,,,4,18,2,5,2,10
"Admin.pub. y defensa; p. segur.soc.afil (147)",104,4,,29,58,3,2,3,5
"Enseñanza (148)",200,,,2,79,20,42,11,46
"Servicios sociales y de salud (149)",59,,,19,12,2,10,3,13
"Otras activ. serv.comun.soc y personales (150)",71,13,,21,32,1,1,1,2
"Hogares privados con servicio doméstico (151)",76,10,,31,32,2,,1,
"Actividad economica no especificada (153)",724,210,43,305,138,5,11,6,6
"Hombres (154)",9923,1158,53,4973,3402,82,88,73,94
"Agric., ganadería, caza y silvicultura (155)",8046,1027,18,4256,2600,44,30,39,32
"Pesca (156)",5,,,5,,,,,
"Explotación de minas y canteras (157)",27,3,,14,10,,,,
"Industrias manufactureras (158)",229,22,1,107,92,3,3,1,
"Suministro de electricidad, gas y agua (159)",4,,,1,3,,,,
"Construcción (160)",497,19,,249,212,7,4,5,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",197,12,,76,95,7,4,1,2
"Venta, mant.y rep. veh.autom.y motoc. (162)",25,,,5,15,3,1,,1
"Comercio al por mayor (163)",11,1,,5,5,,,,
"Comercio al por menor (164)",161,11,,66,75,4,3,1,1
"Hoteles y restaurantes (165)",24,5,,2,14,1,1,1,
"Trans., almac. y comunicaciones (166)",249,5,,76,154,6,1,6,1
"Intermediación financiera (167)",1,,,1,,,,,
"Activid.inmobil., empres. y de alquiler (168)",37,,,4,18,2,3,1,9
"Admin.pub. y defensa; p. segur.soc.afil (169)",84,2,,24,49,2,1,3,3
"Enseñanza (170)",116,,,2,39,5,30,8,32
"Servicios sociales y de salud (171)",25,,,3,5,1,4,3,9
"Otras activ. serv.comun.soc y personales (172)",35,1,,9,22,1,1,,1
"Hogares privados con servicio doméstico (173)",3,1,,2,,,,,
"Actividad economica no especificada (175)",344,61,34,142,89,3,6,5,4
"Mujeres (176)",3365,1021,25,1531,651,50,41,15,31
"Agric., ganadería, caza y silvicultura (177)",2196,725,12,1089,348,9,8,1,4
"Industrias manufactureras (180)",47,7,,25,8,4,1,2,
"Suministro de electricidad, gas y agua (181)",1,,,1,,,,,
"Construcción (182)",26,9,,10,7,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",335,74,3,135,96,15,6,3,3
"Venta, mant.y rep. veh.autom.y motoc. (184)",8,,,1,4,1,1,,1
"Comercio al por mayor (185)",12,3,1,5,2,,1,,
"Comercio al por menor (186)",315,71,2,129,90,14,4,3,2
"Hoteles y restaurantes (187)",125,34,1,44,44,1,,1,
"Trans., almac. y comunicaciones (188)",4,,,2,1,,,1,
"Activid.inmobil., empres. y de alquiler (190)",4,,,,,,2,1,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",20,2,,5,9,1,1,,2
"Enseñanza (192)",84,,,,40,15,12,3,14
"Servicios sociales y de salud (193)",34,,,16,7,1,6,,4
"Otras activ. serv.comun.soc y personales (194)",36,12,,12,10,,,1,1
"Hogares privados con servicio doméstico (195)",73,9,,29,32,2,,1,
"Actividad economica no especificada (197)",380,149,9,163,49,2,5,1,2
