"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (055)",56,,,,,5,38,13
"De 35 a 39 años (056)",43,,,,,14,25,4
"De 40 a 44 años (057)",23,,,,2,8,10,3
"De 45 a 49 años (058)",13,,,,1,8,2,2
"De 50 y más años (059)",28,1,,8,8,2,,9
"Sup. no Univ. completa (060)",607,,1,12,24,99,287,184
"De 20 a 24 años (063)",88,,,,,,48,40
"De 25 a 29 años (064)",126,,,,,4,81,41
"De 30 a 34 años (065)",124,,,,,14,68,42
"De 35 a 39 años (066)",92,,,,,19,54,19
"De 40 a 44 años (067)",67,,,,,28,24,15
"De 45 a 49 años (068)",56,,,1,8,22,12,13
"De 50 y más años (069)",54,,1,11,16,12,,14
"Sup. Univ. incompleta (070)",130,,,4,7,25,44,50
"De 15 a 19 años (072)",3,,,,,,1,2
"De 20 a 24 años (073)",20,,,,,,6,14
"De 25 a 29 años (074)",23,,,,,,13,10
"De 30 a 34 años (075)",17,,,,,2,6,9
"De 35 a 39 años (076)",30,,,,,7,13,10
"De 40 a 44 años (077)",15,,,,,9,4,2
"De 45 a 49 años (078)",7,,,,1,4,1,1
"De 50 y más años (079)",15,,,4,6,3,,2
"Sup. Univ. completa (080)",349,1,4,12,17,69,133,113
"De 20 a 24 años (083)",13,,,,,,4,9
"De 25 a 29 años (084)",46,,,,,1,19,26
"De 30 a 34 años (085)",77,,,,,4,46,27
"De 35 a 39 años (086)",63,,,,,15,32,16
"De 40 a 44 años (087)",58,,,,1,15,25,17
"De 45 a 49 años (088)",43,,,,5,23,7,8
"De 50 y más años (089)",49,1,4,12,11,11,,10
,,,,,,,,
"URBANA (100)",5228,47,97,293,505,1025,1957,1304
"De 12 a 14 años (101)",2,,,,,,,2
"De 15 a 19 años (102)",135,,,,,,77,58
"De 20 a 24 años (103)",540,,,,,2,338,200
"De 25 a 29 años (104)",631,,,,,22,432,177
"De 30 a 34 años (105)",671,,,,,97,418,156
"De 35 a 39 años (106)",686,,,,3,194,374,115
"De 40 a 44 años (107)",524,,,,21,214,200,89
"De 45 a 49 años (108)",470,,,1,61,221,98,89
"De 50 y más años (109)",1569,47,97,292,420,275,20,418
"Sin nivel (110)",1166,27,54,146,190,220,215,314
"De 15 a 19 años (112)",14,,,,,,8,6
"De 20 a 24 años (113)",31,,,,,,20,11
"De 25 a 29 años (114)",28,,,,,4,20,4
"De 30 a 34 años (115)",92,,,,,17,52,23
"De 35 a 39 años (116)",107,,,,1,30,59,17
"De 40 a 44 años (117)",78,,,,2,36,28,12
"De 45 a 49 años (118)",94,,,,6,39,25,24
"De 50 y más años (119)",722,27,54,146,181,94,3,217
"Educacion Inicial (120)",2,,,,,,1,1
"De 35 a 39 años (126)",2,,,,,,1,1
"Primaria (130)",1791,18,32,93,199,409,664,376
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",48,,,,,,30,18
"De 20 a 24 años (133)",154,,,,,,100,54
"De 25 a 29 años (134)",207,,,,,7,157,43
"De 30 a 34 años (135)",182,,,,,24,129,29
"De 35 a 39 años (136)",223,,,,2,65,124,32
"De 40 a 44 años (137)",185,,,,11,80,69,25
"De 45 a 49 años (138)",200,,,,26,100,41,33
"De 50 y más años (139)",590,18,32,93,160,133,14,140
"Secundaria (140)",1050,,6,18,63,184,524,255
"De 15 a 19 años (142)",57,,,,,,31,26
"De 20 a 24 años (143)",196,,,,,1,137,58
"De 25 a 29 años (144)",190,,,,,6,125,59
"De 30 a 34 años (145)",159,,,,,33,92,34
"De 35 a 39 años (146)",151,,,,,49,80,22
"De 40 a 44 años (147)",111,,,,5,43,45,18
"De 45 a 49 años (148)",69,,,,16,31,11,11
"De 50 y más años (149)",117,,6,18,42,21,3,27
"Sup. no Univ. incompleta (150)",284,1,,8,10,36,148,81
"De 15 a 19 años (152)",13,,,,,,7,6
"De 20 a 24 años (153)",70,,,,,1,38,31
"De 25 a 29 años (154)",55,,,,,1,34,20
"De 30 a 34 años (155)",50,,,,,5,36,9
"De 35 a 39 años (156)",39,,,,,14,22,3
"De 40 a 44 años (157)",20,,,,2,7,9,2
"De 45 a 49 años (158)",10,,,,1,6,2,1
"De 50 y más años (159)",27,1,,8,7,2,,9
"Sup. no Univ. completa (160)",526,,1,12,23,90,248,152
"De 20 a 24 años (163)",66,,,,,,35,31
"De 25 a 29 años (164)",101,,,,,3,70,28
"De 30 a 34 años (165)",106,,,,,12,59,35
"De 35 a 39 años (166)",86,,,,,18,50,18
"De 40 a 44 años (167)",64,,,,,27,23,14
"De 45 a 49 años (168)",50,,,1,7,18,11,13
"De 50 y más años (169)",53,,1,11,16,12,,13
"Sup. Univ. incompleta (170)",109,,,4,6,20,38,41
"De 15 a 19 años (172)",3,,,,,,1,2
"De 20 a 24 años (173)",13,,,,,,4,9
"De 25 a 29 años (174)",18,,,,,,11,7
"De 30 a 34 años (175)",16,,,,,2,6,8
"De 35 a 39 años (176)",27,,,,,5,12,10
"De 40 a 44 años (177)",11,,,,,6,3,2
"De 45 a 49 años (178)",7,,,,1,4,1,1
"De 50 y más años (179)",14,,,4,5,3,,2
"Sup. Univ. completa (180)",300,1,4,12,14,66,119,84
"De 20 a 24 años (183)",10,,,,,,4,6
"De 25 a 29 años (184)",32,,,,,1,15,16
"De 30 a 34 años (185)",66,,,,,4,44,18
"De 35 a 39 años (186)",51,,,,,13,26,12
"De 40 a 44 años (187)",55,,,,1,15,23,16
"De 45 a 49 años (188)",40,,,,4,23,7,6
"De 50 y más años (189)",46,1,4,12,9,10,,10
,,,,,,,,
"RURAL (200)",8734,51,197,506,834,1453,3784,1909
"De 12 a 14 años (201)",16,,,,,,3,13
"De 15 a 19 años (202)",325,,,,,,191,134
"De 20 a 24 años (203)",1014,,,,,,710,304
"De 25 a 29 años (204)",1041,,,,,21,798,222
"De 30 a 34 años (205)",999,,,,,95,730,174
"De 35 a 39 años (206)",985,,,,5,180,667,133
"De 40 a 44 años (207)",805,,,,22,261,411,111
"De 45 a 49 años (208)",664,,,3,51,295,237,78
"De 50 y más años (209)",2885,51,197,503,756,601,37,740
"Sin nivel (210)",3386,43,152,383,522,560,906,820
"De 15 a 19 años (212)",29,,,,,,15,14
"De 20 a 24 años (213)",123,,,,,,82,41
"De 25 a 29 años (214)",168,,,,,3,134,31
"De 30 a 34 años (215)",260,,,,,23,206,31
"De 35 a 39 años (216)",301,,,,,44,204,53
"De 40 a 44 años (217)",257,,,,9,63,146,39
"De 45 a 49 años (218)",242,,,2,12,104,96,28
"De 50 y más años (219)",2006,43,152,381,501,323,23,583
"Educacion Inicial (220)",5,,,,,,4,1
"De 15 a 19 años (222)",1,,,,,,,1
"De 25 a 29 años (224)",3,,,,,,3,
"De 35 a 39 años (226)",1,,,,,,1,
"Primaria (230)",4580,8,44,122,293,823,2456,834
"De 12 a 14 años (231)",13,,,,,,2,11
"De 15 a 19 años (232)",217,,,,,,131,86
"De 20 a 24 años (233)",687,,,,,,504,183
"De 25 a 29 años (234)",701,,,,,16,552,133
"De 30 a 34 años (235)",636,,,,,66,465,105
"De 35 a 39 años (236)",604,,,,4,122,413,65
"De 40 a 44 años (237)",497,,,,12,179,244,62
"De 45 a 49 años (238)",382,,,1,35,172,131,43
"De 50 y más años (239)",843,8,44,121,242,268,14,146
"Secundaria (240)",552,,1,1,13,50,327,160
"De 12 a 14 años (241)",3,,,,,,1,2
"De 15 a 19 años (242)",78,,,,,,45,33
"De 20 a 24 años (243)",149,,,,,,96,53
"De 25 a 29 años (244)",105,,,,,1,79,25
"De 30 a 34 años (245)",67,,,,,4,46,17
"De 35 a 39 años (246)",54,,,,1,9,35,9
"De 40 a 44 años (247)",38,,,,1,14,16,7
"De 45 a 49 años (248)",28,,,,2,13,9,4
"De 50 y más años (249)",30,,1,1,9,9,,10
"Sup. no Univ. incompleta (250)",60,,,,1,3,32,24
"De 20 a 24 años (253)",23,,,,,,13,10
"De 25 a 29 años (254)",20,,,,,,13,7
"De 30 a 34 años (255)",6,,,,,,2,4
"De 35 a 39 años (256)",4,,,,,,3,1
"De 40 a 44 años (257)",3,,,,,1,1,1
"De 45 a 49 años (258)",3,,,,,2,,1
"De 50 y más años (259)",1,,,,1,,,
"Sup. no Univ. completa (260)",81,,,,1,9,39,32
"De 20 a 24 años (263)",22,,,,,,13,9
"De 25 a 29 años (264)",25,,,,,1,11,13
"De 30 a 34 años (265)",18,,,,,2,9,7
"De 35 a 39 años (266)",6,,,,,1,4,1
"De 40 a 44 años (267)",3,,,,,1,1,1
"De 45 a 49 años (268)",6,,,,1,4,1,
"De 50 y más años (269)",1,,,,,,,1
"Sup. Univ. incompleta (270)",21,,,,1,5,6,9
"De 20 a 24 años (273)",7,,,,,,2,5
"De 25 a 29 años (274)",5,,,,,,2,3
"De 30 a 34 años (275)",1,,,,,,,1
"De 35 a 39 años (276)",3,,,,,2,1,
"De 40 a 44 años (277)",4,,,,,3,1,
"De 50 y más años (279)",1,,,,1,,,
"Sup. Univ. completa (280)",49,,,,3,3,14,29
"De 20 a 24 años (283)",3,,,,,,,3
"De 25 a 29 años (284)",14,,,,,,4,10
"De 30 a 34 años (285)",11,,,,,,2,9
"De 35 a 39 años (286)",12,,,,,2,6,4
"De 40 a 44 años (287)",3,,,,,,2,1
"De 45 a 49 años (288)",3,,,,1,,,2
"De 50 y más años (289)",3,,,,2,1,,
