"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia ANTA (000)",17264,5697,11567
"Casa independiente (001)",16538,5653,10885
"Vivienda en quinta (003)",3,3,
"Vivienda en casa de vecindad (004)",16,16,
"Choza o cabaña (005)",675,,675
"Vivienda improvisada (006)",20,20,
"Local no dest.para hab. humana (007)",8,2,6
"Otro tipo (008)",4,3,1
