"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (053)",1,,,,,,,1
"De 25 a 29 años (054)",1,,,,,,1,
"De 30 a 34 años (055)",1,,,,,,1,
"De 35 a 39 años (056)",5,,,,,3,2,
"De 40 a 44 años (057)",3,,,,1,,1,1
"De 45 a 49 años (058)",7,,,,2,3,,2
"De 50 y más años (059)",22,,4,6,7,2,,3
"Soltero(a) (060)",1043,7,18,30,65,122,212,589
"De 12 a 14 años (061)",3,,,,,,,3
"De 15 a 19 años (062)",26,,,,,,21,5
"De 20 a 24 años (063)",241,,,,,,61,180
"De 25 a 29 años (064)",162,,,,,2,48,112
"De 30 a 34 años (065)",132,,,,,18,35,79
"De 35 a 39 años (066)",119,,,,5,38,32,44
"De 40 a 44 años (067)",86,,,,8,24,12,42
"De 45 a 49 años (068)",80,,,2,17,25,3,33
"De 50 y más años (069)",194,7,18,28,35,15,,91
,,,,,,,,
"URBANA (080)",5901,50,192,409,680,1319,1677,1574
"De 12 a 14 años (081)",8,,,,,,,8
"De 15 a 19 años (082)",93,,,,,,53,40
"De 20 a 24 años (083)",490,,,,,,273,217
"De 25 a 29 años (084)",581,,,,,25,360,196
"De 30 a 34 años (085)",650,,,,,104,364,182
"De 35 a 39 años (086)",714,,,,7,242,315,150
"De 40 a 44 años (087)",677,,,,40,305,204,128
"De 45 a 49 años (088)",598,,,3,90,304,90,111
"De 50 y más años (089)",2090,50,192,406,543,339,18,542
"Conviviente (090)",1634,1,6,16,60,305,887,359
"De 12 a 14 años (091)",2,,,,,,,2
"De 15 a 19 años (092)",63,,,,,,33,30
"De 20 a 24 años (093)",243,,,,,,183,60
"De 25 a 29 años (094)",322,,,,,12,233,77
"De 30 a 34 años (095)",302,,,,,41,205,56
"De 35 a 39 años (096)",246,,,,3,68,129,46
"De 40 a 44 años (097)",208,,,,7,88,75,38
"De 45 a 49 años (098)",113,,,,13,54,26,20
"De 50 y más años (099)",135,1,6,16,37,42,3,30
"Separado(a) (100)",419,1,11,18,41,124,112,112
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",8,,,,,,4,4
"De 20 a 24 años (103)",30,,,,,,20,10
"De 25 a 29 años (104)",38,,,,,4,22,12
"De 30 a 34 años (105)",47,,,,,14,21,12
"De 35 a 39 años (106)",68,,,,1,31,21,15
"De 40 a 44 años (107)",62,,,,6,30,14,12
"De 45 a 49 años (108)",55,,,,13,23,10,9
"De 50 y más años (109)",110,1,11,18,21,22,,37
"Casado(a) (110)",2259,8,60,198,394,678,484,437
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",4,,,,,,1,3
"De 20 a 24 años (113)",39,,,,,,22,17
"De 25 a 29 años (114)",103,,,,,6,70,27
"De 30 a 34 años (115)",177,,,,,31,105,41
"De 35 a 39 años (116)",274,,,,,93,133,48
"De 40 a 44 años (117)",294,,,,17,143,96,38
"De 45 a 49 años (118)",316,,,2,41,181,46,46
"De 50 y más años (119)",1050,8,60,196,336,224,11,215
"Viudo(a) (120)",774,36,100,151,126,111,32,218
"De 15 a 19 años (122)",1,,,,,,1,
"De 20 a 24 años (123)",3,,,,,,2,1
"De 25 a 29 años (124)",2,,,,,1,1,
"De 30 a 34 años (125)",12,,,,,5,3,4
"De 35 a 39 años (126)",24,,,,,15,5,4
"De 40 a 44 años (127)",42,,,,3,24,8,7
"De 45 a 49 años (128)",52,,,,7,28,8,9
"De 50 y más años (129)",638,36,100,151,116,38,4,193
"Divorciado(a) (130)",33,,3,5,9,8,3,5
"De 25 a 29 años (134)",1,,,,,,1,
"De 30 a 34 años (135)",1,,,,,,1,
"De 35 a 39 años (136)",3,,,,,3,,
"De 40 a 44 años (137)",3,,,,1,,1,1
"De 45 a 49 años (138)",7,,,,2,3,,2
"De 50 y más años (139)",18,,3,5,6,2,,2
"Soltero(a) (140)",782,4,12,21,50,93,159,443
"De 12 a 14 años (141)",3,,,,,,,3
"De 15 a 19 años (142)",17,,,,,,14,3
"De 20 a 24 años (143)",175,,,,,,46,129
"De 25 a 29 años (144)",115,,,,,2,33,80
"De 30 a 34 años (145)",111,,,,,13,29,69
"De 35 a 39 años (146)",99,,,,3,32,27,37
"De 40 a 44 años (147)",68,,,,6,20,10,32
"De 45 a 49 años (148)",55,,,1,14,15,,25
"De 50 y más años (149)",139,4,12,20,27,11,,65
,,,,,,,,
"RURAL (160)",2356,16,65,165,305,480,768,557
"De 12 a 14 años (161)",2,,,,,,,2
"De 15 a 19 años (162)",48,,,,,,33,15
"De 20 a 24 años (163)",230,,,,,,139,91
"De 25 a 29 años (164)",224,,,,,6,154,64
"De 30 a 34 años (165)",206,,,,,35,139,32
"De 35 a 39 años (166)",257,,,,7,72,141,37
"De 40 a 44 años (167)",229,,,,12,86,85,46
"De 45 a 49 años (168)",211,,,2,20,96,60,33
"De 50 y más años (169)",949,16,65,163,266,185,17,237
"Conviviente (170)",700,1,2,6,31,109,423,128
"De 12 a 14 años (171)",1,,,,,,,1
"De 15 a 19 años (172)",32,,,,,,23,9
"De 20 a 24 años (173)",137,,,,,,103,34
"De 25 a 29 años (174)",118,,,,,3,98,17
"De 30 a 34 años (175)",112,,,,,17,83,12
"De 35 a 39 años (176)",124,,,,3,31,72,18
"De 40 a 44 años (177)",68,,,,3,23,30,12
"De 45 a 49 años (178)",39,,,,6,15,11,7
"De 50 y más años (179)",69,1,2,6,19,20,3,18
"Separado(a) (180)",93,,1,3,10,15,35,29
"De 15 a 19 años (182)",1,,,,,,1,
"De 20 a 24 años (183)",11,,,,,,7,4
"De 25 a 29 años (184)",9,,,,,,5,4
"De 30 a 34 años (185)",13,,,,,1,10,2
"De 35 a 39 años (186)",13,,,,1,2,7,3
"De 40 a 44 años (187)",16,,,,,6,3,7
"De 45 a 49 años (188)",6,,,,2,2,2,
"De 50 y más años (189)",24,,1,3,7,4,,9
"Casado(a) (190)",986,3,19,83,187,283,240,171
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",6,,,,,,2,4
"De 20 a 24 años (193)",13,,,,,,12,1
"De 25 a 29 años (194)",50,,,,,3,36,11
"De 30 a 34 años (195)",57,,,,,11,38,8
"De 35 a 39 años (196)",95,,,,1,32,54,8
"De 40 a 44 años (197)",115,,,,4,50,46,15
"De 45 a 49 años (198)",122,,,1,7,61,39,14
"De 50 y más años (199)",527,3,19,82,175,126,13,109
"Viudo(a) (200)",309,9,36,63,61,44,15,81
"De 20 a 24 años (203)",2,,,,,,2,
"De 30 a 34 años (205)",3,,,,,1,2,
"De 35 a 39 años (206)",3,,,,,1,1,1
"De 40 a 44 años (207)",12,,,,3,3,4,2
"De 45 a 49 años (208)",19,,,,2,8,5,4
"De 50 y más años (209)",270,9,36,63,56,31,1,74
"Divorciado(a) (210)",7,,1,1,1,,2,2
"De 20 a 24 años (213)",1,,,,,,,1
"De 35 a 39 años (216)",2,,,,,,2,
"De 50 y más años (219)",4,,1,1,1,,,1
"Soltero(a) (220)",261,3,6,9,15,29,53,146
"De 15 a 19 años (222)",9,,,,,,7,2
"De 20 a 24 años (223)",66,,,,,,15,51
"De 25 a 29 años (224)",47,,,,,,15,32
"De 30 a 34 años (225)",21,,,,,5,6,10
"De 35 a 39 años (226)",20,,,,2,6,5,7
"De 40 a 44 años (227)",18,,,,2,4,2,10
"De 45 a 49 años (228)",25,,,1,3,10,3,8
"De 50 y más años (229)",55,3,6,8,8,4,,26
