"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",545,5,314,14,,205,7,
"Ocupación no especificada (102)",45,1,9,22,1,12,,
"Desocupado (103)",81,,,,,,,81
"Mujeres (104)",880,46,44,333,19,397,21,20
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",19,17,,2,,,,
"Técnicos de nivel medio y trab. asimilados (107)",3,1,,2,,,,
"Jefes y empleados de oficina (108)",4,3,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",64,11,2,39,1,11,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",269,,,252,17,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",9,,2,6,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",2,,2,,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",444,12,38,11,,362,21,
"Ocupación no especificada (115)",45,1,,20,1,23,,
"Desocupado (116)",20,,,,,,,20
