"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"37 años (048)",294,184,110,120,57,63,174,127,47
"38 años (049)",274,160,114,114,49,65,160,111,49
"39 años (050)",257,157,100,110,53,57,147,104,43
"De 40 a 44 años (051)",1303,793,510,570,318,252,733,475,258
"40 años (052)",336,205,131,135,68,67,201,137,64
"41 años (053)",183,111,72,80,41,39,103,70,33
"42 años (054)",287,173,114,116,66,50,171,107,64
"43 años (055)",256,144,112,121,63,58,135,81,54
"44 años (056)",241,160,81,118,80,38,123,80,43
"De 45 a 49 años (057)",1008,606,402,472,274,198,536,332,204
"45 años (058)",281,175,106,130,84,46,151,91,60
"46 años (059)",177,106,71,88,47,41,89,59,30
"47 años (060)",209,131,78,109,68,41,100,63,37
"48 años (061)",192,108,84,72,34,38,120,74,46
"49 años (062)",149,86,63,73,41,32,76,45,31
"De 50 a 54 años (063)",829,454,375,356,189,167,473,265,208
"50 años (064)",216,109,107,82,40,42,134,69,65
"51 años (065)",109,63,46,60,32,28,49,31,18
"52 años (066)",193,111,82,87,45,42,106,66,40
"53 años (067)",175,95,80,70,40,30,105,55,50
"54 años (068)",136,76,60,57,32,25,79,44,35
"De 55 a 59 años (069)",642,369,273,263,154,109,379,215,164
"55 años (070)",150,90,60,56,29,27,94,61,33
"56 años (071)",136,83,53,56,39,17,80,44,36
"57 años (072)",140,79,61,58,33,25,82,46,36
"58 años (073)",121,67,54,44,27,17,77,40,37
"59 años (074)",95,50,45,49,26,23,46,24,22
"De 60 a 64 años (075)",518,252,266,196,101,95,322,151,171
"60 años (076)",173,85,88,64,29,35,109,56,53
"61 años (077)",61,29,32,21,10,11,40,19,21
"62 años (078)",89,38,51,28,11,17,61,27,34
"63 años (079)",96,60,36,49,34,15,47,26,21
"64 años (080)",99,40,59,34,17,17,65,23,42
"De 65 y más años (081)",1563,700,863,580,239,341,983,461,522
"65 años (082)",121,65,56,38,23,15,83,42,41
"66 años (083)",85,41,44,27,13,14,58,28,30
"67 años (084)",88,42,46,34,18,16,54,24,30
"68 años (085)",82,39,43,27,10,17,55,29,26
"69 años (086)",58,27,31,23,6,17,35,21,14
"70 años (087)",129,52,77,48,16,32,81,36,45
"71 años (088)",51,29,22,26,19,7,25,10,15
"72 años (089)",62,33,29,20,10,10,42,23,19
"73 años (090)",55,30,25,25,12,13,30,18,12
"74 años (091)",68,23,45,24,7,17,44,16,28
"75 años (092)",80,40,40,27,11,16,53,29,24
"76 años (093)",61,31,30,29,17,12,32,14,18
"77 años (094)",63,27,36,14,3,11,49,24,25
"78 años (095)",71,30,41,31,12,19,40,18,22
"79 años (096)",40,21,19,13,5,8,27,16,11
"80 años (097)",82,28,54,25,7,18,57,21,36
"81 años (098)",20,11,9,5,1,4,15,10,5
"82 años (099)",38,15,23,22,7,15,16,8,8
"83 años (100)",37,10,27,17,3,14,20,7,13
"84 años (101)",20,12,8,8,5,3,12,7,5
"85 años (102)",56,21,35,19,6,13,37,15,22
"86 años (103)",27,9,18,11,5,6,16,4,12
"87 años (104)",31,17,14,12,6,6,19,11,8
"88 años (105)",20,10,10,6,1,5,14,9,5
"89 años (106)",15,8,7,7,6,1,8,2,6
"90 años (107)",30,6,24,12,1,11,18,5,13
"91 años (108)",6,1,5,5,1,4,1,,1
"92 años (109)",7,4,3,5,3,2,2,1,1
"93 años (110)",11,3,8,5,,5,6,3,3
"94 años (111)",8,6,2,4,2,2,4,4,
"95 años (112)",12,4,8,2,1,1,10,3,7
"96 años (113)",5,3,2,3,2,1,2,1,1
"97 años (114)",4,,4,1,,1,3,,3
"98 y más años (115)",20,2,18,5,,5,15,2,13
