"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Mujeres (044)",11595,212,14,2192,3389,998,2383,722,1685
"Agric., ganadería, caza y silvicultura (045)",42,5,,21,10,,5,,1
"Pesca (046)",112,3,,38,43,4,12,7,5
"Explotación de minas y canteras (047)",115,,,3,10,11,27,13,51
"Industrias manufactureras (048)",570,9,,128,199,50,112,24,48
"Suministro de electricidad, gas y agua (049)",17,,,,4,,11,,2
"Construcción (050)",90,,,18,21,7,23,7,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",3194,76,2,712,1152,295,558,152,247
"Venta, mant.y rep. veh.autom.y motoc. (052)",82,,,6,24,7,31,4,10
"Comercio al por mayor (053)",167,1,,27,64,13,37,5,20
"Comercio al por menor (054)",2945,75,2,679,1064,275,490,143,217
"Hoteles y restaurantes (055)",1680,43,9,468,646,138,204,97,75
"Trans., almac. y comunicaciones (056)",343,1,1,13,87,40,117,37,47
"Intermediación financiera (057)",123,,,2,15,12,40,19,35
"Activid.inmobil., empres. y de alquiler (058)",881,7,,49,146,89,262,93,235
"Admin.pub. y defensa; p. segur.soc.afil (059)",492,3,,67,110,45,138,30,99
"Enseñanza (060)",1330,,,1,99,125,490,113,502
"Servicios sociales y de salud (061)",402,,,4,27,24,124,45,178
"Otras activ. serv.comun.soc y personales (062)",707,15,,175,232,71,99,49,66
"Hogares privados con servicio doméstico (063)",921,29,1,351,400,42,63,11,24
"Actividad economica no especificada (065)",576,21,1,142,188,45,98,25,56
,,,,,,,,,
"URBANA (066)",41644,612,31,7548,16338,3447,6730,2224,4714
"Agric., ganadería, caza y silvicultura (067)",316,20,,124,107,9,21,17,18
"Pesca (068)",4691,94,6,1677,2276,214,219,87,118
"Explotación de minas y canteras (069)",2266,7,,97,729,207,523,129,574
"Industrias manufactureras (070)",3020,38,1,592,1293,261,485,120,230
"Suministro de electricidad, gas y agua (071)",192,3,,15,62,13,54,12,33
"Construcción (072)",3423,59,2,694,1573,263,418,142,272
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",7784,163,3,1533,3033,721,1303,403,625
"Venta, mant.y rep. veh.autom.y motoc. (074)",1328,9,,131,461,144,343,77,163
"Comercio al por mayor (075)",454,4,,74,195,37,72,24,48
"Comercio al por menor (076)",6002,150,3,1328,2377,540,888,302,414
"Hoteles y restaurantes (077)",2580,57,9,617,1065,220,324,150,138
"Trans., almac. y comunicaciones (078)",5218,39,5,720,2614,441,789,279,331
"Intermediación financiera (079)",203,,,4,33,21,66,28,51
"Activid.inmobil., empres. y de alquiler (080)",3857,27,1,290,1272,382,772,349,764
"Admin.pub. y defensa; p. segur.soc.afil (081)",1591,10,,176,452,130,462,100,261
"Enseñanza (082)",1876,,,5,170,187,655,163,696
"Servicios sociales y de salud (083)",594,1,,12,51,41,151,56,282
"Otras activ. serv.comun.soc y personales (084)",1858,36,2,377,709,194,250,120,170
"Hogares privados con servicio doméstico (085)",951,29,1,359,415,46,61,12,28
"Actividad economica no especificada (087)",1224,29,1,256,484,97,177,57,123
"Hombres (088)",30218,401,17,5405,12975,2464,4372,1514,3070
"Agric., ganadería, caza y silvicultura (089)",284,16,,110,97,9,18,17,17
"Pesca (090)",4580,91,6,1639,2234,210,207,80,113
"Explotación de minas y canteras (091)",2152,7,,94,719,196,497,116,523
"Industrias manufactureras (092)",2459,29,1,465,1096,212,374,96,186
"Suministro de electricidad, gas y agua (093)",175,3,,15,58,13,43,12,31
"Construcción (094)",3337,59,2,677,1552,257,395,135,260
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",4614,87,1,833,1882,428,749,251,383
"Venta, mant.y rep. veh.autom.y motoc. (096)",1247,9,,125,437,137,312,73,154
"Comercio al por mayor (097)",291,3,,48,131,24,37,19,29
"Comercio al por menor (098)",3076,75,1,660,1314,267,400,159,200
"Hoteles y restaurantes (099)",923,14,,157,424,85,122,54,67
"Trans., almac. y comunicaciones (100)",4880,38,4,708,2528,401,674,242,285
"Intermediación financiera (101)",87,,,2,19,9,26,11,20
"Activid.inmobil., empres. y de alquiler (102)",3000,20,1,243,1128,295,513,261,539
"Admin.pub. y defensa; p. segur.soc.afil (103)",1104,7,,110,342,85,326,71,163
"Enseñanza (104)",556,,,4,72,63,167,52,198
"Servicios sociales y de salud (105)",199,1,,8,24,17,30,12,107
"Otras activ. serv.comun.soc y personales (106)",1162,21,2,204,481,125,151,71,107
"Hogares privados con servicio doméstico (107)",50,,,18,21,5,1,1,4
"Actividad economica no especificada (109)",656,8,,118,298,54,79,32,67
"Mujeres (110)",11426,211,14,2143,3363,983,2358,710,1644
"Agric., ganadería, caza y silvicultura (111)",32,4,,14,10,,3,,1
"Pesca (112)",111,3,,38,42,4,12,7,5
"Explotación de minas y canteras (113)",114,,,3,10,11,26,13,51
"Industrias manufactureras (114)",561,9,,127,197,49,111,24,44
"Suministro de electricidad, gas y agua (115)",17,,,,4,,11,,2
"Construcción (116)",86,,,17,21,6,23,7,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",3170,76,2,700,1151,293,554,152,242
"Venta, mant.y rep. veh.autom.y motoc. (118)",81,,,6,24,7,31,4,9
"Comercio al por mayor (119)",163,1,,26,64,13,35,5,19
"Comercio al por menor (120)",2926,75,2,668,1063,273,488,143,214
"Hoteles y restaurantes (121)",1657,43,9,460,641,135,202,96,71
"Trans., almac. y comunicaciones (122)",338,1,1,12,86,40,115,37,46
"Intermediación financiera (123)",116,,,2,14,12,40,17,31
"Activid.inmobil., empres. y de alquiler (124)",857,7,,47,144,87,259,88,225
"Admin.pub. y defensa; p. segur.soc.afil (125)",487,3,,66,110,45,136,29,98
"Enseñanza (126)",1320,,,1,98,124,488,111,498
"Servicios sociales y de salud (127)",395,,,4,27,24,121,44,175
"Otras activ. serv.comun.soc y personales (128)",696,15,,173,228,69,99,49,63
"Hogares privados con servicio doméstico (129)",901,29,1,341,394,41,60,11,24
"Actividad economica no especificada (131)",568,21,1,138,186,43,98,25,56
,,,,,,,,,
"RURAL (132)",1015,20,,405,322,45,61,32,130
"Agric., ganadería, caza y silvicultura (133)",140,17,,80,36,2,3,1,1
"Pesca (134)",330,1,,179,141,5,3,,1
"Explotación de minas y canteras (135)",10,,,,2,,1,,7
"Industrias manufactureras (136)",32,,,5,10,3,3,1,10
"Construcción (138)",70,,,13,19,4,16,3,15
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",103,,,55,22,5,5,2,14
"Venta, mant.y rep. veh.autom.y motoc. (140)",11,,,,7,1,,,3
"Comercio al por mayor (141)",12,,,5,2,,2,,3
"Comercio al por menor (142)",80,,,50,13,4,3,2,8
"Hoteles y restaurantes (143)",85,,,20,32,8,6,8,11
"Trans., almac. y comunicaciones (144)",38,,,10,13,5,2,2,6
"Intermediación financiera (145)",10,,,,1,,,2,7
"Activid.inmobil., empres. y de alquiler (146)",69,,,12,16,4,7,8,22
"Admin.pub. y defensa; p. segur.soc.afil (147)",25,,,2,,,5,1,17
"Enseñanza (148)",12,,,,1,1,2,2,6
"Servicios sociales y de salud (149)",10,,,,,1,3,1,5
"Otras activ. serv.comun.soc y personales (150)",40,1,,10,19,3,2,1,4
"Hogares privados con servicio doméstico (151)",23,,,12,6,2,3,,
"Actividad economica no especificada (153)",18,1,,7,4,2,,,4
"Hombres (154)",846,19,,356,296,30,36,20,89
"Agric., ganadería, caza y silvicultura (155)",130,16,,73,36,2,1,1,1
"Pesca (156)",329,1,,179,140,5,3,,1
"Explotación de minas y canteras (157)",9,,,,2,,,,7
"Industrias manufactureras (158)",23,,,4,8,2,2,1,6
"Construcción (160)",66,,,12,19,3,16,3,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",79,,,43,21,3,1,2,9
"Venta, mant.y rep. veh.autom.y motoc. (162)",10,,,,7,1,,,2
"Comercio al por mayor (163)",8,,,4,2,,,,2
"Comercio al por menor (164)",61,,,39,12,2,1,2,5
"Hoteles y restaurantes (165)",62,,,12,27,5,4,7,7
"Trans., almac. y comunicaciones (166)",33,,,9,12,5,,2,5
"Intermediación financiera (167)",3,,,,,,,,3
"Activid.inmobil., empres. y de alquiler (168)",45,,,10,14,2,4,3,12
"Admin.pub. y defensa; p. segur.soc.afil (169)",20,,,1,,,3,,16
"Enseñanza (170)",2,,,,,,,,2
"Servicios sociales y de salud (171)",3,,,,,1,,,2
"Otras activ. serv.comun.soc y personales (172)",29,1,,8,15,1,2,1,1
"Hogares privados con servicio doméstico (173)",3,,,2,,1,,,
"Actividad economica no especificada (175)",10,1,,3,2,,,,4
"Mujeres (176)",169,1,,49,26,15,25,12,41
"Agric., ganadería, caza y silvicultura (177)",10,1,,7,,,2,,
"Pesca (178)",1,,,,1,,,,
"Explotación de minas y canteras (179)",1,,,,,,1,,
"Industrias manufactureras (180)",9,,,1,2,1,1,,4
"Construcción (182)",4,,,1,,1,,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",24,,,12,1,2,4,,5
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,,,,1
"Comercio al por mayor (185)",4,,,1,,,2,,1
"Comercio al por menor (186)",19,,,11,1,2,2,,3
"Hoteles y restaurantes (187)",23,,,8,5,3,2,1,4
"Trans., almac. y comunicaciones (188)",5,,,1,1,,2,,1
"Intermediación financiera (189)",7,,,,1,,,2,4
"Activid.inmobil., empres. y de alquiler (190)",24,,,2,2,2,3,5,10
"Admin.pub. y defensa; p. segur.soc.afil (191)",5,,,1,,,2,1,1
"Enseñanza (192)",10,,,,1,1,2,2,4
"Servicios sociales y de salud (193)",7,,,,,,3,1,3
"Otras activ. serv.comun.soc y personales (194)",11,,,2,4,2,,,3
"Hogares privados con servicio doméstico (195)",20,,,10,6,1,3,,
"Actividad economica no especificada (197)",8,,,4,2,2,,,
