"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",19,,,,,,12,7
"De 20 a 24 años (053)",111,,,,,2,55,54
"De 25 a 29 años (054)",77,,,,,5,54,18
"De 30 a 34 años (055)",60,,,,,6,39,15
"De 35 a 39 años (056)",40,,,,,11,20,9
"De 40 a 44 años (057)",28,,,,,11,12,5
"De 45 a 49 años (058)",15,,,,3,11,,1
"De 50 y más años (059)",20,1,1,4,6,3,,5
"Sup. no Univ. completa (060)",663,,3,6,34,130,300,190
"De 20 a 24 años (063)",77,,,,,,41,36
"De 25 a 29 años (064)",132,,,,,7,79,46
"De 30 a 34 años (065)",133,,,,,16,72,45
"De 35 a 39 años (066)",112,,,,3,29,66,14
"De 40 a 44 años (067)",68,,,,,25,27,16
"De 45 a 49 años (068)",61,,,1,4,30,15,11
"De 50 y más años (069)",80,,3,5,27,23,,22
"Sup. Univ. incompleta (070)",130,,2,2,2,27,58,39
"De 15 a 19 años (072)",4,,,,,,1,3
"De 20 a 24 años (073)",24,,,,,,12,12
"De 25 a 29 años (074)",19,,,,,1,13,5
"De 30 a 34 años (075)",20,,,,,5,8,7
"De 35 a 39 años (076)",21,,,,,6,11,4
"De 40 a 44 años (077)",16,,,,,2,12,2
"De 45 a 49 años (078)",14,,,,1,10,1,2
"De 50 y más años (079)",12,,2,2,1,3,,4
"Sup. Univ. completa (080)",388,,2,4,11,68,157,146
"De 20 a 24 años (083)",31,,,,,,10,21
"De 25 a 29 años (084)",84,,,,,3,33,48
"De 30 a 34 años (085)",94,,,,,9,52,33
"De 35 a 39 años (086)",67,,,,,17,35,15
"De 40 a 44 años (087)",42,,,,,12,19,11
"De 45 a 49 años (088)",37,,,,4,17,8,8
"De 50 y más años (089)",33,,2,4,7,10,,10
,,,,,,,,
"URBANA (100)",4825,20,76,190,363,904,1997,1275
"De 12 a 14 años (101)",8,,,,,,2,6
"De 15 a 19 años (102)",136,,,,,,78,58
"De 20 a 24 años (103)",607,,,,,2,375,230
"De 25 a 29 años (104)",685,,,,,28,449,208
"De 30 a 34 años (105)",706,,,,,97,435,174
"De 35 a 39 años (106)",634,,,,5,164,363,102
"De 40 a 44 años (107)",476,,,,6,185,190,95
"De 45 a 49 años (108)",407,,,1,49,197,90,70
"De 50 y más años (109)",1166,20,76,189,303,231,15,332
"Sin nivel (110)",983,13,48,95,132,176,245,274
"De 15 a 19 años (112)",9,,,,,,3,6
"De 20 a 24 años (113)",47,,,,,,26,21
"De 25 a 29 años (114)",49,,,,,1,31,17
"De 30 a 34 años (115)",89,,,,,13,60,16
"De 35 a 39 años (116)",102,,,,1,25,59,17
"De 40 a 44 años (117)",91,,,,1,36,30,24
"De 45 a 49 años (118)",84,,,,11,34,31,8
"De 50 y más años (119)",512,13,48,95,119,67,5,165
"Educacion Inicial (120)",9,,,,,1,3,5
"De 15 a 19 años (122)",1,,,,,,,1
"De 25 a 29 años (124)",3,,,,,,1,2
"De 30 a 34 años (125)",3,,,,,,2,1
"De 35 a 39 años (126)",2,,,,,1,,1
"Primaria (130)",1765,6,21,70,145,369,750,404
"De 12 a 14 años (131)",4,,,,,,,4
"De 15 a 19 años (132)",54,,,,,,35,19
"De 20 a 24 años (133)",202,,,,,,137,65
"De 25 a 29 años (134)",229,,,,,11,164,54
"De 30 a 34 años (135)",236,,,,,34,148,54
"De 35 a 39 años (136)",232,,,,1,56,139,36
"De 40 a 44 años (137)",198,,,,4,79,85,30
"De 45 a 49 años (138)",157,,,,17,76,35,29
"De 50 y más años (139)",453,6,21,70,123,113,7,113
"Secundaria (140)",976,,2,11,39,162,520,242
"De 12 a 14 años (141)",4,,,,,,2,2
"De 15 a 19 años (142)",57,,,,,,31,26
"De 20 a 24 años (143)",201,,,,,1,141,59
"De 25 a 29 años (144)",204,,,,,7,142,55
"De 30 a 34 años (145)",151,,,,,26,99,26
"De 35 a 39 años (146)",132,,,,1,39,70,22
"De 40 a 44 años (147)",67,,,,1,31,22,13
"De 45 a 49 años (148)",73,,,,11,36,10,16
"De 50 y más años (149)",87,,2,11,26,22,3,23
"Sup. no Univ. incompleta (150)",264,1,,4,7,40,130,82
"De 15 a 19 años (152)",11,,,,,,8,3
"De 20 a 24 años (153)",70,,,,,1,31,38
"De 25 a 29 años (154)",54,,,,,3,40,11
"De 30 a 34 años (155)",42,,,,,4,26,12
"De 35 a 39 años (156)",32,,,,,9,15,8
"De 40 a 44 años (157)",25,,,,,10,10,5
"De 45 a 49 años (158)",13,,,,2,10,,1
"De 50 y más años (159)",17,1,,4,5,3,,4
"Sup. no Univ. completa (160)",465,,3,5,30,90,196,141
"De 20 a 24 años (163)",46,,,,,,24,22
"De 25 a 29 años (164)",84,,,,,2,46,36
"De 30 a 34 años (165)",96,,,,,11,49,36
"De 35 a 39 años (166)",76,,,,2,18,48,8
"De 40 a 44 años (167)",54,,,,,20,21,13
"De 45 a 49 años (168)",41,,,1,4,20,8,8
"De 50 y más años (169)",68,,3,4,24,19,,18
"Sup. Univ. incompleta (170)",95,,1,1,1,23,41,28
"De 15 a 19 años (172)",4,,,,,,1,3
"De 20 a 24 años (173)",19,,,,,,10,9
"De 25 a 29 años (174)",11,,,,,1,7,3
"De 30 a 34 años (175)",17,,,,,5,7,5
"De 35 a 39 años (176)",15,,,,,6,7,2
"De 40 a 44 años (177)",11,,,,,1,9,1
"De 45 a 49 años (178)",10,,,,,8,,2
"De 50 y más años (179)",8,,1,1,1,2,,3
"Sup. Univ. completa (180)",268,,1,4,9,43,112,99
"De 20 a 24 años (183)",22,,,,,,6,16
"De 25 a 29 años (184)",51,,,,,3,18,30
"De 30 a 34 años (185)",72,,,,,4,44,24
"De 35 a 39 años (186)",43,,,,,10,25,8
"De 40 a 44 años (187)",30,,,,,8,13,9
"De 45 a 49 años (188)",29,,,,4,13,6,6
"De 50 y más años (189)",21,,1,4,5,5,,6
,,,,,,,,
"RURAL (200)",12551,52,205,641,1155,2035,6104,2359
"De 12 a 14 años (201)",20,,,,,,3,17
"De 15 a 19 años (202)",486,,,,,,332,154
"De 20 a 24 años (203)",1447,,,,,4,1084,359
"De 25 a 29 años (204)",1612,,,,,47,1256,309
"De 30 a 34 años (205)",1495,,,,,130,1171,194
"De 35 a 39 años (206)",1520,,,,6,274,1086,154
"De 40 a 44 años (207)",1123,,,,21,304,676,122
"De 45 a 49 años (208)",975,,,1,54,413,404,103
"De 50 y más años (209)",3873,52,205,640,1074,863,92,947
"Sin nivel (210)",5603,43,178,520,813,962,1951,1136
"De 12 a 14 años (211)",3,,,,,,1,2
"De 15 a 19 años (212)",55,,,,,,34,21
"De 20 a 24 años (213)",249,,,,,,192,57
"De 25 a 29 años (214)",366,,,,,6,293,67
"De 30 a 34 años (215)",466,,,,,21,383,62
"De 35 a 39 años (216)",599,,,,2,92,453,52
"De 40 a 44 años (217)",487,,,,10,109,310,58
"De 45 a 49 años (218)",500,,,1,22,193,224,60
"De 50 y más años (219)",2878,43,178,519,779,541,61,757
"Educacion Inicial (220)",26,,,,,1,21,4
"De 15 a 19 años (222)",3,,,,,,2,1
"De 20 a 24 años (223)",4,,,,,,3,1
"De 25 a 29 años (224)",7,,,,,,6,1
"De 30 a 34 años (225)",4,,,,,1,2,1
"De 35 a 39 años (226)",8,,,,,,8,
"Primaria (230)",5483,9,24,114,322,897,3276,841
"De 12 a 14 años (231)",14,,,,,,2,12
"De 15 a 19 años (232)",291,,,,,,194,97
"De 20 a 24 años (233)",806,,,,,3,616,187
"De 25 a 29 años (234)",910,,,,,26,742,142
"De 30 a 34 años (235)",813,,,,,77,657,79
"De 35 a 39 años (236)",757,,,,3,138,544,72
"De 40 a 44 años (237)",547,,,,10,163,326,48
"De 45 a 49 años (238)",411,,,,28,184,164,35
"De 50 y más años (239)",934,9,24,114,281,306,31,169
"Secundaria (240)",980,,,5,11,97,628,239
"De 12 a 14 años (241)",3,,,,,,,3
"De 15 a 19 años (242)",129,,,,,,98,31
"De 20 a 24 años (243)",302,,,,,,226,76
"De 25 a 29 años (244)",217,,,,,8,147,62
"De 30 a 34 años (245)",132,,,,,19,84,29
"De 35 a 39 años (246)",82,,,,,24,44,14
"De 40 a 44 años (247)",55,,,,1,21,23,10
"De 45 a 49 años (248)",30,,,,2,19,6,3
"De 50 y más años (249)",30,,,5,8,6,,11
"Sup. no Univ. incompleta (250)",106,,1,,2,9,62,32
"De 15 a 19 años (252)",8,,,,,,4,4
"De 20 a 24 años (253)",41,,,,,1,24,16
"De 25 a 29 años (254)",23,,,,,2,14,7
"De 30 a 34 años (255)",18,,,,,2,13,3
"De 35 a 39 años (256)",8,,,,,2,5,1
"De 40 a 44 años (257)",3,,,,,1,2,
"De 45 a 49 años (258)",2,,,,1,1,,
"De 50 y más años (259)",3,,1,,1,,,1
"Sup. no Univ. completa (260)",198,,,1,4,40,104,49
"De 20 a 24 años (263)",31,,,,,,17,14
"De 25 a 29 años (264)",48,,,,,5,33,10
"De 30 a 34 años (265)",37,,,,,5,23,9
"De 35 a 39 años (266)",36,,,,1,11,18,6
"De 40 a 44 años (267)",14,,,,,5,6,3
"De 45 a 49 años (268)",20,,,,,10,7,3
"De 50 y más años (269)",12,,,1,3,4,,4
"Sup. Univ. incompleta (270)",35,,1,1,1,4,17,11
"De 20 a 24 años (273)",5,,,,,,2,3
"De 25 a 29 años (274)",8,,,,,,6,2
"De 30 a 34 años (275)",3,,,,,,1,2
"De 35 a 39 años (276)",6,,,,,,4,2
"De 40 a 44 años (277)",5,,,,,1,3,1
"De 45 a 49 años (278)",4,,,,1,2,1,
"De 50 y más años (279)",4,,1,1,,1,,1
"Sup. Univ. completa (280)",120,,1,,2,25,45,47
"De 20 a 24 años (283)",9,,,,,,4,5
"De 25 a 29 años (284)",33,,,,,,15,18
"De 30 a 34 años (285)",22,,,,,5,8,9
"De 35 a 39 años (286)",24,,,,,7,10,7
"De 40 a 44 años (287)",12,,,,,4,6,2
"De 45 a 49 años (288)",8,,,,,4,2,2
"De 50 y más años (289)",12,,1,,2,5,,4
