"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"37 años (048)",213,107,106,102,49,53,111,58,53
"38 años (049)",209,92,117,99,42,57,110,50,60
"39 años (050)",172,83,89,80,37,43,92,46,46
"De 40 a 44 años (051)",953,477,476,479,251,228,474,226,248
"40 años (052)",252,136,116,140,83,57,112,53,59
"41 años (053)",131,58,73,58,24,34,73,34,39
"42 años (054)",199,103,96,92,50,42,107,53,54
"43 años (055)",164,74,90,77,31,46,87,43,44
"44 años (056)",207,106,101,112,63,49,95,43,52
"De 45 a 49 años (057)",786,393,393,376,181,195,410,212,198
"45 años (058)",205,103,102,92,42,50,113,61,52
"46 años (059)",155,77,78,77,37,40,78,40,38
"47 años (060)",186,92,94,96,45,51,90,47,43
"48 años (061)",134,66,68,60,29,31,74,37,37
"49 años (062)",106,55,51,51,28,23,55,27,28
"De 50 a 54 años (063)",683,339,344,332,162,170,351,177,174
"50 años (064)",160,81,79,78,40,38,82,41,41
"51 años (065)",111,64,47,54,28,26,57,36,21
"52 años (066)",173,79,94,87,38,49,86,41,45
"53 años (067)",114,54,60,61,27,34,53,27,26
"54 años (068)",125,61,64,52,29,23,73,32,41
"De 55 a 59 años (069)",513,267,246,216,109,107,297,158,139
"55 años (070)",117,63,54,50,26,24,67,37,30
"56 años (071)",117,60,57,47,23,24,70,37,33
"57 años (072)",104,53,51,50,24,26,54,29,25
"58 años (073)",104,48,56,42,23,19,62,25,37
"59 años (074)",71,43,28,27,13,14,44,30,14
"De 60 a 64 años (075)",553,279,274,244,129,115,309,150,159
"60 años (076)",161,68,93,58,28,30,103,40,63
"61 años (077)",87,47,40,40,22,18,47,25,22
"62 años (078)",98,46,52,53,26,27,45,20,25
"63 años (079)",113,74,39,52,38,14,61,36,25
"64 años (080)",94,44,50,41,15,26,53,29,24
"De 65 y más años (081)",1587,698,889,701,294,407,886,404,482
"65 años (082)",136,55,81,58,21,37,78,34,44
"66 años (083)",84,41,43,34,17,17,50,24,26
"67 años (084)",86,40,46,42,18,24,44,22,22
"68 años (085)",110,42,68,41,21,20,69,21,48
"69 años (086)",72,38,34,40,20,20,32,18,14
"70 años (087)",149,61,88,54,24,30,95,37,58
"71 años (088)",37,24,13,17,13,4,20,11,9
"72 años (089)",70,40,30,40,26,14,30,14,16
"73 años (090)",77,35,42,39,18,21,38,17,21
"74 años (091)",68,40,28,32,16,16,36,24,12
"75 años (092)",99,48,51,30,12,18,69,36,33
"76 años (093)",45,16,29,25,8,17,20,8,12
"77 años (094)",58,25,33,23,8,15,35,17,18
"78 años (095)",74,31,43,31,9,22,43,22,21
"79 años (096)",29,12,17,14,5,9,15,7,8
"80 años (097)",77,25,52,27,5,22,50,20,30
"81 años (098)",22,16,6,8,5,3,14,11,3
"82 años (099)",34,15,19,19,7,12,15,8,7
"83 años (100)",21,6,15,14,4,10,7,2,5
"84 años (101)",28,10,18,12,3,9,16,7,9
"85 años (102)",53,17,36,25,11,14,28,6,22
"86 años (103)",28,9,19,12,1,11,16,8,8
"87 años (104)",32,17,15,16,8,8,16,9,7
"88 años (105)",18,4,14,9,2,7,9,2,7
"89 años (106)",10,4,6,7,3,4,3,1,2
"90 años (107)",22,6,16,11,2,9,11,4,7
"91 años (108)",3,3,,,,,3,3,
"92 años (109)",4,2,2,1,,1,3,2,1
"93 años (110)",1,,1,,,,1,,1
"94 años (111)",7,4,3,4,2,2,3,2,1
"95 años (112)",11,3,8,7,1,6,4,2,2
"96 años (113)",3,,3,2,,2,1,,1
"97 años (114)",2,1,1,,,,2,1,1
"98 y más años (115)",17,8,9,7,4,3,10,4,6
