"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Agric., ganadería, caza y silvicultura (089)",924,,2,5,1,,677,1,1,237,,
"Pesca (090)",159,,,,,,23,,,136,,
"Explotación de minas y canteras (091)",1,,,,,,,,1,,,
"Industrias manufactureras (092)",420,,3,5,3,1,,388,7,13,,
"Suministro de electricidad, gas y agua (093)",7,,1,,1,,,,,5,,
"Construcción (094)",119,,1,5,1,,,7,78,27,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",501,,5,9,1,315,,43,3,125,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",58,,1,3,,14,,37,2,1,,
"Comercio al por mayor (097)",39,,,,,34,,,1,4,,
"Comercio al por menor (098)",404,,4,6,1,267,,6,,120,,
"Hoteles y restaurantes (099)",50,,1,9,,19,,,,21,,
"Trans., almac. y comunicaciones (100)",192,,2,3,1,,,2,135,49,,
"Intermediación financiera (101)",2,1,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",68,,10,12,9,19,,1,2,15,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",265,9,23,19,80,9,,1,,37,87,
"Enseñanza (104)",269,6,258,,2,,,,,3,,
"Servicios sociales y de salud (105)",59,,21,30,5,2,,1,,,,
"Otras activ. serv.comun.soc y personales (106)",60,,8,25,3,8,,,1,15,,
"Hogares privados con servicio doméstico (107)",37,,,,,,,,,37,,
"Actividad economica no especificada (109)",155,,1,3,8,,,,,,,143
"Mujeres (110)",1508,7,247,60,78,404,97,44,4,493,4,70
"Agric., ganadería, caza y silvicultura (111)",202,,,2,,,95,,,105,,
"Pesca (112)",6,,,,,,2,,,4,,
"Industrias manufactureras (114)",48,,1,2,2,,,41,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",417,,,,1,306,,3,,107,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",4,,,,,3,,1,,,,
"Comercio al por mayor (119)",8,,,,,8,,,,,,
"Comercio al por menor (120)",405,,,,1,295,,2,,107,,
"Hoteles y restaurantes (121)",188,,3,8,,87,,,,90,,
"Trans., almac. y comunicaciones (122)",7,,,2,2,,,,2,1,,
"Activid.inmobil., empres. y alquileres (124)",31,,4,6,11,,,,,10,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",66,4,6,3,38,3,,,,8,4,
"Enseñanza (126)",227,3,219,,4,,,,,1,,
"Servicios sociales y de salud (127)",46,,12,26,2,3,,,,3,,
"Otras activ. serv.comun.soc y personales (128)",54,,2,11,5,5,,,,31,,
"Hogares privados con servicio doméstico (129)",133,,,,,,,,,133,,
"Actividad economica no especificada (131)",83,,,,13,,,,,,,70
,,,,,,,,,,,,
"RURAL (132)",11681,14,375,57,21,315,6593,161,68,3793,128,156
"Agric., ganadería, caza y silvicultura (133)",9568,,,5,,3,6460,,2,3098,,
"Pesca (134)",553,,,1,,,133,,,419,,
"Explotación de minas y canteras (135)",1,,,,,,,1,,,,
"Industrias manufactureras (136)",170,,,5,1,,,142,12,10,,
"Suministro de electricidad, gas y agua (137)",2,,,,,,,1,,1,,
"Construcción (138)",52,,,2,,,,4,35,11,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",359,,1,2,,273,,8,,75,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",15,,1,,,8,,6,,,,
"Comercio al por mayor (141)",13,,,,,13,,,,,,
"Comercio al por menor (142)",331,,,2,,252,,2,,75,,
"Hoteles y restaurantes (143)",84,,1,7,,33,,,,43,,
"Trans., almac. y comunicaciones (144)",49,,,2,1,2,,1,18,25,,
"Activid.inmobil., empres. y alquileres (146)",11,,5,2,,,,,,4,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",162,2,,3,14,,,1,1,13,128,
"Enseñanza (148)",372,12,357,1,1,,,,,1,,
"Servicios sociales y de salud (149)",29,,8,18,,1,,1,,1,,
"Otras activ. serv.comun.soc y personales (150)",33,,3,9,3,3,,2,,13,,
"Hogares privados con servicio doméstico (151)",79,,,,,,,,,79,,
"Actividad economica no especificada (153)",157,,,,1,,,,,,,156
"Hombres (154)",9043,10,235,49,15,175,5954,152,60,2208,128,57
"Agric., ganadería, caza y silvicultura (155)",7508,,,5,,,5822,,2,1679,,
"Pesca (156)",529,,,1,,,132,,,396,,
"Explotación de minas y canteras (157)",1,,,,,,,1,,,,
"Industrias manufactureras (158)",151,,,4,1,,,133,5,8,,
"Suministro de electricidad, gas y agua (159)",2,,,,,,,1,,1,,
"Construcción (160)",50,,,2,,,,4,34,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",220,,1,1,,164,,8,,46,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",13,,1,,,6,,6,,,,
"Comercio al por mayor (163)",8,,,,,8,,,,,,
"Comercio al por menor (164)",199,,,1,,150,,2,,46,,
"Hoteles y restaurantes (165)",15,,1,5,,7,,,,2,,
"Trans., almac. y comunicaciones (166)",48,,,2,,2,,1,18,25,,
"Activid.inmobil., empres. y alquileres (168)",10,,5,2,,,,,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",156,1,,2,10,,,1,1,13,128,
"Enseñanza (170)",232,9,221,1,1,,,,,,,
"Servicios sociales y de salud (171)",23,,4,16,,1,,1,,1,,
"Otras activ. serv.comun.soc y personales (172)",25,,3,8,3,1,,2,,8,,
"Hogares privados con servicio doméstico (173)",16,,,,,,,,,16,,
"Actividad economica no especificada (175)",57,,,,,,,,,,,57
"Mujeres (176)",2638,4,140,8,6,140,639,9,8,1585,,99
"Agric., ganadería, caza y silvicultura (177)",2060,,,,,3,638,,,1419,,
"Pesca (178)",24,,,,,,1,,,23,,
"Industrias manufactureras (180)",19,,,1,,,,9,7,2,,
"Construcción (182)",2,,,,,,,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",139,,,1,,109,,,,29,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,,,,,2,,,,,,
"Comercio al por mayor (185)",5,,,,,5,,,,,,
"Comercio al por menor (186)",132,,,1,,102,,,,29,,
"Hoteles y restaurantes (187)",69,,,2,,26,,,,41,,
"Trans., almac. y comunicaciones (188)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",1,,,,,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",6,1,,1,4,,,,,,,
"Enseñanza (192)",140,3,136,,,,,,,1,,
"Servicios sociales y de salud (193)",6,,4,2,,,,,,,,
"Otras activ. serv.comun.soc y personales (194)",8,,,1,,2,,,,5,,
"Hogares privados con servicio doméstico (195)",63,,,,,,,,,63,,
"Actividad economica no especificada (197)",100,,,,1,,,,,,,99
