"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",216,212,3,119,59,19,9,2,1,,4,353
"De 30 a 34 años (025)",243,238,1,100,63,48,21,4,1,,5,491
"De 35 a 39 años (026)",237,234,1,65,60,47,47,12,2,,3,622
"De 40 a 44 años (027)",196,191,1,46,45,39,35,15,9,1,5,592
"De 45 a 49 años (028)",177,176,2,28,37,32,44,21,9,3,1,637
"De 50 y más años (029)",430,428,4,70,56,51,85,84,50,28,2,1981
"Casado(a) (030)",10212,10113,266,1044,1695,1678,2216,1410,843,961,99,46494
"De 12 a 14 años (031)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (032)",140,119,24,76,15,4,,,,,21,118
"De 20 a 24 años (033)",508,489,45,252,130,42,15,5,,,19,734
"De 25 a 29 años (034)",840,824,40,223,290,157,93,18,3,,16,1819
"De 30 a 34 años (035)",1151,1140,35,167,350,290,227,54,12,5,11,3225
"De 35 a 39 años (036)",1308,1302,33,97,318,331,337,118,50,18,6,4578
"De 40 a 44 años (037)",1325,1321,18,63,242,285,392,185,82,54,4,5602
"De 45 a 49 años (038)",1208,1206,23,52,138,232,346,199,116,100,2,5955
"De 50 y más años (039)",3730,3710,47,113,212,337,806,831,580,784,20,24462
"Viudo(a) (040)",2012,1981,47,113,114,160,340,409,370,428,31,13049
"De 15 a 19 años (042)",2,2,,1,,,1,,,,,5
"De 20 a 24 años (043)",9,9,,3,3,1,,2,,,,24
"De 25 a 29 años (044)",13,13,,5,4,1,2,1,,,,31
"De 30 a 34 años (045)",26,25,2,7,4,4,3,3,1,1,1,81
"De 35 a 39 años (046)",56,55,,3,10,13,16,8,2,3,1,242
"De 40 a 44 años (047)",82,81,3,6,8,17,9,21,12,5,1,403
"De 45 a 49 años (048)",117,116,2,8,10,12,27,26,19,12,1,631
"De 50 y más años (049)",1707,1680,40,80,75,112,282,348,336,407,27,11632
"Divorciado(a) (050)",134,127,7,30,24,19,24,11,8,4,7,435
"De 15 a 19 años (052)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (053)",10,6,1,4,1,,,,,,4,6
"De 25 a 29 años (054)",19,19,1,8,7,2,1,,,,,33
"De 30 a 34 años (055)",14,14,,7,2,2,3,,,,,29
"De 35 a 39 años (056)",12,12,,2,4,3,1,1,1,,,39
"De 40 a 44 años (057)",16,15,,2,4,4,2,2,1,,1,52
"De 45 a 49 años (058)",16,16,1,3,3,3,5,,,1,,55
"De 50 y más años (059)",45,43,3,3,3,5,12,8,6,3,2,220
"Soltero(a) (060)",11501,10083,9212,526,186,96,63,,,,1418,1438
"De 12 a 14 años (061)",3483,3483,3480,2,1,,,,,,,4
"De 15 a 19 años (062)",3655,3655,3607,47,1,,,,,,,49
"De 20 a 24 años (063)",1626,1206,1090,91,20,5,,,,,420,146
"De 25 a 29 años (064)",790,420,287,94,29,10,,,,,370,182
"De 30 a 34 años (065)",513,303,186,68,29,12,8,,,,210,194
"De 35 a 39 años (066)",378,240,130,67,18,12,13,,,,138,191
"De 40 a 44 años (067)",289,188,85,50,31,12,10,,,,101,188
"De 45 a 49 años (068)",234,170,94,40,17,12,7,,,,64,138
"De 50 y más años (069)",533,418,253,67,40,33,25,,,,115,346
,,,,,,,,,,,,
"URBANA (080)",20455,19296,6115,2803,2751,2265,2616,1357,774,615,1159,48910
"De 12 a 14 años (081)",1931,1922,1917,5,,,,,,,9,5
"De 15 a 19 años (082)",2609,2546,2236,278,27,2,3,,,,63,350
"De 20 a 24 años (083)",2198,1883,870,688,253,63,8,1,,,315,1423
"De 25 a 29 años (084)",1990,1713,274,583,525,226,91,12,2,,277,2791
"De 30 a 34 años (085)",1974,1811,194,395,569,396,221,26,7,3,163,3926
"De 35 a 39 años (086)",1942,1833,146,259,488,454,392,74,17,3,109,4937
"De 40 a 44 años (087)",1724,1644,98,165,347,363,461,158,41,11,80,5436
"De 45 a 49 años (088)",1468,1419,97,124,208,292,418,170,82,28,49,5318
"De 50 y más años (089)",4619,4525,283,306,334,469,1022,916,625,570,94,24724
"Conviviente (090)",4375,4248,308,1132,975,643,680,289,145,76,127,11923
"De 12 a 14 años (091)",16,7,3,4,,,,,,,9,4
"De 15 a 19 años (092)",336,285,94,171,17,1,2,,,,51,216
"De 20 a 24 años (093)",707,680,88,383,163,41,5,,,,27,854
"De 25 a 29 años (094)",791,770,35,267,276,124,57,10,1,,21,1507
"De 30 a 34 años (095)",666,658,20,130,227,154,104,15,5,3,8,1664
"De 35 a 39 años (096)",585,579,15,76,156,142,143,36,10,1,6,1756
"De 40 a 44 años (097)",430,428,23,39,71,81,137,55,18,4,2,1574
"De 45 a 49 años (098)",304,301,10,16,37,53,96,48,34,7,3,1328
"De 50 y más años (099)",540,540,20,46,28,47,136,125,77,61,,3020
"Separado(a) (100)",1176,1152,12,369,263,177,167,99,45,20,24,3393
"De 15 a 19 años (102)",37,35,5,27,3,,,,,,2,33
"De 20 a 24 años (103)",91,86,,58,22,6,,,,,5,120
"De 25 a 29 años (104)",137,133,3,73,39,11,6,,1,,4,218
"De 30 a 34 años (105)",153,149,1,65,39,32,9,2,1,,4,298
"De 35 a 39 años (106)",173,171,,44,49,37,33,8,,,2,444
"De 40 a 44 años (107)",139,135,,27,37,29,26,11,4,1,4,417
"De 45 a 49 años (108)",126,125,1,20,29,23,30,14,5,3,1,443
"De 50 y más años (109)",320,318,2,55,45,39,63,64,34,16,2,1420
"Casado(a) (110)",6509,6447,183,784,1276,1243,1488,738,396,339,62,25570
"De 12 a 14 años (111)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (112)",77,67,15,45,6,1,,,,,10,60
"De 20 a 24 años (113)",292,279,31,178,53,14,3,,,,13,338
"De 25 a 29 años (114)",499,485,25,163,185,83,28,1,,,14,906
"De 30 a 34 años (115)",751,742,29,132,274,198,99,9,1,,9,1766
"De 35 a 39 años (116)",863,861,29,81,259,254,199,30,7,2,2,2496
"De 40 a 44 años (117)",882,879,12,52,203,229,281,80,16,6,3,3082
"De 45 a 49 años (118)",796,794,19,44,122,193,264,95,40,17,2,3158
"De 50 y más años (119)",2347,2338,22,88,174,271,614,523,332,314,9,13763
"Viudo(a) (120)",1077,1070,20,71,73,109,211,224,184,178,7,6578
"De 15 a 19 años (122)",1,1,,,,,1,,,,,4
"De 20 a 24 años (123)",4,4,,2,1,,,1,,,,10
"De 25 a 29 años (124)",7,7,,2,3,1,,1,,,,17
"De 30 a 34 años (125)",12,11,,6,3,1,1,,,,1,19
"De 35 a 39 años (126)",20,20,,,5,9,6,,,,,65
"De 40 a 44 años (127)",42,42,,2,7,12,7,11,3,,,177
"De 45 a 49 años (128)",53,53,,5,4,9,18,13,3,1,,235
"De 50 y más años (129)",938,932,20,54,50,77,178,198,178,177,6,6051
"Divorciado(a) (130)",73,71,3,14,14,12,15,7,4,2,2,250
"De 25 a 29 años (134)",4,4,1,2,1,,,,,,,4
"De 30 a 34 años (135)",7,7,,4,1,1,1,,,,,13
"De 35 a 39 años (136)",6,6,,1,3,2,,,,,,13
"De 40 a 44 años (137)",11,11,,2,4,2,2,1,,,,31
"De 45 a 49 años (138)",13,13,1,3,2,3,4,,,,,33
"De 50 y más años (139)",32,30,1,2,3,4,8,6,4,2,2,156
"Soltero(a) (140)",7245,6308,5589,433,150,81,55,,,,937,1196
"De 12 a 14 años (141)",1913,1913,1913,,,,,,,,,
"De 15 a 19 años (142)",2158,2158,2122,35,1,,,,,,,37
"De 20 a 24 años (143)",1104,834,751,67,14,2,,,,,270,101
"De 25 a 29 años (144)",552,314,210,76,21,7,,,,,238,139
"De 30 a 34 años (145)",385,244,144,58,25,10,7,,,,141,166
"De 35 a 39 años (146)",295,196,102,57,16,10,11,,,,99,163
"De 40 a 44 años (147)",220,149,63,43,25,10,8,,,,71,155
"De 45 a 49 años (148)",176,133,66,36,14,11,6,,,,43,121
"De 50 y más años (149)",442,367,218,61,34,31,23,,,,75,314
,,,,,,,,,,,,
"RURAL (160)",14840,14128,4064,1507,1472,1257,1937,1538,1068,1285,712,50414
"De 12 a 14 años (161)",1612,1587,1579,7,1,,,,,,25,9
"De 15 a 19 años (162)",2029,1961,1624,279,51,5,2,,,,68,404
"De 20 a 24 años (163)",1770,1568,430,494,413,148,72,11,,,202,2140
"De 25 a 29 años (164)",1575,1429,116,315,379,279,272,63,5,,146,3540
"De 30 a 34 años (165)",1381,1299,62,144,231,264,378,169,34,17,82,4622
"De 35 a 39 años (166)",1322,1275,44,80,144,198,378,252,127,52,47,5900
"De 40 a 44 años (167)",1102,1064,44,56,83,125,228,237,175,116,38,5897
"De 45 a 49 años (168)",920,896,44,36,56,81,164,195,158,162,24,5580
"De 50 y más años (169)",3129,3049,121,96,114,157,443,611,569,938,80,22322
"Conviviente (170)",5321,5164,318,870,865,683,987,638,404,399,157,21024
"De 12 a 14 años (171)",42,17,12,5,,,,,,,25,5
"De 15 a 19 años (172)",428,373,127,202,40,2,2,,,,55,296
"De 20 a 24 años (173)",942,903,74,341,310,115,58,5,,,39,1583
"De 25 a 29 años (174)",896,884,24,182,239,192,201,44,2,,12,2406
"De 30 a 34 años (175)",742,732,12,60,125,150,233,119,22,11,10,2864
"De 35 a 39 años (176)",688,686,11,29,66,104,213,151,79,33,2,3409
"De 40 a 44 años (177)",488,484,12,15,29,50,104,117,94,63,4,2922
"De 45 a 49 años (178)",332,330,9,13,22,29,57,71,62,67,2,2154
"De 50 y más años (179)",763,755,37,23,34,41,119,131,145,225,8,5385
"Separado(a) (180)",564,556,9,226,101,66,76,39,27,12,8,1568
"De 15 a 19 años (182)",38,36,2,32,2,,,,,,2,36
"De 20 a 24 años (183)",75,72,2,50,17,1,2,,,,3,96
"De 25 a 29 años (184)",79,79,,46,20,8,3,2,,,,135
"De 30 a 34 años (185)",90,89,,35,24,16,12,2,,,1,193
"De 35 a 39 años (186)",64,63,1,21,11,10,14,4,2,,1,178
"De 40 a 44 años (187)",57,56,1,19,8,10,9,4,5,,1,175
"De 45 a 49 años (188)",51,51,1,8,8,9,14,7,4,,,194
"De 50 y más años (189)",110,110,2,15,11,12,22,20,16,12,,561
"Casado(a) (190)",3703,3666,83,260,419,435,728,672,447,622,37,20924
"De 15 a 19 años (192)",63,52,9,31,9,3,,,,,11,58
"De 20 a 24 años (193)",216,210,14,74,77,28,12,5,,,6,396
"De 25 a 29 años (194)",341,339,15,60,105,74,65,17,3,,2,913
"De 30 a 34 años (195)",400,398,6,35,76,92,128,45,11,5,2,1459
"De 35 a 39 años (196)",445,441,4,16,59,77,138,88,43,16,4,2082
"De 40 a 44 años (197)",443,442,6,11,39,56,111,105,66,48,1,2520
"De 45 a 49 años (198)",412,412,4,8,16,39,82,104,76,83,,2797
"De 50 y más años (199)",1383,1372,25,25,38,66,192,308,248,470,11,10699
"Viudo(a) (200)",935,911,27,42,41,51,129,185,186,250,24,6471
"De 15 a 19 años (202)",1,1,,1,,,,,,,,1
"De 20 a 24 años (203)",5,5,,1,2,1,,1,,,,14
"De 25 a 29 años (204)",6,6,,3,1,,2,,,,,14
"De 30 a 34 años (205)",14,14,2,1,1,3,2,3,1,1,,62
"De 35 a 39 años (206)",36,35,,3,5,4,10,8,2,3,1,177
"De 40 a 44 años (207)",40,39,3,4,1,5,2,10,9,5,1,226
"De 45 a 49 años (208)",64,63,2,3,6,3,9,13,16,11,1,396
"De 50 y más años (209)",769,748,20,26,25,35,104,150,158,230,21,5581
"Divorciado(a) (210)",61,56,4,16,10,7,9,4,4,2,5,185
"De 15 a 19 años (212)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (213)",10,6,1,4,1,,,,,,4,6
"De 25 a 29 años (214)",15,15,,6,6,2,1,,,,,29
"De 30 a 34 años (215)",7,7,,3,1,1,2,,,,,16
"De 35 a 39 años (216)",6,6,,1,1,1,1,1,1,,,26
"De 40 a 44 años (217)",5,4,,,,2,,1,1,,1,21
"De 45 a 49 años (218)",3,3,,,1,,1,,,1,,22
"De 50 y más años (219)",13,13,2,1,,1,4,2,2,1,,64
"Soltero(a) (220)",4256,3775,3623,93,36,15,8,,,,481,242
"De 12 a 14 años (221)",1570,1570,1567,2,1,,,,,,,4
"De 15 a 19 años (222)",1497,1497,1485,12,,,,,,,,12
"De 20 a 24 años (223)",522,372,339,24,6,3,,,,,150,45
"De 25 a 29 años (224)",238,106,77,18,8,3,,,,,132,43
"De 30 a 34 años (225)",128,59,42,10,4,2,1,,,,69,28
"De 35 a 39 años (226)",83,44,28,10,2,2,2,,,,39,28
"De 40 a 44 años (227)",69,39,22,7,6,2,2,,,,30,33
"De 45 a 49 años (228)",58,37,28,4,3,1,1,,,,21,17
"De 50 y más años (229)",91,51,35,6,6,2,2,,,,40,32
