"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 12 a 14 años (021)",1,,,,,,,,,,1,
"De 15 a 19 años (022)",70,58,,54,4,,,,,,12,62
"De 20 a 24 años (023)",367,351,,280,63,7,,1,,,16,433
"De 25 a 29 años (024)",776,758,2,455,232,55,14,,,,18,1141
"De 30 a 34 años (025)",958,946,2,379,363,140,60,2,,,12,1789
"De 35 a 39 años (026)",1045,1037,4,289,381,228,123,12,,,8,2337
"De 40 a 44 años (027)",920,907,1,180,312,203,176,33,2,,13,2401
"De 45 a 49 años (028)",770,768,5,113,224,203,174,37,11,1,2,2253
"De 50 y más años (029)",1575,1566,6,194,330,315,436,187,84,14,9,5768
"Casado(a) (030)",26876,26623,86,4354,8750,6080,5027,1740,488,98,253,78261
"De 12 a 14 años (031)",10,4,,,4,,,,,,6,8
"De 15 a 19 años (032)",82,62,,48,7,6,1,,,,20,84
"De 20 a 24 años (033)",632,584,10,381,149,35,6,3,,,48,829
"De 25 a 29 años (034)",1970,1918,9,934,736,196,40,3,,,52,3178
"De 30 a 34 años (035)",3102,3069,9,935,1398,538,180,9,,,33,6157
"De 35 a 39 años (036)",3886,3867,11,637,1814,933,416,51,5,,19,9192
"De 40 a 44 años (037)",4069,4042,10,475,1575,1137,703,121,18,3,27,11005
"De 45 a 49 años (038)",3624,3610,9,313,1196,1017,817,209,44,5,14,11032
"De 50 y más años (039)",9501,9467,28,631,1871,2218,2864,1344,421,90,34,36776
"Viudo(a) (040)",4244,4204,27,395,701,773,1277,719,255,57,40,17101
"De 12 a 14 años (041)",1,1,,,1,,,,,,,2
"De 15 a 19 años (042)",5,4,,1,1,1,1,,,,1,10
"De 20 a 24 años (043)",10,10,,4,3,1,1,1,,,,23
"De 25 a 29 años (044)",42,40,,20,8,9,3,,,,2,75
"De 30 a 34 años (045)",66,65,,25,21,11,6,2,,,1,137
"De 35 a 39 años (046)",140,137,,28,50,34,17,7,1,,3,356
"De 40 a 44 años (047)",190,188,,35,57,52,36,8,,,2,512
"De 45 a 49 años (048)",242,240,,21,57,57,66,36,3,,2,847
"De 50 y más años (049)",3548,3519,27,261,503,608,1147,665,251,57,29,15139
"Divorciado(a) (050)",954,934,2,225,279,202,163,43,18,2,20,2547
"De 15 a 19 años (052)",2,,,,,,,,,,2,
"De 20 a 24 años (053)",12,9,,8,1,,,,,,3,10
"De 25 a 29 años (054)",25,24,,13,9,1,,,1,,1,43
"De 30 a 34 años (055)",65,65,1,37,19,6,2,,,,,101
"De 35 a 39 años (056)",126,124,,43,56,22,3,,,,2,234
"De 40 a 44 años (057)",127,125,1,30,52,28,13,1,,,2,281
"De 45 a 49 años (058)",146,146,,40,40,35,28,2,1,,,366
"De 50 y más años (059)",451,441,,54,102,110,117,40,16,2,10,1512
"Soltero(a) (060)",10078,6134,60,3892,1396,549,237,,,,3944,9279
"De 12 a 14 años (061)",19,18,,14,4,,,,,,1,22
"De 15 a 19 años (062)",245,243,6,221,12,2,2,,,,2,259
"De 20 a 24 años (063)",2159,768,6,657,93,8,4,,,,1391,883
"De 25 a 29 años (064)",2453,1111,16,849,206,33,7,,,,1342,1388
"De 30 a 34 años (065)",1579,1031,6,665,253,86,21,,,,548,1513
"De 35 a 39 años (066)",1225,923,3,515,262,112,31,,,,302,1499
"De 40 a 44 años (067)",841,700,5,344,173,121,57,,,,141,1281
"De 45 a 49 años (068)",548,476,5,235,144,61,31,,,,72,830
"De 50 y más años (069)",1009,864,13,392,249,126,84,,,,145,1604
,,,,,,,,,,,,
"URBANA (080)",66954,62127,305,18058,19121,11374,9141,3035,901,192,4827,159126
"De 12 a 14 años (081)",77,42,2,30,10,,,,,,35,50
"De 15 a 19 años (082)",1110,944,13,835,76,14,6,,,,166,1053
"De 20 a 24 años (083)",6232,4604,42,3492,905,131,20,14,,,1628,5868
"De 25 a 29 años (084)",9471,7971,55,4445,2654,656,151,8,2,,1500,12415
"De 30 a 34 años (085)",9790,9149,31,3303,3787,1496,494,33,3,2,641,17699
"De 35 a 39 años (086)",9426,9089,31,2117,3808,1995,997,132,7,2,337,20870
"De 40 a 44 años (087)",7929,7734,27,1330,2763,2003,1346,233,27,5,195,20400
"De 45 a 49 años (088)",6246,6155,24,865,1924,1585,1323,353,71,10,91,18122
"De 50 y más años (089)",16673,16439,80,1641,3194,3494,4804,2262,791,173,234,62649
"Conviviente (090)",20896,20299,117,7655,6642,3089,2057,556,146,37,597,44242
"De 12 a 14 años (091)",47,20,2,17,1,,,,,,27,19
"De 15 a 19 años (092)",724,593,7,524,55,5,2,,,,131,657
"De 20 a 24 años (093)",3185,2972,27,2225,612,87,12,9,,,213,3818
"De 25 a 29 años (094)",4427,4309,28,2261,1535,384,94,6,1,,118,6922
"De 30 a 34 años (095)",4235,4176,13,1331,1811,748,247,21,3,2,59,8426
"De 35 a 39 años (096)",3267,3250,13,642,1348,733,448,63,1,2,17,7877
"De 40 a 44 años (097)",2084,2069,10,299,681,543,428,92,14,2,15,5853
"De 45 a 49 años (098)",1189,1187,6,166,319,275,304,94,18,5,2,3751
"De 50 y más años (099)",1738,1723,11,190,280,314,522,271,109,26,15,6919
"Separado(a) (100)",6251,6163,20,1872,1861,1108,938,262,90,12,88,15544
"De 12 a 14 años (101)",1,,,,,,,,,,1,
"De 15 a 19 años (102)",65,53,,51,2,,,,,,12,55
"De 20 a 24 años (103)",351,336,,267,63,5,,1,,,15,414
"De 25 a 29 años (104)",758,740,2,447,224,53,14,,,,18,1111
"De 30 a 34 años (105)",922,911,2,363,353,138,53,2,,,11,1718
"De 35 a 39 años (106)",1013,1005,4,278,369,222,120,12,,,8,2271
"De 40 a 44 años (107)",885,873,1,172,308,192,166,32,2,,12,2304
"De 45 a 49 años (108)",742,740,5,108,218,195,166,36,11,1,2,2173
"De 50 y más años (109)",1514,1505,6,186,324,303,419,179,77,11,9,5498
"Casado(a) (110)",25170,24925,83,4158,8339,5732,4578,1528,416,91,245,72199
"De 12 a 14 años (111)",10,4,,,4,,,,,,6,8
"De 15 a 19 años (112)",79,61,,47,7,6,1,,,,18,83
"De 20 a 24 años (113)",583,535,9,352,137,31,3,3,,,48,752
"De 25 a 29 años (114)",1837,1785,9,882,679,178,35,2,,,52,2931
"De 30 a 34 años (115)",2971,2938,9,901,1340,514,165,9,,,33,5870
"De 35 a 39 años (116)",3697,3681,11,623,1733,879,380,50,5,,16,8694
"De 40 a 44 años (117)",3845,3819,10,460,1507,1078,648,102,11,3,26,10263
"De 45 a 49 años (118)",3416,3403,8,303,1152,970,739,189,38,4,13,10270
"De 50 y más años (119)",8732,8699,27,590,1780,2076,2607,1173,362,84,33,33328
"Viudo(a) (120)",3925,3888,23,375,663,720,1178,648,231,50,37,15685
"De 12 a 14 años (121)",1,1,,,1,,,,,,,2
"De 15 a 19 años (122)",5,4,,1,1,1,1,,,,1,10
"De 20 a 24 años (123)",10,10,,4,3,1,1,1,,,,23
"De 25 a 29 años (124)",37,35,,18,7,8,2,,,,2,64
"De 30 a 34 años (125)",62,61,,25,21,8,6,1,,,1,122
"De 35 a 39 años (126)",130,128,,26,49,29,16,7,1,,2,333
"De 40 a 44 años (127)",179,177,,34,53,48,36,6,,,2,478
"De 45 a 49 años (128)",223,221,,20,56,52,58,32,3,,2,771
"De 50 y más años (129)",3278,3251,23,247,472,573,1058,601,227,50,27,13882
"Divorciado(a) (130)",929,911,2,219,273,198,158,41,18,2,18,2482
"De 15 a 19 años (132)",2,,,,,,,,,,2,
"De 20 a 24 años (133)",12,9,,8,1,,,,,,3,10
"De 25 a 29 años (134)",25,24,,13,9,1,,,1,,1,43
"De 30 a 34 años (135)",61,61,1,34,19,5,2,,,,,95
"De 35 a 39 años (136)",125,123,,42,56,22,3,,,,2,233
"De 40 a 44 años (137)",123,121,1,29,50,27,13,1,,,2,273
"De 45 a 49 años (138)",141,141,,39,39,35,25,2,1,,,350
"De 50 y más años (139)",440,432,,54,99,108,115,38,16,2,8,1478
"Soltero(a) (140)",9783,5941,60,3779,1343,527,232,,,,3842,8974
"De 12 a 14 años (141)",18,17,,13,4,,,,,,1,21
"De 15 a 19 años (142)",235,233,6,212,11,2,2,,,,2,248
"De 20 a 24 años (143)",2091,742,6,636,89,7,4,,,,1349,851
"De 25 a 29 años (144)",2387,1078,16,824,200,32,6,,,,1309,1344
"De 30 a 34 años (145)",1539,1002,6,649,243,83,21,,,,537,1468
"De 35 a 39 años (146)",1194,902,3,506,253,110,30,,,,292,1462
"De 40 a 44 años (147)",813,675,5,336,164,115,55,,,,138,1229
"De 45 a 49 años (148)",535,463,5,229,140,58,31,,,,72,807
"De 50 y más años (149)",971,829,13,374,239,120,83,,,,142,1544
,,,,,,,,,,,,
"RURAL (160)",4253,4114,20,930,1046,752,847,370,128,21,139,12647
"De 12 a 14 años (161)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (162)",85,77,1,66,9,,1,,,,8,88
"De 20 a 24 años (163)",383,335,4,232,80,14,5,,,,48,455
"De 25 a 29 años (164)",535,498,2,227,185,65,18,1,,,37,872
"De 30 a 34 años (165)",491,479,2,151,195,84,44,3,,,12,998
"De 35 a 39 años (166)",540,523,1,71,201,144,95,9,2,,17,1391
"De 40 a 44 años (167)",456,451,1,51,134,123,100,33,9,,5,1402
"De 45 a 49 años (168)",397,395,2,36,80,86,140,41,8,2,2,1409
"De 50 y más años (169)",1364,1355,7,95,162,236,444,283,109,19,9,6031
"Conviviente (170)",1677,1656,13,523,490,282,244,75,25,4,21,4159
"De 12 a 14 años (171)",1,,,,,,,,,,1,
"De 15 a 19 años (172)",67,61,1,53,6,,1,,,,6,69
"De 20 a 24 años (173)",250,245,3,169,64,7,2,,,,5,327
"De 25 a 29 años (174)",313,309,2,140,113,43,11,,,,4,540
"De 30 a 34 años (175)",276,276,2,82,117,51,22,2,,,,574
"De 35 a 39 años (176)",277,274,1,34,98,77,54,8,2,,3,766
"De 40 a 44 años (177)",154,154,1,18,47,42,33,11,2,,,469
"De 45 a 49 años (178)",124,123,1,13,24,23,43,16,2,1,1,452
"De 50 y más años (179)",215,214,2,14,21,39,78,38,19,3,1,962
"Separado(a) (180)",231,228,,72,48,43,45,10,7,3,3,640
"De 15 a 19 años (182)",5,5,,3,2,,,,,,,7
"De 20 a 24 años (183)",16,15,,13,,2,,,,,1,19
"De 25 a 29 años (184)",18,18,,8,8,2,,,,,,30
"De 30 a 34 años (185)",36,35,,16,10,2,7,,,,1,71
"De 35 a 39 años (186)",32,32,,11,12,6,3,,,,,66
"De 40 a 44 años (187)",35,34,,8,4,11,10,1,,,1,97
"De 45 a 49 años (188)",28,28,,5,6,8,8,1,,,,80
"De 50 y más años (189)",61,61,,8,6,12,17,8,7,3,,270
"Casado(a) (190)",1706,1698,3,196,411,348,449,212,72,7,8,6062
"De 15 a 19 años (192)",3,1,,1,,,,,,,2,1
"De 20 a 24 años (193)",49,49,1,29,12,4,3,,,,,77
"De 25 a 29 años (194)",133,133,,52,57,18,5,1,,,,247
"De 30 a 34 años (195)",131,131,,34,58,24,15,,,,,287
"De 35 a 39 años (196)",189,186,,14,81,54,36,1,,,3,498
"De 40 a 44 años (197)",224,223,,15,68,59,55,19,7,,1,742
"De 45 a 49 años (198)",208,207,1,10,44,47,78,20,6,1,1,762
"De 50 y más años (199)",769,768,1,41,91,142,257,171,59,6,1,3448
"Viudo(a) (200)",319,316,4,20,38,53,99,71,24,7,3,1416
"De 25 a 29 años (204)",5,5,,2,1,1,1,,,,,11
"De 30 a 34 años (205)",4,4,,,,3,,1,,,,15
"De 35 a 39 años (206)",10,9,,2,1,5,1,,,,1,23
"De 40 a 44 años (207)",11,11,,1,4,4,,2,,,,34
"De 45 a 49 años (208)",19,19,,1,1,5,8,4,,,,76
"De 50 y más años (209)",270,268,4,14,31,35,89,64,24,7,2,1257
"Divorciado(a) (210)",25,23,,6,6,4,5,2,,,2,65
"De 30 a 34 años (215)",4,4,,3,,1,,,,,,6
"De 35 a 39 años (216)",1,1,,1,,,,,,,,1
"De 40 a 44 años (217)",4,4,,1,2,1,,,,,,8
"De 45 a 49 años (218)",5,5,,1,1,,3,,,,,16
"De 50 y más años (219)",11,9,,,3,2,2,2,,,2,34
"Soltero(a) (220)",295,193,,113,53,22,5,,,,102,305
"De 12 a 14 años (221)",1,1,,1,,,,,,,,1
"De 15 a 19 años (222)",10,10,,9,1,,,,,,,11
"De 20 a 24 años (223)",68,26,,21,4,1,,,,,42,32
"De 25 a 29 años (224)",66,33,,25,6,1,1,,,,33,44
"De 30 a 34 años (225)",40,29,,16,10,3,,,,,11,45
"De 35 a 39 años (226)",31,21,,9,9,2,1,,,,10,37
"De 40 a 44 años (227)",28,25,,8,9,6,2,,,,3,52
"De 45 a 49 años (228)",13,13,,6,4,3,,,,,,23
"De 50 y más años (229)",38,35,,18,10,6,1,,,,3,60
