"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",26,,,,,,17,9
"De 20 a 24 años (053)",215,,,,,,115,100
"De 25 a 29 años (054)",187,,,,,7,98,82
"De 30 a 34 años (055)",158,,,,,28,94,36
"De 35 a 39 años (056)",129,,,,2,47,59,21
"De 40 a 44 años (057)",105,,,,9,48,31,17
"De 45 a 49 años (058)",60,,,,9,36,5,10
"De 50 y más años (059)",130,2,8,32,37,23,2,26
"Sup. no Univ. completa (060)",2240,3,23,71,174,472,846,651
"De 20 a 24 años (063)",215,,,,,,101,114
"De 25 a 29 años (064)",370,,,,,19,211,140
"De 30 a 34 años (065)",421,,,,,51,258,112
"De 35 a 39 años (066)",404,,,,3,116,189,96
"De 40 a 44 años (067)",302,,,,21,144,73,64
"De 45 a 49 años (068)",195,,,3,43,91,14,44
"De 50 y más años (069)",333,3,23,68,107,51,,81
"Sup. Univ. incompleta (070)",509,,8,12,32,75,197,185
"De 15 a 19 años (072)",20,,,,,,11,9
"De 20 a 24 años (073)",124,,,,,2,51,71
"De 25 a 29 años (074)",92,,,,,5,48,39
"De 30 a 34 años (075)",69,,,,,12,36,21
"De 35 a 39 años (076)",60,,,,,20,26,14
"De 40 a 44 años (077)",51,,,,3,18,19,11
"De 45 a 49 años (078)",33,,,,10,12,4,7
"De 50 y más años (079)",60,,8,12,19,6,2,13
"Sup. Univ. completa (080)",1252,7,21,66,125,235,388,410
"De 20 a 24 años (083)",66,,,,,,19,47
"De 25 a 29 años (084)",195,,,,,5,91,99
"De 30 a 34 años (085)",199,,,,,19,107,73
"De 35 a 39 años (086)",204,,,,,49,99,56
"De 40 a 44 años (087)",168,,,,7,69,53,39
"De 45 a 49 años (088)",137,,,2,30,56,17,32
"De 50 y más años (089)",283,7,21,64,88,37,2,64
,,,,,,,,
"URBANA (100)",17839,190,579,1464,2196,3677,5321,4412
"De 12 a 14 años (101)",19,,,,,,,19
"De 15 a 19 años (102)",441,,,,,,270,171
"De 20 a 24 años (103)",1613,,,,,6,925,682
"De 25 a 29 años (104)",2048,,,,,133,1252,663
"De 30 a 34 años (105)",2236,,,,1,432,1251,552
"De 35 a 39 años (106)",2256,,,,38,810,987,421
"De 40 a 44 años (107)",1996,,,,199,926,481,390
"De 45 a 49 años (108)",1657,,,16,431,785,130,295
"De 50 y más años (109)",5573,190,579,1448,1527,585,25,1219
"Sin nivel (110)",2511,67,195,380,452,452,347,618
"De 12 a 14 años (111)",3,,,,,,,3
"De 15 a 19 años (112)",17,,,,,,10,7
"De 20 a 24 años (113)",58,,,,,,32,26
"De 25 a 29 años (114)",79,,,,,4,50,25
"De 30 a 34 años (115)",156,,,,,32,91,33
"De 35 a 39 años (116)",190,,,,4,80,83,23
"De 40 a 44 años (117)",199,,,,19,91,56,33
"De 45 a 49 años (118)",223,,,1,58,106,21,37
"De 50 y más años (119)",1586,67,195,379,371,139,4,431
"Educacion Inicial (120)",29,,,,,1,22,6
"De 15 a 19 años (122)",1,,,,,,1,
"De 20 a 24 años (123)",11,,,,,,9,2
"De 25 a 29 años (124)",2,,,,,,2,
"De 30 a 34 años (125)",9,,,,,,6,3
"De 35 a 39 años (126)",6,,,,,1,4,1
"Primaria (130)",5405,97,266,683,831,1145,1291,1092
"De 12 a 14 años (131)",4,,,,,,,4
"De 15 a 19 años (132)",129,,,,,,80,49
"De 20 a 24 años (133)",331,,,,,2,199,130
"De 25 a 29 años (134)",431,,,,,27,291,113
"De 30 a 34 años (135)",516,,,,,123,279,114
"De 35 a 39 años (136)",592,,,,9,242,248,93
"De 40 a 44 años (137)",584,,,,72,275,140,97
"De 45 a 49 años (138)",534,,,7,148,255,44,80
"De 50 y más años (139)",2284,97,266,676,602,221,10,412
"Secundaria (140)",5192,14,59,226,542,1149,1921,1281
"De 12 a 14 años (141)",12,,,,,,,12
"De 15 a 19 años (142)",252,,,,,,152,100
"De 20 a 24 años (143)",667,,,,,2,423,242
"De 25 a 29 años (144)",762,,,,,67,491,204
"De 30 a 34 años (145)",763,,,,1,173,414,175
"De 35 a 39 años (146)",707,,,,20,266,295,126
"De 40 a 44 años (147)",603,,,,70,287,114,132
"De 45 a 49 años (148)",494,,,4,134,238,26,92
"De 50 y más años (149)",932,14,59,222,317,116,6,198
"Sup. no Univ. incompleta (150)",918,2,8,31,50,179,382,266
"De 15 a 19 años (152)",22,,,,,,16,6
"De 20 a 24 años (153)",191,,,,,,104,87
"De 25 a 29 años (154)",163,,,,,6,88,69
"De 30 a 34 años (155)",141,,,,,25,83,33
"De 35 a 39 años (156)",121,,,,2,45,54,20
"De 40 a 44 años (157)",103,,,,9,46,31,17
"De 45 a 49 años (158)",57,,,,8,35,5,9
"De 50 y más años (159)",120,2,8,31,31,22,1,25
"Sup. no Univ. completa (160)",2106,3,23,68,169,455,795,593
"De 20 a 24 años (163)",183,,,,,,91,92
"De 25 a 29 años (164)",342,,,,,19,196,127
"De 30 a 34 años (165)",397,,,,,50,243,104
"De 35 a 39 años (166)",386,,,,3,111,181,91
"De 40 a 44 años (167)",293,,,,19,140,71,63
"De 45 a 49 años (168)",186,,,2,43,88,13,40
"De 50 y más años (169)",319,3,23,66,104,47,,76
"Sup. Univ. incompleta (170)",475,,8,12,31,71,190,163
"De 15 a 19 años (172)",20,,,,,,11,9
"De 20 a 24 años (173)",111,,,,,2,50,59
"De 25 a 29 años (174)",84,,,,,5,45,34
"De 30 a 34 años (175)",66,,,,,11,35,20
"De 35 a 39 años (176)",56,,,,,18,25,13
"De 40 a 44 años (177)",48,,,,3,18,18,9
"De 45 a 49 años (178)",31,,,,10,11,4,6
"De 50 y más años (179)",59,,8,12,18,6,2,13
"Sup. Univ. completa (180)",1203,7,20,64,121,225,373,393
"De 20 a 24 años (183)",61,,,,,,17,44
"De 25 a 29 años (184)",185,,,,,5,89,91
"De 30 a 34 años (185)",188,,,,,18,100,70
"De 35 a 39 años (186)",198,,,,,47,97,54
"De 40 a 44 años (187)",166,,,,7,69,51,39
"De 45 a 49 años (188)",132,,,2,30,52,17,31
"De 50 y más años (189)",273,7,20,62,84,34,2,64
,,,,,,,,
"RURAL (200)",3610,15,91,236,440,751,1296,781
"De 12 a 14 años (201)",9,,,,,,,9
"De 15 a 19 años (202)",119,,,,,,73,46
"De 20 a 24 años (203)",435,,,,,1,271,163
"De 25 a 29 años (204)",484,,,,,27,325,132
"De 30 a 34 años (205)",450,,,,,83,288,79
"De 35 a 39 años (206)",396,,,,5,147,184,60
"De 40 a 44 años (207)",377,,,,35,181,105,56
"De 45 a 49 años (208)",304,,,3,58,162,41,40
"De 50 y más años (209)",1036,15,91,233,342,150,9,196
"Sin nivel (210)",1062,11,60,123,197,242,241,188
"De 12 a 14 años (211)",4,,,,,,,4
"De 15 a 19 años (212)",7,,,,,,2,5
"De 20 a 24 años (213)",43,,,,,,27,16
"De 25 a 29 años (214)",41,,,,,6,29,6
"De 30 a 34 años (215)",100,,,,,16,71,13
"De 35 a 39 años (216)",95,,,,1,33,47,14
"De 40 a 44 años (217)",111,,,,6,47,40,18
"De 45 a 49 años (218)",106,,,,18,59,20,9
"De 50 y más años (219)",555,11,60,123,172,81,5,103
"Educacion Inicial (220)",5,,,,,,4,1
"De 20 a 24 años (223)",1,,,,,,1,
"De 25 a 29 años (224)",1,,,,,,1,
"De 30 a 34 años (225)",2,,,,,,1,1
"De 35 a 39 años (226)",1,,,,,,1,
"Primaria (230)",1437,3,27,98,182,332,530,265
"De 12 a 14 años (231)",3,,,,,,,3
"De 15 a 19 años (232)",50,,,,,,28,22
"De 20 a 24 años (233)",172,,,,,1,123,48
"De 25 a 29 años (234)",191,,,,,12,139,40
"De 30 a 34 años (235)",160,,,,,36,103,21
"De 35 a 39 años (236)",167,,,,2,65,79,21
"De 40 a 44 años (237)",167,,,,16,86,43,22
"De 45 a 49 años (238)",132,,,1,23,78,13,17
"De 50 y más años (239)",395,3,27,97,141,54,2,71
"Secundaria (240)",797,1,3,9,44,136,409,195
"De 12 a 14 años (241)",2,,,,,,,2
"De 15 a 19 años (242)",58,,,,,,42,16
"De 20 a 24 años (243)",145,,,,,,96,49
"De 25 a 29 años (244)",181,,,,,8,126,47
"De 30 a 34 años (245)",133,,,,,25,79,29
"De 35 a 39 años (246)",97,,,,2,38,41,16
"De 40 a 44 años (247)",83,,,,11,42,17,13
"De 45 a 49 años (248)",47,,,1,16,16,7,7
"De 50 y más años (249)",51,1,3,8,15,7,1,16
"Sup. no Univ. incompleta (250)",92,,,1,7,10,39,35
"De 15 a 19 años (252)",4,,,,,,1,3
"De 20 a 24 años (253)",24,,,,,,11,13
"De 25 a 29 años (254)",24,,,,,1,10,13
"De 30 a 34 años (255)",17,,,,,3,11,3
"De 35 a 39 años (256)",8,,,,,2,5,1
"De 40 a 44 años (257)",2,,,,,2,,
"De 45 a 49 años (258)",3,,,,1,1,,1
"De 50 y más años (259)",10,,,1,6,1,1,1
"Sup. no Univ. completa (260)",134,,,3,5,17,51,58
"De 20 a 24 años (263)",32,,,,,,10,22
"De 25 a 29 años (264)",28,,,,,,15,13
"De 30 a 34 años (265)",24,,,,,1,15,8
"De 35 a 39 años (266)",18,,,,,5,8,5
"De 40 a 44 años (267)",9,,,,2,4,2,1
"De 45 a 49 años (268)",9,,,1,,3,1,4
"De 50 y más años (269)",14,,,2,3,4,,5
"Sup. Univ. incompleta (270)",34,,,,1,4,7,22
"De 20 a 24 años (273)",13,,,,,,1,12
"De 25 a 29 años (274)",8,,,,,,3,5
"De 30 a 34 años (275)",3,,,,,1,1,1
"De 35 a 39 años (276)",4,,,,,2,1,1
"De 40 a 44 años (277)",3,,,,,,1,2
"De 45 a 49 años (278)",2,,,,,1,,1
"De 50 y más años (279)",1,,,,1,,,
"Sup. Univ. completa (280)",49,,1,2,4,10,15,17
"De 20 a 24 años (283)",5,,,,,,2,3
"De 25 a 29 años (284)",10,,,,,,2,8
"De 30 a 34 años (285)",11,,,,,1,7,3
"De 35 a 39 años (286)",6,,,,,2,2,2
"De 40 a 44 años (287)",2,,,,,,2,
"De 45 a 49 años (288)",5,,,,,4,,1
"De 50 y más años (289)",10,,1,2,4,3,,
