"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia RODRIGUEZ DE MENDOZA (000)",26389,13903,12486,8593,4349,4244,17796,9554,8242
"Menores de 1 año (001)",493,255,238,146,73,73,347,182,165
"Menores de 1 mes (002)",33,14,19,18,7,11,15,7,8
"De 1 a 11 meses (003)",460,241,219,128,66,62,332,175,157
"De 1 a 4 años (004)",2270,1172,1098,614,325,289,1656,847,809
"1 año (005)",550,284,266,133,65,68,417,219,198
"2 años (006)",596,313,283,164,89,75,432,224,208
"3 años (007)",571,297,274,154,89,65,417,208,209
"4 años (008)",553,278,275,163,82,81,390,196,194
"De 5 a 9 años (009)",2776,1415,1361,781,411,370,1995,1004,991
"5 años (010)",513,268,245,141,82,59,372,186,186
"6 años (011)",520,271,249,153,78,75,367,193,174
"7 años (012)",587,287,300,166,83,83,421,204,217
"8 años (013)",613,319,294,168,90,78,445,229,216
"9 años (014)",543,270,273,153,78,75,390,192,198
"De 10 a 14 años (015)",3085,1588,1497,1033,507,526,2052,1081,971
"10 años (016)",558,287,271,175,74,101,383,213,170
"11 años (017)",586,293,293,175,88,87,411,205,206
"12 años (018)",658,326,332,222,94,128,436,232,204
"13 años (019)",609,324,285,214,123,91,395,201,194
"14 años (020)",674,358,316,247,128,119,427,230,197
"De 15 a 19 años (021)",2553,1410,1143,846,440,406,1707,970,737
"15 años (022)",651,340,311,220,117,103,431,223,208
"16 años (023)",590,322,268,237,117,120,353,205,148
"17 años (024)",495,296,199,159,90,69,336,206,130
"18 años (025)",470,264,206,127,62,65,343,202,141
"19 años (026)",347,188,159,103,54,49,244,134,110
"De 20 a 24 años (027)",2027,1083,944,554,265,289,1473,818,655
"20 años (028)",391,230,161,93,52,41,298,178,120
"21 años (029)",345,182,163,114,52,62,231,130,101
"22 años (030)",437,228,209,104,61,43,333,167,166
"23 años (031)",427,231,196,119,56,63,308,175,133
"24 años (032)",427,212,215,124,44,80,303,168,135
"De 25 a 29 años (033)",1971,1066,905,571,284,287,1400,782,618
"25 años (034)",402,239,163,123,62,61,279,177,102
"26 años (035)",407,216,191,105,52,53,302,164,138
"27 años (036)",414,214,200,126,60,66,288,154,134
"28 años (037)",404,218,186,118,57,61,286,161,125
"29 años (038)",344,179,165,99,53,46,245,126,119
"De 30 a 34 años (039)",1817,956,861,595,293,302,1222,663,559
"30 años (040)",447,259,188,126,70,56,321,189,132
"31 años (041)",305,142,163,109,47,62,196,95,101
"32 años (042)",362,184,178,137,70,67,225,114,111
"33 años (043)",372,200,172,119,59,60,253,141,112
"34 años (044)",331,171,160,104,47,57,227,124,103
"De 35 a 39 años (045)",1801,968,833,680,344,336,1121,624,497
"35 años (046)",366,206,160,135,69,66,231,137,94
