"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",1,,1,,,
"Ocupación no especificada (035)",165,,62,43,44,16
,,,,,,
"URBANA (036)",4643,50,1342,1592,1136,523
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",31,,2,15,13,1
"Profes., científicos e intelectuales (038)",638,,139,381,114,4
"Técnicos de nivel medio y trab. asimilados (039)",166,,80,61,25,
"Jefes y empleados de oficina (040)",159,,62,68,27,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",273,5,97,91,63,17
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1105,,106,297,406,296
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",113,2,40,47,17,7
"Obreros construc., conf., papel, fab., instr. (044)",277,1,110,113,48,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1617,42,617,423,359,176
"Otra (046)",45,,8,29,8,
"Ocupación no especificada (047)",219,,81,67,56,15
"Hombres (048)",3016,35,862,1016,747,356
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",27,,1,12,13,1
"Profes., científicos e intelectuales (050)",314,,54,183,73,4
"Técnicos de nivel medio y trab. asimilados (051)",115,,56,44,15,
"Jefes y empleados de oficina (052)",95,,29,42,22,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",92,3,32,34,17,6
"Agricult. trabaj. calif.agrop. y pesqueros (054)",911,,82,250,335,244
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",84,2,30,34,13,5
"Obreros construc., conf., papel, fab., instr. (056)",269,1,106,112,46,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",935,29,414,235,174,83
"Otra (058)",45,,8,29,8,
"Ocupación no especificada (059)",129,,50,41,31,7
"Mujeres (060)",1627,15,480,576,389,167
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",4,,1,3,,
"Profes., científicos e intelectuales (062)",324,,85,198,41,
"Técnicos de nivel medio y trab. asimilados (063)",51,,24,17,10,
"Jefes y empleados de oficina (064)",64,,33,26,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",181,2,65,57,46,11
"Agricult. trabaj. calif.agrop. y pesqueros (066)",194,,24,47,71,52
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",29,,10,13,4,2
"Obreros construc., conf., papel, fab., instr. (068)",8,,4,1,2,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",682,13,203,188,185,93
"Ocupación no especificada (071)",90,,31,26,25,8
,,,,,,
"RURAL (072)",5558,86,1497,1815,1449,711
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",13,,2,5,6,
"Profes., científicos e intelectuales (074)",281,,58,152,71,
"Técnicos de nivel medio y trab. asimilados (075)",162,,70,81,10,1
"Jefes y empleados de oficina (076)",85,,29,45,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",158,,52,70,32,4
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1854,,244,474,681,455
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",292,,133,132,24,3
"Obreros construc., conf., papel, fab., instr. (080)",393,1,107,198,80,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",2055,84,703,584,466,218
"Otra (082)",14,,2,5,7,
"Ocupación no especificada (083)",251,1,97,69,61,23
"Hombres (084)",4092,50,1087,1371,1053,531
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",10,,,4,6,
"Profes., científicos e intelectuales (086)",144,,23,75,46,
"Técnicos de nivel medio y trab. asimilados (087)",138,,56,73,8,1
"Jefes y empleados de oficina (088)",50,,15,28,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",82,,27,36,16,3
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1577,,200,412,569,396
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",267,,124,121,20,2
"Obreros construc., conf., papel, fab., instr. (092)",387,1,105,194,80,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1248,48,470,371,252,107
"Otra (094)",13,,1,5,7,
"Ocupación no especificada (095)",176,1,66,52,42,15
"Mujeres (096)",1466,36,410,444,396,180
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,2,1,,
"Profes., científicos e intelectuales (098)",137,,35,77,25,
"Técnicos de nivel medio y trab. asimilados (099)",24,,14,8,2,
"Jefes y empleados de oficina (100)",35,,14,17,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",76,,25,34,16,1
"Agricult. trabaj. calif.agrop. y pesqueros (102)",277,,44,62,112,59
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",25,,9,11,4,1
"Obreros construc., conf., papel, fab., instr. (104)",6,,2,4,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",807,36,233,213,214,111
"Otra (106)",1,,1,,,
"Ocupación no especificada (107)",75,,31,17,19,8
