"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Profes., científicos e intelectuales (038)",1704,,,,21,48,416,140,1079
"Técnicos de nivel medio ytrab.asimilados (039)",1363,,,19,286,205,502,109,242
"Jefes y empleados de oficina (040)",1057,1,,6,296,134,322,86,212
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",3556,58,2,490,1728,361,502,182,233
"Agricult.trabaj. calif.agrop. y pesquros (042)",1066,39,1,314,540,57,44,37,34
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",3119,19,2,296,1599,297,577,155,174
"Obreros. construc., conf., papel, fab., instr (044)",3002,10,,315,1815,268,310,161,123
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",4942,148,8,1112,2609,377,383,143,162
"Otra (046)",166,,,,36,9,71,24,26
"Ocupación no especificada (047)",534,14,,73,291,40,65,20,31
"Hombres (048)",13615,89,6,1621,6616,1180,1892,772,1439
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",51,,,3,7,1,6,2,32
"Profes., científicos e intelectuales (050)",838,,,,11,18,118,89,602
"Técnicos de nivel medio ytrab.asimilados (051)",953,,,11,214,154,322,86,166
"Jefes y empleados de oficina (052)",440,,,3,156,44,98,37,102
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",1408,8,1,161,723,154,178,97,86
"Agricult.trabaj. calif.agrop. y pesquros (054)",867,13,1,252,455,48,36,32,30
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",2912,11,1,265,1506,274,542,151,162
"Obreros. construc., conf., papel, fab., instr (056)",2931,9,,309,1780,264,301,153,115
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",2700,44,3,571,1519,190,184,88,101
"Otra (058)",161,,,,35,9,70,21,26
"Ocupación no especificada (059)",354,4,,46,210,24,37,16,17
"Mujeres (060)",6971,200,7,1007,2614,618,1317,288,920
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",26,,,,2,1,11,1,11
"Profes., científicos e intelectuales (062)",866,,,,10,30,298,51,477
"Técnicos de nivel medio ytrab.asimilados (063)",410,,,8,72,51,180,23,76
"Jefes y empleados de oficina (064)",617,1,,3,140,90,224,49,110
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",2148,50,1,329,1005,207,324,85,147
"Agricult.trabaj. calif.agrop. y pesquros (066)",199,26,,62,85,9,8,5,4
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",207,8,1,31,93,23,35,4,12
"Obreros. construc., conf., papel, fab., instr (068)",71,1,,6,35,4,9,8,8
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",2242,104,5,541,1090,187,199,55,61
"Otra (070)",5,,,,1,,1,3,
"Ocupación no especificada (071)",180,10,,27,81,16,28,4,14
,,,,,,,,,
"RURAL (072)",2769,170,1,830,1332,127,188,40,81
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",5,,,,2,,2,,1
"Profes., científicos e intelectuales (074)",57,,,,1,5,17,3,31
"Técnicos de nivel medio ytrab.asimilados (075)",29,,,1,5,4,12,1,6
"Jefes y empleados de oficina (076)",26,,,1,13,2,7,,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",131,6,,25,73,8,17,1,1
"Agricult.trabaj. calif.agrop. y pesquros (078)",624,44,,242,261,25,29,10,13
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",192,4,,43,100,12,24,3,6
"Obreros. construc., conf., papel, fab., instr (080)",132,,,20,82,8,12,6,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",1399,107,1,450,707,51,57,14,12
"Otra (082)",1,,,,,,1,,
"Ocupación no especificada (083)",173,9,,48,88,12,10,2,4
"Hombres (084)",2074,78,1,598,1075,92,135,35,60
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",2,,,,,,1,,1
"Profes., científicos e intelectuales (086)",29,,,,,1,7,2,19
"Técnicos de nivel medio ytrab.asimilados (087)",18,,,1,2,4,5,1,5
"Jefes y empleados de oficina (088)",16,,,1,7,1,5,,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",53,1,,8,34,4,6,,
"Agricult.trabaj. calif.agrop. y pesquros (090)",532,27,,206,230,22,25,10,12
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",184,4,,39,98,10,24,3,6
"Obreros. construc., conf., papel, fab., instr (092)",129,,,19,81,8,11,6,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",978,43,1,285,555,32,43,11,8
"Otra (094)",1,,,,,,1,,
"Ocupación no especificada (095)",132,3,,39,68,10,7,2,3
"Mujeres (096)",695,92,,232,257,35,53,5,21
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",3,,,,2,,1,,
"Profes., científicos e intelectuales (098)",28,,,,1,4,10,1,12
"Técnicos de nivel medio ytrab.asimilados (099)",11,,,,3,,7,,1
"Jefes y empleados de oficina (100)",10,,,,6,1,2,,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",78,5,,17,39,4,11,1,1
"Agricult.trabaj. calif.agrop. y pesquros (102)",92,17,,36,31,3,4,,1
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",8,,,4,2,2,,,
"Obreros. construc., conf., papel, fab., instr (104)",3,,,1,1,,1,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",421,64,,165,152,19,14,3,4
"Ocupación no especificada (107)",41,6,,9,20,2,3,,1
