"CUADRO Nº 18: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Otra (094)",26,26,,,,,
"Ocupación no especificada (095)",204,23,104,38,16,23,
"Mujeres (096)",5133,511,1905,1418,85,687,527
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",7,7,,,,,
"Profes., científicos e intelectuales (098)",194,160,,34,,,
"Técnicos de nivel medio y trab. asimilados (099)",116,76,,28,8,3,1
"Jefes y empleados de oficina (100)",74,74,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",637,90,10,479,8,50,
"Agricult.trabaj. calif.agrop. y pesqueros (102)",377,,,352,25,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",538,,278,240,9,11,
"Obreros construc.,conf., papel, fab., instr. (104)",21,2,10,8,1,,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (105)",2824,44,1539,204,4,507,526
"Ocupación no especificada (107)",345,58,68,73,30,116,
