"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",5062,8307,7921,573,95.4,6.9,
"De 12 a 14 años (041)",648,3,3,1,100,33.3,
"De 15 a 19 años (042)",1481,391,385,145,98.5,37.1,
"De 20 a 24 años (043)",975,1285,1249,173,97.2,13.5,
"De 25 a 29 años (044)",699,1552,1494,127,96.3,8.2,
"De 30 a 34 años (045)",434,1359,1311,76,96.5,5.6,
"De 35 a 39 años (046)",327,1261,1195,34,94.8,2.7,
"De 40 a 44 años (047)",201,935,874,14,93.5,1.5,
"De 45 a 49 años (048)",133,688,633,3,92,0.4,
"De 50 y más años (049)",164,833,777,,93.3,,
"Sup. no Univ. incompleta (050)",256,458,446,21,97.4,4.6,
"De 15 a 19 años (052)",29,3,3,1,100,33.3,
"De 20 a 24 años (053)",83,60,60,11,100,18.3,
"De 25 a 29 años (054)",51,78,77,7,98.7,9,
"De 30 a 34 años (055)",37,86,84,2,97.7,2.3,
"De 35 a 39 años (056)",25,81,76,,93.8,,
"De 40 a 44 años (057)",13,56,55,,98.2,,
"De 45 a 49 años (058)",10,44,43,,97.7,,
"De 50 y más años (059)",8,50,48,,96,,
"Sup. no Univ. completa (060)",255,496,463,20,93.3,4,
"De 20 a 24 años (063)",27,10,9,1,90,10,
"De 25 a 29 años (064)",68,61,60,7,98.4,11.5,
"De 30 a 34 años (065)",53,69,66,8,95.7,11.6,
"De 35 a 39 años (066)",46,126,122,4,96.8,3.2,
"De 40 a 44 años (067)",22,87,81,,93.1,,
"De 45 a 49 años (068)",20,58,54,,93.1,,
"De 50 y más años (069)",19,85,71,,83.5,,
"Sup. Univ. incompleta (070)",186,358,342,17,95.5,4.7,
"De 15 a 19 años (072)",12,,,,,,
"De 20 a 24 años (073)",49,28,28,6,100,21.4,
"De 25 a 29 años (074)",33,44,44,4,100,9.1,
"De 30 a 34 años (075)",28,44,43,5,97.7,11.4,
"De 35 a 39 años (076)",27,86,80,1,93,1.2,
"De 40 a 44 años (077)",18,66,64,1,97,1.5,
"De 45 a 49 años (078)",14,72,70,,97.2,,
"De 50 y más años (079)",5,18,13,,72.2,,
"Sup. Univ. completa (080)",327,726,686,23,94.5,3.2,
"De 20 a 24 años (083)",19,9,9,,100,,
"De 25 a 29 años (084)",72,64,62,8,96.9,12.5,
"De 30 a 34 años (085)",53,67,66,9,98.5,13.4,
"De 35 a 39 años (086)",63,169,159,4,94.1,2.4,
"De 40 a 44 años (087)",53,151,146,1,96.7,0.7,
"De 45 a 49 años (088)",36,138,131,1,94.9,0.7,
"De 50 y más años (089)",31,128,113,,88.3,,
,,,,,,,
"URBANA (100)",5392,14041,13032,467,92.8,3.3,
"De 12 a 14 años (101)",703,8,8,1,100,12.5,
"De 15 a 19 años (102)",944,279,275,72,98.6,25.8,
"De 20 a 24 años (103)",756,1037,1000,130,96.4,12.5,
"De 25 a 29 años (104)",657,1382,1339,107,96.9,7.7,
"De 30 a 34 años (105)",559,1782,1715,93,96.2,5.2,
"De 35 a 39 años (106)",493,1900,1807,48,95.1,2.5,
"De 40 a 44 años (107)",357,1769,1679,15,94.9,0.8,
"De 45 a 49 años (108)",267,1422,1328,1,93.4,0.1,
"De 50 y más años (109)",656,4462,3881,,87,,
"Sin nivel (110)",267,1545,1349,8,87.3,0.5,
"De 12 a 14 años (111)",5,,,,,,
"De 15 a 19 años (112)",6,6,6,,100,,
"De 20 a 24 años (113)",12,26,26,,100,,
"De 25 a 29 años (114)",14,34,33,2,97.1,5.9,
"De 30 a 34 años (115)",20,90,82,3,91.1,3.3,
"De 35 a 39 años (116)",21,108,104,2,96.3,1.9,
"De 40 a 44 años (117)",13,83,78,1,94,1.2,
"De 45 a 49 años (118)",21,114,104,,91.2,,
"De 50 y más años (119)",155,1084,916,,84.5,,
"Educacion Inicial (120)",4,5,5,,100,,
"De 12 a 14 años (121)",2,,,,,,
"De 20 a 24 años (123)",1,2,2,,100,,
"De 35 a 39 años (126)",1,3,3,,100,,
"Primaria (130)",1909,6975,6379,162,91.5,2.3,
"De 12 a 14 años (131)",363,7,7,1,100,14.3,
"De 15 a 19 años (132)",206,114,111,21,97.4,18.4,
"De 20 a 24 años (133)",175,357,341,41,95.5,11.5,
"De 25 a 29 años (134)",154,460,442,25,96.1,5.4,
"De 30 a 34 años (135)",191,827,789,43,95.4,5.2,
"De 35 a 39 años (136)",166,764,724,23,94.8,3,
"De 40 a 44 años (137)",164,963,903,7,93.8,0.7,
"De 45 a 49 años (138)",121,758,701,1,92.5,0.1,
"De 50 y más años (139)",369,2725,2361,,86.6,,
"Secundaria (140)",2468,4072,3919,247,96.2,6.1,
"De 12 a 14 años (141)",333,1,1,,100,,
"De 15 a 19 años (142)",702,157,156,51,99.4,32.5,
"De 20 a 24 años (143)",435,574,554,77,96.5,13.4,
"De 25 a 29 años (144)",334,725,702,64,96.8,8.8,
"De 30 a 34 años (145)",218,665,649,33,97.6,5,
"De 35 a 39 años (146)",187,687,655,17,95.3,2.5,
"De 40 a 44 años (147)",108,477,460,5,96.4,1,
"De 45 a 49 años (148)",66,322,304,,94.4,,
"De 50 y más años (149)",85,464,438,,94.4,,
"Sup. no Univ. incompleta (150)",187,344,338,15,98.3,4.4,
"De 15 a 19 años (152)",20,2,2,,100,,
"De 20 a 24 años (153)",61,42,42,9,100,21.4,
"De 25 a 29 años (154)",34,52,52,5,100,9.6,
"De 30 a 34 años (155)",28,66,65,1,98.5,1.5,
"De 35 a 39 años (156)",19,55,54,,98.2,,
"De 40 a 44 años (157)",10,44,43,,97.7,,
"De 45 a 49 años (158)",9,44,43,,97.7,,
"De 50 y más años (159)",6,39,37,,94.9,,
"Sup. no Univ. completa (160)",208,417,394,13,94.5,3.1,
"De 20 a 24 años (163)",22,9,8,,88.9,,
"De 25 a 29 años (164)",55,49,48,4,98,8.2,
"De 30 a 34 años (165)",46,63,60,6,95.2,9.5,
"De 35 a 39 años (166)",37,112,108,3,96.4,2.7,
"De 40 a 44 años (167)",15,63,61,,96.8,,
"De 45 a 49 años (168)",17,52,48,,92.3,,
"De 50 y más años (169)",16,69,61,,88.4,,
"Sup. Univ. incompleta (170)",122,220,205,8,93.2,3.6,
"De 15 a 19 años (172)",10,,,,,,
"De 20 a 24 años (173)",36,19,19,3,100,15.8,
"De 25 a 29 años (174)",15,18,18,2,100,11.1,
"De 30 a 34 años (175)",20,32,31,2,96.9,6.3,
"De 35 a 39 años (176)",18,58,52,,89.7,,
"De 40 a 44 años (177)",11,42,40,1,95.2,2.4,
"De 45 a 49 años (178)",9,46,44,,95.7,,
"De 50 y más años (179)",3,5,1,,20,,
"Sup. Univ. completa (180)",227,463,443,14,95.7,3,
"De 20 a 24 años (183)",14,8,8,,100,,
"De 25 a 29 años (184)",51,44,44,5,100,11.4,
"De 30 a 34 años (185)",36,39,39,5,100,12.8,
"De 35 a 39 años (186)",44,113,107,3,94.7,2.7,
"De 40 a 44 años (187)",36,97,94,1,96.9,1,
"De 45 a 49 años (188)",24,86,84,,97.7,,
"De 50 y más años (189)",22,76,67,,88.2,,
,,,,,,,
"RURAL (200)",10942,36087,32382,1317,89.7,3.6,
"De 12 a 14 años (201)",1396,17,17,8,100,47.1,
"De 15 a 19 años (202)",1984,941,915,254,97.2,27,
"De 20 a 24 años (203)",1558,2748,2635,344,95.9,12.5,
"De 25 a 29 años (204)",1289,3773,3573,310,94.7,8.2,
"De 30 a 34 años (205)",923,3866,3588,196,92.8,5.1,
"De 35 a 39 años (206)",869,4503,4185,135,92.9,3,
"De 40 a 44 años (207)",707,4371,3992,54,91.3,1.2,
"De 45 a 49 años (208)",611,4123,3663,16,88.8,0.4,
"De 50 y más años (209)",1605,11745,9814,,83.6,,
"Sin nivel (210)",1550,9525,8024,112,84.2,1.2,
"De 12 a 14 años (211)",22,1,1,1,100,100,
"De 15 a 19 años (212)",65,51,48,12,94.1,23.5,
"De 20 a 24 años (213)",74,175,167,12,95.4,6.9,
"De 25 a 29 años (214)",88,295,281,23,95.3,7.8,
"De 30 a 34 años (215)",89,501,458,27,91.4,5.4,
"De 35 a 39 años (216)",142,845,758,24,89.7,2.8,
"De 40 a 44 años (217)",145,929,832,7,89.6,0.8,
"De 45 a 49 años (218)",163,1155,1015,6,87.9,0.5,
"De 50 y más años (219)",762,5573,4464,,80.1,,
"Educacion Inicial (220)",11,23,21,2,91.3,8.7,
"De 12 a 14 años (221)",1,,,,,,
"De 15 a 19 años (222)",2,1,1,,100,,
"De 20 a 24 años (223)",2,5,5,,100,,
"De 25 a 29 años (224)",3,6,5,1,83.3,16.7,
"De 35 a 39 años (226)",3,11,10,1,90.9,9.1,
"Primaria (230)",6507,21710,19778,846,91.1,3.9,
"De 12 a 14 años (231)",1058,14,14,6,100,42.9,
"De 15 a 19 años (232)",1127,654,636,147,97.2,22.5,
"De 20 a 24 años (233)",897,1828,1739,230,95.1,12.6,
"De 25 a 29 años (234)",764,2561,2414,213,94.3,8.3,
"De 30 a 34 años (235)",577,2605,2404,116,92.3,4.5,
"De 35 a 39 años (236)",541,2949,2761,90,93.6,3.1,
"De 40 a 44 años (237)",435,2870,2638,38,91.9,1.3,
"De 45 a 49 años (238)",360,2518,2240,6,89,0.2,
"De 50 y más años (239)",748,5711,4932,,86.4,,
"Secundaria (240)",2594,4235,4002,326,94.5,7.7,
"De 12 a 14 años (241)",315,2,2,1,100,50,
"De 15 a 19 años (242)",779,234,229,94,97.9,40.2,
"De 20 a 24 años (243)",540,711,695,96,97.7,13.5,
"De 25 a 29 años (244)",365,827,792,63,95.8,7.6,
"De 30 a 34 años (245)",216,694,662,43,95.4,6.2,
"De 35 a 39 años (246)",140,574,540,17,94.1,3,
"De 40 a 44 años (247)",93,458,414,9,90.4,2,
"De 45 a 49 años (248)",67,366,329,3,89.9,0.8,
"De 50 y más años (249)",79,369,339,,91.9,,
"Sup. no Univ. incompleta (250)",69,114,108,6,94.7,5.3,
"De 15 a 19 años (252)",9,1,1,1,100,100,
"De 20 a 24 años (253)",22,18,18,2,100,11.1,
"De 25 a 29 años (254)",17,26,25,2,96.2,7.7,
"De 30 a 34 años (255)",9,20,19,1,95,5,
"De 35 a 39 años (256)",6,26,22,,84.6,,
"De 40 a 44 años (257)",3,12,12,,100,,
"De 45 a 49 años (258)",1,,,,,,
"De 50 y más años (259)",2,11,11,,100,,
"Sup. no Univ. completa (260)",47,79,69,7,87.3,8.9,
"De 20 a 24 años (263)",5,1,1,1,100,100,
"De 25 a 29 años (264)",13,12,12,3,100,25,
"De 30 a 34 años (265)",7,6,6,2,100,33.3,
"De 35 a 39 años (266)",9,14,14,1,100,7.1,
"De 40 a 44 años (267)",7,24,20,,83.3,,
"De 45 a 49 años (268)",3,6,6,,100,,
"De 50 y más años (269)",3,16,10,,62.5,,
"Sup. Univ. incompleta (270)",64,138,137,9,99.3,6.5,
"De 15 a 19 años (272)",2,,,,,,
"De 20 a 24 años (273)",13,9,9,3,100,33.3,
"De 25 a 29 años (274)",18,26,26,2,100,7.7,
"De 30 a 34 años (275)",8,12,12,3,100,25,
"De 35 a 39 años (276)",9,28,28,1,100,3.6,
"De 40 a 44 años (277)",7,24,24,,100,,
"De 45 a 49 años (278)",5,26,26,,100,,
"De 50 y más años (279)",2,13,12,,92.3,,
"Sup. Univ. completa (280)",100,263,243,9,92.4,3.4,
"De 20 a 24 años (283)",5,1,1,,100,,
"De 25 a 29 años (284)",21,20,18,3,90,15,
"De 30 a 34 años (285)",17,28,27,4,96.4,14.3,
"De 35 a 39 años (286)",19,56,52,1,92.9,1.8,
"De 40 a 44 años (287)",17,54,52,,96.3,,
"De 45 a 49 años (288)",12,52,47,1,90.4,1.9,
"De 50 y más años (289)",9,52,46,,88.5,,
