"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Venta, mant.y rep. veh.autom.y motoc. (146)",12,,2,,,3,,5,2,,,,
"Comercio al por mayor (147)",3,,,,1,2,,,,,,,
"Comercio al por menor (148)",87,,,,,77,,1,,9,,,
"Hoteles y restaurantes (149)",33,,,,,26,,,,7,,,
"Trans., almac. y comunicaciones (150)",23,,1,2,2,,,,14,4,,,
"Activid.inmobil., empres. y alquileres (152)",14,,,3,9,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",24,,1,2,4,,,1,1,7,8,,
"Enseñanza (154)",224,3,221,,,,,,,,,,
"Servicios sociales y de salud (155)",18,,4,13,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",8,,4,3,,,,,,1,,,
"Hogares privados con servicio doméstico (157)",39,,,,,,,,,39,,,
"Actividad economica no especificada (159)",217,,,,1,,,,,,,216,
"Desocupado (160)",385,,,,,,,,,,,,385
"Hombres (161)",5199,3,156,31,21,47,1560,119,72,2777,8,121,284
"Agric., ganadería, caza y silvicultura (162)",4220,,2,8,,,1510,,10,2690,,,
"Pesca (163)",79,,,,,,50,,,29,,,
"Explotación de minas y canteras (164)",3,,,,1,,,1,,1,,,
"Industrias manufactureras (165)",122,,1,5,1,,,111,2,2,,,
"Suministro de electricidad, gas y agua (166)",2,,,,,,,1,1,,,,
"Construcción (167)",64,,,,2,,,,43,19,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",62,,2,,1,46,,5,2,6,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",12,,2,,,3,,5,2,,,,
"Comercio al por mayor (170)",3,,,,1,2,,,,,,,
"Comercio al por menor (171)",47,,,,,41,,,,6,,,
"Hoteles y restaurantes (172)",4,,,,,1,,,,3,,,
"Trans., almac. y comunicaciones (173)",23,,1,2,2,,,,14,4,,,
"Activid.inmobil., empres. y alquileres (175)",11,,,2,9,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",23,,1,2,4,,,1,,7,8,,
"Enseñanza (177)",146,3,143,,,,,,,,,,
"Servicios sociales y de salud (178)",14,,4,10,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",4,,2,2,,,,,,,,,
"Hogares privados con servicio doméstico (180)",16,,,,,,,,,16,,,
"Actividad economica no especificada (182)",122,,,,1,,,,,,,121,
"Desocupado (183)",284,,,,,,,,,,,,284
"Mujeres (184)",2145,,80,5,1,61,300,9,14,1479,,95,101
"Agric., ganadería, caza y silvicultura (185)",1743,,,,,,296,4,,1443,,,
"Pesca (186)",5,,,,,,4,,,1,,,
"Industrias manufactureras (188)",17,,,,,,,4,13,,,,
"Construcción (190)",2,,,,,,,,,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",40,,,,,36,,1,,3,,,
"Comercio al por menor (194)",40,,,,,36,,1,,3,,,
"Hoteles y restaurantes (195)",29,,,,,25,,,,4,,,
"Activid.inmobil., empres. y alquileres (198)",3,,,1,,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",1,,,,,,,,1,,,,
"Enseñanza (200)",78,,78,,,,,,,,,,
"Servicios sociales y de salud (201)",4,,,3,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",4,,2,1,,,,,,1,,,
"Hogares privados con servicio doméstico (203)",23,,,,,,,,,23,,,
"Actividad economica no especificada (205)",95,,,,,,,,,,,95,
"Desocupado (206)",101,,,,,,,,,,,,101
