"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia BOLOGNESI (000)",11569,1938,3155,4311,117,1380,144,524
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",49,49,,,,,,
"Profes., científicos e intelectuales (002)",801,731,,62,6,2,,
"Técnicos de nivel medio y trab. asimilados (003)",290,198,,71,20,1,,
"Jefes y empleados de oficina (004)",327,324,,,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",1013,163,32,665,34,119,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",2631,4,,2615,12,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",749,,519,205,16,9,,
"Obreros construc.,conf.,papel, fab., instr. (008)",896,74,506,282,26,8,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",3603,231,1782,271,3,1172,144,
"Otra (010)",42,42,,,,,,
"Ocupaciñn no especificada (011)",644,122,316,140,,66,,
"Desocupado (012)",524,,,,,,,524
"Hombres (013)",8354,1238,2865,3084,90,703,10,364
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",36,36,,,,,,
"Profes., científicos e intelectuales (015)",476,433,,35,6,2,,
"Técnicos de nivel medio y trab. asimilados (016)",207,138,,52,17,,,
"Jefes y empleados de oficina (017)",196,195,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",403,90,16,260,12,25,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",2166,4,,2151,11,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",692,,499,168,16,9,,
"Obreros construc.,conf.,papel, fab., instr. (021)",888,74,505,275,26,8,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",2463,141,1560,107,2,643,10,
"Otra (023)",42,42,,,,,,
"Ocupaciñn no especificada (024)",421,85,285,36,,15,,
"Desocupado (025)",364,,,,,,,364
"Mujeres (026)",3215,700,290,1227,27,677,134,160
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",13,13,,,,,,
"Profes., científicos e intelectuales (028)",325,298,,27,,,,
"Técnicos de nivel medio y trab. asimilados (029)",83,60,,19,3,1,,
"Jefes y empleados de oficina (030)",131,129,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",610,73,16,405,22,94,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",465,,,464,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",57,,20,37,,,,
"Obreros construc.,conf.,papel, fab., instr. (034)",8,,1,7,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",1140,90,222,164,1,529,134,
"Ocupaciñn no especificada (037)",223,37,31,104,,51,,
"Desocupado (038)",160,,,,,,,160
,,,,,,,,
"URBANA (039)",7036,1444,1825,2635,79,539,123,391
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",39,39,,,,,,
"Profes., científicos e intelectuales (041)",620,562,,50,6,2,,
"Técnicos de nivel medio y trab. asimilados (042)",207,124,,65,17,1,,
"Jefes y empleados de oficina (043)",265,262,,,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",815,115,19,564,22,95,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",1223,3,,1209,11,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",428,,225,185,12,6,,
"Obreros construc.,conf.,papel, fab., instr. (047)",664,64,362,225,9,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",2059,179,1120,248,2,387,123,
"Otra (049)",34,34,,,,,,
"Ocupaciñn no especificada (050)",291,62,99,89,,41,,
"Desocupado (051)",391,,,,,,,391
"Hombres (052)",4842,848,1624,1793,59,233,7,278
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",29,29,,,,,,
"Profes., científicos e intelectuales (054)",348,309,,31,6,2,,
"Técnicos de nivel medio y trab. asimilados (055)",137,76,,47,14,,,
"Jefes y empleados de oficina (056)",151,150,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",313,56,6,226,7,18,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",1006,3,,993,10,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",379,,206,155,12,6,,
"Obreros construc.,conf.,papel, fab., instr. (060)",658,64,361,220,9,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",1370,96,976,96,1,194,7,
"Otra (062)",34,34,,,,,,
"Ocupaciñn no especificada (063)",139,31,75,25,,8,,
"Desocupado (064)",278,,,,,,,278
"Mujeres (065)",2194,596,201,842,20,306,116,113
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",10,10,,,,,,
"Profes., científicos e intelectuales (067)",272,253,,19,,,,
"Técnicos de nivel medio y trab. asimilados (068)",70,48,,18,3,1,,
"Jefes y empleados de oficina (069)",114,112,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",502,59,13,338,15,77,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",217,,,216,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",49,,19,30,,,,
"Obreros construc.,conf.,papel, fab., instr. (073)",6,,1,5,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",689,83,144,152,1,193,116,
"Ocupaciñn no especificada (076)",152,31,24,64,,33,,
"Desocupado (077)",113,,,,,,,113
,,,,,,,,
"RURAL (078)",4533,494,1330,1676,38,841,21,133
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",10,10,,,,,,
"Profes., científicos e intelectuales (080)",181,169,,12,,,,
"Técnicos de nivel medio y trab. asimilados (081)",83,74,,6,3,,,
"Jefes y empleados de oficina (082)",62,62,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",198,48,13,101,12,24,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",1408,1,,1406,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",321,,294,20,4,3,,
"Obreros construc.,conf.,papel, fab., instr. (086)",232,10,144,57,17,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",1544,52,662,23,1,785,21,
"Otra (088)",8,8,,,,,,
"Ocupaciñn no especificada (089)",353,60,217,51,,25,,
"Desocupado (090)",133,,,,,,,133
"Hombres (091)",3512,390,1241,1291,31,470,3,86
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",7,7,,,,,,
"Profes., científicos e intelectuales (093)",128,124,,4,,,,
"Técnicos de nivel medio y trab. asimilados (094)",70,62,,5,3,,,
"Jefes y empleados de oficina (095)",45,45,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",90,34,10,34,5,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1160,1,,1158,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",313,,293,13,4,3,,
