"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Construcción (120)",5,1,1,2,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",628,45,1,463,5,114,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",4,,,4,,,,
"Comercio al por mayor (123)",25,,,14,,11,,
"Comercio al por menor (124)",599,45,1,445,5,103,,
"Hoteles y restaurantes (125)",290,62,8,181,13,26,,
"Trans., almac. y comunicaciones (126)",23,15,3,4,,1,,
"Intermediación financiera (127)",9,7,,1,,1,,
"Activid.inmobil., empres. y alquileres (128)",36,30,1,5,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",44,41,3,,,,,
"Enseñanza (130)",472,453,,17,,2,,
"Servicios sociales y de salud (131)",83,78,,4,,1,,
"Otras activ. serv.comun.soc y personales (132)",112,45,7,58,,2,,
"Hogares privados con servicio doméstico (133)",207,,,,,,207,
"Actividad economica no especificada (135)",130,24,13,63,,30,,
,,,,,,,,
"RURAL (136)",21103,318,1813,12706,130,5273,390,473
"Agric., ganadería, caza y silvicultura (137)",17760,5,1081,11535,108,5031,,
"Pesca (138)",2,2,,,,,,
"Explotación de minas y canteras (139)",420,7,390,18,5,,,
"Industrias manufactureras (140)",319,6,52,219,2,40,,
"Suministro de electricidad, gas y agua (141)",17,1,16,,,,,
"Construcción (142)",205,2,146,28,3,26,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",419,37,2,341,4,35,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",10,,2,7,,1,,
"Comercio al por mayor (145)",14,3,,9,,2,,
"Comercio al por menor (146)",395,34,,325,4,32,,
"Hoteles y restaurantes (147)",185,25,25,92,4,39,,
"Trans., almac. y comunicaciones (148)",116,19,49,40,3,5,,
"Intermediación financiera (149)",2,1,1,,,,,
"Activid.inmobil., empres. y alquileres (150)",24,17,3,2,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",27,25,2,,,,,
"Enseñanza (152)",118,108,,6,,4,,
"Servicios sociales y de salud (153)",29,25,,2,,2,,
"Otras activ. serv.comun.soc y personales (154)",30,12,8,8,,2,,
"Hogares privados con servicio doméstico (155)",390,,,,,,390,
"Actividad economica no especificada (157)",567,26,38,415,1,87,,
"Desocupado (158)",473,,,,,,,473
"Hombres (159)",17923,170,1637,11628,124,3955,13,396
"Agric., ganadería, caza y silvicultura (160)",16128,4,970,11181,105,3868,,
"Pesca (161)",1,1,,,,,,
"Explotación de minas y canteras (162)",413,5,385,18,5,,,
"Industrias manufactureras (163)",197,5,46,127,2,17,,
"Suministro de electricidad, gas y agua (164)",17,1,16,,,,,
"Construcción (165)",204,2,145,28,3,26,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",210,20,1,172,2,15,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",8,,1,6,,1,,
"Comercio al por mayor (168)",8,2,,6,,,,
"Comercio al por menor (169)",194,18,,160,2,14,,
"Hoteles y restaurantes (170)",11,4,1,3,3,,,
"Trans., almac. y comunicaciones (171)",114,17,49,40,3,5,,
"Intermediación financiera (172)",2,1,1,,,,,
"Activid.inmobil., empres. y alquileres (173)",19,12,3,2,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",19,18,1,,,,,
"Enseñanza (175)",68,62,,4,,2,,
"Servicios sociales y de salud (176)",8,6,,1,,1,,
"Otras activ. serv.comun.soc y personales (177)",11,6,1,4,,,,
"Hogares privados con servicio doméstico (178)",13,,,,,,13,
"Actividad economica no especificada (180)",92,6,18,48,1,19,,
"Desocupado (181)",396,,,,,,,396
"Mujeres (182)",3180,148,176,1078,6,1318,377,77
"Agric., ganadería, caza y silvicultura (183)",1632,1,111,354,3,1163,,
"Pesca (184)",1,1,,,,,,
"Explotación de minas y canteras (185)",7,2,5,,,,,
"Industrias manufactureras (186)",122,1,6,92,,23,,
"Construcción (188)",1,,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",209,17,1,169,2,20,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",2,,1,1,,,,
"Comercio al por mayor (191)",6,1,,3,,2,,
"Comercio al por menor (192)",201,16,,165,2,18,,
"Hoteles y restaurantes (193)",174,21,24,89,1,39,,
"Trans., almac. y comunicaciones (194)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (196)",5,5,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",8,7,1,,,,,
"Enseñanza (198)",50,46,,2,,2,,
"Servicios sociales y de salud (199)",21,19,,1,,1,,
"Otras activ. serv.comun.soc y personales (200)",19,6,7,4,,2,,
"Hogares privados con servicio doméstico (201)",377,,,,,,377,
"Actividad economica no especificada (203)",475,20,20,367,,68,,
