"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"36 años (047)",270,143,127,96,46,50,174,97,77
"37 años (048)",302,149,153,104,55,49,198,94,104
"38 años (049)",279,132,147,106,47,59,173,85,88
"39 años (050)",224,115,109,90,46,44,134,69,65
"De 40 a 44 años (051)",1251,608,643,471,241,230,780,367,413
"40 años (052)",287,149,138,110,60,50,177,89,88
"41 años (053)",213,109,104,80,48,32,133,61,72
"42 años (054)",255,112,143,105,45,60,150,67,83
"43 años (055)",224,99,125,80,43,37,144,56,88
"44 años (056)",272,139,133,96,45,51,176,94,82
"De 45 a 49 años (057)",993,466,527,347,174,173,646,292,354
"45 años (058)",227,103,124,80,37,43,147,66,81
"46 años (059)",196,95,101,70,36,34,126,59,67
"47 años (060)",214,110,104,73,40,33,141,70,71
"48 años (061)",215,91,124,70,31,39,145,60,85
"49 años (062)",141,67,74,54,30,24,87,37,50
"De 50 a 54 años (063)",792,310,482,243,111,132,549,199,350
"50 años (064)",177,66,111,64,26,38,113,40,73
"51 años (065)",106,43,63,33,16,17,73,27,46
"52 años (066)",177,77,100,46,25,21,131,52,79
"53 años (067)",155,55,100,37,16,21,118,39,79
"54 años (068)",177,69,108,63,28,35,114,41,73
"De 55 a 59 años (069)",828,392,436,249,127,122,579,265,314
"55 años (070)",183,91,92,71,40,31,112,51,61
"56 años (071)",173,90,83,41,21,20,132,69,63
"57 años (072)",169,77,92,44,17,27,125,60,65
"58 años (073)",166,75,91,53,28,25,113,47,66
"59 años (074)",137,59,78,40,21,19,97,38,59
"De 60 a 64 años (075)",891,404,487,271,132,139,620,272,348
"60 años (076)",258,117,141,79,39,40,179,78,101
"61 años (077)",117,61,56,33,19,14,84,42,42
"62 años (078)",164,69,95,50,20,30,114,49,65
"63 años (079)",163,68,95,52,26,26,111,42,69
"64 años (080)",189,89,100,57,28,29,132,61,71
"De 65 y más años (081)",2789,1207,1582,864,376,488,1925,831,1094
"65 años (082)",246,98,148,72,30,42,174,68,106
"66 años (083)",139,75,64,47,26,21,92,49,43
"67 años (084)",191,86,105,66,29,37,125,57,68
"68 años (085)",184,73,111,62,30,32,122,43,79
"69 años (086)",102,41,61,22,10,12,80,31,49
"70 años (087)",245,99,146,66,23,43,179,76,103
"71 años (088)",111,47,64,34,13,21,77,34,43
"72 años (089)",140,61,79,47,21,26,93,40,53
"73 años (090)",130,61,69,35,18,17,95,43,52
"74 años (091)",107,53,54,33,15,18,74,38,36
"75 años (092)",175,75,100,50,22,28,125,53,72
"76 años (093)",81,42,39,18,8,10,63,34,29
"77 años (094)",93,48,45,32,12,20,61,36,25
"78 años (095)",111,53,58,39,15,24,72,38,34
"79 años (096)",56,23,33,19,11,8,37,12,25
"80 años (097)",136,50,86,45,19,26,91,31,60
"81 años (098)",34,11,23,12,4,8,22,7,15
"82 años (099)",63,23,40,19,4,15,44,19,25
"83 años (100)",54,29,25,17,8,9,37,21,16
"84 años (101)",42,18,24,14,10,4,28,8,20
"85 años (102)",56,26,30,22,12,10,34,14,20
"86 años (103)",33,18,15,9,7,2,24,11,13
"87 años (104)",34,14,20,9,1,8,25,13,12
"88 años (105)",44,22,22,17,10,7,27,12,15
"89 años (106)",31,11,20,12,5,7,19,6,13
"90 años (107)",37,15,22,15,5,10,22,10,12
"91 años (108)",9,2,7,3,2,1,6,,6
"92 años (109)",10,2,8,3,,3,7,2,5
"93 años (110)",6,1,5,3,1,2,3,,3
"94 años (111)",4,2,2,,,,4,2,2
"95 años (112)",11,4,7,1,,1,10,4,6
"96 años (113)",4,2,2,,,,4,2,2
"97 años (114)",7,3,4,3,2,1,4,1,3
"98 y más años (115)",63,19,44,18,3,15,45,16,29
