"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Agricult.trabaj. calif. agrop. y pesqueros (032)",1573,1,297,534,544,197
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",1588,2,565,683,309,29
"Obreros construc., conf., papel, fab., instr. (034)",426,,140,171,100,15
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",15014,265,5488,5390,3385,486
"Otra (036)",115,,75,29,11,
"Ocupación no especificada (037)",1304,4,461,527,264,48
"Desocupado (038)",3026,20,1682,944,342,38
,,,,,,
"URBANA (039)",112458,734,37804,44805,25885,3230
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",282,,18,104,148,12
"Profes., científicos e intelectuales (041)",13080,,2802,6873,3249,156
"Técnicos de nivel medio y trab.asimilados (042)",6596,4,2324,2740,1389,139
"Jefes y empleados de oficina (043)",6213,,2358,2468,1344,43
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",24702,82,8405,9840,5642,733
"Agricult.trabaj. calif. agrop. y pesqueros (045)",3189,,645,1020,1123,401
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",9747,55,4046,3597,1767,282
"Obreros construc., conf., papel, fab., instr. (047)",13111,11,3314,5753,3663,370
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",24220,529,9022,8453,5363,853
"Otra (049)",1437,,294,656,487,
"Ocupación no especificada (050)",2640,11,934,1007,595,93
"Desocupado (051)",7241,42,3642,2294,1115,148
"Hombres (052)",63745,433,20815,24914,15462,2121
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",190,,10,68,104,8
"Profes., científicos e intelectuales (054)",6114,,1134,3027,1835,118
"Técnicos de nivel medio y trab.asimilados (055)",4076,3,1374,1696,901,102
"Jefes y empleados de oficina (056)",2871,,939,1157,744,31
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",9525,36,3407,3685,2083,314
"Agricult.trabaj. calif. agrop. y pesqueros (058)",2281,,468,703,807,303
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",8197,53,3500,2930,1461,253
"Obreros construc., conf., papel, fab., instr. (060)",12699,11,3179,5586,3567,356
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",10748,298,4065,3562,2351,472
"Otra (062)",1323,,219,628,476,
"Ocupación no especificada (063)",1377,7,486,492,341,51
"Desocupado (064)",4344,25,2034,1380,792,113
"Mujeres (065)",48713,301,16989,19891,10423,1109
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",92,,8,36,44,4
"Profes., científicos e intelectuales (067)",6966,,1668,3846,1414,38
"Técnicos de nivel medio y trab.asimilados (068)",2520,1,950,1044,488,37
"Jefes y empleados de oficina (069)",3342,,1419,1311,600,12
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",15177,46,4998,6155,3559,419
"Agricult.trabaj. calif. agrop. y pesqueros (071)",908,,177,317,316,98
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",1550,2,546,667,306,29
"Obreros construc., conf., papel, fab., instr. (073)",412,,135,167,96,14
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",13472,231,4957,4891,3012,381
"Otra (075)",114,,75,28,11,
"Ocupación no especificada (076)",1263,4,448,515,254,42
"Desocupado (077)",2897,17,1608,914,323,35
,,,,,,
"RURAL (078)",8847,93,2792,2896,2320,746
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",11,,3,5,3,
"Profes., científicos e intelectuales (080)",196,,62,95,38,1
"Técnicos de nivel medio y trab.asimilados (081)",125,,47,50,24,4
"Jefes y empleados de oficina (082)",123,,57,47,18,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",534,,153,203,158,20
"Agricult.trabaj. calif. agrop. y pesqueros (084)",2783,2,466,850,983,482
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",211,2,88,74,41,6
"Obreros construc., conf., papel, fab., instr. (086)",396,,98,177,115,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",3905,84,1562,1229,827,203
"Otra (088)",36,,20,15,1,
"Ocupación no especificada (089)",92,,34,27,23,8
"Desocupado (090)",435,5,202,124,89,15
"Hombres (091)",5883,55,1841,1912,1553,522
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",8,,2,3,3,
"Profes., científicos e intelectuales (093)",89,,19,46,24,
"Técnicos de nivel medio y trab.asimilados (094)",87,,32,32,19,4
"Jefes y empleados de oficina (095)",57,,21,25,10,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",214,,59,89,55,11
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2118,1,346,633,755,383
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",173,2,69,58,38,6
"Obreros construc., conf., papel, fab., instr. (099)",382,,93,173,111,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2363,50,1031,730,454,98
"Otra (101)",35,,20,14,1,
"Ocupación no especificada (102)",51,,21,15,13,2
"Desocupado (103)",306,2,128,94,70,12
"Mujeres (104)",2964,38,951,984,767,224
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,1,2,,
"Profes., científicos e intelectuales (106)",107,,43,49,14,1
"Técnicos de nivel medio y trab.asimilados (107)",38,,15,18,5,
"Jefes y empleados de oficina (108)",66,,36,22,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",320,,94,114,103,9
"Agricult.trabaj. calif. agrop. y pesqueros (110)",665,1,120,217,228,99
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",38,,19,16,3,
"Obreros construc., conf., papel, fab., instr. (112)",14,,5,4,4,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1542,34,531,499,373,105
"Otra (114)",1,,,1,,
"Ocupación no especificada (115)",41,,13,12,10,6
"Desocupado (116)",129,3,74,30,19,3
